step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,5,562500.0,33.02764743111295,18.050513637016586,20,40,5,7,40,0,12,-105.0,70.5,-47.5,5.0,2025044,42.525924,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
26,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.095738638303594,19.136974445805993,17,34,5,5,34,0,10,-105.0,70.5,-47.5,5.0,1446460,43.972384,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
27,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,7,562500.0,36.45583027784311,18.050513637016586,17,34,7,6,34,0,13,-105.0,70.5,-47.5,5.0,1735752,45.708136,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
28,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,5,562500.0,37.059245334148756,19.169864731828497,17,34,5,5,34,0,10,-105.0,70.5,-47.5,5.0,1446460,47.154596,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
29,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.691391782897504,22.235524075825204,18,36,4,6,36,0,10,-105.0,70.5,-47.5,5.0,1735752,48.890348,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
30,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,9,562500.0,40.003401764322106,20.03777228294591,20,40,9,6,40,0,15,-105.0,70.5,-47.5,5.0,1735752,50.6261,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
31,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.64352470723828,18.557098603912145,23,46,6,7,46,0,13,-105.0,70.5,-47.5,5.0,2025044,52.651144,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
32,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,52.95868562484717,31.659830397617775,23,46,6,4,46,0,10,-105.0,70.5,-47.5,5.0,1157168,53.808312,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
33,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,8,562500.0,45.72019993975053,27.517963458971337,22,44,8,5,44,0,13,-105.0,70.5,-47.5,5.0,1446460,55.254772,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
34,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,11,562500.0,38.2176422285831,19.01276677356998,21,42,11,6,42,0,17,-105.0,70.5,-47.5,5.0,1735752,56.990524,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
35,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,6,562500.0,35.622263456841765,19.075397366128573,19,38,6,7,38,0,13,-105.0,70.5,-47.5,5.0,2025044,59.015568,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
36,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,6,562500.0,52.54863991137052,40.24007729054769,18,36,6,7,36,0,13,-105.0,70.5,-47.5,5.0,2025044,61.040612,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
37,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,2,562500.0,29.30682658078682,18.17253251662066,18,36,2,6,36,0,8,-105.0,70.5,-47.5,5.0,1735752,62.776364,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
38,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,6,562500.0,37.05090227038615,18.53511660052272,18,36,6,7,36,0,13,-105.0,70.5,-47.5,5.0,2025044,64.801408,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
39,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,9,562500.0,38.197445848871645,19.031623485942262,18,36,9,6,36,0,15,-105.0,70.5,-47.5,5.0,1735752,66.53716,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
40,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,5,562500.0,28.78133029790314,18.59513862502348,18,36,5,6,36,0,11,-105.0,70.5,-47.5,5.0,1735752,68.272912,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
41,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,5,562500.0,52.91936229251594,39.868518259235415,18,36,5,5,36,0,10,-105.0,70.5,-47.5,5.0,1446460,69.719372,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
42,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,3,562500.0,30.440902905112864,18.88362881018024,18,36,3,6,36,0,9,-105.0,70.5,-47.5,5.0,1735752,71.455124,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
43,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,3,562500.0,37.9539247832764,18.09970830122976,19,38,3,8,38,0,11,-105.0,70.5,-47.5,5.0,2314336,73.76946,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
44,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,5,542775.3842641095,42.4280628293612,12.670621890583389,22,44,5,7,44,0,12,-105.0,70.5,-47.5,5.0,2025044,75.794504,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,3,562500.0,42.78681099319669,26.621514511873656,24,48,3,7,48,0,10,-105.0,70.5,-47.5,5.0,2025044,77.819548,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
46,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,7,531892.0377723603,31.18826740671458,8.675937409525972,31,62,7,8,62,0,15,-105.0,70.5,-47.5,5.0,2314336,80.133884,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
47,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,6,562500.0,44.67268653286871,26.506468622505388,32,64,6,4,64,0,10,-105.0,70.5,-47.5,5.0,1157168,81.291052,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
48,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,6,562500.0,34.943852636567925,18.37634480659016,33,66,6,7,66,0,13,-105.0,70.5,-47.5,5.0,2025044,83.316096,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
49,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,5,538608.6603519134,37.37471866584228,12.22589755783863,37,74,5,7,74,0,12,-105.0,70.5,-47.5,5.0,2025044,85.34114,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
50,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,3,562500.0,49.11943056515015,40.644567918951694,38,76,3,7,76,0,10,-105.0,70.5,-47.5,5.0,2025044,87.366184,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
51,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,7,538542.7600582738,33.71779522142974,12.13099214790546,37,74,7,7,74,0,14,-105.0,70.5,-47.5,5.0,2025044,89.391228,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
52,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,6,562500.0,49.57069013194289,27.842042665748213,33,66,6,6,66,0,12,-105.0,70.5,-47.5,5.0,1735752,91.12698,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,3,535450.6727846707,33.41878571795007,9.656350362532518,34,68,3,6,68,0,9,-105.0,70.5,-47.5,5.0,1735752,92.862732,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,9,562500.0,53.17249785329707,45.04056931484477,32,64,9,6,64,0,15,-105.0,70.5,-47.5,5.0,1735752,94.598484,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
55,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,5,562500.0,40.602906942077574,21.874232107196544,31,62,5,6,62,0,11,-105.0,70.5,-47.5,5.0,1735752,96.334236,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
56,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.177523187731616,18.715834552936236,29,58,4,7,58,0,11,-105.0,70.5,-47.5,5.0,2025044,98.35928,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
57,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.98976902832447,23.73825788772086,26,52,2,7,52,0,9,-105.0,70.5,-47.5,5.0,2025044,100.384324,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
58,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,3,562500.0,49.36589872002663,36.63355574150491,26,52,3,6,52,0,9,-105.0,70.5,-47.5,5.0,1735752,102.120076,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
59,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,5,562500.0,48.59491639554926,41.89093705091861,22,44,5,5,44,0,10,-105.0,70.5,-47.5,5.0,1446460,103.566536,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
60,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,5,562500.0,41.37333702357601,28.40257477892484,21,42,5,5,42,0,10,-105.0,70.5,-47.5,5.0,1446460,105.012996,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
61,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,39.75111620437735,28.67807771861006,21,42,4,7,42,0,11,-105.0,70.5,-47.5,5.0,2025044,107.03804,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
62,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.681588206592394,22.02683992285334,25,50,4,6,50,0,10,-105.0,70.5,-47.5,5.0,1735752,108.773792,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
63,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.41419459124498,28.413973047656622,23,46,4,6,46,0,10,-105.0,70.5,-47.5,5.0,1735752,110.509544,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
64,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.9582270893077,33.147630240503155,27,54,4,5,54,0,9,-105.0,70.5,-47.5,5.0,1446460,111.956004,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
65,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,7,562500.0,46.854763001814305,27.4548353716419,28,56,7,4,56,0,11,-105.0,70.5,-47.5,5.0,1157168,113.113172,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
66,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.342434391396736,22.315235736956204,27,54,5,5,54,0,10,-105.0,70.5,-47.5,5.0,1446460,114.559632,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
67,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,4,562500.0,50.975922026330906,28.580170643250632,23,46,4,4,46,0,8,-105.0,70.5,-47.5,5.0,1157168,115.7168,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
68,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,7,562500.0,40.21146287839431,28.181641416357927,23,46,7,5,46,0,12,-105.0,70.5,-47.5,5.0,1446460,117.16326,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
69,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,6,562500.0,51.03354252696837,29.162963578000767,21,42,6,5,42,0,11,-105.0,70.5,-47.5,5.0,1446460,118.60972,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
70,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.76960969653525,28.18836444666473,21,42,5,6,42,0,11,-105.0,70.5,-47.5,5.0,1735752,120.345472,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
71,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,6,562500.0,43.72854731729046,26.880466166464082,26,52,6,6,52,0,12,-105.0,70.5,-47.5,5.0,1735752,122.081224,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
72,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,6,562500.0,39.17072856668381,28.2271919026564,28,56,6,6,56,0,12,-105.0,70.5,-47.5,5.0,1735752,123.816976,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
73,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,5,562500.0,46.61807140147772,36.043536870820034,29,58,5,7,58,0,12,-105.0,70.5,-47.5,5.0,2025044,125.84202,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.30708027891525,30.98670486311722,27,54,1,5,54,0,6,-105.0,70.5,-47.5,5.0,1446460,127.28848,nan,1.44646,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,0,0,5
75,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,6,562500.0,44.37423377575731,31.48911861853886,23,46,6,7,46,0,13,-105.0,70.5,-47.5,5.0,2025044,129.313524,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
76,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,4,562500.0,55.45586600700915,46.39373637356415,21,42,4,4,42,0,8,-105.0,70.5,-47.5,5.0,1157168,130.470692,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
77,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,7,562500.0,44.618607420745626,19.85206787172499,24,48,7,6,48,0,13,-105.0,70.5,-47.5,5.0,1735752,132.206444,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
78,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,7,562500.0,25.607478190114353,19.318188880938106,25,50,7,6,50,0,13,-105.0,70.5,-47.5,5.0,1735752,133.942196,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
79,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.800856134821935,29.845142168419557,25,50,5,6,50,0,11,-105.0,70.5,-47.5,5.0,1735752,135.677948,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
80,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,7,544078.567606658,34.334278854193094,10.549587016161263,27,54,7,7,54,0,14,-105.0,70.5,-47.5,5.0,2025044,137.702992,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
81,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,7,562500.0,38.460497819675076,27.34142067584478,28,56,7,6,56,0,13,-105.0,70.5,-47.5,5.0,1735752,139.438744,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
82,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,6,562500.0,37.00379132764077,20.43792200571478,26,52,6,7,52,0,13,-105.0,70.5,-47.5,5.0,2025044,141.463788,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
83,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,7,562500.0,41.11490133223446,26.911165605051302,27,54,7,6,54,0,13,-105.0,70.5,-47.5,5.0,1735752,143.19954,nan,1.735752,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,0,0,6
84,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,4,562500.0,26.08703331509303,18.016176452993516,28,56,4,8,56,0,12,-105.0,70.5,-47.5,5.0,2314336,145.513876,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
85,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,6,562500.0,42.79352615656056,20.75259118923316,28,56,7,7,56,1,14,-105.0,70.5,-47.5,5.0,2025044,147.53892,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
86,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,5,562500.0,41.215600559894824,20.66395978838503,28,56,5,7,56,0,12,-105.0,70.5,-47.5,5.0,2025044,149.563964,nan,2.025044,nan,7,0,2024120,14,0,0,7,924,448,112,476,119,231,7,0,0,7
87,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,3,536435.7692922372,29.292308591419395,10.523863845297445,29,58,3,8,58,0,11,-105.0,70.5,-47.5,5.0,2314336,151.8783,nan,2.314336,nan,8,0,2313280,16,0,0,8,1056,512,128,544,136,264,8,0,0,8
