step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,8,32,139.5,125.96875,139.5,125.96875,6.4,2,12,-1,nan,795,266,266,0.33459119496855344,0.16165251447131732,0.6954887218045113,0.6954887218045113,-0.04977693685809874,0.9022556390977443,0.0003275682155835385,nan,0.0,nan,0.532764300688829,0.4774436090225564,0.8961629155805925,8.003759398496241,795,266,266,0.33459119496855344,0.16165251447131732,0.6954887218045113,0.6954887218045113,-0.04977693685809874,0.9022556390977443,0.0003275682155835385,nan,0.0,nan,0.532764300688829,0.4774436090225564,0.8961629155805925,8.003759398496241
50,policy,100,400,8,32,310.0,252.78125,310.0,252.78125,11.6,0,20,-1,nan,1726,548,548,0.3174971031286211,0.15513205139552982,0.7572992700729927,0.7572992700729927,-0.017787932516678956,0.9032846715328468,0.00047442292380930174,nan,0.0,nan,0.5314305946403282,0.5401459854014599,1.0163998664153506,48.23540145985402,1726,548,548,0.3174971031286211,0.15513205139552982,0.7572992700729927,0.7572992700729927,-0.017787932516678956,0.9032846715328468,0.00047442292380930174,nan,0.0,nan,0.5314305946403282,0.5401459854014599,1.0163998664153506,48.23540145985402
75,policy,100,400,8,32,397.5,275.875,496.125,327.28125,15.625,0,28,-1,nan,2671,841,841,0.3148633470610258,0.1603120763255799,0.7859690844233056,0.7859690844233056,-0.027094683957770496,0.9143876337693222,0.0007357905152232058,nan,0.0,nan,0.5310912110893392,0.5362663495838288,1.0097443497207848,49.98810939357907,2671,841,841,0.3148633470610258,0.1603120763255799,0.7859690844233056,0.7859690844233056,-0.027094683957770496,0.9143876337693222,0.0007357905152232058,nan,0.0,nan,0.5310912110893392,0.5362663495838288,1.0097443497207848,49.98810939357907
100,policy,100,400,8,32,400.0,309.4375,660.125,434.46875,20.0,1,37,100,20.57371880467338,3619,1128,1128,0.3116883116883117,0.17106285139674304,0.8023049645390071,0.8023049645390071,-0.026882468179260387,0.9078014184397163,0.0010694353959700093,nan,0.0,nan,0.5331308585798776,0.523936170212766,0.9827534118141202,32.53280141843972,3619,1128,1128,0.3116883116883117,0.17106285139674304,0.8023049645390071,0.8023049645390071,-0.026882468179260387,0.9078014184397163,0.0010694353959700093,nan,0.0,nan,0.5331308585798776,0.523936170212766,0.9827534118141202,32.53280141843972
125,policy,100,400,8,32,400.0,256.15625,747.0,354.9375,18.45,0,44,100,20.57371880467338,3633,1144,1144,0.3148912744288467,0.18072313753127975,0.8304195804195804,0.8304195804195804,0.03324619959907631,0.9134615384615384,0.0016070403188017301,nan,0.0,nan,0.5343303071213888,0.5166083916083916,0.9668334075817803,10.513111888111888,4428,1410,1410,0.31842818428184283,0.17712541715259184,0.8049645390070922,0.8049645390070922,0.009434392331230657,0.9113475177304965,0.001377324798914995,nan,0.0,nan,0.5340491474299062,0.5092198581560283,0.953507482610228,10.039716312056738
150,policy,100,400,8,32,400.0,287.0625,909.875,449.21875,22.65,0,54,100,20.57371880467338,3615,1159,1159,0.32060857538035964,0.19691414723783632,0.8412424503882657,0.8412424503882657,0.06614668173385241,0.917169974115617,0.0021762504147130528,nan,0.0,nan,0.5296482409552948,0.4728213977566868,0.8927083320505079,-30.635893011216567,5341,1707,1707,0.3196030705860326,0.18350079719590076,0.8142940831868776,0.8142940831868776,0.02988408054378032,0.9127123608670181,0.0016262870652841304,nan,0.0,nan,0.5302242271864066,0.4944346807264206,0.9325011106152195,-5.315758640890451
175,policy,100,400,8,32,400.0,268.75,1099.75,411.78125,23.3,0,64,100,20.57371880467338,3619,1190,1190,0.3288201160541586,0.21306617882714718,0.8411764705882353,0.8411764705882353,0.06900322653370482,0.9235294117647059,0.002706815247043246,nan,0.0,nan,0.5311822185060648,0.4504201680672269,0.8479579179702609,-47.18571428571428,6290,2031,2031,0.32289348171701115,0.19122166863324366,0.8183161004431314,0.8183161004431314,0.06621374173666245,0.9197439684884293,0.0018698347925613181,nan,0.0,nan,0.5311435729082787,0.4859675036927622,0.914945654019393,-6.947808961102905
200,policy,100,400,8,32,400.0,307.90625,1250.875,441.625,25.675,0,64,200,20.883741942279883,3596,1208,1208,0.3359288097886541,0.2224982141856405,0.8369205298013245,0.8369205298013245,0.07928839422782602,0.9412251655629139,0.0029154561383858304,nan,0.0,nan,0.5247094936332979,0.44288079470198677,0.8440495170676319,-72.96688741721854,7215,2336,2336,0.32376992376992375,0.19766127530470026,0.8202054794520548,0.8202054794520548,0.09613261996885733,0.9250856164383562,0.001989503391774208,nan,0.0,nan,0.5289335989335989,0.4820205479452055,0.9113063509616776,-22.023544520547944
225,policy,100,400,8,32,400.0,274.3125,1362.5,353.875,23.475,0,70,200,20.883741942279883,3668,1217,1217,0.3317884405670665,0.2370157695804583,0.8447000821692687,0.8447000821692687,0.06463184432164906,0.9400164338537387,0.002596250433937454,nan,0.0,nan,0.5197834396307679,0.4519309778142975,0.8694601315796634,-62.79211175020542,8096,2627,2627,0.3244812252964427,0.20487058613040438,0.823372668443091,0.823372668443091,0.1193668641410876,0.924628854206319,0.0019295751977863364,nan,0.0,nan,0.5275858796177473,0.48267986296155313,0.9148839679167874,-23.700799390940237
250,policy,100,400,8,32,400.0,251.25,1523.75,326.28125,23.95,0,79,200,20.883741942279883,3668,1219,1219,0.3323336968375136,0.2449654398125844,0.8457752255947498,0.8457752255947498,0.07581268762011488,0.9442165709598032,0.002524098132353854,nan,0.0,nan,0.5178560019890445,0.4725184577522559,0.912451445840831,-92.7752255947498,9009,2926,2926,0.3247863247863248,0.20910756389095797,0.8274094326725906,0.8274094326725906,0.1260424151259151,0.9258373205741627,0.00199182941116178,nan,0.0,nan,0.5251885239980479,0.48530416951469585,0.9240570715831172,-41.75222146274778
275,policy,100,400,8,32,400.0,249.96875,1673.75,337.96875,27.225,0,89,200,20.883741942279883,3555,1195,1195,0.3361462728551336,0.2555420628281938,0.8527196652719665,0.8527196652719665,0.09257998710025793,0.9414225941422594,0.002377687483735251,nan,0.0,nan,0.5173797752489736,0.4895397489539749,0.9461903467687706,-94.31297071129707,9845,3226,3226,0.3276790248857288,0.21504772909913494,0.8310601363918165,0.8310601363918165,0.14737483195706833,0.9277743335399876,0.002053218877591621,nan,0.0,nan,0.526173506815965,0.48729076255424675,0.9261028087540752,-39.31029138251705
300,policy,100,400,8,32,400.0,136.46875,1774.375,160.375,22.425,0,94,300,25.631965857326342,3331,1135,1135,0.3407385169618733,0.25392657763815607,0.8502202643171806,0.8502202643171806,0.052602730383649196,0.9312775330396476,0.002173394697997248,nan,0.0,nan,0.517946025421258,0.5127753303964758,0.9900169230556857,-18.744493392070485,10546,3471,3471,0.3291295277830457,0.21605975359581878,0.8300201670988188,0.8300201670988188,0.13361274012011534,0.92711034284068,0.00204758626120612,nan,0.0,nan,0.5254631260178387,0.49207721117833475,0.9364638293603678,-20.95131086142322
325,policy,100,400,8,32,400.0,216.75,1902.5,269.8125,27.275,0,104,300,25.631965857326342,3276,1120,1120,0.3418803418803419,0.2515597924573527,0.8571428571428571,0.8571428571428571,0.08890266428842049,0.93125,0.0024583265285984222,nan,0.0,nan,0.5212656060870346,0.5205357142857143,0.9985997698816168,-107.33125,11372,3747,3747,0.32949349278930706,0.21882626029271615,0.833466773418735,0.833466773418735,0.14145573790870886,0.9266079530290899,0.002081895753514475,nan,0.0,nan,0.5257651606512845,0.49399519615692555,0.9395738499390025,-48.69842540699226
350,policy,100,400,8,32,400.0,238.375,2068.0,272.4375,28.175,0,116,300,25.631965857326342,3274,1132,1132,0.34575442883323154,0.24933127456874143,0.8551236749116607,0.8551236749116607,0.0899114943220842,0.9399293286219081,0.0022638642538129533,nan,0.0,nan,0.5231968982961652,0.515017667844523,0.9843668215956963,-186.12014134275617,12283,4058,4058,0.3303753154766751,0.22032817514952152,0.8351404632824051,0.8351404632824051,0.1395910424285951,0.9297683587974371,0.0020643395532150195,nan,0.0,nan,0.5246576616233867,0.49359290290783636,0.9407904220450526,-82.02439625431246
375,policy,100,400,8,32,400.0,274.59375,2239.0,337.71875,32.7,1,125,300,25.631965857326342,3360,1140,1140,0.3392857142857143,0.2428660291738933,0.8508771929824561,0.8508771929824561,0.08583463204877971,0.9394736842105263,0.0021380799494695028,nan,0.0,nan,0.5188436018346733,0.4982456140350877,0.9603001988908616,-311.9280701754386,13205,4366,4366,0.33063233623627414,0.22231132554559044,0.8362345396243701,0.8362345396243701,0.14276616536495196,0.9308291342189647,0.002074811698607121,nan,0.0,nan,0.5243084192932735,0.49015116811726983,0.9348527509399048,-110.49312872194228
