step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,26.085850548226336,28.5407163740302,31.490023521124137,12.89156795995927,7.205933549757145,0.7720780566130577,211
100,1,5000,26.727216551293505,28.826291227229618,31.397262722717244,13.301157769589748,7.914187569673448,0.7943781301609893,170
150,1,5000,26.42944940033775,29.07845015862179,32.27019846447292,13.723111725411902,8.165993482801127,0.7096487835747434,182
200,1,5000,26.531864670500582,28.748527276336702,31.48060552020022,13.421335234421136,7.81675075331821,0.7551516433597577,206
250,1,5000,26.34296157918898,29.340836956295107,32.904859775084226,13.717996198182023,7.845899150117274,0.7414685737308622,204
300,1,5000,26.117422583341124,29.153350967457285,32.75719343567187,13.444257058618698,7.362755034774141,0.7348120428143117,155
350,1,5000,26.21165650696766,29.255198375320962,32.88124860354031,13.761967628397446,7.829085712007965,0.6820431508159267,177
359,1,5000,29.796824059151433,29.001984000644235,27.890687401837884,14.618169657023762,11.361641708200514,0.8887191246018501,199
