step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,89,89,88,58.635464,58.635464,0,4181576,54441920,0
2,2445,4890,9,9,9,56.33668,114.972144,0,422856,55648200,264400
3,2469,4938,15,15,13,57.278668,172.250812,0,704760,56194440,377700
4,2401,4802,10,10,10,55.51776,227.768572,0,469840,54646760,399800
5,2489,4978,5,5,5,57.25724,285.025812,0,234920,56649640,372000
6,2714,5428,13,13,13,62.637,347.662812,0,610792,61770640,253800
7,2852,5704,14,14,14,65.8235,413.486312,0,657776,64911520,252300
8,2837,5674,12,12,11,65.338924,478.825236,0,563808,64570120,203500
9,2809,5618,18,18,18,65.11,543.935236,0,845712,63932840,329000
10,2728,5456,10,10,10,62.75198,606.687216,0,469840,62089280,191500
11,2658,5316,13,13,13,61.32574,668.012956,0,610792,60496080,217100
12,2645,5290,13,13,13,60.99526,729.008216,0,610792,60200200,182500
13,2570,5140,15,15,15,59.4621,788.470316,0,704760,58493200,262100
14,2448,4896,11,11,11,56.4929,844.963216,0,516824,55716480,258100
15,2515,5030,9,9,9,58.05028,903.013496,0,422856,57241400,384800
16,2476,4952,10,10,10,57.10136,960.114856,0,469840,56353760,276400
17,2669,5338,9,9,9,61.40582,1021.520676,0,422856,60746440,235300
18,2887,5774,24,24,24,67.1674,1088.688076,0,1127616,65708120,328400
19,2923,5846,18,18,18,67.64884,1156.336916,0,845712,66527480,273200
20,2937,5874,10,10,10,67.78112,1224.118036,0,469840,66846120,463800
21,2834,5668,12,12,12,65.41198,1289.530016,0,563808,64501840,344700
22,2758,5516,8,8,8,63.39004,1352.920056,0,375872,62772080,241000
23,2819,5638,14,14,14,65.19282,1418.112876,0,657776,64160440,372700
24,3034,6068,14,14,14,70.08632,1488.199196,0,657776,69053840,372800
25,3114,6228,7,7,7,71.54268,1559.741876,0,328888,70874640,338200
26,3155,6310,12,12,12,72.72544,1632.467316,0,563808,71807800,352200
27,3435,6870,14,14,14,79.18818,1711.655496,0,657776,78180600,347900
28,3277,6554,19,19,19,75.9596,1787.615096,0,892696,74584520,479800
29,3469,6938,18,18,18,80.1924,1867.807496,0,845712,78954440,389800
30,3363,6726,18,18,18,77.87724,1945.684736,0,845712,76541880,487200
31,3345,6690,11,11,11,77.18352,2022.868256,0,516824,76132200,533000
32,3188,6376,13,13,13,73.74384,2096.612096,0,610792,72558880,572400
33,3061,6122,18,18,18,71.07862,2167.690716,0,845712,69668360,562100
34,3182,6364,17,17,17,73.61786,2241.308576,0,798728,72422320,394500
35,3241,6482,11,11,11,74.74188,2316.050456,0,516824,73765160,458400
36,3437,6874,7,7,7,79.08706,2395.137516,0,328888,78226120,531100
37,3581,7162,17,17,17,83.0561,2478.193616,0,798728,81503560,751500
38,3496,6992,18,18,18,80.79732,2558.990936,0,845712,79568960,380200
39,3434,6868,19,19,19,79.55202,2638.542956,0,892696,78157840,498900
40,3331,6662,14,14,14,76.91464,2715.457596,0,657776,75813560,441400
41,3788,7576,19,19,19,88.09526,2803.552856,0,892696,86214880,985100
42,3805,7610,19,19,19,88.10938,2891.662236,0,892696,86601800,612300
43,3852,7704,15,15,15,88.86202,2980.524256,0,704760,87671520,483700
44,4061,8122,10,10,10,93.44456,3073.968816,0,469840,92428360,545000
45,4226,8452,11,11,11,97.36878,3171.337596,0,516824,96183760,666700
46,4392,8784,16,16,16,101.31714,3272.654736,0,751744,99961920,601300
47,4462,8924,25,25,25,103.58402,3376.238756,0,1174600,101555120,850900
48,4511,9022,22,22,22,104.691,3480.929756,0,1033648,102670360,984000
49,4231,8462,21,21,21,97.86118,3578.790936,0,986664,96297560,574100
50,4357,8714,16,16,16,100.62854,3679.419476,0,751744,99165320,709300
51,4481,8962,8,8,8,102.81442,3782.233896,0,375872,101987560,449900
52,4400,8800,6,6,6,100.79142,3883.025316,0,281904,100144000,364700
53,4341,8682,11,11,11,99.58328,3982.608596,0,516824,98801160,263800
54,4185,8370,9,9,9,95.99758,4078.606176,0,422856,95250600,322900
55,4303,8606,15,15,15,99.23938,4177.845556,0,704760,97936280,596300
56,4436,8872,13,13,13,102.04362,4279.889176,0,610792,100963360,467700
57,4746,9492,16,16,16,109.49368,4389.382856,0,751744,108018960,720800
58,5132,10264,18,18,18,118.43648,4507.819336,0,845712,116804320,784000
59,5384,10768,16,16,16,123.88976,4631.709096,0,751744,122539840,596000
60,5477,10954,9,9,9,125.6002,4757.309296,0,422856,124656520,519600
61,5747,11494,15,15,15,131.93062,4889.239916,0,704760,130801720,422100
62,5591,11182,15,15,14,128.282924,5017.52284,0,704760,127251160,325100
63,5443,10886,9,9,9,124.71196,5142.2348,0,422856,123882680,405200
64,5218,10436,21,21,21,120.3804,5262.6152,0,986664,118761680,629200
65,4486,8972,23,23,23,103.65622,5366.27142,0,1080632,102101360,471100
66,3998,7996,15,15,15,92.32628,5458.5977,0,704760,90994480,625000
67,3965,7930,24,24,24,91.88418,5550.48188,0,1127616,90243400,509900
68,3623,7246,17,17,17,83.64282,5634.1247,0,798728,82459480,382300
69,3533,7066,7,7,7,81.01562,5715.14032,0,328888,80411080,274700
70,3644,7288,14,14,14,83.88382,5799.02414,0,657776,82937440,286700
71,3756,7512,13,13,13,86.32482,5885.34896,0,610792,85486560,225700
72,3767,7534,9,9,8,86.491564,5971.840524,0,422856,85736920,330700
73,3793,7586,10,10,10,87.05828,6058.898804,0,469840,86328680,258400
74,3984,7968,9,9,9,91.44742,6150.346224,0,422856,90675840,347500
75,4216,8432,12,12,12,96.9673,6247.313524,0,563808,95956160,445700
76,4420,8840,17,17,17,101.86704,6349.180564,0,798728,100599200,466800
