step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
111,9,1.158952640,0.609946214,0.950297469,1.422082800,-0.145252317,1587
112,16,1.119466527,0.681900243,0.879883131,1.277608746,-0.238599124,1603
113,14,0.606187575,0.446248882,0.638864003,0.941932998,-0.304354041,1617
114,18,1.973435436,0.278505428,1.803107780,3.277005472,0.098391740,1635
115,10,3.033429665,0.436333867,2.894722809,3.758667452,-0.449590062,1645
116,12,0.887426635,0.580444618,0.940019941,1.303477468,-0.144721370,1657
117,20,1.481965482,0.444449011,1.264932215,2.175374230,-0.160883087,1677
118,15,1.212764177,0.517778961,0.801130106,1.118342696,0.766449501,1692
119,10,1.692930661,0.622327389,1.259399857,1.826904486,-0.296133990,1702
120,14,2.232638845,0.417547565,2.007373851,3.579034744,0.028215835,1716
121,12,1.406646494,0.548348817,1.034933071,1.435206508,0.121832205,1728
122,8,1.734963787,0.530772024,1.442984534,2.470902680,-0.279495683,1736
123,10,1.873050245,0.487322052,1.734660509,2.657468890,-0.385705483,1746
124,21,1.673291835,0.630698806,1.366174579,2.102134647,-0.308804434,1767
125,11,1.512791368,0.398307412,1.384463770,1.838934948,0.006893999,1778
126,9,2.312063059,0.494805550,1.923002129,2.769541976,-0.258687700,1787
127,11,1.867359799,0.681473084,1.698041939,2.480104832,-0.199025227,1798
128,4,2.401987934,0.890173629,2.006845267,2.699486533,-0.762712006,1802
129,11,2.624950264,0.470682677,2.354250786,2.805259688,0.026448865,1813
130,7,1.527222877,0.513699709,1.365133734,1.711189770,0.025172759,1820
131,10,2.935246821,0.558055353,2.627276762,3.638422349,-0.691017066,1830
132,12,2.866470850,0.463327733,2.590386289,3.737819722,0.316029323,1842
133,12,2.064115050,0.471254360,1.655641069,2.201486384,-0.118608677,1854
134,14,2.168809452,0.613207717,2.021950696,3.219804061,-0.514909076,1868
135,12,2.068551849,0.575269031,1.636900720,2.339520892,-0.101755126,1880
136,9,3.518902002,0.572555008,3.242528446,4.650610009,-0.314191514,1889
137,13,2.417150858,0.438065480,2.162230845,4.193195005,-0.007513107,1902
138,12,2.855165478,0.618601947,2.432575565,2.906629430,-0.333278165,1914
139,8,1.863539150,0.474503096,1.389036054,1.996302264,-0.112663672,1922
140,11,2.625546468,0.651948804,2.049308543,2.524814132,-0.025809022,1933
141,9,1.157629122,0.458492087,1.026173019,1.989131865,-0.063751466,1942
142,14,4.056807607,0.627117674,3.490411145,4.630951867,-0.104771843,1956
143,16,3.095564012,0.641849216,2.617169774,3.575421061,-0.203201779,1972
144,12,3.200465164,0.554225599,2.646239566,3.093810884,0.416885183,1984
145,17,2.526140532,0.440937044,2.254070770,3.187120085,0.010508585,2001
146,12,2.887166720,0.658131191,2.346088191,3.319755973,-0.079639175,2013
147,17,3.180741419,0.587667131,2.675915298,4.166026219,0.151309651,2030
148,13,4.340279599,0.560533889,3.902575930,6.576795290,-0.531948539,2043
149,12,4.082503254,0.599971578,3.586783805,4.890425965,-0.429808590,2055
150,20,4.317623096,0.458846325,3.953211445,5.474908535,-0.343475135,2075
151,7,1.735521305,0.529048686,1.400528594,1.765279171,-0.068750984,2082
152,11,2.832468552,0.529919893,2.599368512,3.679335396,-0.279697371,2093
153,12,3.954564562,0.606109132,3.657617430,4.919835556,-0.518223944,2105
154,20,3.117904286,0.568151389,2.703459691,4.141096045,-0.061113864,2125
155,15,2.130208476,0.453267668,1.897782363,2.443353020,-0.164740802,2140
156,20,1.897221529,0.508279892,1.892572611,3.023137633,-0.462567875,2160
157,13,3.194797677,0.541475781,2.793081764,4.565870141,-0.327533304,2173
158,10,0.812392930,0.548724285,0.820775708,1.118186549,-0.589259128,2183
159,15,1.923725160,0.517796203,1.532014844,1.841792831,-0.004627199,2198
160,11,1.950412689,0.636481526,1.656161364,2.035594832,-0.195214797,2209
161,20,1.439598733,0.689417489,1.087080352,1.904529611,0.107533859,2229
162,21,3.112834086,0.699890581,2.834999582,4.464246656,-0.466577600,2250
163,10,1.963463598,0.494939739,1.735872977,2.726486787,-0.319365789,2260
164,19,2.911498377,0.502716084,2.436986994,3.913020070,-0.064933572,2279
165,12,2.506565293,0.707192940,2.338818729,3.994592864,-0.771441474,2291
166,15,2.406183483,0.565658282,1.911618543,3.293501249,0.098679327,2306
167,12,3.294614490,0.450099680,3.134283219,4.596737329,-0.584193202,2318
168,14,2.773128314,0.615444146,2.463657105,3.026028128,-0.194897178,2332
169,10,2.471846439,0.532153395,2.118552998,3.151115083,-0.411444464,2342
170,19,3.000311908,0.651243391,2.613748157,3.462408640,-0.310468935,2361
171,9,3.002564936,0.624301498,2.624639734,3.417108391,-0.437333857,2370
172,17,2.988104158,0.546442463,2.769334114,4.306856577,-0.506752016,2387
173,17,2.492955798,0.589539364,2.345453070,3.061563145,-0.210220755,2404
174,21,3.331967503,0.588064656,3.117994045,4.623828608,-0.591862558,2425
175,12,2.052445580,0.662961195,1.480611254,2.452586219,0.031160458,2437
176,19,2.903978413,0.637984924,2.436070721,3.499973266,-0.025947289,2456
177,18,1.748443783,0.658767160,1.475432055,2.221730672,0.119802868,2474
178,17,3.212625076,0.674720535,2.728842147,4.124916499,-0.388876441,2491
179,22,2.786279065,0.690392172,2.489932619,3.806178781,-0.481522025,2513
180,20,2.012068384,0.804888137,1.328183493,2.252841633,-0.415699361,2533
181,23,2.013402709,0.801704408,1.534067707,2.066510511,-0.497798305,2556
182,21,1.830679095,0.659144312,1.428572286,1.986916368,-0.108509673,2577
183,20,2.617294444,0.688878025,2.453290540,3.999847740,-0.526559601,2597
184,11,2.791047244,0.718178671,2.197362685,3.117901803,-0.276197435,2608
185,9,2.243055641,0.580044929,1.823194894,2.445239891,-0.407132414,2617
186,10,2.444608132,0.559066164,2.247511201,2.775141982,-0.188030700,2627
187,11,2.218667461,0.616193495,1.996932440,3.357669851,-0.141178986,2638
188,11,2.443234203,0.676474826,2.113077089,2.877084605,-0.276958240,2649
189,10,4.495531947,0.608698319,4.018190691,5.732662974,-0.402454031,2659
190,20,3.369047579,0.682382964,3.070425759,5.115025662,-0.379571893,2679
191,17,2.033088422,0.629960152,1.576972205,2.044589449,-0.083079006,2696
192,18,1.976521655,0.644848983,1.619141166,2.513396585,-0.074454606,2714
193,20,1.917728900,0.460434277,1.600581090,2.852554019,-0.230444593,2734
194,19,1.819099909,0.623565020,1.529277716,2.550313247,-0.056041495,2753
195,22,1.960172091,0.912614609,1.357013162,2.121688164,-0.238825617,2775
196,17,2.870637778,0.728909328,2.279044436,2.796674245,-0.030514001,2792
197,11,4.489929449,0.558366246,4.150553613,6.330014706,-0.490532082,2803
198,23,2.296145399,0.744745909,1.836544853,2.904230858,-0.179549359,2826
199,16,1.567950314,0.556687389,1.288663473,2.372955498,-0.062041137,2842
200,20,3.220812005,0.639650983,2.953312449,4.675957908,-0.357599735,2862
201,21,2.402818050,0.814541983,2.126736710,3.461650436,-0.567043402,2883
202,18,3.486125735,0.577476702,3.115462526,4.080202708,-0.404483953,2901
203,13,2.327788097,0.558197207,2.070809576,2.703479012,-0.012575240,2914
204,16,2.654240971,0.680323541,2.412227210,3.459261683,-0.394638049,2930
205,19,2.536092301,0.595274921,2.168076676,2.964217305,-0.439802043,2949
206,14,2.544397629,0.573230307,2.228246888,3.794824463,-0.113857027,2963
207,10,3.754455886,0.636723530,3.159899819,4.315929696,-0.401644367,2973
208,13,2.782802048,0.603236844,2.434123918,3.640662274,-0.651398270,2986
209,11,2.394757961,0.785839723,2.264721023,3.677621231,-0.743704622,2997
210,20,3.281493683,0.855158076,2.555080639,2.876359797,-0.136251182,3017
211,19,2.648222884,0.632973207,2.256296788,2.789551475,-0.353598285,3036
212,22,3.218646051,0.630407247,2.719661925,4.247222947,-0.182094992,3058
213,16,1.816365399,0.588770810,1.575244567,2.120507434,-0.237099484,3074
214,20,2.784210882,0.426403854,2.357807027,3.190643966,-0.007421486,3094
215,16,1.929040036,0.548488107,1.689394546,3.011403586,-0.269545139,3110
216,8,2.033332740,0.722015519,1.736559185,2.433686469,0.295552004,3118
217,12,1.611493796,0.577481302,1.388252129,1.937885792,-0.261742348,3130
218,9,2.625451000,0.613829792,2.544944908,3.114802576,-0.604344050,3139
219,17,2.763951729,0.816914020,2.475111180,4.110607929,-0.306154163,3156
220,24,2.123591862,0.867769143,1.627443435,2.684723255,-0.031230063,3180
221,17,2.517908680,0.875386206,1.735378701,2.983096667,0.008022507,3197
222,11,1.706470744,0.441763718,1.547979891,2.766850305,0.023931545,3208
223,11,2.012671531,0.679572070,1.621927970,1.837546361,-0.240364155,3219
224,16,2.843861044,0.496532977,2.550706304,3.487086462,-0.329703196,3235
225,11,2.078775113,0.613229456,1.639054647,2.241178332,-0.360816639,3246
226,16,2.335884377,0.607157259,1.955435127,2.763001670,-0.267746246,3262
227,9,2.660006063,0.791360511,2.037732878,2.623055834,0.027628636,3271
228,8,3.116377126,0.564568975,2.582062422,3.364065489,0.427361713,3279
229,15,3.436816444,0.476958693,3.196262237,4.718341695,-0.247235174,3294
230,16,1.873801667,0.730480726,1.403042324,1.975295003,0.175528862,3310
231,11,2.574829617,0.663419491,1.930640173,2.807935928,0.026660939,3321
232,13,1.871806516,0.298814900,1.604377072,2.024485786,0.235593626,3334
233,18,1.906413629,0.609722305,1.609728449,2.660306457,-0.101007592,3352
234,21,2.553260379,0.777678891,2.316007913,3.232565100,-0.483870273,3373
235,14,1.777524990,0.758171002,1.312906537,1.982063062,-0.154128513,3387
236,19,2.280431970,0.507453316,1.869467046,2.267826356,-0.043391564,3406
237,14,2.187639553,0.619527534,1.839349060,2.212421579,-0.244438994,3420
238,17,2.287159685,0.649835527,2.225315168,3.067885994,-0.428077166,3437
239,19,1.330040496,0.830959844,0.935929830,1.353847464,-0.074598873,3456
240,15,2.255978465,0.772240706,1.862851627,2.354520972,-0.437079565,3471
241,15,1.981970583,0.714318014,1.570327012,2.567329242,-0.135911924,3486
242,22,1.948913038,0.627683018,1.687312740,2.193897252,-0.326605386,3508
243,22,1.929697239,0.882954379,1.498641672,1.789792022,0.191623242,3530
244,15,1.972833817,0.618858258,1.530414300,2.187245241,0.181527699,3545
245,9,1.390016772,0.740862724,1.001825636,1.202987305,0.532045995,3554
246,12,2.138087778,0.568606804,1.725020422,2.686938413,-0.278779839,3566
247,10,1.198170406,0.755631659,0.878747620,1.132415048,0.027900029,3576
248,10,1.167297741,0.664673319,0.908237803,1.075091099,-0.143457041,3586
249,17,1.530342180,0.604457477,1.239625243,1.711689024,-0.142037586,3603
250,19,1.673451975,0.625302811,1.564248687,2.344146200,-0.370064673,3622
251,13,1.730774263,0.525611193,1.598955895,2.082499945,0.056932060,3635
252,11,2.303100702,0.528636399,2.159185241,3.004863596,-0.585863347,3646
253,17,2.810080447,0.556563825,2.704159604,3.784217583,-0.409094748,3663
254,17,1.183363516,0.776294120,0.882786655,1.119627835,0.153904911,3680
255,12,1.553732532,0.627728685,1.117674545,1.677557978,-0.153495853,3692
256,17,1.389212637,0.686872152,1.260802119,1.716448155,-0.290326540,3709
257,12,1.547215088,0.805937558,1.101959376,1.290838105,-0.290702164,3721
258,20,1.260453617,0.855478037,0.868698025,1.136672405,0.111113730,3741
259,21,1.393935630,1.009976906,0.872582994,1.270561216,-0.447984335,3762
260,19,2.129395875,0.855293861,1.548770319,1.984276806,-0.052938088,3781
261,13,2.330361696,1.083064173,1.644982259,2.683352606,-0.462893140,3794
262,18,1.703373307,0.765426328,1.452426757,1.804854247,-0.272452029,3812
263,19,2.399221612,0.564371798,1.981609491,2.724914547,-0.281435173,3831
264,17,2.152225452,0.504667917,1.854575640,2.688453088,-0.056737260,3848
265,7,4.315390666,0.491196509,3.927608289,5.582243454,-0.143520958,3855
266,15,3.836774521,0.460494868,3.551854403,4.642112326,-0.275608525,3870
267,7,4.979556809,0.437577141,4.645625690,5.775232368,-0.752151700,3877
268,17,1.970487804,0.521154504,1.793241661,2.771790709,-0.216144859,3894
269,10,1.686296079,0.431678955,1.569043215,2.058724902,-0.333113722,3904
270,10,1.865323498,0.708511850,1.411786518,2.088733445,-0.333411599,3914
271,10,2.076041095,0.716446249,2.039059372,2.879178591,-0.524761921,3924
272,8,1.407124591,0.864396587,0.708725386,1.168842877,0.344845290,3932
273,10,1.254698462,0.606275421,1.192417967,1.617741393,-0.174490233,3942
274,16,2.292307872,0.628889520,1.795038138,2.331995861,0.044006827,3958
275,8,4.003815116,0.789683355,3.487866166,5.690942092,-0.528668563,3966
276,21,1.557669424,0.857206575,1.468589722,1.916050269,-0.519076342,3987
277,13,1.827905582,0.807844916,1.488870623,2.015475489,-0.253509576,4000
278,25,2.179885726,0.928624790,1.609170688,2.316951019,-0.320499118,4025
279,18,1.758354274,0.934806687,1.027303285,1.350040802,-0.705545847,4043
280,16,2.440865782,0.726097272,2.083193328,3.238474470,-0.477789193,4059
281,13,2.572065984,0.848213721,2.577023513,4.149005822,-0.815222766,4072
282,11,1.868228237,0.533839757,1.462276614,1.874434388,-0.102461640,4083
283,6,0.732357271,0.503385955,0.583305967,0.689103800,0.507048038,4089
284,7,3.691734023,0.518363942,3.398078212,4.788685507,-0.624379716,4096
285,7,2.404411251,0.653726246,1.865911984,2.437341706,-0.271700576,4103
286,12,2.309580788,0.737680751,2.049996204,2.972740827,-0.389936355,4115
287,16,1.851428798,0.454037223,1.672068652,2.824952569,-0.119550845,4131
288,11,2.680245998,0.740949936,2.280069559,2.587109474,-0.369655071,4142
289,21,1.619529065,0.726553934,1.278949190,1.929132027,-0.086478237,4163
290,11,1.645619049,0.628155061,1.346806077,2.008047619,0.244932990,4174
291,8,1.332592369,0.707051385,0.747659597,0.989389765,0.514242056,4182
292,20,2.976248660,0.906016499,2.281425232,2.889376394,-0.377720455,4202
293,9,2.780071580,0.744906307,2.249149899,2.695799228,-0.145112468,4211
294,11,2.968287325,0.652797836,2.505708265,3.838999240,-0.674779260,4222
295,13,2.784606551,0.688114934,2.329918759,3.119111342,-0.292113813,4235
296,13,2.126609906,0.865632195,1.679019202,2.336484151,-0.139919947,4248
297,12,1.214690380,1.016515036,1.064897756,1.401745407,-0.184189183,4260
298,14,1.485839026,0.708684038,1.289628979,1.898049281,-0.076454022,4274
299,16,2.438738532,0.610708395,2.229368673,2.980727159,-0.335717616,4290
300,10,1.242070679,0.742576368,1.017807922,1.433007383,0.128947862,4300
301,11,2.294581551,0.672490533,2.006077939,2.731720623,-0.175923331,4311
302,8,2.733839553,0.663921906,2.402243932,2.946534463,-0.631764853,4319
303,10,1.942880648,0.585333248,1.520172678,2.367388124,0.454860862,4329
304,9,4.227077118,0.608018882,3.619058236,4.983328343,-0.457937306,4338
305,12,1.932021788,0.470427535,1.482287448,1.911203009,0.648325208,4350
306,9,1.952323250,0.752096477,1.402600549,1.955101782,0.388676389,4359
307,11,1.609667080,0.699494191,1.400611985,2.027672902,-0.317255506,4370
308,20,1.779983393,0.698048200,1.225199654,1.858635019,0.304726535,4390
309,19,2.066268774,0.888914432,1.349087358,2.072552531,-0.095174135,4409
310,18,1.790523681,0.597541380,1.557857253,3.008201997,-0.192558770,4427
311,15,3.182381463,0.625803735,2.829980150,3.704610372,-0.079545870,4442
312,13,2.712000747,0.791926099,2.323040361,3.550713661,-0.398802938,4455
313,14,2.476913101,0.799502422,2.068780571,2.827974967,-0.210533414,4469
314,10,1.992795342,0.839481612,1.574610567,2.146316876,-0.030008474,4479
315,14,1.474693187,0.851979835,1.424028974,1.822547694,-0.423978976,4493
316,17,1.939170989,0.724772443,1.822043448,3.308486213,-0.331651692,4510
317,13,1.355556850,0.835114900,1.319480033,1.607622390,-0.278364437,4523
318,10,2.812950311,0.562687606,2.250262705,2.910658006,-0.088325680,4533
319,14,1.059401665,0.755936647,1.188075693,1.722124532,-0.595329140,4547
320,12,2.826358567,0.578700013,2.247658554,2.665742289,-0.534633588,4559
321,10,2.664126390,0.684645227,2.099704906,3.768292743,-0.348828770,4569
322,12,2.166382065,0.545099093,1.839032557,2.389072034,-0.109765237,4581
323,8,2.449514520,1.005148321,1.793072106,2.759061088,-0.448092571,4589
324,15,1.501887320,0.755419441,1.456317922,1.927399021,-0.479806650,4604
325,16,1.867741161,0.879414324,1.193092943,1.528524872,0.094830265,4620
326,13,2.065607800,0.550185866,1.965109163,3.331849072,0.089348151,4633
327,16,2.485607850,0.555871246,2.077233037,2.860453654,-0.048006699,4649
328,16,2.114995185,0.797102129,1.990756500,2.920931979,-0.367560602,4665
329,20,1.927943291,0.749823622,1.683354520,2.254653121,-0.347307861,4685
330,14,2.928102855,0.482143203,2.475841928,3.372755869,-0.262942329,4699
331,17,2.915869928,0.773717091,2.338335247,3.384898788,-0.628157554,4716
332,14,2.354303106,0.737777362,1.945287114,3.321407864,-0.396793354,4730
333,17,2.864901479,0.747297927,2.501490883,3.626418009,-0.344272775,4747
334,17,2.580160607,0.750299498,2.383937678,3.802981330,-0.353147356,4764
335,19,2.710476689,0.838707495,2.404469407,3.738892757,-0.411629470,4783
336,18,1.920884015,0.935021344,1.564591789,2.494609806,-0.081468164,4801
337,13,1.989997551,0.856815088,1.939148263,2.736899895,-0.517139249,4814
338,9,2.755117492,0.644423193,2.329555370,3.288873476,0.173254707,4823
339,12,1.837826317,0.517717868,1.717735459,2.648446997,-0.184133016,4835
340,13,3.462361543,0.629057238,3.210568342,4.589468186,-0.208164630,4848
341,10,2.199229732,0.724417526,1.931615707,2.893196481,-0.720582530,4858
342,11,2.123039323,0.889714675,1.815561708,2.901492997,-0.453468748,4869
343,9,2.680216675,0.788895407,2.057404614,2.976323039,-0.067754974,4878
344,18,3.393457582,0.629140485,2.926178371,3.606281871,-0.108054561,4896
345,13,2.827392484,0.488505072,2.480033915,4.024640940,0.355645065,4909
346,21,2.069486052,0.809414158,1.819886481,3.117828987,-0.378961946,4930
347,15,3.794356368,0.456267577,3.519294523,4.945602807,-0.330540945,4945
348,12,2.889255267,0.756143348,2.377657286,3.485845271,-0.280015410,4957
349,14,2.784144439,0.568233755,2.355053057,3.499588502,-0.481679418,4971
350,13,1.383303231,0.662405078,1.019357164,1.216505540,0.377813827,4984
351,18,2.763143525,0.664858074,2.543316775,3.659702226,-0.301411997,5002
352,10,3.614025866,0.521929570,3.328230209,6.101827555,-0.451441591,5012
353,14,2.536107679,0.659695475,2.414006666,3.173475422,-0.631684981,5026
354,11,2.288715938,0.720776702,1.971664646,2.598957131,0.061885727,5037
355,13,3.769212655,0.617830592,3.481624941,4.652704664,-0.277453341,5050
356,17,3.845557728,0.443979429,3.538040840,4.425802906,-0.075991219,5067
357,18,3.833903271,0.781466070,3.239684867,4.291326456,-0.428911775,5085
358,13,1.954500408,0.780155228,2.034379732,2.860510824,-0.118395859,5098
359,154,3.157975669,0.601808683,2.886447479,3.951920603,-0.141200343,5252
