step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.57561492919922,64.57561492919922,2,4,0,1,4,0,1,-105.0,70.5,-47.5,5.0,702876,0.702876,nan,0.702876,nan,1,288,289160,2,413296,4,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.365657806396484,62.365657806396484,4,8,1,1,8,0,2,-105.0,70.5,-47.5,5.0,1116388,1.819264,nan,1.116388,nan,1,504,289160,2,826592,8,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.61100006103516,64.61100006103516,9,18,0,1,18,0,1,-105.0,70.5,-47.5,5.0,2150204,3.969468,nan,2.150204,nan,1,1080,289160,2,1859832,18,1,132,64,16,68,17,33,1,0,0,1
5,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.05405108355347,32.746617424853774,11,22,0,2,22,0,2,-105.0,70.5,-47.5,5.0,2852936,6.822404,nan,2.852936,nan,2,1224,578320,4,2273128,22,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,13,26,0,0,26,0,0,-105.0,70.5,-47.5,5.0,2687864,9.510268,nan,2.687864,nan,0,1440,0,0,2686424,26,0,0,0,0,0,0,0,0,0,0,0
7,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.87688446044922,64.87688446044922,14,28,0,1,28,0,1,-105.0,70.5,-47.5,5.0,3183948,12.694216,nan,3.183948,nan,1,1584,289160,2,2893072,28,1,132,64,16,68,17,33,1,0,0,1
8,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,1,562500.0,35.15981617597231,30.586923756111894,14,28,1,4,28,0,5,-105.0,70.5,-47.5,5.0,4051752,16.745968,nan,4.051752,nan,4,1512,1156640,8,2893072,28,4,528,256,64,272,68,132,4,0,0,4
9,-47.5,57.5,30,15,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.893160675883365,39.3328579530032,15,30,0,3,30,0,3,-105.0,70.5,-47.5,5.0,3968964,20.714932,nan,3.968964,nan,3,1368,867480,6,3099720,30,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.53178727377684,26.858385244166925,18,36,0,4,36,0,4,-105.0,70.5,-47.5,5.0,4877984,25.592916,nan,4.877984,nan,4,1152,1156640,8,3719664,36,4,528,256,64,272,68,132,4,0,0,4
11,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.08564376831055,58.08564376831055,26,52,0,1,52,0,1,-105.0,70.5,-47.5,5.0,5663868,31.256784,nan,5.663868,nan,1,1728,289160,2,5372848,52,1,132,64,16,68,17,33,1,0,0,1
