step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
2,t2_b0,5,9,0.0,-0.11917369812726974,0.007101185154169798,0.007101185154169798,0.1,1.0,1,1
3,t2_b0,3,8,0.0,-0.11935221403837204,0.007122475653886795,0.007122475653886795,0.1,1.0,1,1
4,t2_b0,9,5,0.21842883886469736,-0.04847598075866699,0.0356190949678421,0.0356190949678421,0.1,1.0,3,3
5,t2_b0,1,0,0.0022712265749404302,-0.11821862310171127,0.007258901838213205,0.007258901838213205,0.9500000000000001,1.0,4,4
5,t2_b0,6,14,0.0,-0.12018059194087982,0.007221687119454145,0.007221687119454145,0.1,1.0,3,3
7,t2_b0,11,0,0.611604494366986,-0.049192436039447784,0.21832630038261414,0.21832630038261414,0.03333333333333333,1.0,6,6
8,t2_b0,8,3,0.8233488314399025,-0.05063744634389877,0.3819259703159332,0.3819259703159332,0.025,1.0,6,6
8,t2_b0,2,9,0.06182964103042433,-0.014785215258598328,0.002934918040409684,0.002934918040409684,0.1,1.0,7,7
8,t2_b0,0,15,0.3652353843678143,0.020892389118671417,0.059286054223775864,0.059286054223775864,0.9500000000000001,1.0,7,7
8,t2_b0,14,6,0.21559027655113178,-0.05099397897720337,0.035533588379621506,0.035533588379621506,1.0,1.0,6,6
9,t2_b0,15,0,0.7343599384744608,0.03829680383205414,0.242251917719841,0.242251917719841,0.9500000000000001,1.0,8,8
9,t2_b0,16,10,0.0,0.021261297166347504,0.00022602138051297516,0.00022602138051297516,0.9500000000000001,1.0,7,7
9,t2_b0,13,17,0.0,0.024250157177448273,0.000294035067781806,0.000294035067781806,0.9333333333333333,1.0,7,7
10,t2_b0,10,17,0.0,-0.0373174287378788,0.0006962952320463955,0.0006962952320463955,0.025,1.0,8,8
10,t2_b0,18,2,0.3148552348548741,0.05618087202310562,0.033456217497587204,0.033456217497587204,1.0,1.0,8,8
10,t2_b0,4,0,0.7388646687952894,0.0920364111661911,0.2091933786869049,0.2091933786869049,1.0,1.0,9,9
10,t2_b0,19,15,0.12460733933407603,0.11099748313426971,9.261409286409616e-05,9.261409286409616e-05,1.0,1.0,9,9
11,t2_b0,7,1,0.08939637743861646,-0.02092578262090683,0.006085489876568317,0.006085489876568317,0.025,1.0,10,10
12,t2_b0,12,5,-0.20237820553357908,-0.016810305416584015,0.017217719927430153,0.017217719927430153,0.1,1.0,11,11
13,t2_b0,18,2,-0.0006318920699424953,0.08998177945613861,0.0041054184548556805,0.0041054184548556805,1.0,1.0,11,11
14,t2_b0,16,6,0.0,-0.00995618849992752,4.956284465151839e-05,4.956284465151839e-05,0.016666666666666666,1.0,13,13
14,t2_b0,3,14,0.1980994242759876,-0.010988757014274597,0.021858932450413704,0.021858932450413704,0.9333333333333333,1.0,13,13
15,t2_b0,9,5,0.0,0.03774544596672058,0.0007123593240976334,0.0007123593240976334,0.9500000000000001,1.0,14,14
15,t2_b0,0,4,0.07311752550312207,0.1330467164516449,0.0017957540694624186,0.0017957540694624186,1.0,1.0,14,14
16,t2_b0,11,19,0.0,0.012704625725746155,8.070375770330429e-05,8.070375770330429e-05,0.925,1.0,15,15
16,t2_b0,5,9,0.34179391948334686,0.047229379415512085,0.0433841347694397,0.0433841347694397,0.9500000000000001,1.0,15,15
17,t2_b0,7,14,0.08254337960620521,-0.018679171800613403,0.005123002454638481,0.005123002454638481,0.03333333333333333,1.0,16,16
17,t2_b0,1,19,0.06810499280657212,0.020597107708454132,0.0011284993961453438,0.0011284993961453438,0.925,1.0,16,16
17,t2_b0,2,15,-0.22775243626598202,0.10885030031204224,0.05665070563554764,0.05665070563554764,1.0,1.0,13,13
18,t2_b0,14,16,0.0,0.01074644923210144,5.774308374384418e-05,5.774308374384418e-05,0.9500000000000001,1.0,17,17
19,t2_b0,17,13,0.45385230204859844,-0.02646549791097641,0.11535259336233139,0.11535259336233139,0.05,1.0,18,18
19,t2_b0,4,19,0.0,0.07267187535762787,0.0026406007818877697,0.0026406007818877697,0.9333333333333333,1.0,18,18
19,t2_b0,3,8,0.836624487169121,0.0602758526802063,0.3013586103916168,0.3013586103916168,1.0,1.0,18,18
20,t2_b0,13,17,0.2678298462511865,0.019332721829414368,0.03087540715932846,0.03087540715932846,0.9500000000000001,1.0,19,19
20,t2_b0,15,2,-0.012519453711341368,0.07961096614599228,0.004244007170200348,0.004244007170200348,1.0,1.0,16,16
21,t2_b0,6,0,-0.056534363406343456,0.10385394841432571,0.012862206436693668,0.012862206436693668,0.9500000000000001,1.0,20,20
22,t2_b0,16,7,0.9663642208368387,0.08035644888877869,0.39250490069389343,0.39250490069389343,1.0,1.0,21,21
22,t2_b0,17,13,0.009787137618404216,0.045715078711509705,0.0006454084650613368,0.0006454084650613368,1.0,1.0,21,21
24,t2_b0,14,2,0.8964323320841163,0.12178351730108261,0.30004042387008667,0.30004042387008667,1.0,1.0,19,19
24,t2_b0,8,0,0.9422326230839154,0.11701925098896027,0.3404885530471802,0.3404885530471802,1.0,1.0,23,23
24,t2_b0,19,1,-0.0025356651777806954,0.0759945809841156,0.003083499614149332,0.003083499614149332,0.9333333333333333,1.0,23,23
25,t2_b0,15,8,0.789474959899582,0.15830200910568237,0.19918964803218842,0.19918964803218842,1.0,1.0,24,24
25,t2_b0,10,3,0.10098676325454327,0.06098917871713638,0.0007999034132808447,0.0007999034132808447,1.0,1.0,24,24
26,t2_b0,1,19,-0.0030171323444865825,0.0708492174744606,0.0027281190268695354,0.0027281190268695354,0.925,1.0,25,25
28,t2_b0,3,5,0.029096849926029848,0.07088187336921692,0.0008729941328056157,0.0008729941328056157,0.9500000000000001,1.0,27,27
29,t2_b0,14,2,0.34117399496801176,0.1482122242450714,0.01861712522804737,0.01861712522804737,1.0,1.0,24,24
29,t2_b0,12,17,0.3242995078055351,0.06989212334156036,0.03236156329512596,0.03236156329512596,1.0,1.0,28,28
30,t2_b0,5,3,0.02528570968724964,0.06772594898939133,0.0009005869505926967,0.0009005869505926967,0.9333333333333333,1.0,29,29
31,t2_b0,16,7,0.0,0.09596528112888336,0.00460466742515564,0.00460466742515564,1.0,1.0,30,30
32,t2_b0,7,16,-0.0001527854406903519,0.10006625205278397,0.0050219278782606125,0.0050219278782606125,0.9500000000000001,1.0,31,31
33,t2_b0,18,5,-0.08669949034067947,0.07815641909837723,0.013588735833764076,0.013588735833764076,0.9500000000000001,1.0,32,32
33,t2_b0,17,2,0.8542314723056965,0.14588409662246704,0.2508780062198639,0.2508780062198639,1.0,1.0,32,32
34,t2_b0,9,12,-0.19959511532992927,0.08046207576990128,0.03921601548790932,0.03921601548790932,0.9333333333333333,1.0,33,33
35,t2_b0,0,15,0.0074842145077969845,0.11137638986110687,0.005396792199462652,0.005396792199462652,0.9333333333333333,1.0,34,34
36,t2_b0,10,1,0.747199505198846,0.10952561348676682,0.20331397652626038,0.20331397652626038,0.925,1.0,35,35
37,t2_b0,2,14,0.06234439692399879,0.1402662694454193,0.0030359087977558374,0.0030359087977558374,0.9333333333333333,1.0,36,36
37,t2_b0,11,10,-0.07909476667771517,0.10304182767868042,0.016586869955062866,0.016586869955062866,0.925,1.0,36,36
38,t2_b0,13,2,-0.34591934545487824,0.11472536623477936,0.1060967817902565,0.1060967817902565,1.0,1.0,37,37
39,t2_b0,4,19,0.0,0.09936773777008057,0.004936973564326763,0.004936973564326763,0.925,1.0,38,38
40,t2_b0,15,0,-1.0,0.12439057976007462,0.6243906021118164,0.6243906021118164,0.9500000000000001,1.0,39,39
41,t2_b0,6,0,-0.05609685745029288,0.10709132999181747,0.013315192423760891,0.013315192423760891,0.9500000000000001,1.0,40,40
43,t2_b0,8,0,-1.0,0.11133241653442383,0.6113324165344238,0.6113324165344238,0.9500000000000001,1.0,42,42
44,t2_b0,17,2,0.9240154650858852,0.1382221281528473,0.30873554944992065,0.30873554944992065,0.9500000000000001,1.0,43,43
44,t2_b0,19,1,0.0061894271043562215,0.10207729041576385,0.004597241058945656,0.004597241058945656,0.9333333333333333,1.0,43,43
45,t2_b0,10,3,0.9936454314317273,0.07060845196247101,0.42599865794181824,0.42599865794181824,1.0,1.0,44,44
46,t2_b0,1,12,-0.21982361525715902,0.09947546571493149,0.050975948572158813,0.050975948572158813,0.92,1.0,45,45
47,t2_b0,12,7,-0.2280970664507472,0.1145971417427063,0.05871966481208801,0.05871966481208801,0.9500000000000001,1.0,46,46
48,t2_b0,3,9,-0.08426308973233862,0.09203121066093445,0.01553983986377716,0.01553983986377716,0.925,1.0,47,47
49,t2_b0,14,2,-0.0004333646420371481,0.14628154039382935,0.010762632824480534,0.010762632824480534,0.9333333333333333,1.0,48,48
50,t2_b0,5,3,0.0,0.08306414633989334,0.003449826268479228,0.003449826268479228,0.925,1.0,49,49
51,t2_b0,16,19,-0.51220507330723,0.1023462787270546,0.1888366937637329,0.1888366937637329,0.9333333333333333,1.0,50,50
52,t2_b0,12,9,0.9187303000503818,0.10990873724222183,0.327096164226532,0.327096164226532,0.9500000000000001,1.0,51,51
53,t2_b0,18,9,0.016430520563623856,0.10478060692548752,0.003902869066223502,0.003902869066223502,0.9142857142857143,1.0,52,52
54,t2_b0,9,2,0.0,0.0979958027601242,0.004801588598638773,0.004801588598638773,0.92,1.0,53,53
55,t2_b0,0,16,-0.848467200692467,0.09121368080377579,0.44150006771087646,0.44150006771087646,0.9500000000000001,1.0,54,54
56,t2_b0,11,5,-0.22777208953715583,0.08853749185800552,0.05002587288618088,0.05002587288618088,0.9500000000000001,1.0,55,55
57,t2_b0,2,18,-0.02244576027673585,0.0968938022851944,0.007120965514332056,0.007120965514332056,0.9333333333333333,1.0,56,56
58,t2_b0,13,17,0.2080423258041719,0.10846211016178131,0.004958109464496374,0.004958109464496374,0.9500000000000001,1.0,57,57
59,t2_b0,4,5,-0.23175356460765403,0.08128799498081207,0.048997510224580765,0.048997510224580765,0.9500000000000001,1.0,58,58
60,t2_b0,15,0,0.028652932810343597,0.09202279150485992,0.002007869305089116,0.002007869305089116,0.9500000000000001,1.0,59,59
62,t2_b0,6,10,-0.2120652238923334,0.10171045362949371,0.049227580428123474,0.049227580428123474,1.0,1.0,60,60
62,t2_b0,13,3,0.9177121231370339,0.11092761158943176,0.3254506289958954,0.3254506289958954,1.0,1.0,61,61
63,t2_b0,7,16,0.9370957838848416,0.0682436004281044,0.37745201587677,0.37745201587677,1.0,1.0,62,62
64,t2_b0,8,17,0.9255451792721621,0.10337844491004944,0.3379790186882019,0.3379790186882019,1.0,1.0,62,62
65,t2_b0,17,6,-1.0,0.1068599745631218,0.6068599224090576,0.6068599224090576,0.9500000000000001,1.0,63,63
66,t2_b0,1,2,-0.5392815596100037,0.08515262603759766,0.19495901465415955,0.19495901465415955,0.9333333333333333,1.0,65,65
67,t2_b0,12,1,-1.0,0.07838789373636246,0.5783878564834595,0.5783878564834595,0.9500000000000001,1.0,66,66
68,t2_b0,18,19,0.783733170866079,-0.11618494242429733,0.4049263298511505,0.4049263298511505,1.0,1.0,1,1
70,t2_b0,19,17,0.998401873616623,0.09225308150053024,0.41055282950401306,0.41055282950401306,0.9500000000000001,1.0,68,68
70,t2_b0,5,16,-0.02731154373541132,0.08033175021409988,0.005793538875877857,0.005793538875877857,0.92,1.0,69,69
71,t2_b0,16,9,-1.0,0.10141662508249283,0.6014165878295898,0.6014165878295898,0.925,1.0,70,70
72,t2_b0,3,19,0.8568001359459159,0.08867618441581726,0.29500722885131836,0.29500722885131836,1.0,1.0,70,70
74,t2_b0,7,18,0.027071285119696337,0.007191486656665802,0.00019760320719797164,0.00019760320719797164,1.0,1.0,70,70
74,t2_b0,9,5,0.15261805996953337,0.07561343908309937,0.0029648563358932734,0.0029648563358932734,0.9333333333333333,1.0,73,73
75,t2_b0,18,7,-0.04471357552939087,0.03852769732475281,0.003464554436504841,0.003464554436504841,0.9500000000000001,1.0,71,71
75,t2_b0,0,1,-0.109072907428739,0.07010096311569214,0.01605163887143135,0.01605163887143135,0.925,1.0,74,74
76,t2_b0,11,1,0.0,0.05653759092092514,0.0015982495388016105,0.0015982495388016105,0.9333333333333333,1.0,75,75
76,t2_b0,2,7,0.8335511946036656,0.07145768404006958,0.29039323329925537,0.29039323329925537,0.9500000000000001,1.0,72,72
77,t2_b0,2,7,0.0,0.0833069235086441,0.003470021765679121,0.003470021765679121,0.9500000000000001,1.0,73,73
78,t2_b0,13,3,-0.0047893459726434315,0.0855143815279007,0.004077381454408169,0.004077381454408169,0.9333333333333333,1.0,76,76
80,t2_b0,15,9,-0.6095947734378188,0.0910227969288826,0.24543248116970062,0.24543248116970062,0.9333333333333333,1.0,79,79
80,t2_b0,10,5,0.6742397623025254,0.09502487629652023,0.1677449345588684,0.1677449345588684,1.0,1.0,79,79
80,t2_b0,4,3,0.9369668890856953,0.10918806493282318,0.34260889887809753,0.34260889887809753,0.9500000000000001,1.0,78,78
81,t2_b0,6,17,-0.08188457977574257,0.10033026337623596,0.01660112477838993,0.01660112477838993,1.0,1.0,79,79
81,t2_b0,14,4,0.9282367218174752,0.16641348600387573,0.2901873290538788,0.2901873290538788,1.0,1.0,79,79
82,t2_b0,17,6,-0.860752867768922,0.10353823751211166,0.46492865681648254,0.46492865681648254,0.925,1.0,80,80
83,t2_b0,8,9,0.17153741103236,0.08568599820137024,0.0036852327175438404,0.0036852327175438404,0.925,1.0,82,82
84,t2_b0,19,17,0.010135217073565387,0.08696865290403366,0.002951688366010785,0.002951688366010785,0.92,1.0,82,82
85,t2_b0,10,5,0.23382273339432658,0.09521462768316269,0.009606102481484413,0.009606102481484413,0.9500000000000001,1.0,84,84
86,t2_b0,1,11,0.18377317329847312,0.05544006824493408,0.008234692737460136,0.008234692737460136,0.9333333333333333,1.0,85,85
87,t2_b0,12,1,-0.444607761809739,0.051652856171131134,0.12313729524612427,0.12313729524612427,1.0,1.0,86,86
88,t2_b0,3,17,-0.27848337977016147,0.08259407430887222,0.065188467502594,0.065188467502594,0.92,1.0,86,86
88,t2_b0,7,12,0.7059851380590653,0.010890312492847443,0.24157840013504028,0.24157840013504028,1.0,1.0,87,87
89,t2_b0,14,3,-0.006391583244144404,0.09451442956924438,0.005091011989861727,0.005091011989861727,0.9333333333333333,1.0,87,87
90,t2_b0,5,9,0.0028834446046425814,0.07574381679296494,0.002654317067936063,0.002654317067936063,0.92,1.0,89,89
91,t2_b0,16,5,-0.26727008525429485,0.0943181961774826,0.06537304818630219,0.06537304818630219,0.92,1.0,90,90
92,t2_b0,7,1,-0.2214934329466544,0.06661849468946457,0.04150424152612686,0.04150424152612686,0.9500000000000001,1.0,91,91
94,t2_b0,9,8,0.0,0.06515409797430038,0.002122528152540326,0.002122528152540326,0.02,1.0,93,93
95,t2_b0,0,11,-0.2331970030881275,0.04361817240715027,0.03831332176923752,0.03831332176923752,0.9333333333333333,1.0,94,94
96,t2_b0,11,1,0.07718920718442064,0.03111705183982849,0.0010613217018544674,0.0010613217018544674,0.925,1.0,95,95
96,t2_b0,18,10,0.0,0.06895993649959564,0.002377736382186413,0.002377736382186413,1.0,1.0,95,95
97,t2_b0,2,16,0.1501546859216638,0.06094847619533539,0.00397887360304594,0.00397887360304594,0.9500000000000001,1.0,96,96
98,t2_b0,13,19,-0.012006450815046171,0.08282578736543655,0.004496577195823193,0.004496577195823193,1.0,1.0,96,96
99,t2_b0,4,3,0.01563820416680002,0.08429587632417679,0.0023569380864501,0.0023569380864501,0.9333333333333333,1.0,97,97
100,t2_b0,15,0,-0.05646165231159131,0.07493069767951965,0.008631974458694458,0.008631974458694458,0.925,1.0,99,99
101,t2_b0,6,4,0.8921965029495977,0.12031692266464233,0.2978990375995636,0.2978990375995636,0.9500000000000001,1.0,99,99
102,t2_b0,17,10,0.0,0.08198956400156021,0.0033611443359404802,0.0033611443359404802,1.0,1.0,100,100
103,t2_b0,9,14,0.8890665723167006,0.1364687979221344,0.2832017242908478,0.2832017242908478,0.9500000000000001,1.0,101,101
104,t2_b0,19,0,-0.6643851132333178,0.071932852268219,0.2710821032524109,0.2710821032524109,0.925,1.0,103,103
106,t2_b0,10,3,-0.15357541482405607,0.08013364672660828,0.0273099634796381,0.0273099634796381,1.0,1.0,103,103
108,t2_b0,3,10,-0.8372859769220251,0.09584775567054749,0.4353692829608917,0.4353692829608917,1.0,1.0,105,105
109,t2_b0,11,15,0.9665112982847541,0.06662506610155106,0.40489763021469116,0.40489763021469116,0.9500000000000001,1.0,108,108
111,t2_b0,16,11,0.0,0.04884713888168335,0.001193021540530026,0.001193021540530026,0.9166666666666667,1.0,110,110
