step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,120,684,0,0,0
2,240,694,0,0,0
3,352,682,4,0,0
4,472,676,0,0,0
5,576,676,12,0,0
6,686,688,8,0,0
7,794,686,10,0,0
8,886,714,24,0,0
9,974,712,28,0,0
10,1076,738,16,0,0
11,1044,762,146,0,0
12,1018,784,140,0,0
13,1048,790,90,0,0
14,1078,792,90,0,0
15,1068,804,126,0,0
16,1078,836,108,0,0
17,1088,830,108,0,0
18,1096,822,110,0,0
19,1102,830,112,0,0
20,1126,828,96,0,0
21,1126,832,118,0,0
22,1140,834,106,0,0
23,1136,824,122,0,0
24,1152,820,104,0,0
25,1128,846,140,0,0
26,1070,824,170,0,0
27,1072,806,116,0,0
28,1074,800,116,0,0
29,1022,792,164,0,0
30,1050,794,92,0,0
31,1040,814,126,0,0
32,1034,804,122,0,0
33,1012,808,136,0,0
34,1032,834,98,4,4
35,1050,846,100,8,4
36,1044,878,122,16,8
37,1022,864,136,28,12
38,1054,844,86,32,4
39,1082,842,92,32,0
40,1110,840,92,32,0
41,1116,840,112,36,4
42,1120,830,114,116,80
43,1116,822,120,300,184
44,1116,802,118,504,204
45,1116,786,118,708,204
46,1134,776,102,912,204
47,1128,752,124,1128,216
48,1122,772,124,1344,216
49,1100,790,138,1556,212
50,1082,792,134,1760,204
51,996,786,194,1956,196
52,1010,784,104,2132,176
53,1016,794,110,2316,184
54,1022,774,110,2500,184
55,1052,772,90,2680,180
56,992,756,170,2860,180
57,970,774,134,3028,168
58,990,776,96,3188,160
59,958,768,144,3348,160
60,960,766,112,3500,152
61,928,782,144,3660,160
62,966,766,80,3812,152
63,954,776,126,3968,156
64,1000,774,74,4116,148
65,974,756,138,4264,148
66,1004,760,88,4408,144
67,974,768,142,4564,156
68,1022,778,72,4708,144
69,986,764,146,4872,164
70,1010,762,94,5028,156
71,1028,760,100,5196,168
72,1046,754,100,5364,168
73,1042,756,120,5540,176
74,1078,754,84,5708,168
75,1052,758,140,5892,184
76,1066,768,104,6068,176
77,1076,784,108,6252,184
78,1052,782,138,6432,180
79,1060,778,110,6620,188
80,1086,772,94,6808,188
81,1074,772,128,7000,192
82,1082,762,110,7188,188
83,1066,762,130,7384,196
84,1094,750,92,7568,184
85,1080,740,130,7764,196
86,1086,728,112,7956,192
87,1092,730,112,8148,192
88,1076,744,132,8348,200
89,1080,750,114,8544,196
90,1050,770,144,8736,192
91,1006,778,156,8924,188
92,1004,772,118,9096,172
93,1018,764,104,9272,176
94,1016,784,118,9444,172
95,1032,772,102,9616,172
96,1066,778,86,9788,172
97,1062,772,120,9964,176
98,1076,776,104,10140,176
99,1090,766,104,10316,176
100,1082,784,124,10500,184
101,1052,784,144,10696,196
102,1078,786,94,10884,188
103,1048,758,144,11076,192
104,1056,772,110,11264,188
105,1064,788,110,11452,188
106,1056,780,124,11636,184
107,1084,780,92,11820,184
108,1092,776,110,12008,188
109,1046,796,158,12196,188
110,1040,796,122,12376,180
111,1032,766,124,12560,184
112,1010,756,136,12736,176
113,1024,764,104,12912,176
114,1002,766,136,13088,176
115,1020,762,100,13256,168
116,1018,768,118,13428,172
117,994,742,136,13596,168
118,1036,750,78,13752,156
119,998,752,150,13924,172
120,1036,752,82,14088,164
121,1052,766,102,14260,172
122,1064,756,106,14440,180
123,1078,756,104,14616,176
124,1016,784,172,14800,184
125,1052,788,84,14968,168
126,1048,774,120,15144,176
127,1058,782,108,15328,184
128,1052,780,122,15508,180
129,1024,836,142,15696,188
130,1002,812,136,15872,176
131,1002,812,116,16040,168
132,908,814,198,16208,168
133,940,808,86,16348,140
134,910,800,142,16504,156
135,942,824,86,16644,140
136,964,820,94,16792,148
137,976,806,104,16936,144
138,1024,812,72,17080,144
139,1032,824,108,17232,152
140,1056,832,94,17388,156
141,1060,808,112,17552,164
142,1036,822,138,17732,180
143,1052,826,102,17904,172
144,1080,814,92,18088,184
145,1088,806,110,18276,188
146,1058,802,144,18468,192
147,1066,798,110,18656,188
148,1022,802,156,18840,184
149,1018,812,120,19016,176
150,1034,812,102,19188,172
151,1012,794,136,19364,176
152,1026,782,104,19540,176
153,1022,764,120,19716,176
154,1040,778,100,19884,168
155,1040,764,116,20052,168
156,1056,770,102,20224,172
157,1000,752,166,20400,176
158,946,748,164,20568,168
159,970,754,94,20724,156
160,976,758,110,20880,156
161,1016,758,80,21040,160
162,1054,764,82,21204,164
163,1034,798,134,21380,176
164,1018,806,130,21544,164
165,1004,822,128,21704,160
166,1012,820,108,21856,152
167,996,838,130,22020,164
168,994,836,118,22192,172
169,1012,828,100,22360,168
170,1028,824,102,22532,172
171,1010,854,132,22700,168
172,1034,854,94,22856,156
173,1072,852,82,23020,164
174,1086,846,104,23196,176
175,1096,802,108,23380,184
176,1068,802,142,23568,188
177,1094,802,94,23756,188
178,1040,778,164,23956,200
179,1014,798,140,24140,184
180,1024,772,106,24320,180
181,1034,770,108,24504,184
182,1026,774,124,24688,184
183,1004,762,136,24864,176
184,1040,754,84,25032,168
185,1020,772,134,25204,172
186,1038,778,100,25372,168
187,1022,802,130,25536,164
188,1058,816,84,25704,168
189,1034,848,138,25884,180
190,1030,858,120,26060,176
191,1064,850,86,26232,172
192,1058,842,122,26412,180
193,1050,816,124,26596,184
194,1064,858,104,26772,176
195,1074,830,108,26956,184
196,1048,790,140,27140,184
197,1058,790,108,27324,184
198,1070,818,106,27504,180
199,1078,826,110,27692,188
200,1102,820,96,27884,192
201,1068,864,146,28080,196
202,1058,850,126,28268,188
203,1084,848,94,28456,188
204,1108,846,96,28648,192
205,1094,894,130,28848,200
206,1078,856,132,29048,200
207,1082,864,114,29244,196
208,1068,862,130,29440,196
209,1058,828,126,29628,188
210,1052,780,122,29808,180
211,1060,788,110,29996,188
212,1047,794,128,30188,192
213,1057,796,108,30372,184
214,1087,800,90,30552,180
215,1077,782,126,30740,188
216,1067,776,126,30928,188
217,1077,792,108,31112,184
218,1086,798,109,31300,188
219,1070,768,130,31496,196
220,1040,766,144,31688,192
221,1032,780,124,31872,184
222,970,782,172,32056,184
223,988,742,100,32224,168
224,1008,748,98,32388,164
225,1008,770,116,32556,168
226,1026,762,100,32724,168
227,1028,768,114,32888,164
228,1010,780,130,33052,164
229,1014,778,112,33212,160
230,998,756,130,33376,164
231,1020,754,96,33536,160
232,1016,776,120,33712,176
233,1046,776,88,33888,176
234,1042,790,120,34064,176
235,1038,790,120,34240,176
236,1020,792,132,34408,168
237,1004,798,130,34576,168
238,1022,802,100,34744,168
239,1020,778,118,34916,172
240,998,758,136,35092,176
241,1018,744,98,35256,164
242,1036,742,100,35424,168
243,1054,732,100,35592,168
244,1070,712,102,35764,172
245,1048,710,136,35940,176
246,1026,728,136,36116,176
247,986,740,152,36292,176
248,988,732,114,36456,164
249,990,716,114,36620,164
250,990,724,116,36788,168
251,974,726,130,36952,164
252,944,758,142,37108,156
253,898,750,154,37256,148
254,936,762,80,37384,128
255,952,752,100,37520,136
256,962,764,104,37664,144
257,1008,780,74,37812,148
258,996,778,126,37968,156
259,1022,780,92,38120,152
260,1010,796,126,38276,156
261,1054,802,76,38428,152
262,1054,812,116,38596,168
263,1010,784,156,38780,184
264,1046,776,84,38948,168
265,1042,784,120,39124,176
266,1054,780,106,39304,180
267,1064,760,106,39484,180
268,1092,754,92,39668,184
269,1064,754,142,39856,188
270,1072,760,110,40044,188
271,1046,762,140,40228,184
272,1058,766,106,40408,180
273,1028,770,144,40600,192
274,1022,764,122,40780,180
275,946,748,184,40956,176
276,988,744,78,41112,156
277,1008,740,98,41276,164
278,994,760,128,41440,164
279,1034,752,80,41600,160
280,1036,752,114,41764,164
281,1054,738,100,41932,168
282,1018,734,148,42100,168
283,1020,728,114,42264,164
284,1004,740,130,42432,168
285,982,724,136,42608,176
286,984,720,114,42772,164
287,988,742,112,42932,160
288,1022,742,84,43100,168
289,1006,766,130,43264,164
290,992,768,128,43424,160
291,1036,758,76,43576,152
292,1054,760,100,43744,168
293,1052,768,118,43916,172
294,1066,748,104,44092,176
295,1022,750,156,44276,184
296,1032,738,106,44452,176
297,1010,726,136,44628,176
298,1010,736,116,44796,168
299,1008,722,118,44968,172
300,1022,722,104,45144,176
301,966,730,166,45316,172
302,954,742,126,45472,156
303,982,738,90,45620,148
304,1010,764,90,45768,148
305,1014,770,112,45928,160
306,1018,766,112,46092,164
307,1038,742,98,46256,164
308,1074,738,84,46424,168
309,1088,738,104,46600,176
310,1084,722,120,46776,176
311,1074,730,126,46964,188
312,1062,724,128,47156,192
313,1070,712,110,47344,188
314,1024,720,158,47532,188
315,1036,728,106,47712,180
316,1010,750,140,47896,184
317,1024,740,104,48072,176
318,986,744,150,48244,172
319,990,738,112,48404,160
320,994,742,112,48564,160
321,1016,712,96,48724,160
322,1000,714,130,48888,164
323,1024,732,94,49044,156
324,1006,718,132,49212,168
325,974,746,144,49372,160
326,998,730,94,49528,156
327,960,714,148,49692,164
328,1002,720,78,49848,156
329,1022,704,98,50012,164
330,1040,716,100,50180,168
331,1076,702,84,50348,168
332,1066,742,124,50532,184
333,1064,754,118,50704,172
334,1078,782,104,50880,176
335,1082,762,112,51072,192
336,1072,780,126,51260,188
337,1056,766,132,51460,200
338,1022,808,146,51656,196
339,996,788,140,51840,184
340,976,786,134,52012,172
341,944,792,144,52172,160
342,932,782,126,52328,156
343,924,736,122,52476,148
344,934,744,104,52620,144
345,966,736,86,52760,140
346,980,770,102,52900,140
347,976,798,118,53040,140
348,970,814,120,53184,144
349,982,794,104,53328,144
350,988,784,108,53480,152
351,976,754,126,53636,156
352,966,754,124,53792,156
353,974,750,108,53944,152
354,994,734,96,54104,160
355,1036,728,78,54260,156
356,1002,734,146,54424,164
357,1006,764,112,54584,160
358,1028,770,96,54744,160
359,1048,766,98,54908,164
360,1028,750,134,55080,172
361,1026,726,118,55252,172
362,1006,726,134,55424,172
363,1006,724,116,55596,172
364,1008,742,114,55768,172
365,1010,746,114,55932,164
366,1010,752,116,56100,168
367,1010,778,116,56268,168
368,1030,774,98,56432,164
369,1050,784,98,56596,164
370,1048,788,118,56768,172
371,1046,796,118,56940,172
372,1074,790,90,57120,180
373,1084,790,108,57304,184
374,1066,780,132,57496,192
375,1092,746,94,57684,188
376,1060,764,146,57880,196
377,1066,774,112,58072,192
378,1018,760,160,58264,192
379,994,784,138,58444,180
380,976,814,132,58612,168
381,960,818,130,58776,164
382,980,790,96,58936,160
383,1004,792,94,59092,156
384,1006,776,114,59256,164
385,1012,758,110,59412,156
386,998,734,128,59572,160
387,1040,742,76,59724,152
388,1058,744,100,59892,168
389,1000,748,168,60068,176
390,1020,748,98,60232,164
391,1054,748,86,60404,172
392,1048,768,122,60584,180
393,1044,760,120,60760,176
394,1040,802,120,60936,176
395,1036,816,120,61112,176
396,1050,804,104,61288,176
397,1064,816,104,61464,176
398,1060,836,120,61640,176
399,1086,834,94,61828,188
400,1074,820,128,62020,192
401,1030,816,156,62204,184
402,1024,818,120,62380,176
403,1020,810,120,62556,176
404,1016,818,120,62732,176
405,1030,838,104,62908,176
406,990,818,152,63084,176
407,1028,824,82,63248,164
408,1026,822,118,63420,172
409,1028,892,114,63584,164
410,1066,888,82,63748,164
411,1008,826,168,63924,176
412,972,844,148,64092,168
413,994,840,96,64252,160
414,996,848,114,64416,164
415,982,830,128,64576,160
416,1020,830,82,64740,164
417,1022,806,114,64904,164
418,1024,818,114,65068,164
419,1044,808,98,65232,164
420,1030,800,128,65392,160
421,1066,806,84,65560,168
422,1076,778,108,65744,184
423,1068,798,124,65928,184
424,1060,794,124,66112,184
425,1068,774,110,66300,188
426,1060,794,124,66484,184
427,1070,778,108,66668,184
428,1054,762,130,66860,192
429,1046,766,124,67044,184
430,1054,784,110,67232,188
431,1046,774,124,67416,184
432,1058,764,106,67596,180
433,1048,790,124,67780,184
434,1058,794,108,67964,184
435,1070,812,106,68144,180
436,1098,804,92,68328,184
437,1106,824,110,68516,188
438,1110,822,114,68712,196
439,1094,820,132,68912,200
440,1026,782,178,69108,196
441,1054,762,92,69292,184
442,1042,754,126,69480,188
443,996,732,158,69668,188
444,1010,730,104,69844,176
445,970,742,152,70020,176
446,1010,740,80,70180,160
447,1030,726,98,70344,164
448,1014,740,130,70508,164
449,1036,776,96,70668,160
450,1052,778,102,70840,172
451,1034,802,132,71008,168
452,1034,780,116,71176,168
453,1030,782,120,71352,176
454,1028,768,118,71524,172
455,1040,762,106,71704,180
456,1036,744,120,71880,176
457,1016,770,134,72052,172
458,1032,776,102,72224,172
459,1030,794,118,72396,172
460,994,782,148,72564,168
461,996,772,114,72728,164
462,1034,774,82,72892,164
463,978,802,166,73064,172
464,982,820,112,73224,160
465,1024,822,78,73380,156
466,1026,814,114,73544,164
467,1062,810,84,73712,168
468,1078,808,102,73884,172
469,1056,822,136,74060,176
470,1086,824,90,74240,180
471,1076,822,126,74428,188
472,1070,838,122,74608,180
473,1072,800,114,74804,196
474,1076,820,114,75000,196
475,1064,778,128,75192,192
476,1034,776,144,75384,192
477,1028,762,122,75564,180
478,1024,744,120,75740,176
479,1000,726,138,75920,180
480,980,750,132,76088,168
481,984,726,112,76248,160
482,952,724,144,76408,160
483,978,722,92,76560,152
484,968,744,124,76712,152
485,960,766,122,76860,148
486,952,758,122,77008,148
487,1000,754,72,77152,144
488,990,762,124,77308,156
489,970,784,132,77468,160
490,1014,762,76,77620,152
491,1036,746,96,77780,160
492,1016,762,134,77952,172
493,1056,750,80,78112,160
494,1072,762,102,78284,172
495,1084,770,106,78464,180
496,1110,778,94,78652,188
497,1118,790,110,78840,188
498,1050,804,178,79040,200
499,1074,804,96,79232,192
500,1080,790,112,79424,192
501,1050,818,144,79616,192
502,1074,806,96,79808,192
503,1098,800,96,80000,192
504,1084,806,130,80196,196
505,1054,814,144,80388,192
506,994,826,170,80568,180
507,996,814,114,80732,164
508,956,838,152,80908,176
509,996,840,80,81068,160
510,1016,826,98,81232,164
511,990,832,138,81408,176
512,976,878,128,81568,160
513,986,852,106,81716,148
514,996,828,106,81864,148
515,1022,818,92,82016,152
516,1020,874,116,82184,168
517,1056,878,84,82352,168
518,1050,838,122,82532,180
519,1084,826,86,82704,172
520,1116,826,88,82880,176
521,1086,888,144,83072,192
522,1074,864,128,83264,192
523,1062,866,128,83460,196
524,1050,848,128,83652,192
525,1024,824,140,83836,184
526,1052,812,92,84020,184
527,1080,810,92,84204,184
528,1068,812,128,84396,192
529,1060,812,124,84580,184
530,1074,818,104,84756,176
531,1102,818,92,84940,184
532,1090,824,128,85132,192
533,1060,802,144,85328,196
534,1032,808,142,85516,188
535,1022,788,126,85704,188
536,980,794,154,85884,180
537,1000,786,98,86048,164
538,1000,768,116,86216,168
539,964,752,148,86384,168
540,1006,752,78,86540,156
541,976,770,142,86696,156
542,950,768,138,86844,148
543,944,758,120,86988,144
544,938,754,120,87132,144
545,970,758,86,87272,140
546,978,768,108,87428,156
547,964,798,126,87580,152
548,994,800,88,87724,144
549,1036,806,78,87880,156
550,1078,806,78,88036,156
551,1068,800,124,88216,180
552,1062,802,122,88400,184
553,1018,796,156,88584,184
554,1032,794,104,88760,176
555,1064,800,88,88936,176
556,1038,802,140,89120,184
557,1048,794,108,89304,184
558,1058,794,108,89488,184
559,1052,788,122,89668,180
560,1068,776,102,89840,172
561,1076,776,108,90024,184
562,1086,764,108,90208,184
563,1054,742,146,90404,196
564,990,734,174,90592,188
565,972,736,132,90760,168
566,954,758,132,90928,168
567,958,780,112,91088,160
568,982,788,94,91244,156
569,1006,792,94,91400,156
570,1012,778,110,91556,156
571,1000,788,126,91712,156
572,1046,770,74,91860,148
573,1032,794,128,92020,160
574,1050,790,100,92188,168
575,1064,776,104,92364,176
576,1056,798,124,92548,184
577,1058,762,114,92736,188
578,1046,764,126,92924,188
579,1022,778,138,93104,180
580,1054,782,88,93280,176
581,1080,796,94,93468,188
582,1070,784,126,93656,188
583,1042,838,142,93844,188
584,1036,850,122,94024,180
585,1010,786,138,94204,180
586,1028,780,100,94372,168
587,1044,786,102,94544,172
588,1002,768,154,94724,180
589,980,792,136,94900,176
590,1000,790,98,95064,164
591,986,778,128,95224,160
592,974,826,126,95380,156
593,1018,836,76,95532,152
594,1022,810,112,95692,160
595,1040,796,100,95860,168
596,1004,790,148,96028,168
597,1028,782,94,96184,156
598,1046,766,100,96352,168
599,1024,768,136,96528,176
600,1024,762,116,96696,168
601,1022,772,118,96868,172
602,982,798,152,97044,176
603,968,768,128,97204,160
604,986,806,98,97364,160
605,986,788,114,97528,164
606,1024,786,82,97692,164
607,1024,802,116,97860,168
608,1008,774,130,98024,164
609,1010,782,114,98188,164
610,1030,786,98,98352,164
611,978,798,162,98516,164
612,1020,794,78,98672,156
613,1038,792,100,98840,168
614,1072,786,86,99012,172
615,1082,776,108,99196,184
616,1076,766,122,99376,180
617,1106,762,90,99556,180
618,1076,768,144,99748,192
619,1084,762,110,99936,188
620,1110,748,94,100124,188
621,1072,736,152,100332,208
622,1058,722,130,100528,196
623,1064,724,112,100720,192
624,1054,726,126,100908,188
625,1028,748,140,101092,184
626,1022,746,122,101272,180
627,1052,746,88,101448,176
628,1026,758,140,101632,184
629,1022,746,120,101808,176
630,1004,744,132,101980,172
631,1004,748,116,102148,168
632,1022,732,100,102316,168
633,1040,736,100,102484,168
634,1038,762,118,102660,176
635,1018,780,134,102832,172
636,1018,810,116,103000,168
637,1038,816,98,103164,164
638,1018,832,134,103336,172
639,1018,864,116,103504,168
640,1016,810,118,103676,172
641,1046,794,88,103852,176
642,1042,804,120,104028,176
643,1022,794,134,104200,172
644,1022,784,116,104368,168
645,1020,784,118,104540,172
646,1018,814,118,104712,172
647,1036,822,100,104880,168
648,1050,832,104,105056,176
649,1064,838,104,105232,176
650,1040,868,138,105412,180
651,1004,900,148,105588,176
652,1004,896,116,105756,168
653,982,908,134,105928,172
654,1002,902,98,106092,164
655,1002,944,116,106260,168
656,1002,980,116,106428,168
657,1004,1038,114,106592,164
658,1022,1012,98,106756,164
659,1062,1010,80,106916,160
