step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,40.82409108086758,38.410261973339566,17.569391977937535,17.569391977937535,1.0,1.0,55.57974352971099,20.366764897021177,20.366764897021177,56.86987032737732,20.160193129106318,20.160193129106318,nan,19.77138046031977,17.00495826122549,24.283612686809246,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,18800,42.114746468584855,15.623857856800075,35.61288893967879,nan,nan,nan,nan,20.366764897021177,36.33751409434326,36.33751409434326,1200,20.366764897021177
200,1,500,40,40,33.54135914104754,38.54149563007522,18.37076670279812,18.37076670279812,0.9472222222222222,0.9472222222222222,44.01188951184769,20.73476627279669,20.73476627279669,55.261558253479,18.693679052563766,18.693679052563766,nan,15.915583022203155,13.543443910073599,22.608154093038312,56.91226233287334,0.0,0.0,59.07882674677444,56.91226239002947,18560,41.38704538778238,17.691781358992056,36.17749611723278,nan,nan,nan,nan,20.73476627279669,25.55546227662874,25.55546227662874,1440,20.73476627279669
300,1,500,40,40,31.648617941372088,30.67826851382821,25.490403066965275,25.490403066965275,0.8227272727272728,0.8227272727272728,36.51125285685993,26.719806785669675,26.719806785669675,45.65074028625488,21.625362684654917,21.625362684654917,nan,14.213796178350394,12.929933523016654,56.168671580793486,56.168671580793486,0.0,0.0,58.11934561225143,56.1686717336824,18680,32.2311542884004,25.888191323851032,29.448864948012726,nan,nan,nan,nan,26.719806785669675,18.98775460177219,18.98775460177219,1320,26.719806785669675
400,1,500,40,40,31.157179315862365,41.14144739063718,16.30328557313691,16.30328557313691,0.95,0.95,41.039710871129955,17.64955717085086,17.64955717085086,52.34450274734497,15.097332999577151,15.097332999577151,nan,12.76157842055406,11.277222025026463,15.925497679130194,57.44473296377409,0.0,0.0,58.56830826724272,57.44473306946316,19240,42.52830273558342,16.040005531659304,39.7951758986123,nan,nan,nan,nan,17.64955717085086,21.940140563639527,21.940140563639527,760,17.64955717085086
500,1,500,40,40,30.112944281669783,42.447426991060205,13.625314597392538,13.625314597392538,0.9732142857142857,0.9732142857142857,40.44943733079964,14.773842765787549,14.773842765787549,53.70571550102234,13.495266123630278,13.495266123630278,nan,12.049948385051788,11.026664877488795,15.23266058217413,56.07274158845274,0.0,0.0,56.874639648267504,56.072741553600835,19440,43.55466043493498,13.319979213332523,41.298898787813286,nan,nan,nan,nan,14.773842765787549,21.708427677643204,21.708427677643204,560,14.773842765787549
600,1,500,40,40,29.21649464767947,43.437940681626,13.28848369517112,13.28848369517112,0.975,0.975,39.304271768681296,15.662950117245629,15.662950117245629,54.37666810569763,14.051073619535819,14.051073619535819,nan,12.859028724311266,11.963978598092192,14.370761283398895,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,18800,45.765945523201665,12.742893695287908,41.06347415481086,nan,nan,nan,nan,15.662950117245629,19.977211703815055,19.977211703815055,1200,15.662950117245629
700,1,500,40,40,29.391501120158214,36.51117319340187,20.52829426129441,20.52829426129441,0.9,0.9,36.01619669358805,22.241482719651067,22.241482719651067,49.76782721099853,18.53902180585943,18.53902180585943,nan,13.720468140781062,12.874544114458345,25.01996583491455,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,18520,38.524981123651614,20.749801250163827,34.79798465495637,nan,nan,nan,nan,22.241482719651067,17.521271674552953,17.521271674552953,1480,22.241482719651067
800,1,500,40,40,29.1143448708533,33.43378943719475,21.3064028528951,21.3064028528951,0.875,0.875,34.995095024671386,23.17299114970197,23.17299114970197,47.51127935676575,19.470713022249686,19.470713022249686,nan,14.589390419184745,13.799349085885554,48.71872165940404,54.740192290089844,0.0,0.0,57.32035883316187,54.74019241405115,18240,35.626270266637945,21.69408856652392,31.56720126434918,nan,nan,nan,nan,23.17299114970197,16.768839869927024,16.768839869927024,1760,23.17299114970197
900,1,500,40,40,31.61821909671649,32.382859934591266,23.156619491446495,23.156619491446495,0.875,0.875,38.12711932077643,24.757488119879078,24.757488119879078,47.57432262268066,20.735782404291967,20.735782404291967,nan,14.689436001210423,13.89040329362333,55.539479426037765,55.539479426037765,0.0,0.0,57.71601138935142,55.53947929954203,18520,34.35479716587383,23.36121422347759,30.781991179662953,nan,nan,nan,nan,24.757488119879078,20.423860918815468,20.423860918815468,1480,24.757488119879078
1000,1,500,40,40,31.79473072401586,37.049113677180074,20.571929716889915,20.571929716889915,0.9,0.9,40.00282530105024,21.4312930451896,21.4312930451896,49.809671564483644,16.390996865765793,16.390996865765793,nan,11.666076369098281,10.512726989980708,20.1721515523012,57.621043394069986,0.0,0.0,58.56571382566989,57.62104359659874,19360,38.03320858254352,20.532505243126362,36.18975055140913,nan,nan,nan,nan,21.4312930451896,21.730741295474793,21.730741295474793,640,21.4312930451896
