step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,random,100,400,2,8,40.5,25.0,40.5,25.0,0.0,0,0,-1,nan,150,17,17,0.11333333333333333,0.08290800460055703,0.6470588235294118,0.6470588235294118,nan,0.0,nan,nan,0.0,nan,0.5266666666666666,0.47058823529411764,0.8935219657483248,-4.117647058823529,150,17,17,0.11333333333333333,0.08290800460055703,0.6470588235294118,0.6470588235294118,nan,0.0,nan,nan,0.0,nan,0.5266666666666666,0.47058823529411764,0.8935219657483248,-4.117647058823529
50,random,100,400,2,8,85.0,61.25,85.0,61.25,0.0,0,0,-1,nan,358,30,30,0.08379888268156424,0.1157638242571768,0.6333333333333333,0.6333333333333333,nan,0.0,nan,nan,0.0,nan,0.5488826815642458,0.5,0.910941475826972,4.533333333333333,358,30,30,0.08379888268156424,0.1157638242571768,0.6333333333333333,0.6333333333333333,nan,0.0,nan,nan,0.0,nan,0.5488826815642458,0.5,0.910941475826972,4.533333333333333
75,random,100,400,2,8,128.5,61.25,128.5,61.25,0.0,0,0,-1,nan,508,45,45,0.08858267716535433,0.15079580294044914,0.6888888888888889,0.6888888888888889,nan,0.0,nan,nan,0.0,nan,0.5351049868766405,0.5111111111111111,0.9551604332720209,6.8,508,45,45,0.08858267716535433,0.15079580294044914,0.6888888888888889,0.6888888888888889,nan,0.0,nan,nan,0.0,nan,0.5351049868766405,0.5111111111111111,0.9551604332720209,6.8
100,random,100,400,2,8,168.5,62.5,168.5,62.5,0.0,0,0,100,31.2496060487915,649,56,56,0.08628659476117104,0.1819392648051916,0.7142857142857143,0.7142857142857143,nan,0.0,nan,nan,0.0,nan,0.5436569080636877,0.5,0.9196976854038734,9.5,649,56,56,0.08628659476117104,0.1819392648051916,0.7142857142857143,0.7142857142857143,nan,0.0,nan,nan,0.0,nan,0.5436569080636877,0.5,0.9196976854038734,9.5
125,random,100,400,2,8,184.0,32.0,184.0,32.0,0.0,0,0,100,31.2496060487915,635,52,52,0.08188976377952756,0.2509427507558011,0.7692307692307693,0.7692307692307693,nan,0.0,nan,nan,0.0,nan,0.54750656167979,0.5,0.9132310642377758,8.288461538461538,785,69,69,0.08789808917197452,0.2095428857610308,0.7391304347826086,0.7391304347826086,nan,0.0,nan,nan,0.0,nan,0.5435244161358811,0.4927536231884058,0.9065896739130436,5.231884057971015
150,random,100,400,2,8,230.0,66.5,230.0,66.5,0.0,0,0,100,31.2496060487915,610,52,52,0.08524590163934426,0.2853491859827171,0.8269230769230769,0.8269230769230769,nan,0.0,nan,nan,0.0,nan,0.5382513661202185,0.5,0.9289340101522844,13.096153846153847,968,82,82,0.08471074380165289,0.2233057609611779,0.7560975609756098,0.7560975609756098,nan,0.0,nan,nan,0.0,nan,0.5421831955922864,0.5,0.922197523023182,9.963414634146341
175,random,100,400,2,8,274.0,78.625,274.0,78.625,0.0,0,0,100,31.2496060487915,669,48,48,0.07174887892376682,0.33324946309651365,0.8125,0.8125,nan,0.0,nan,nan,0.0,nan,0.5495764823119084,0.5416666666666666,0.9856074342701721,27.3125,1177,93,93,0.0790144435004248,0.24496543398874054,0.7526881720430108,0.7526881720430108,nan,0.0,nan,nan,0.0,nan,0.5433305012744265,0.5268817204301075,0.9697260124257022,17.387096774193548
200,random,100,400,2,8,297.0,60.0,297.0,60.0,0.0,0,0,200,18.57026999725344,704,54,54,0.07670454545454546,0.3262046717807327,0.7962962962962963,0.7962962962962963,nan,0.0,nan,nan,0.0,nan,0.5383285984848485,0.5555555555555556,1.032000820909744,39.27777777777778,1353,110,110,0.08130081300813008,0.2527604645931845,0.7545454545454545,0.7545454545454545,nan,0.0,nan,nan,0.0,nan,0.5408844542990885,0.5272727272727272,0.974834316427156,24.118181818181817
225,random,100,400,2,8,328.0,82.0,328.0,82.0,0.0,0,0,200,18.57026999725344,784,55,55,0.07015306122448979,0.3030822112551041,0.7636363636363637,0.7636363636363637,nan,0.0,nan,nan,0.0,nan,0.5154974489795918,0.5454545454545454,1.0581129868523163,22.527272727272727,1569,124,124,0.07903123008285533,0.2510321027140472,0.75,0.75,nan,0.0,nan,nan,0.0,nan,0.5295198640322923,0.5161290322580645,0.9747113702737105,12.903225806451612
250,random,100,400,2,8,371.0,57.125,371.0,57.125,0.0,0,0,200,18.57026999725344,785,57,57,0.07261146496815286,0.32787718976344116,0.7368421052631579,0.7368421052631579,nan,0.0,nan,nan,0.0,nan,0.5097452229299364,0.5263157894736842,1.032507546512163,13.526315789473685,1753,139,139,0.07929264118653737,0.2661875698944801,0.7482014388489209,0.7482014388489209,nan,0.0,nan,nan,0.0,nan,0.5276573493059518,0.5107913669064749,0.9680361082402029,11.424460431654676
