step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
1,0.29458627104759216,0.18771300197461063,1536,96,0.04010450839996338,0.19779233634471893,0.00019217468798160553,0.1875,0.06024273939178748,0.20182291666666666,0.07971014492753623,0.6790123456790124,0.44921875,0.052734375,0.05357142857142857,0.15789473684210525,0.109375,0.037109375,0.0,0.0,0.004557291666666667,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.037700507789850235,0.16572536528110504,0.00956950057297945,0.14583333333333334,0.030891433591921046,0.20442708333333334,0.06806282722513089,0.7027027027027027,0.4973958333333333,0.048177083333333336,0.08870967741935484,0.4583333333333333,0.16145833333333334,0.03125,0.0,0.0,0.0,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
50,0.6426340937614441,0.1859917729082691,1536,96,0.03722945973277092,0.1963459849357605,-0.002512031001970172,0.23958333333333334,0.04980313377656446,0.20182291666666666,0.09895833333333333,0.7037037037037037,0.375,0.052734375,0.08695652173913043,0.21052631578947367,0.08984375,0.037109375,0.125,0.022727272727272728,0.005208333333333333,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.033187612891197205,0.16332583129405975,0.005234862212091684,0.14583333333333334,0.031369524208257595,0.20442708333333334,0.08626198083067092,0.7297297297297297,0.4075520833333333,0.048177083333333336,0.11458333333333333,0.4583333333333333,0.125,0.03125,1.0,0.058823529411764705,0.0013020833333333333,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
100,0.1078772023320198,0.07225940026113695,1536,96,0.017554843798279762,0.08013936132192612,0.005323583260178566,0.3645833333333333,0.0143722264307898,0.20182291666666666,0.2018348623853211,0.8148148148148148,0.212890625,0.052734375,0.30344827586206896,0.7719298245614035,0.09440104166666667,0.037109375,0.603448275862069,0.7954545454545454,0.037760416666666664,0.028645833333333332,0.8888888888888888,0.9411764705882353,0.01171875,0.011067708333333334,1.0,0.75,0.005859375,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,1.0,0.8,0.0026041666666666665,0.0032552083333333335,768,48,0.015554930083453655,0.05310017243027687,0.007878520525991917,0.3333333333333333,0.014310554406116912,0.20442708333333334,0.20714285714285716,0.7837837837837838,0.18229166666666666,0.048177083333333336,0.31746031746031744,0.8333333333333334,0.08203125,0.03125,0.3548387096774194,0.6470588235294118,0.040364583333333336,0.022135416666666668,0.8,0.6666666666666666,0.006510416666666667,0.0078125,0.6666666666666666,0.6666666666666666,0.00390625,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
150,0.17333108186721802,0.07231915463444831,1536,96,0.010456829331815243,0.0693732276558876,0.0027414218056946993,0.4375,0.0082051635278102,0.20182291666666666,0.6233766233766234,0.5925925925925926,0.050130208333333336,0.052734375,0.9705882352941176,0.5789473684210527,0.022135416666666668,0.037109375,1.0,0.6363636363636364,0.018229166666666668,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.7272727272727273,0.8888888888888888,0.007161458333333333,0.005859375,0.625,1.0,0.005208333333333333,0.0032552083333333335,768,48,0.010131455957889557,0.07787740975618362,0.0019156942144036293,0.3541666666666667,0.013690327681112299,0.20442708333333334,0.7083333333333334,0.4594594594594595,0.03125,0.048177083333333336,0.8,0.5,0.01953125,0.03125,1.0,0.6470588235294118,0.014322916666666666,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
200,0.09540770202875137,0.05423212761627325,1536,96,0.010866549797356129,0.05205576866865158,0.0008275724831037223,0.375,0.013737490983066536,0.20182291666666666,0.34057971014492755,0.5802469135802469,0.08984375,0.052734375,0.7804878048780488,0.5614035087719298,0.026692708333333332,0.037109375,1.0,0.6136363636363636,0.017578125,0.028645833333333332,1.0,0.7058823529411765,0.0078125,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.00994984433054924,0.05834179371595383,0.0010330838849768043,0.3125,0.015454968242417285,0.20442708333333334,0.3333333333333333,0.4864864864864865,0.0703125,0.048177083333333336,0.7222222222222222,0.5416666666666666,0.0234375,0.03125,0.9090909090909091,0.5882352941176471,0.014322916666666666,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
250,0.20957604050636292,0.05981513203522713,1536,96,0.013918887823820114,0.05771822854876518,0.006525519769638777,0.3645833333333333,0.015119234682378746,0.20182291666666666,0.22844827586206898,0.654320987654321,0.15104166666666666,0.052734375,0.39325842696629215,0.6140350877192983,0.057942708333333336,0.037109375,0.8611111111111112,0.7045454545454546,0.0234375,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.01228678971529007,0.06380252540111542,0.0050283255986869335,0.3125,0.015454968242417285,0.20442708333333334,0.26582278481012656,0.5675675675675675,0.10286458333333333,0.048177083333333336,0.45454545454545453,0.625,0.04296875,0.03125,0.7647058823529411,0.7647058823529411,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
300,0.06245867908000946,0.0557282730641377,1536,96,0.014011278748512268,0.05507192388176918,0.005848767701536417,0.3541666666666667,0.016136946806924495,0.20182291666666666,0.21810699588477367,0.654320987654321,0.158203125,0.052734375,0.3977272727272727,0.6140350877192983,0.057291666666666664,0.037109375,0.8157894736842105,0.7045454545454546,0.024739583333333332,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.011726856231689453,0.05701830983161926,0.0041737486608326435,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.25925925925925924,0.5675675675675675,0.10546875,0.048177083333333336,0.4838709677419355,0.625,0.040364583333333336,0.03125,0.8125,0.7647058823529411,0.020833333333333332,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
350,0.08294687420129776,0.060764811545707426,1536,96,0.016505340114235878,0.0600355863571167,0.009927601553499699,0.34375,0.016143340646840088,0.20182291666666666,0.18688524590163935,0.7037037037037037,0.19856770833333334,0.052734375,0.2727272727272727,0.631578947368421,0.0859375,0.037109375,0.6666666666666666,0.7272727272727273,0.03125,0.028645833333333332,0.8333333333333334,0.8823529411764706,0.01171875,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8,0.8888888888888888,0.006510416666666667,0.005859375,0.7142857142857143,1.0,0.004557291666666667,0.0032552083333333335,768,48,0.013375046662986279,0.062197618186473846,0.006872053723782301,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.25263157894736843,0.6486486486486487,0.12369791666666667,0.048177083333333336,0.3,0.625,0.06510416666666667,0.03125,0.65,0.7647058823529411,0.026041666666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
400,0.13308896124362946,0.05574165710072587,1536,96,0.016226664185523987,0.05588832497596741,0.009040731936693192,0.34375,0.016143340646840088,0.20182291666666666,0.18789808917197454,0.7283950617283951,0.20442708333333334,0.052734375,0.2734375,0.6140350877192983,0.08333333333333333,0.037109375,0.6956521739130435,0.7272727272727273,0.029947916666666668,0.028645833333333332,0.8823529411764706,0.8823529411764706,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.012781896628439426,0.055447157472372055,0.005964409559965134,0.2916666666666667,0.017388634319726037,0.20442708333333334,0.23655913978494625,0.5945945945945946,0.12109375,0.048177083333333336,0.3,0.625,0.06510416666666667,0.03125,0.7647058823529411,0.7647058823529411,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
450,0.06155580282211304,0.05314528845840609,1536,96,0.015332712791860104,0.05347619205713272,0.00825374573469162,0.3541666666666667,0.016136946806924495,0.20182291666666666,0.1919191919191919,0.7037037037037037,0.193359375,0.052734375,0.30434782608695654,0.6140350877192983,0.07486979166666667,0.037109375,0.8,0.7272727272727273,0.026041666666666668,0.028645833333333332,0.8333333333333334,0.8823529411764706,0.01171875,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.012148059904575348,0.05247722193598747,0.005519165191799402,0.2916666666666667,0.010899876529659736,0.20442708333333334,0.23404255319148937,0.5945945945945946,0.12239583333333333,0.048177083333333336,0.32608695652173914,0.625,0.059895833333333336,0.03125,0.7647058823529411,0.7647058823529411,0.022135416666666668,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
