step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,90,-82.42216356065538,-120.0,-50.302268981933594,105.42216356065538,73.3022689819336,143.0
2,0,156,-83.98779010772705,-120.0,-39.64293670654297,106.98779010772705,62.64293670654297,143.0
3,0,380,-85.77162925318667,-120.0,-41.535640716552734,108.77162925318667,64.53564071655273,143.0
4,0,600,-83.46837182998657,-120.0,-40.29400634765625,106.46837182998657,63.29400634765625,143.0
5,0,992,-81.440759312722,-120.0,-37.877559661865234,104.440759312722,60.877559661865234,143.0
6,0,1056,-78.8415878649914,-120.0,-39.904624938964844,101.8415878649914,62.904624938964844,143.0
7,0,1190,-75.34843039632845,-120.0,-36.736167907714844,98.34843039632845,59.736167907714844,143.0
8,0,1190,-72.0396658440598,-120.0,-36.57011032104492,95.0396658440598,59.57011032104492,143.0
9,0,1332,-69.43966466027337,-120.0,-31.398727416992188,92.43966466027337,54.39872741699219,143.0
10,0,1332,-67.74768435274875,-120.0,-30.920494079589844,90.74768435274875,53.920494079589844,143.0
11,0,1406,-66.17884945496387,-120.0,-35.52921676635742,89.17884945496387,58.52921676635742,143.0
12,0,1482,-64.84132768268044,-120.0,-28.68918228149414,87.84132768268044,51.68918228149414,143.0
13,0,1482,-64.76713362267786,-120.0,-31.625308990478516,87.76713362267786,54.625308990478516,143.0
14,0,1482,-64.34306959649007,-120.0,-33.33388137817383,87.34306959649007,56.33388137817383,143.0
15,0,1482,-64.40118502154846,-120.0,-32.19003677368164,87.40118502154846,55.19003677368164,143.0
16,0,1406,-64.2703692787572,-120.0,-32.84608840942383,87.2703692787572,55.84608840942383,143.0
17,0,1482,-64.73396367421839,-120.0,-30.490747451782227,87.73396367421839,53.49074745178223,143.0
18,0,1406,-64.42287437471522,-120.0,-30.608976364135742,87.42287437471522,53.60897636413574,143.0
19,0,1332,-63.87370250747726,-120.0,-32.35567092895508,86.87370250747726,55.35567092895508,143.0
20,0,1406,-63.96698386028176,-120.0,-30.65821647644043,86.96698386028176,53.65821647644043,143.0
21,0,1332,-63.90556236931511,-120.0,-30.421072006225586,86.9055623693151,53.421072006225586,143.0
22,0,1406,-64.33428459113217,-120.0,-31.83511734008789,87.33428459113217,54.83511734008789,143.0
23,0,1406,-65.46521923993085,-120.0,-30.48261260986328,88.46521923993085,53.48261260986328,143.0
24,0,1260,-64.46397639077807,-120.0,-30.820711135864258,87.46397639077807,53.82071113586426,143.0
25,0,1406,-65.79438185386603,-120.0,-30.516809463500977,88.79438185386603,53.51680946350098,143.0
26,0,1332,-66.76175065369935,-120.0,-30.74210548400879,89.76175065369935,53.74210548400879,143.0
27,0,1332,-65.5966728671535,-120.0,-30.676671981811523,88.5966728671535,53.67667198181152,143.0
28,0,1406,-65.93411844722917,-120.0,-30.8666934967041,88.93411844722917,53.8666934967041,143.0
29,0,1332,-65.12291555146913,-120.0,-30.967863082885742,88.12291555146913,53.96786308288574,143.0
30,0,1406,-65.58457977978637,-120.0,-35.863990783691406,88.58457977978637,58.863990783691406,143.0
31,0,1406,-65.71900719361828,-120.0,-30.393157958984375,88.71900719361828,53.393157958984375,143.0
32,0,1332,-65.20589877463676,-120.0,-30.477603912353516,88.20589877463676,53.477603912353516,143.0
33,0,1406,-65.50479367718758,-120.0,-30.495336532592773,88.50479367718758,53.49533653259277,143.0
34,0,1482,-65.46496613949095,-120.0,-37.237083435058594,88.46496613949095,60.237083435058594,143.0
35,0,1482,-64.99631141168386,-120.0,-32.162723541259766,87.99631141168386,55.162723541259766,143.0
36,0,1482,-65.2548395252099,-120.0,-34.94283676147461,88.2548395252099,57.94283676147461,143.0
37,0,1560,-65.77390939272367,-120.0,-31.455862045288086,88.77390939272367,54.455862045288086,143.0
38,0,1560,-65.55050543271578,-120.0,-30.747501373291016,88.55050543271578,53.747501373291016,143.0
39,0,1482,-64.92579739167783,-120.0,-31.185630798339844,87.92579739167783,54.185630798339844,143.0
40,0,1482,-66.40159763948799,-120.0,-31.253236770629883,89.40159763948799,54.25323677062988,143.0
41,0,1482,-66.24938999335615,-120.0,-31.40851593017578,89.24938999335615,54.40851593017578,143.0
42,0,1482,-66.30410510229196,-120.0,-30.534080505371094,89.30410510229196,53.534080505371094,143.0
