step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,8,32,138.5,119.65625,138.5,119.65625,75.325,0,131,-1,nan,810,285,285,0.35185185185185186,0.14228992891764,0.6491228070175439,0.6491228070175439,0.08814579778544163,0.6385964912280702,0.005711339105907078,nan,0.0,nan,0.5339466980207721,0.41754385964912283,0.7819953961638304,4.073684210526316,810,285,285,0.35185185185185186,0.14228992891764,0.6491228070175439,0.6491228070175439,0.08814579778544163,0.6385964912280702,0.005711339105907078,nan,0.0,nan,0.5339466980207721,0.41754385964912283,0.7819953961638304,4.073684210526316
50,policy,100,400,8,32,307.75,236.84375,307.75,236.84375,215.475,0,352,-1,nan,1749,583,583,0.3333333333333333,0.154902541097201,0.725557461406518,0.725557461406518,0.05956434934083873,0.7478559176672385,0.02178451073677939,nan,0.0,nan,0.5301984353871146,0.4939965694682676,0.9317201570155239,58.305317324185246,1749,583,583,0.3333333333333333,0.154902541097201,0.725557461406518,0.725557461406518,0.05956434934083873,0.7478559176672385,0.02178451073677939,nan,0.0,nan,0.5301984353871146,0.4939965694682676,0.9317201570155239,58.305317324185246
75,policy,100,400,8,32,397.5,266.53125,493.625,304.0,409.2,0,512,-1,nan,2690,841,841,0.312639405204461,0.1537118106838287,0.7491082045184304,0.7491082045184304,0.07740892409253718,0.7847800237812128,0.02317473903619804,nan,0.0,nan,0.5240507035302574,0.5326991676575505,1.0165031056518634,103.67063020214032,2690,841,841,0.312639405204461,0.1537118106838287,0.7491082045184304,0.7491082045184304,0.07740892409253718,0.7847800237812128,0.02317473903619804,nan,0.0,nan,0.5240507035302574,0.5326991676575505,1.0165031056518634,103.67063020214032
100,policy,100,400,8,32,400.0,291.625,656.875,395.21875,425.525,0,512,100,25.162499427445294,3597,1110,1110,0.3085904920767306,0.16479101720870185,0.7675675675675676,0.7675675675675676,0.1289348774424352,0.8162162162162162,0.020302393648822095,nan,0.0,nan,0.5250740155035402,0.5522522522522523,1.0517607726648757,126.16666666666667,3597,1110,1110,0.3085904920767306,0.16479101720870185,0.7675675675675676,0.7675675675675676,0.1289348774424352,0.8162162162162162,0.020302393648822095,nan,0.0,nan,0.5250740155035402,0.5522522522522523,1.0517607726648757,126.16666666666667
125,policy,100,400,8,32,400.0,233.40625,772.625,300.09375,396.7,0,512,100,25.162499427445294,3614,1105,1105,0.3057553956834532,0.17748607120938065,0.8099547511312217,0.8099547511312217,0.12627891771142283,0.890497737556561,0.022565250024672138,nan,0.0,nan,0.523232722513298,0.5918552036199095,1.1311509738477175,196.63438914027148,4424,1390,1390,0.3141952983725136,0.17026959599128993,0.7769784172661871,0.7769784172661871,0.10925531607166156,0.8388489208633093,0.019479429987556474,nan,0.0,nan,0.5251943681193229,0.556115107913669,1.0588748502865153,157.15251798561152
150,policy,100,400,8,32,400.0,234.8125,904.5,333.15625,377.825,0,512,100,25.162499427445294,3494,1095,1095,0.3133943903835146,0.18369476671722815,0.8210045662100457,0.8210045662100457,0.1628286709028816,0.9041095890410958,0.01788476918509931,nan,0.0,nan,0.5229456743409233,0.6091324200913242,1.164810132255178,329.54977168949773,5243,1678,1678,0.3200457753194736,0.17369126997320203,0.7878426698450537,0.7878426698450537,0.11478251682928503,0.8498212157330155,0.019185674768522627,nan,0.0,nan,0.5253651057866201,0.569129916567342,1.0833036117143593,235.3092967818832
175,policy,100,400,8,32,400.0,222.03125,1071.5,306.71875,369.475,0,512,100,25.162499427445294,3393,1125,1125,0.33156498673740054,0.19296353198346672,0.8213333333333334,0.8213333333333334,0.07586442068505053,0.9093333333333333,0.014679532887384425,nan,0.0,nan,0.5253175304899443,0.6026666666666667,1.1472426326693907,358.59555555555556,6083,1966,1966,0.32319579155022193,0.17617273970829095,0.7904374364191251,0.7904374364191251,0.0783726782284324,0.8560528992878942,0.018436249070239698,nan,0.0,nan,0.5247573193241449,0.572736520854527,1.0914312192770865,249.54577822990845
200,policy,100,400,8,32,400.0,169.1875,1196.125,216.9375,318.0,0,512,200,31.58791802646695,3248,1123,1123,0.3457512315270936,0.18742398920887754,0.8201246660730187,0.8201246660730187,-0.028385834852085786,0.9100623330365093,0.014421755388602233,nan,0.0,nan,0.5250463044413167,0.5796972395369546,1.104087838793171,312.28851291184327,6845,2233,2233,0.3262235208181154,0.17617338512459854,0.793999104343932,0.793999104343932,0.06198106477072765,0.8634124496193462,0.017511989986412436,nan,0.0,nan,0.5250608664122177,0.5660546350201523,1.078074317151168,219.769368562472
225,policy,100,400,8,32,400.0,230.96875,1284.0,313.40625,417.95,0,512,200,31.58791802646695,3229,1121,1121,0.3471663053576959,0.1850918113306119,0.8099910793933988,0.8099910793933988,-0.047910248308994784,0.9090098126672613,0.01271260882798689,nan,0.0,nan,0.521790785347614,0.5468331846565566,1.047993180431999,252.43175735950044,7653,2511,2511,0.32810662485299885,0.17688676181979646,0.7917164476304261,0.7917164476304261,0.0501481304724386,0.8701712465153325,0.016624331918269897,nan,0.0,nan,0.5237583079115812,0.5519713261648745,1.0538664835041742,199.68857029072083
250,policy,100,400,8,32,400.0,233.40625,1386.375,287.78125,415.075,0,512,200,31.58791802646695,3253,1126,1126,0.3461420227482324,0.18234234638965324,0.8081705150976909,0.8081705150976909,-0.07995554938619105,0.9200710479573713,0.010572383423087754,nan,0.0,nan,0.514835600748604,0.5008880994671403,0.9729088251449917,37.37655417406749,8496,2804,2804,0.3300376647834275,0.17716527569535753,0.7960057061340942,0.7960057061340942,0.04961359351020907,0.8780313837375179,0.01588776554692427,nan,0.0,nan,0.5213335050464287,0.5417261055634808,1.0391162285171676,155.8256062767475
275,policy,100,400,8,32,400.0,237.625,1491.125,292.34375,407.55,0,512,200,31.58791802646695,3239,1117,1117,0.34485952454461255,0.18766500150121562,0.8218442256042973,0.8218442256042973,-0.042486787452189326,0.9337511190689346,0.009793396566331358,nan,0.0,nan,0.5151680323724164,0.4905998209489705,0.952310295127774,-68.74753804834378,9322,3083,3083,0.33072302081098476,0.18033649462969767,0.8018164125851444,0.8018164125851444,0.041755253802298956,0.8842036976970483,0.015433224047695274,nan,0.0,nan,0.5214254484341375,0.5429776192020759,1.041333177796865,134.22510541680182
300,policy,100,400,8,32,400.0,217.84375,1626.0,270.59375,357.3,0,512,300,16.9671584844159,3321,1146,1146,0.34507678410117437,0.20018399694224667,0.8307155322862129,0.8307155322862129,0.013333273885882234,0.931064572425829,0.009885759311322273,nan,0.0,nan,0.5138433307132494,0.47643979057591623,0.9272082794469386,-85.6282722513089,10166,3379,3379,0.33238245130828253,0.18431667045843245,0.8064516129032258,0.8064516129032258,0.04605129340632169,0.8863569103284995,0.015020674614390557,nan,0.0,nan,0.5213963537173256,0.5356614382953536,1.0273593869161612,116.19266055045871
325,policy,100,400,8,32,400.0,229.84375,1771.25,310.8125,398.425,0,512,300,16.9671584844159,3413,1171,1171,0.3430999121007911,0.20503345130163034,0.8377455166524338,0.8377455166524338,-0.00864457742901769,0.928266438941076,0.010564114137059391,nan,0.0,nan,0.5145012026421344,0.4927412467976089,0.9577066958584725,-177.4261315115286,11066,3682,3682,0.3327308874028556,0.185838356980912,0.8063552417164584,0.8063552417164584,0.0333339917379017,0.888647474198805,0.014755226253416158,nan,0.0,nan,0.5209032111932889,0.5331341662140141,1.023480283396039,79.7533948940793
350,policy,100,400,8,32,400.0,244.96875,1942.625,303.875,404.625,0,512,300,16.9671584844159,3496,1205,1205,0.3446796338672769,0.216973141943065,0.8464730290456431,0.8464730290456431,-0.04106028353923324,0.9203319502074688,0.010630437358751967,nan,0.0,nan,0.5222339135883186,0.5402489626556016,1.034496130179482,-88.02904564315352,11992,4009,4009,0.33430620413609075,0.1891304737069533,0.8111748565727114,0.8111748565727114,0.024867900832859627,0.8907458219007234,0.014355108830292318,nan,0.0,nan,0.5215959990643113,0.5412821152407085,1.0377420766488086,82.52930905462709
375,policy,100,400,8,32,400.0,325.78125,2100.75,419.4375,466.15,33,512,300,16.9671584844159,3604,1235,1235,0.34267480577136517,0.21583525612654222,0.8493927125506073,0.8493927125506073,-0.049539163801010734,0.908502024291498,0.009929747037979908,nan,0.0,nan,0.5235981184926801,0.5748987854251012,1.0979771796738003,95.13036437246963,12926,4318,4318,0.33405539223270925,0.19048956791561777,0.8154238073182029,0.8154238073182029,0.01986918303998124,0.8911533117183882,0.01389875621982786,nan,0.0,nan,0.5220312277077711,0.5521074571560908,1.057613851149066,123.04353867531265
400,policy,100,400,8,32,400.0,249.1875,2192.125,361.4375,408.025,32,512,400,15.171013765186474,3598,1202,1202,0.33407448582545857,0.22269439386342849,0.8560732113144759,0.8560732113144759,-0.09202873521791483,0.9009983361064892,0.011308558386590149,nan,0.0,nan,0.5232992094373417,0.627287853577371,1.1987173728999885,299.26206322795343,13764,4581,4581,0.33282476024411506,0.19438652933920197,0.8194717310630867,0.8194717310630867,0.009398490189843336,0.8901986465837154,0.014050303051790598,nan,0.0,nan,0.5218937727002243,0.5597031215891727,1.0724464457457055,164.2278978388998
425,policy,100,400,8,32,400.0,248.75,2344.875,370.1875,419.975,0,512,400,15.171013765186474,3625,1191,1191,0.32855172413793104,0.2256462355049585,0.8706968933669186,0.8706968933669186,-0.05718146409778991,0.8967254408060453,0.013440181093720612,nan,0.0,nan,0.5240991789819376,0.6893366918555835,1.315279091248759,850.711167086482,14691,4873,4873,0.3316996800762371,0.19556771945210827,0.8220808536835625,0.8220808536835625,0.007464698074216063,0.8906217935563308,0.01443073924069433,nan,0.0,nan,0.5216918153205676,0.5713113072029551,1.0951126516176939,268.1816129694233
450,policy,100,400,8,32,400.0,285.90625,2532.5,400.9375,422.825,0,512,400,15.171013765186474,3648,1138,1138,0.3119517543859649,0.22557863157142408,0.883128295254833,0.883128295254833,0.012298496240725917,0.8901581722319859,0.015764891153220738,nan,0.0,nan,0.5216746399312189,0.7144112478031635,1.369457499213219,1326.7425307557119,15640,5147,5147,0.3290920716112532,0.19718914937234436,0.827083738099864,0.827083738099864,0.01690847828677655,0.8906158927530601,0.014683937852929329,nan,0.0,nan,0.5216143418956718,0.5795609092675345,1.1110908246143518,357.62444142218766
475,policy,100,400,8,32,400.0,202.53125,2701.25,262.9375,377.25,0,512,400,15.171013765186474,3620,1099,1099,0.30359116022099447,0.24173381253541978,0.8898999090081893,0.8898999090081893,0.10246955896630029,0.8880800727934486,0.01885517025054843,nan,0.0,nan,0.5181533675041963,0.7097361237488626,1.3697414091265456,1569.375796178344,16546,5417,5417,0.32739030581409406,0.20088599118258516,0.8305335056304227,0.8305335056304227,0.028891726146902195,0.8905298135499354,0.014983140287953597,nan,0.0,nan,0.5211828139559919,0.5840871330995016,1.120695305867897,416.4751707587225
500,policy,100,400,8,32,400.0,233.71875,2797.5,314.9375,426.35,0,512,500,12.173955120371858,3617,1097,1097,0.303290019353055,0.24418049764440605,0.8951686417502279,0.8951686417502279,0.1452258275353352,0.8887876025524157,0.018732237176135712,nan,0.0,nan,0.5189310965506708,0.7183226982680037,1.3842352155087383,1674.690063810392,17381,5678,5678,0.32667855704504917,0.20400681521993622,0.8340965128566397,0.8340965128566397,0.028934351967226837,0.8899260302923565,0.015024617287321133,nan,0.0,nan,0.5212772374241795,0.5903487143360339,1.1325043028027881,456.051954913702
525,policy,100,400,8,32,400.0,191.0625,2956.0,212.21875,365.2,0,512,500,12.173955120371858,3587,1097,1097,0.3058265960412601,0.2461705712502334,0.9042844120328167,0.9042844120328167,0.11959122620692897,0.8878760255241568,0.01733403235860404,nan,0.0,nan,0.5167644532155266,0.6754785779398359,1.3071304996632858,1490.5432999088423,18278,5970,5970,0.3266221687274319,0.20486609942238354,0.8371859296482412,0.8371859296482412,0.02788386556437137,0.8901172529313233,0.015000501381735042,nan,0.0,nan,0.5207248360082369,0.5904522613065326,1.1339045508810583,492.7931323283082
550,policy,100,400,8,32,400.0,294.09375,3133.5,347.53125,443.8,0,512,500,12.173955120371858,3588,1152,1152,0.3210702341137124,0.2398856399740668,0.8958333333333334,0.8958333333333334,0.05991127151248846,0.8880208333333334,0.015462301628836937,nan,0.0,nan,0.5145115351637092,0.6128472222222222,1.1911243584212825,803.1059027777778,19228,6299,6299,0.3275951737050135,0.20499774711376115,0.8396570884267344,0.8396570884267344,0.026684995084637737,0.890141292268614,0.014829182768050845,nan,0.0,nan,0.5202889377686549,0.5856485156374027,1.1256216942629094,439.09684076837596
575,policy,100,400,8,32,400.0,229.0,3247.25,256.1875,387.7,0,512,500,12.173955120371858,3505,1170,1170,0.3338088445078459,0.2285119768574776,0.8837606837606837,0.8837606837606837,-0.009598592384444531,0.888034188034188,0.013973906060626705,nan,0.0,nan,0.5178229101695578,0.5948717948717949,1.1487938891637834,296.93675213675215,20051,6587,6587,0.32851229365118945,0.2057929903080784,0.8399878548656444,0.8399878548656444,0.02605263001145856,0.8900865340822833,0.014806721856614474,nan,0.0,nan,0.5205954884973388,0.58600273265523,1.1256392834803168,395.24244724457265
600,policy,100,400,8,32,400.0,223.84375,3416.5,269.59375,394.625,0,512,600,20.306257487634877,3547,1172,1172,0.33042007330138146,0.21749873565321562,0.8754266211604096,0.8754266211604096,-0.03018466370159538,0.8805460750853242,0.012523778302512495,nan,0.0,nan,0.515701570459112,0.5443686006825939,1.0555884097811852,-184.3259385665529,20928,6850,6850,0.32731269113149847,0.20631521386925059,0.8411678832116788,0.8411678832116788,0.022921988873922845,0.8883211678832117,0.014600760450589662,nan,0.0,nan,0.5203322407343336,0.5824817518248175,1.1194419761550307,346.4865693430657
625,policy,100,400,8,32,400.0,198.96875,3564.625,231.96875,360.15,0,512,600,20.306257487634877,3497,1183,1183,0.3382899628252788,0.21676027717899593,0.8808114961961115,0.8808114961961115,0.0009652652501774125,0.8892645815722738,0.011662268257483087,nan,0.0,nan,0.5211874969309914,0.518174133558749,0.9942182738649975,-830.2299239222316,21775,7153,7153,0.32849598163030996,0.2068332198314528,0.8444009506500769,0.8444009506500769,0.026282773292930293,0.8899762337480778,0.014464391106855176,nan,0.0,nan,0.5207991379713539,0.5784985320844401,1.1107901106323643,273.98476163847334
650,policy,100,400,8,32,400.0,197.1875,3695.375,219.875,362.5,0,512,600,20.306257487634877,3347,1134,1134,0.33881087541081567,0.2149298676556288,0.8827160493827161,0.8827160493827161,0.005544416975605658,0.8968253968253969,0.011666965628468891,nan,0.0,nan,0.5245240401798513,0.5211640211640212,0.9935941563046794,-837.2275132275132,22575,7433,7433,0.3292580287929125,0.206513020179075,0.8462262881743576,0.8462262881743576,0.02516357225206482,0.8911610386115969,0.014360348182616481,nan,0.0,nan,0.5209168397739827,0.5758105744652227,1.1053790749307653,244.37710211220235
