step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
2,t2_b0,3,11,0.0,-0.11996548622846603,0.007195858750492334,0.007195858750492334,1.0,1.0,0,0
2,t2_b0,1,6,0.0,-0.12151171267032623,0.007382547948509455,0.007382547948509455,1.0,1.0,0,0
3,t2_b0,1,6,0.0,0.049366824328899384,0.0012185416417196393,0.0012185416417196393,1.0,1.0,0,0
3,t2_b0,3,11,0.0,0.05521046370267868,0.001524097635410726,0.001524097635410726,1.0,1.0,0,0
3,t2_b0,5,24,0.0,-0.11770486831665039,0.006927217822521925,0.006927217822521925,1.0,1.0,0,0
3,t2_b0,12,20,0.0,-0.12281505763530731,0.0075417691841721535,0.0075417691841721535,1.0,1.0,0,0
3,t2_b0,4,10,0.0,-0.1210368424654007,0.007324958685785532,0.007324958685785532,1.0,1.0,0,0
3,t2_b0,9,14,0.0,-0.1191025972366333,0.007092714309692383,0.007092714309692383,1.0,1.0,0,0
3,t2_b0,2,8,0.0,-0.11826726049184799,0.006993572227656841,0.006993572227656841,1.0,1.0,0,0
4,t2_b0,12,20,0.0,0.055552564561367035,0.0015430437633767724,0.0015430437633767724,1.0,1.0,0,0
4,t2_b0,13,29,0.0,-0.12189213931560516,0.007428846787661314,0.007428846787661314,0.5,1.0,0,0
4,t2_b0,1,6,0.0,-0.04596959799528122,0.0010566019918769598,0.0010566019918769598,0.5,1.0,0,0
4,t2_b0,22,27,0.0,-0.12022976577281952,0.00722759822383523,0.00722759822383523,1.0,1.0,0,0
4,t2_b0,9,14,0.0,0.046162113547325134,0.0010654703946784139,0.0010654703946784139,1.0,1.0,0,0
4,t2_b0,18,26,0.0,-0.11998328566551208,0.007197994273155928,0.007197994273155928,0.5,1.0,0,0
4,t2_b0,24,5,0.29046713751420156,0.07089618593454361,0.024105703458189964,0.024105703458189964,1.0,1.0,0,0
4,t2_b0,3,11,0.0,-0.04724142700433731,0.0011158762499690056,0.0011158762499690056,0.3333333333333333,1.0,0,0
4,t2_b0,8,2,0.33357102331577876,0.070236936211586,0.03467242419719696,0.03467242419719696,1.0,1.0,0,0
4,t2_b0,4,10,0.0,0.047882191836833954,0.0011463521514087915,0.0011463521514087915,0.5,1.0,0,0
5,t2_b0,2,8,0.020282666226236874,0.11184942722320557,0.004192235413938761,0.004192235413938761,0.3333333333333333,1.0,0,0
5,t2_b0,24,5,0.0,0.2250652313232422,0.025327179580926895,0.025327179580926895,1.0,1.0,0,0
5,t2_b0,36,12,0.5332692040981428,0.07635154575109482,0.10438688099384308,0.10438688099384308,1.0,1.0,0,0
5,t2_b0,7,13,0.0,-0.11974538117647171,0.007169478107243776,0.007169478107243776,1.0,1.0,0,0
5,t2_b0,26,31,0.0,0.07198551297187805,0.002590957097709179,0.002590957097709179,0.5,1.0,0,0
5,t2_b0,10,4,0.33738937406777064,-0.024346500635147095,0.06542642414569855,0.06542642414569855,1.0,1.0,0,0
5,t2_b0,1,6,0.0,0.027913227677345276,0.0003895741538144648,0.0003895741538144648,0.5,1.0,0,0
5,t2_b0,22,27,0.0,0.04218064993619919,0.0008896036306396127,0.0008896036306396127,1.0,1.0,0,0
5,t2_b0,25,32,0.0,-0.12126916646957397,0.007353105582296848,0.007353105582296848,1.0,1.0,0,0
5,t2_b0,3,11,0.0,0.03179469704627991,0.0005054514040239155,0.0005054514040239155,0.3333333333333333,1.0,0,0
5,t2_b0,29,30,0.0,0.07156931608915329,0.0025610835291445255,0.0025610835291445255,0.5,1.0,0,0
5,t2_b0,14,16,0.0,-0.026338957250118256,0.0003468703362159431,0.0003468703362159431,0.5,1.0,0,0
