step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,30.586401203486442,28.609794710613457,25.7621462607563,14.344643652163974,11.932200641479177,0.933193915693333,211
100,1,5000,30.488197541555607,28.901569346110087,26.64283675478762,14.623897200558694,11.990832136510722,0.8941176470588236,170
150,1,5000,29.90893307450165,29.077269547404626,27.92685726967179,14.786709081343433,11.773401263463985,0.8297908672680153,182
200,1,5000,30.436864282192044,28.74090954715221,26.285337951889982,14.576998994693199,11.927306042444936,0.912621359223301,206
250,1,5000,30.145241473516535,29.089432690599686,27.619139813591485,14.706843384646449,11.786821676430922,0.8702647954158832,204
300,1,5000,30.250285605715295,29.044526923253514,27.35408343178432,14.569155645308133,11.672637479817556,0.8933517005650133,155
350,1,5000,30.858462083494917,29.017540595096133,26.35499741242555,14.88667461767966,12.396557049542281,0.9111849416678297,177
359,1,5000,32.17848434559336,29.208562350183144,24.62726554982232,15.68957763638604,13.861043144515614,0.9406277015251048,199
