step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
99,2973,5946,15,15,15,68.83598,8144.130736,0,704760,67665480,463700
100,2891,5782,13,13,13,66.79892,8210.929656,0,610792,65799160,387200
101,2729,5458,10,10,10,62.94574,8273.875396,0,469840,62112040,362500
102,2707,5414,8,8,8,62.26488,8336.140276,0,375872,61611320,276600
103,2686,5372,4,4,4,61.56974,8397.710016,0,187936,61133360,247900
104,2694,5388,20,20,20,62.45864,8460.168656,0,939680,61315440,200800
105,2109,4218,14,14,14,48.92852,8509.097176,0,657776,48000840,268000
106,1882,3764,12,12,12,43.72166,8552.818836,0,563808,42834320,321900
107,1840,3680,14,14,14,42.80008,8595.618916,0,657776,41878400,262000
108,1730,3460,13,13,13,40.20326,8635.822176,0,610792,39374800,215900
109,1701,3402,6,6,6,39.16128,8674.983456,0,281904,38714760,163800
110,1684,3368,10,10,10,38.97384,8713.957296,0,469840,38327840,174800
111,1675,3350,8,8,8,38.65476,8752.612056,0,375872,38123000,154800
112,1772,3544,19,19,19,41.6817,8794.293756,0,892696,40330720,455700
113,1596,3192,14,14,12,37.552868,8831.846624,0,657776,36324960,568500
114,1660,3320,20,20,19,39.637364,8871.483988,0,939680,37781600,913500
115,1718,3436,18,18,18,40.79484,8912.278828,0,845712,39101680,845000
116,1659,3318,14,14,14,38.73742,8951.016248,0,657776,37758840,318900
117,1696,3392,14,14,14,39.67354,8990.689788,0,657776,38600960,412900
118,1600,3200,12,12,12,37.25624,9027.946028,0,563808,36416000,274800
119,1589,3178,15,15,15,37.14454,9065.090568,0,704760,36165640,272100
120,1649,3298,19,19,19,38.75532,9103.845888,0,892696,37531240,328800
121,1616,3232,10,10,10,37.59776,9141.443648,0,469840,36780160,346400
122,1664,3328,7,7,7,38.54818,9179.991828,0,328888,37872640,345700
123,1819,3638,10,10,10,42.27704,9222.268868,0,469840,41400440,405400
124,1661,3322,8,8,8,38.60582,9260.874688,0,375872,37804360,424500
125,1537,3074,12,12,12,35.82056,9296.695248,0,563808,34982120,273000
126,1526,3052,7,7,7,35.31792,9332.013168,68120,328888,34731760,188200
127,1430,2860,9,9,9,33.18968,9365.202848,71000,422856,32546800,147800
128,1431,2862,10,10,10,33.32536,9398.528208,70800,469840,32569560,213800
129,1390,2780,11,11,11,32.62446,9431.152668,65440,516824,31636400,404300
130,1358,2716,12,12,12,32.02516,9463.177828,66240,563808,30908080,485400
131,1534,3068,6,6,6,35.88172,9499.059548,79560,281904,34913840,605600
132,1820,3640,13,13,13,42.88952,9541.949068,99760,610792,41423200,754000
133,1754,3508,9,9,9,40.86278,9582.811848,98960,422856,39921040,418700
134,1583,3166,10,10,10,36.92664,9619.738488,87560,469840,36029080,338800
135,1492,2984,12,12,12,34.85522,9654.593708,79160,563808,33957920,252700
136,1595,3190,13,13,13,37.70822,9692.301928,89360,610792,36302200,704100
137,1910,3820,10,10,10,44.56242,9736.864348,108320,469840,43471600,511300
138,2171,4342,11,11,11,50.45308,9787.317428,124800,516824,49411960,398000
139,2147,4294,9,9,9,49.70726,9837.024688,122960,422856,48865720,294500
140,2246,4492,11,11,11,52.0565,9889.081188,124520,516824,51118960,294700
141,2216,4432,8,8,8,51.18918,9940.270368,122760,375872,50436160,253300
142,2274,4548,9,9,9,52.54246,9992.812828,124640,422856,51756240,237500
143,2376,4752,19,19,19,55.51664,10048.329468,138200,892696,54077760,405400
144,2366,4732,20,20,20,55.43868,10103.768148,137120,939680,53850160,509000
145,2538,5076,9,9,9,58.79158,10162.559728,147320,422856,57764880,455300
146,2670,5340,14,14,13,61.973164,10224.532892,156320,657776,60769200,388100
147,2540,5080,17,17,17,59.35446,10283.887352,147720,798728,57810400,595300
148,2777,5554,10,10,10,64.4916,10348.378952,152880,469840,63204520,663000
149,3057,6114,14,14,14,70.92636,10419.305312,170160,657776,69577320,519200
150,3186,6372,13,13,13,73.79392,10493.099232,173200,610792,72513360,494800
151,3169,6338,15,15,15,73.40592,10566.505152,168680,704760,72126440,404000
152,3116,6232,14,14,14,72.0388,10638.543952,168560,657776,70920160,290400
153,3312,6624,11,11,11,76.53808,10715.082032,178240,516824,75381120,460400
154,3615,7230,21,21,21,84.15196,10799.233992,203040,986664,82277400,682000
155,3535,7070,14,14,14,81.97046,10881.204452,189280,657776,80456600,664900
156,3586,7172,20,20,20,83.33278,10964.537232,184920,939680,81617360,588100
157,3505,7010,18,18,18,81.0458,11045.583032,176240,845712,79773800,247600
158,3435,6870,10,10,10,78.9569,11124.539932,167600,469840,78180600,137500
159,3601,7202,9,9,9,82.8198,11207.359732,171960,422856,81958760,265000
160,3676,7352,12,12,12,84.71852,11292.078252,175720,563808,83665760,311600
161,4006,8012,20,20,20,92.92746,11385.005712,207800,939680,91176560,600700
162,4040,8080,22,22,22,94.01238,11479.018092,212840,1033648,91950400,812500
163,3662,7324,15,15,14,85.009984,11564.028076,194400,704760,83347120,761800
164,3571,7142,15,15,15,82.61688,11646.644956,192120,704760,81275960,442000
165,4045,8090,12,12,12,93.47214,11740.117096,219000,563808,92064200,623500
166,4358,8716,21,21,21,100.95708,11841.074176,238280,986664,99188080,541200
167,4124,8248,12,12,11,95.213664,11936.28784,220320,563808,93862240,565800
168,4263,8526,19,19,19,98.47468,12034.76252,223720,892696,97025880,329800
169,4273,8546,12,12,12,98.4286,12133.19112,219280,563808,97253480,390400
170,4340,8680,6,6,6,99.83006,12233.02118,218640,281904,98778400,550300
171,4415,8830,14,14,14,101.74384,12334.76502,230960,657776,100485400,367800
172,4831,9662,12,12,12,111.272,12446.03702,246000,563808,109953560,507000
173,4972,9944,26,26,26,114.90808,12560.9451,244640,1221584,113162720,275600
174,4987,9974,21,21,21,115.23796,12676.18306,246520,986664,113504120,497800
175,5035,10070,17,17,17,115.97594,12792.159,233200,798728,114596600,345100
176,5397,10794,19,19,19,124.59918,12916.75818,250680,892696,122835720,617500
177,5205,10410,14,14,14,119.81494,13036.57312,250360,657776,118465800,439100
178,5421,10842,15,15,15,124.97858,13161.5517,269720,704760,123381960,620100
179,5311,10622,18,18,18,122.62938,13284.18108,281560,845712,120878360,621300
180,5061,10122,18,18,18,116.90836,13401.08944,267640,845712,115188360,604200
181,5129,10258,29,29,29,118.8131,13519.90254,272080,1362536,116736040,438500
182,4811,9622,25,25,25,111.2901,13631.19264,240840,1174600,109498360,372900
183,4368,8736,11,11,11,100.42458,13731.61722,211680,516824,99415680,278900
184,3989,7978,15,15,15,92.0576,13823.67482,196560,704760,90789640,364600
185,3654,7308,12,12,12,84.18338,13907.8582,182600,563808,83165040,270300
186,3403,6806,15,15,15,78.77146,13986.62966,175280,704760,77452280,437100
187,3537,7074,10,10,10,81.44512,14068.07478,180400,469840,80502120,291400
188,3564,7128,8,8,8,82.17312,14150.2479,180320,375872,81116640,499200
189,3470,6940,13,13,13,80.18364,14230.43154,176680,610792,78977200,417200
190,3660,7320,18,18,18,84.9512,14315.38274,182640,845712,83301600,618800
191,3854,7708,14,14,14,89.09814,14404.48088,189520,657776,87717040,531900
192,3996,7992,17,17,17,92.53486,14497.01574,197960,798728,90948960,586900
193,4147,8294,20,20,20,96.09088,14593.10662,201160,939680,94385720,561600
194,4268,8536,22,22,22,98.86672,14691.97334,215800,1033648,97139680,474600
195,3872,7744,19,19,19,89.49548,14781.46882,193880,892696,88126720,279600
196,3377,6754,17,17,17,78.34752,14859.81634,173160,798728,76860520,512800
197,3275,6550,13,13,13,76.06058,14935.87692,173320,610792,74539000,735700
198,3332,6664,21,21,21,77.5087,15013.38562,173560,986664,75836320,509300
199,3282,6564,16,16,16,76.14432,15089.52994,172280,751744,74698320,519800
200,2970,5940,22,22,22,69.03012,15158.56006,153080,1033648,67597200,243200
201,2728,5456,16,16,16,63.44984,15222.0099,136640,751744,62089280,470000
202,2811,5622,10,10,10,65.29582,15287.30572,151760,469840,63978360,694500
203,2944,5888,16,16,15,68.454264,15355.759984,164840,751744,67005440,530200
204,2957,5914,15,15,15,68.5225,15424.282484,163080,704760,67301320,351300
205,2912,5824,14,14,14,67.40824,15491.690724,162640,657776,66277120,308800
206,2911,5822,13,13,13,67.33052,15559.021244,166000,610792,66254360,297600
207,2904,5808,10,10,10,67.00074,15626.021984,160200,469840,66095040,274300
208,3031,6062,18,18,18,70.4831,15696.505084,168080,845712,68985560,481300
209,3212,6424,13,13,13,74.19156,15770.696644,171480,610792,73105120,302400
210,3110,6220,22,22,22,72.39338,15843.090024,163040,1033648,70783600,410100
211,2787,5574,23,23,23,65.31546,15908.405484,149080,1080632,63432120,650500
212,2700,5400,16,16,16,62.9462,15971.351684,150480,751744,61452000,589800
213,2519,5038,17,17,17,58.67692,16030.028604,139840,798728,57332440,403600
214,2338,4676,17,17,17,54.25224,16084.280844,129520,798728,53212880,108800
215,2359,4718,15,15,15,55.00098,16139.281824,124040,704760,53690840,479300
216,2493,4986,12,12,12,58.00082,16197.282644,134200,563808,56740680,560500
217,2594,5188,17,17,17,60.54576,16257.828404,140880,798728,59039440,564400
218,2750,5500,16,16,16,63.71904,16321.547444,150120,751744,62590000,225000
219,3018,6036,18,18,18,70.02404,16391.571484,158600,845712,68689680,327600
220,2876,5752,20,20,20,67.1332,16458.704684,159840,939680,65457760,573200
221,2692,5384,13,13,13,62.4537,16521.158384,139720,610792,61269920,431500
222,2785,5570,12,12,12,64.6004,16585.758784,146760,563808,63386600,501600
223,2900,5800,13,13,13,67.01364,16652.772424,149680,610792,66004000,247400
224,3073,6146,9,9,9,70.86332,16723.635744,160360,422856,69941480,337400
225,3179,6358,11,11,11,73.19464,16796.830384,169480,516824,72354040,152800
226,3259,6518,10,10,10,74.97222,16871.802604,169680,469840,74174840,156500
227,3248,6496,15,15,15,75.11532,16946.917924,170840,704760,73924480,313200
228,3221,6442,20,20,20,75.02348,17021.941404,165920,939680,73309960,605200
229,3247,6494,17,17,17,75.6165,17097.557904,177640,798728,73901720,736100
230,3511,7022,22,22,22,81.70782,17179.265724,190320,1033648,79910360,570500
231,3524,7048,17,17,17,81.70016,17260.965884,189480,798728,80206240,503400
232,3758,7516,17,17,17,87.27216,17348.238044,199640,798728,85532080,739400
233,4126,8252,7,7,7,95.41072,17443.648764,223920,328888,93907760,949200
234,4333,8666,12,12,12,100.093,17543.741764,242480,563808,98619080,666000
235,4478,8956,14,14,14,103.37318,17647.114944,247120,657776,101919280,547100
236,4766,9532,12,12,12,109.69954,17756.814484,256840,563808,108474160,403100
237,4851,9702,18,18,18,111.71108,17868.525564,267760,845712,110408760,186400
238,5073,10146,17,17,17,116.91498,17985.440544,269960,798728,115461480,382500
239,4751,9502,25,25,25,109.81464,18095.255184,249680,1174600,108132760,254200
240,4354,8708,16,16,16,100.32824,18195.583424,222080,751744,99097040,255200
241,4151,8302,16,16,16,95.654,18291.237424,211120,751744,94476760,212200
242,4129,8258,6,6,6,94.69552,18385.932944,211760,281904,93976040,225000
243,4137,8274,15,15,15,95.32272,18481.255664,220600,704760,94158120,237200
244,3991,7982,16,16,16,92.3391,18573.594764,213920,751744,90835160,536100
245,3595,7190,19,19,19,83.43084,18657.025604,190960,892696,81822200,522400
246,3489,6978,16,16,16,80.80942,18737.835024,185560,751744,79409640,460300
247,3462,6924,12,12,12,79.69512,18817.530144,184760,563808,78795120,149800
248,3768,7536,13,13,13,86.9786,18904.508744,195760,610792,85759680,410600
249,4107,8214,9,9,9,94.9987,18999.507444,217800,422856,93475320,881500
250,4102,8204,13,13,13,94.69276,19094.200204,225680,610792,93361520,493000
251,4357,8714,15,15,15,100.59058,19194.790784,238160,704760,99165320,480300
252,4459,8918,13,13,13,102.61936,19297.410144,237960,610792,101486840,282000
253,4614,9228,17,17,17,106.47458,19403.884724,251200,798728,105014640,407700
254,4565,9130,15,15,15,105.18424,19509.068964,242440,704760,103899400,335600
255,4517,9034,8,8,8,103.70618,19612.775144,258000,375872,102806920,264300
256,4692,9384,11,11,11,108.08988,19720.865024,267840,516824,106789920,513800
257,4901,9802,21,21,21,112.96306,19833.828084,282680,986664,111546760,144100
258,4771,9542,24,24,24,110.4241,19944.252184,272560,1127616,108587960,432700
259,4233,8466,23,23,23,97.89812,20042.150304,237480,1080632,96343080,233800
260,3783,7566,13,13,13,87.49018,20129.640484,213240,610792,86101080,563300
261,3520,7040,17,17,17,81.60814,20211.248624,199000,798728,80115200,492900
262,3180,6360,15,15,15,73.75588,20285.004504,181480,704760,72376800,490800
263,2957,5914,9,9,9,68.3771,20353.381604,174000,422856,67301320,477700
264,3281,6562,9,9,9,75.6315,20429.013104,197360,422856,74675560,334500
265,3376,6752,14,14,14,77.94156,20506.954664,196920,657776,76837760,247200
266,3167,6334,13,13,13,73.08976,20580.044424,186880,610792,72080920,209400
267,3158,6316,14,14,14,72.938,20652.982424,182040,657776,71876080,220200
268,3118,6236,7,7,7,71.917,20724.899424,176280,328888,70965680,445200
269,3133,6266,18,18,18,72.78494,20797.684364,182600,845712,71307080,447100
270,3356,6712,16,16,16,77.6855,20875.369864,192920,751744,76382560,356100
271,3343,6686,13,13,13,77.32566,20952.695524,185320,610792,76086680,441100
272,3274,6548,13,13,13,75.62072,21028.316244,180920,610792,74516240,311000
273,3308,6616,20,20,20,76.50638,21104.822624,174200,939680,75290080,99700
274,3351,6702,9,9,9,77.0224,21181.845024,165360,422856,76268760,164200
275,3364,6728,11,11,11,77.50198,21259.347004,167520,516824,76564640,251500
276,3314,6628,19,19,19,76.7396,21336.086604,171280,892696,75426640,246400
277,3236,6472,15,15,15,75.03136,21411.117964,166400,704760,73651360,506800
278,2795,5590,20,20,20,65.15834,21476.276304,157040,939680,63614200,444700
279,2461,4922,18,18,18,57.17474,21533.451044,138720,845712,56012360,175500
280,2483,4966,12,12,12,57.62142,21591.072464,134600,563808,56513080,408300
281,2426,4852,16,16,16,56.45558,21647.528044,133600,751744,55215760,352300
282,2116,4232,11,11,11,49.04674,21696.574784,116560,516824,48160160,251700
283,2003,4006,8,8,8,46.2806,21742.855384,108160,375872,45588280,207200
284,2038,4076,8,8,8,47.1513,21790.006684,109160,375872,46384880,280300
285,2081,4162,8,8,8,48.1098,21838.116484,111680,375872,47363560,257600
286,2254,4508,15,15,15,52.47094,21890.587424,118200,704760,51301040,344900
287,2378,4756,11,11,11,55.3764,21945.963824,119400,516824,54123280,615400
288,2497,4994,7,7,7,57.9048,22003.868624,129240,328888,56831720,614000
289,2665,5330,15,15,14,61.779184,22065.647808,141120,704760,60655400,276000
290,2733,5466,8,8,8,62.9814,22128.629208,144160,375872,62203080,257200
291,2840,5680,9,9,9,65.4133,22194.042508,153320,422856,64638400,197500
292,2839,5678,23,23,23,66.02014,22260.062648,153240,1080632,64615640,167500
293,2659,5318,9,9,9,61.47152,22321.534168,139000,422856,60518840,389600
294,2723,5446,11,11,11,63.08622,22384.620388,144520,516824,61975480,447900
295,2602,5204,15,15,15,60.25818,22444.878568,140560,704760,59221520,189300
296,2841,5682,14,14,14,65.97598,22510.854548,156640,657776,64661160,498500
297,2619,5238,16,16,16,60.93404,22571.788588,148280,751744,59608440,423400
298,2532,5064,15,15,15,58.7795,22630.568088,147880,704760,57628320,296500
299,2366,4732,13,13,13,54.82812,22685.396208,133800,610792,53850160,231600
300,2449,4898,7,7,6,56.416984,22741.813192,130440,328888,55739240,217600
301,2623,5246,11,11,11,60.68096,22802.494152,136760,516824,59699480,326400
302,2682,5364,8,8,8,61.7013,22864.195452,135120,375872,61042320,146900
303,2626,5252,10,10,10,60.6278,22924.823252,131040,469840,59767760,257800
304,2620,5240,11,11,11,60.60406,22985.427312,126440,516824,59631200,328100
305,2649,5298,13,13,13,61.27496,23046.702272,128960,610792,60291240,242200
306,2692,5384,14,14,14,62.39044,23109.092712,125040,657776,61269920,335800
307,2769,5538,13,13,13,64.1145,23173.207212,127200,610792,63022440,352300
308,2669,5338,19,19,19,62.22028,23235.427492,122360,892696,60746440,456200
309,2644,5288,11,11,11,61.29394,23296.721432,117680,516824,60177440,480500
310,2588,5176,11,11,11,60.2058,23356.927232,127400,516824,58902880,657200
311,2830,5660,12,12,12,65.78714,23422.714372,144600,563808,64410800,666300
312,3068,6136,13,13,13,71.1788,23493.893172,162960,610792,69827680,575600
313,3069,6138,15,15,15,70.98452,23564.877692,161480,704760,69850440,265800
314,2926,5852,20,20,20,67.93594,23632.813632,157280,939680,66595760,240500
315,2944,5888,18,18,18,68.3976,23701.211232,159800,845712,67005440,384200
316,2931,5862,18,18,18,68.20978,23769.421012,164360,845712,66709560,487700
317,2832,5664,7,7,7,65.275,23834.696012,159440,328888,64456320,329400
318,2856,5712,9,9,9,65.78094,23900.476952,165800,422856,65002560,188500
319,2899,5798,12,12,12,66.89504,23967.371992,162560,563808,65981240,185800
320,2942,5884,9,9,9,67.76006,24035.132052,165560,422856,66959920,210500
321,2854,5708,11,11,11,65.81382,24100.945872,163560,516824,64957040,174900
322,2831,5662,11,11,11,65.3429,24166.288772,159720,516824,64433560,231300
323,2794,5588,12,12,12,64.46592,24230.754692,153240,563808,63591440,155800
324,2817,5634,13,13,13,65.02594,24295.780632,154760,610792,64114920,143700
325,3087,6174,17,17,17,71.82294,24367.603572,167880,798728,70260120,593900
326,3045,6090,21,21,21,71.29658,24438.900152,162160,986664,69304200,840700
327,3118,6236,19,19,19,72.8626,24511.762752,158640,892696,70965680,843000
328,2965,5930,15,15,15,68.95638,24580.719132,149280,704760,67483400,616900
329,2903,5806,15,15,15,67.18052,24647.899652,141440,704760,66072280,260000
330,2606,5212,10,10,10,60.09978,24707.999432,126920,469840,59312560,189100
331,2523,5046,15,15,15,58.51804,24766.517472,126960,704760,57423480,260800
332,2569,5138,12,12,12,59.38558,24825.903052,132400,563808,58470440,217300
333,2609,5218,13,13,13,60.3065,24886.209552,131600,610792,59380840,181500
334,2727,5454,18,18,18,63.24106,24949.450612,130080,845712,62066520,196300
335,2682,5364,16,16,16,62.35488,25011.805492,121640,751744,61042320,437000
336,2534,5068,15,15,15,58.85054,25070.656032,115400,704760,57673840,354500
337,2407,4814,8,8,8,55.52788,25126.183912,109000,375872,54783320,258600
338,2556,5112,12,12,12,59.15904,25185.342952,127040,563808,58174560,292000
339,2741,5482,14,14,14,63.60554,25248.948492,135600,657776,62385160,425100
340,2748,5496,8,8,8,63.37828,25312.326772,130840,375872,62544480,326000
341,2884,5768,12,12,12,66.5607,25378.887472,134920,563808,65639840,220500
342,2999,5998,11,11,11,69.49492,25448.382392,143360,516824,68257240,576000
343,3022,6044,15,15,15,70.23304,25518.615432,152520,704760,68780720,593000
344,3245,6490,15,15,15,75.7501,25594.365532,169800,704760,73856200,1017300
345,3261,6522,21,21,21,76.03286,25670.398392,177080,986664,74220360,645900
346,3256,6512,16,16,16,75.53826,25745.936652,179880,751744,74106560,497900
347,2801,5602,17,17,17,64.83808,25810.774732,155080,798728,63750760,131200
348,2624,5248,22,22,22,61.07564,25871.850372,143560,1033648,59722240,173200
349,2579,5158,11,11,11,59.62226,25931.472632,129800,516824,58698040,276100
350,2579,5158,12,12,12,59.78772,25991.260352,130040,563808,58698040,394200
351,2695,5390,13,13,13,62.5328,26053.793152,134040,610792,61338200,448000
352,2885,5770,15,15,15,67.21996,26121.013112,155160,704760,65662600,695400
353,3171,6342,17,17,17,73.80782,26194.820932,162720,798728,72171960,672100
354,3346,6692,10,10,10,77.40342,26272.224352,176960,469840,76154960,600300
355,3372,6744,14,14,14,77.91708,26350.141432,190480,657776,76746720,320200
356,3728,7456,13,13,13,85.82034,26435.961772,201600,610792,84849280,156900
357,4006,8012,19,19,19,92.51042,26528.472192,226280,892696,91176560,212300
358,3829,7658,8,8,8,88.14274,26616.614932,204240,375872,87148040,413500
359,3639,7278,145,145,143,90.512428,26707.12736,210960,6812680,82823640,645700
