step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,30.882952847057695,28.82619549063114,25.854446675555455,14.624304190415621,12.285799500934132,0.9325248836747555,211
100,1,5000,31.220875993601894,28.907505769862983,25.505600976683724,14.863125059132615,12.657416435212985,0.9334438820038401,170
150,1,5000,30.784147608810468,29.01639039162075,26.473683167287767,15.004126672156914,12.541384912287178,0.8736263736263736,182
200,1,5000,31.17476451954863,28.771032263670747,25.176595330193894,14.844705589109232,12.636006972591794,0.9466019417475728,206
250,1,5000,31.718541700765,28.786112440825335,24.340427884503057,14.932887786523194,13.06493006869971,0.9656862745098039,204
300,1,5000,30.878269498321433,29.038292676140742,26.387811457726883,14.754543796172015,12.24017666553723,0.9290352046792242,155
350,1,5000,32.12544535686601,29.213162398905688,24.791130809486326,15.549310860122189,13.719651165379686,0.96045197740113,177
359,1,5000,32.429647774220605,29.302328818970082,24.4429582978714,15.914502714946217,14.200676272220765,0.9346733668341709,199
