step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
43,27,0.890261840,0.384157627,0.889495834,1.808321299,-0.041904432,1100
44,20,0.869639172,0.449886616,0.706271877,1.303149447,-0.173291655,1120
45,19,0.945942351,0.431115054,0.822932640,1.240712594,-0.125947931,1139
46,31,1.169206704,0.505267720,0.856879751,2.192455015,-0.151703051,1170
47,33,1.048255575,0.501279294,0.930789270,1.227032593,-0.214395388,1203
48,39,0.980885649,0.462135034,0.818205151,1.305165404,-0.054440435,1242
49,30,0.632411940,0.546393683,0.568274650,0.787911435,-0.228992230,1272
50,22,1.052756633,0.424599594,0.943861319,1.711919328,-0.089521258,1294
51,12,1.715671502,0.427527105,1.543668690,2.262326186,-0.501425727,1306
52,7,0.886284206,0.534918536,0.869121247,1.542859042,-0.501987144,1313
53,9,1.131271967,0.429754419,1.089747841,1.579266010,-0.245877639,1322
54,17,1.815152399,0.526132517,1.604853375,2.626780882,-0.205052869,1339
55,15,1.589782575,0.568087828,1.060291701,1.638241591,0.020558503,1354
56,27,1.913578322,0.540057095,1.656181766,2.945938263,-0.444857046,1381
57,31,1.495090517,0.593628445,1.217476397,2.043326098,-0.258047658,1412
58,22,1.956041137,0.518045021,1.733550504,3.317433819,-0.504108269,1434
59,31,1.974740730,0.478139756,1.772142579,2.837678634,-0.429521023,1465
60,25,1.993004583,0.549476410,1.772371404,2.590117024,-0.170531820,1490
61,23,1.704453544,0.551945349,1.476011640,2.605238186,-0.710046853,1513
62,29,1.269585898,0.622974555,1.074911247,1.938771234,-0.407747890,1542
63,19,2.355389286,0.559893799,2.012880125,2.728346044,-0.295318703,1561
64,27,1.949913736,0.589735361,1.578089491,2.018748195,-0.211644761,1588
65,43,1.472553872,0.637928889,1.122931399,1.744606191,-0.020708988,1631
66,43,1.397924775,0.659072430,0.986603216,1.816704710,-0.191332052,1674
67,32,1.432507629,0.609725421,1.134888910,2.303931418,-0.261444477,1706
68,33,1.241405262,0.649934235,1.032967834,1.748160736,-0.444357999,1739
69,28,1.136069170,0.623041604,0.930568013,1.208927527,-0.077857489,1767
70,14,2.125680642,0.602417744,2.033968161,3.383615878,-0.546434822,1781
71,26,1.411773034,0.573681794,1.275079838,2.267329144,-0.376154438,1807
72,26,1.185026833,0.599451403,1.076917842,1.828096208,-0.072072433,1833
73,22,1.250261297,0.571930062,1.178753804,2.170610645,-0.342045590,1855
74,16,1.147909663,0.578992917,1.086542772,2.514087678,-0.347315158,1871
75,22,1.149623334,0.554255297,1.043385534,1.706018164,-0.404806106,1893
76,45,0.971700394,0.658101349,0.911079643,2.034414903,-0.395682644,1938
77,25,1.952806825,0.683299901,1.729959111,3.861770729,-0.819987053,1963
78,33,1.422358625,0.615204351,1.102825217,2.432246071,-0.088363798,1996
79,22,1.060279775,0.733117456,0.895342329,1.541057176,-0.168642579,2018
80,31,2.001861720,0.720120561,1.585629416,3.041705950,-0.566278551,2049
81,23,1.053206174,0.686580037,0.714151247,1.012134803,0.170585758,2072
82,23,1.535845154,0.527770300,1.395022844,2.339989548,-0.433961549,2095
83,23,2.269575802,0.636625923,1.886201417,3.723235125,-0.320596584,2118
84,26,1.640060267,0.538251832,1.392910963,2.365690580,-0.188499783,2144
85,28,1.053719906,0.692572901,0.749967980,1.201340758,-0.009683094,2172
86,36,1.047675006,0.646921325,0.740871233,1.034795764,-0.288190037,2208
87,15,3.224085386,0.615518342,3.077958884,5.189570752,-0.810045032,2223
88,23,1.519221297,0.479057923,1.410115229,2.314660899,-0.356462394,2246
89,23,2.268719906,0.629227637,1.861977862,3.325899768,-0.449833633,2269
90,16,0.969973617,0.488072275,0.863596569,1.786279752,-0.365324755,2285
91,21,2.116015995,0.606677940,1.822673208,3.659810754,-0.362752126,2306
92,22,1.532092551,0.685268445,1.228398378,1.889559808,-0.497455284,2328
93,28,1.177072802,0.580211651,0.979058606,2.080964570,-0.201470636,2356
94,20,0.682716158,0.573823410,0.656498462,0.812027478,0.258693508,2376
95,23,1.514364815,0.721682939,1.394046737,1.979222233,-0.320294937,2399
96,25,1.452851277,0.563472604,1.423528803,3.372989117,-0.210649778,2424
97,32,1.496427933,0.634841704,1.375282749,2.231318768,-0.431811015,2456
98,32,1.371755801,0.643232432,1.074648451,1.907762614,-0.112764374,2488
99,23,1.294727102,0.507388722,1.094059721,1.999411657,-0.455088532,2511
100,17,0.727617962,0.410346464,0.663190320,0.877051479,-0.117555686,2528
101,27,2.447595489,0.533675319,2.202120920,2.913311766,-0.465044585,2555
102,12,0.488577419,0.530702078,0.426995191,0.592170111,0.062750867,2567
103,29,1.677368325,0.612740382,1.315556895,2.345190043,-0.070418896,2596
104,32,1.625429351,0.722091782,1.331337561,2.397956857,-0.541574555,2628
105,32,1.051842790,0.689939600,0.988266535,1.492029791,-0.423715684,2660
106,21,0.951238670,0.680544419,0.694719742,0.969276629,-0.242670690,2681
107,17,1.322876816,0.561039220,1.287878224,1.687416929,-0.496948989,2698
108,21,0.609977149,0.573737124,0.672030959,0.807697241,-0.466389540,2719
109,18,2.117325838,0.524462597,2.049920983,3.433702539,-0.660202322,2737
110,18,1.280707196,0.605975883,1.177438273,2.736124062,-0.414616967,2755
111,19,1.649566634,0.710597833,1.373061056,2.780607328,-0.451168348,2774
112,21,1.222833091,0.734867646,1.097813437,1.940874945,0.001652156,2795
113,24,1.225740453,0.658061302,1.039875277,1.985936781,-0.259522561,2819
114,26,1.635443602,0.517255198,1.503640959,3.030248516,-0.213353844,2845
115,23,1.648240456,0.488985438,1.269114381,2.148954100,-0.177005037,2868
116,21,2.766271273,0.508162377,2.637712942,4.821591894,-0.444532382,2889
117,21,1.491433288,0.485145299,1.313671771,1.863526726,0.017714934,2910
118,20,1.379084782,0.634743365,1.337303200,1.893216839,-0.267745707,2930
119,23,2.412809982,0.535980939,2.355844170,3.927857295,-0.459370696,2953
120,24,1.132737234,0.528825961,0.982548304,1.642500201,-0.109580102,2977
121,24,2.089575866,0.580837179,1.815180453,3.486505417,-0.203788948,3001
122,20,2.473110643,0.501981086,2.154496376,4.070714826,-0.285171019,3021
123,25,1.916756718,0.543050840,1.588122897,3.195592050,-0.301708470,3046
124,20,1.653986840,0.593731177,1.319699778,2.421066942,0.098557507,3066
125,17,1.317462372,0.631879105,0.958228507,1.169271400,0.074451772,3083
126,19,2.616741162,0.641649376,2.274238552,3.115628643,-0.553504858,3102
127,24,2.362199476,0.577876661,2.141302368,3.895267033,-0.392106706,3126
128,15,2.036520070,0.682970059,1.817320930,2.590047699,0.322739920,3141
129,21,1.770733816,0.560949508,1.377788798,1.860028666,0.247342677,3162
130,25,1.759569285,0.533669772,1.434520362,2.739758109,-0.251527602,3187
131,13,1.311887797,0.507135225,1.057657546,1.341431043,0.192923859,3200
132,28,2.239121843,0.562993092,1.987114655,3.436831216,-0.197945415,3228
133,32,2.415479638,0.568425708,2.227980945,3.905868276,-0.483581171,3260
134,18,2.261154987,0.493341433,1.965461635,3.748453676,-0.397808454,3278
135,17,1.183307802,0.562904378,1.076545560,1.526430236,-0.199671122,3295
136,15,3.997796800,0.564554888,3.635469937,5.027912135,-0.563880952,3310
137,24,2.881240291,0.416360479,2.628563443,4.818615553,-0.348752192,3334
138,17,2.932169992,0.502472046,2.597749708,4.433801409,-0.309990152,3351
139,17,3.319577555,0.517943401,2.942746138,4.307991105,0.016224949,3368
140,20,3.567684121,0.528767858,3.242641675,4.922768372,-0.266297866,3388
141,15,2.568094110,0.509107307,2.073519353,3.460108530,-0.167489917,3403
142,17,2.055798342,0.565736869,1.651416346,2.164254269,-0.082640883,3420
143,29,2.586689143,0.631311403,2.252668099,3.450025253,-0.386329206,3449
144,23,2.945947819,0.608590130,2.675794711,3.453550862,-0.465881943,3472
145,34,1.927969756,0.563798922,1.637531279,2.625347587,-0.414894863,3506
146,16,3.775092339,0.577141670,3.197950670,4.500767029,-0.425246808,3522
147,32,1.883895497,0.584070456,1.538467726,2.714475054,-0.442632521,3554
148,16,1.719717466,0.499671704,1.414408591,2.162161617,-0.070921263,3570
149,22,1.633954582,0.706977592,1.189946783,1.705711845,-0.146260339,3592
150,21,2.417402225,0.461660850,2.407231159,4.361884607,-0.452376759,3613
151,26,2.411249626,0.606193041,2.022968336,3.208049355,-0.417663129,3639
152,23,2.282251504,0.517583210,2.161112409,3.507567890,-0.580494850,3662
153,23,3.352735685,0.555856684,2.970088319,4.215765606,-0.465402799,3685
154,24,2.752857979,0.493851929,2.488585643,3.890647477,-0.054978974,3709
155,28,2.514665684,0.490934345,2.336409557,3.787877793,-0.366677250,3737
156,28,2.466722487,0.483361850,2.205120004,3.986536229,-0.344626463,3765
157,25,3.183352211,0.611029274,2.933152990,4.877348937,-0.653766937,3790
158,18,1.256312767,0.615443432,0.866029137,1.402953227,0.033040876,3808
159,25,0.933254097,0.674464078,0.799783370,1.014016860,-0.259325070,3833
160,24,1.666358450,0.708767410,1.390256109,2.478091853,-0.236558858,3857
161,37,2.125717445,0.724907027,1.581286613,2.368408419,-0.234511849,3894
162,39,1.917641049,0.657144009,1.508499002,2.918582464,-0.321947774,3933
163,27,2.089025538,0.613508093,1.782632397,3.344430897,-0.319035355,3960
164,32,2.709613509,0.507467973,2.307453586,3.912079817,-0.196203954,3992
165,24,1.766373959,0.656411144,1.424329838,2.017313612,-0.328842403,4016
166,25,2.961301770,0.502890265,2.906355323,4.510732610,-0.532555822,4041
167,28,3.604071268,0.596454532,3.221273304,4.999873336,-0.658968557,4069
168,24,2.973100522,0.534646910,2.720122556,4.129295286,-0.500842832,4093
169,20,1.213214695,0.648922321,0.971757028,1.484405097,-0.294361523,4113
170,27,3.005944468,0.585002406,2.825703297,4.601156123,-0.430927004,4140
171,26,1.859231711,0.692784953,1.636072176,2.574529669,-0.038689160,4166
172,27,2.349787807,0.595830524,2.240703674,3.746125382,-0.482322834,4193
173,35,2.220596716,0.682787312,1.797789235,2.702445976,-0.033484305,4228
174,34,1.993902529,0.612813616,1.541416361,2.154280550,-0.118184409,4262
175,29,2.340423950,0.647964663,1.888282413,2.661492361,-0.183845949,4291
176,31,2.496930401,0.586870156,2.201584712,3.359285246,-0.395946765,4322
177,28,2.085040070,0.712532655,1.679401719,3.469046796,-0.293022418,4350
178,33,2.821590973,0.637827281,2.353029424,3.533171562,-0.080472979,4383
179,25,2.289645792,0.630525670,1.910272407,3.152639523,-0.163419739,4408
180,38,1.696284618,0.750185131,1.182192462,1.649535194,-0.087152461,4446
181,33,1.387789559,0.754033768,1.047520651,1.538578496,-0.274846106,4479
182,33,1.615936786,0.620356339,1.331576491,1.847922280,-0.357234154,4512
183,24,1.738033315,0.682244007,1.621321762,2.602940680,-0.596377942,4536
184,30,1.574553082,0.663240399,1.300917558,1.880364220,-0.344028989,4566
185,26,1.923343092,0.655941765,1.787734292,2.834272692,-0.449831452,4592
186,26,2.052997809,0.554911618,1.935115275,3.129402338,-0.336322209,4618
187,27,1.537533582,0.741776388,1.360549088,2.776649250,-0.428903183,4645
188,30,1.400626397,0.644143920,1.068606299,1.814506173,-0.138003771,4675
189,19,1.997254833,0.548807385,1.939046661,2.616569359,-0.701950659,4694
190,34,2.865976644,0.642841395,2.578356445,5.119628653,-0.554726649,4728
191,23,2.596781107,0.599335762,2.276252714,3.217076303,-0.448805986,4751
192,33,1.813055736,0.542303773,1.537429198,2.964663659,-0.386441476,4784
193,32,3.758325714,0.616991519,3.415740133,5.701105369,-0.288054664,4816
194,35,2.291262652,0.757894848,1.855578627,2.852435148,-0.257110939,4851
195,38,2.293133800,0.722192645,1.946310782,2.940334156,-0.490541139,4889
196,22,3.237301270,0.653971199,2.741895585,4.006212813,-0.331610841,4911
197,29,2.115468880,0.621899393,1.580322391,2.856010804,-0.240037507,4940
198,34,1.624544836,0.686039887,1.357645815,2.068136799,-0.346826851,4974
199,31,2.352192915,0.559331648,2.080126056,3.540553159,-0.420210937,5005
200,35,2.575132779,0.676676407,2.195158042,3.927785550,-0.507652400,5040
201,27,1.937163521,0.789995798,1.624383188,2.581824329,-0.250191315,5067
202,26,2.151630655,0.622994840,2.093881943,3.271432764,-0.473747692,5093
203,26,2.544118163,0.590058584,2.255366713,3.928007659,-0.421496923,5119
204,20,2.541121733,0.456125577,2.399610323,3.566023191,-0.291637956,5139
205,25,2.120119124,0.579431106,1.940697050,3.170287093,-0.296140772,5164
206,24,3.225259482,0.569311981,2.727987164,3.722922509,-0.261951772,5188
207,24,2.966569574,0.721620675,2.541214393,3.923341066,-0.289661387,5212
208,28,2.400927325,0.717305753,1.872008004,2.439248531,-0.313673369,5240
209,22,2.190825531,0.633256725,1.733910006,2.916901723,-0.260174888,5262
210,40,2.890186697,0.741143378,2.349587093,3.403060033,-0.383110648,5302
211,29,2.079710204,0.686361839,1.731046590,3.140561683,-0.160730703,5331
212,31,3.270540627,0.617459579,2.836853262,4.747264820,-0.388648855,5362
213,31,2.529257359,0.625389944,2.209634158,3.759783148,-0.377259852,5393
214,27,1.832891916,0.577622629,1.711956228,2.755958811,-0.484076937,5420
215,29,1.798654615,0.590059656,1.608827871,3.198206844,-0.150132182,5449
216,21,1.674553044,0.660890921,1.498664720,2.319626462,-0.532690357,5470
217,23,1.109058828,0.666868619,0.862109760,1.273638136,-0.367427576,5493
218,18,1.508048650,0.830653288,1.191306012,1.602572829,-0.311898871,5511
219,28,2.077887262,0.716794903,1.735336196,2.884951957,-0.588293740,5539
220,31,1.365535559,0.770218633,1.520488770,2.742339380,-0.548967972,5570
221,28,1.968012105,0.729080293,1.625422017,2.381100513,-0.384977818,5598
222,28,1.874331915,0.620099290,1.842487771,3.506828751,-0.288035738,5626
223,21,2.050929139,0.747686962,1.938673379,2.853796314,-0.640415892,5647
224,25,1.655997692,0.617026246,1.650726494,2.554846589,-0.387447673,5672
225,19,1.423797093,0.722597948,1.347985766,1.920114438,-0.495602282,5691
226,25,1.630633801,0.623770138,1.603207173,2.408370237,-0.531595304,5716
227,17,1.450317712,0.666048604,1.016020165,2.102809304,-0.206135877,5733
228,27,0.789920568,0.665791168,0.945484643,1.516770435,-0.208684715,5760
229,29,2.752292429,0.609306828,2.544986579,3.710147109,-0.300756673,5789
230,20,0.734103693,0.695229127,0.636166968,0.844884328,-0.102308932,5809
231,22,1.654793895,0.648537195,1.234113988,2.029964518,-0.176625578,5831
232,29,3.239069626,0.419354801,2.947359548,4.271972701,-0.363715523,5860
233,28,1.916966652,0.565654434,1.633487292,3.167911511,-0.211601577,5888
234,34,1.955657054,0.684494359,1.911973979,3.304655663,-0.542856226,5922
235,28,2.203476108,0.711929707,1.830848753,3.050131697,-0.408775542,5950
236,28,2.112718871,0.587203196,1.668399715,2.633457819,-0.533989554,5978
237,20,2.617858976,0.588585916,2.451902872,3.122187579,-0.487262293,5998
238,23,2.564122612,0.644455742,2.261747512,3.450284801,-0.499265344,6021
239,35,1.987124833,0.776880337,1.428713938,2.315049447,-0.336887941,6056
240,26,2.014246080,0.786920246,1.592520805,2.726846658,-0.395305587,6082
241,35,2.211958750,0.677343686,1.838561791,2.732355935,-0.431623431,6117
242,29,2.374876851,0.597291019,2.036325516,3.278281754,-0.473993963,6146
243,27,1.208652269,0.801082717,0.995448379,1.613783938,-0.293498061,6173
244,32,1.538713067,0.649224656,1.316333162,2.325864820,-0.274636201,6205
245,19,1.017293357,0.792308610,0.790279476,1.007703653,0.032572652,6224
246,29,1.769484297,0.710407071,1.343479471,2.031845994,-0.175967452,6253
247,17,2.318966240,0.639788701,2.111103231,3.843487514,-0.523164957,6270
248,22,1.474050781,0.675224148,1.223176041,2.436878604,-0.363328367,6292
249,30,1.663760900,0.664387860,1.428208892,2.593892511,-0.368543786,6322
250,33,1.823287325,0.604199535,1.588696833,2.793013287,-0.436994034,6355
251,23,1.371893305,0.743186325,1.319659375,2.470288948,-0.507272933,6378
252,16,1.551001128,0.746066124,1.398233258,2.406008058,-0.581153841,6394
253,25,3.537683460,0.515324314,3.322931907,5.137344165,-0.433343867,6419
254,28,1.077332049,0.726888727,0.974236688,1.427846633,-0.565837108,6447
255,21,1.712033728,0.682640557,1.468560931,2.170355926,-0.416483294,6468
256,35,1.128962108,0.776669288,1.066743959,1.874283820,-0.351862662,6503
257,28,1.747910043,0.642006975,1.655935378,2.475754258,-0.634084602,6531
258,32,2.448930418,0.702832235,2.234783310,4.656645240,-0.504421700,6563
259,29,1.837896141,0.873513091,1.586219569,2.665692367,-0.453261825,6592
260,35,2.187431787,0.812390302,1.653136894,2.362625750,0.069980798,6627
261,27,2.340864048,0.834210518,1.863738559,2.864938653,-0.515994760,6654
262,27,1.709263175,0.796801326,1.221552187,1.842031474,-0.180538255,6681
263,30,2.939553475,0.575180407,2.524640784,4.431676773,-0.453659771,6711
264,24,2.195364502,0.565885530,1.812748516,2.892517275,-0.418909507,6735
265,12,1.425413948,0.699267148,1.176598422,1.824515057,-0.577560076,6747
266,30,1.796654567,0.635569435,1.448359013,2.404835421,-0.348312707,6777
267,20,1.847067707,0.584703225,1.838404579,2.957868446,-0.773668945,6797
268,30,1.255694063,0.616740765,1.201509503,1.913173749,-0.235731598,6827
269,25,2.045274610,0.587322603,2.013786579,3.234352090,-0.542004305,6852
270,25,1.867379353,0.657106619,1.955598233,3.029939987,-0.619724599,6877
271,20,2.472831136,0.750379752,2.370605282,3.829318374,-0.695767819,6897
272,14,0.838961936,0.682067460,1.007123167,1.569575203,-0.348464201,6911
273,22,2.624095653,0.642088257,2.421917327,3.771047104,-0.701610072,6933
274,24,1.161273582,0.726076139,0.983835025,1.862583209,-0.393256003,6957
275,21,1.879854449,0.717098570,1.666420147,2.882038219,-0.534709309,6978
276,32,1.380770730,0.834599673,1.360366277,2.177380268,-0.099153581,7010
277,31,1.825314196,0.747862477,1.679772856,2.774884770,-0.375609018,7041
278,32,2.187242628,0.855873600,1.648195722,2.571166931,-0.403094558,7073
279,26,2.331254026,0.757289513,1.885120890,3.006850543,-0.292512083,7099
280,22,2.275543505,0.723490948,1.761648404,3.531862469,-0.521647945,7121
281,19,1.528385234,0.646959339,1.358777912,2.432885713,-0.546969039,7140
282,16,1.889730210,0.592068188,1.682910310,2.756039573,-0.283803968,7156
283,12,1.459582580,0.581315364,1.584120981,1.932975072,-0.424753149,7168
284,24,3.214814365,0.725378308,2.917305758,4.295996331,-0.841845900,7192
285,12,0.768562558,0.663458381,0.822759963,1.175188649,-0.509241195,7204
286,21,2.333642621,0.761697606,1.942162292,3.318794130,-0.512387663,7225
287,23,1.380353391,0.503675522,1.201739365,1.719739717,-0.015655175,7248
288,13,2.861614745,0.624060611,2.592912923,3.886479454,-0.550416455,7261
289,26,1.695529232,0.719380077,1.271005975,1.845272412,-0.257844100,7287
290,21,2.211380697,0.662140523,1.875457483,3.354853576,-0.435709906,7308
291,23,1.355772131,0.638390545,1.222206634,1.754811549,-0.683153776,7331
292,28,2.631443749,0.735999409,2.363292254,3.236253231,-0.162832688,7359
293,26,2.582163474,0.726335443,2.107325745,2.990324414,0.067079678,7385
294,24,2.349957988,0.784011420,2.007329739,2.706406576,-0.436079942,7409
295,18,2.728383719,0.736791322,2.393275846,3.415692980,-0.713420931,7427
296,21,1.636344641,0.814632927,1.078419453,1.865623486,-0.075384829,7448
297,23,2.277254312,0.765074382,1.834547657,2.740904902,-0.159533486,7471
298,22,1.535201597,0.683995852,1.195091466,1.842148505,-0.573158287,7493
299,26,1.600100731,0.662559162,1.409529655,2.166611313,-0.383644806,7519
300,17,1.934479774,0.550692380,1.833844826,2.603438503,-0.260329546,7536
301,18,1.509341452,0.712692526,1.339793881,2.342976043,-0.341066165,7554
302,12,2.155540376,0.647045399,1.931530678,2.717467478,-0.549443339,7566
303,21,1.417456892,0.590709531,1.141034634,1.777283860,-0.259055641,7587
304,18,1.913827844,0.680314250,1.891956803,3.528015028,-0.417988813,7605
305,18,1.060413671,0.564650272,0.813790157,1.072482767,-0.224346559,7623
306,17,1.050017229,0.758822055,0.897922171,1.153644382,-0.426421727,7640
307,30,1.259283369,0.703587825,1.199800275,2.007671128,-0.329215924,7670
308,32,2.115167798,0.722554437,1.792146407,3.264307386,-0.185640765,7702
309,30,1.508745423,0.821428415,1.085455960,1.624561247,-0.138957412,7732
310,25,3.199766906,0.626307848,2.858815154,4.521206374,-0.369691353,7757
311,25,3.206297765,0.661854238,2.590979813,3.713309866,-0.133232553,7782
312,22,2.751466786,0.650358740,2.274924515,3.742546579,-0.436043891,7804
313,25,2.639937205,0.690314364,2.307270804,3.745583260,-0.461667750,7829
314,17,2.742332412,0.814031258,2.156101372,3.467207979,-0.666243519,7846
315,28,1.139230911,0.655041898,0.942012704,1.690292527,-0.256433436,7874
316,36,2.467023010,0.720078168,1.902663239,2.905426923,-0.219361355,7910
317,19,2.315136704,0.670813523,1.988245633,2.620337113,-0.683060994,7929
318,17,2.130539190,0.621283708,2.003945340,2.900784648,-0.510774470,7946
319,20,0.786442753,0.661058869,0.699522013,0.901429366,-0.527740868,7966
320,23,2.161003040,0.566733992,1.734790224,3.060318388,-0.437619865,7989
321,24,1.885084912,0.680944199,1.535832926,2.774047762,0.011315565,8013
322,22,1.400072067,0.654068102,1.038181365,1.951498168,-0.222795987,8035
323,18,1.791050827,0.781704640,1.260536171,1.600839827,0.344786343,8053
324,27,1.057993181,0.728341822,0.875215197,1.269392916,-0.260612296,8080
325,26,1.344783638,0.731444587,1.011725994,1.555665365,0.221322014,8106
326,32,1.834425033,0.633114251,1.612373490,2.839086357,-0.210007120,8138
327,29,1.161063068,0.671173555,0.796303951,1.185372070,0.194002277,8167
328,19,2.081062174,0.694306573,1.735174293,2.292712903,-0.403835967,8186
329,38,2.006046718,0.649755370,1.702086290,3.144556649,-0.412351093,8224
330,23,2.680224525,0.589880191,2.364513446,3.742477906,-0.431112215,8247
331,31,2.184770656,0.750975689,1.796123767,3.114710422,-0.462000734,8278
332,30,1.636931832,0.753400132,1.367460685,2.497893098,-0.335366225,8308
333,28,2.010414654,0.752884096,1.599772886,2.487513506,-0.466204592,8336
334,20,1.784762158,0.637927675,1.538215095,3.237875235,-0.319853502,8356
335,28,1.653445089,0.744491946,1.482887162,2.447559267,-0.278492777,8384
336,28,2.083257353,0.826680215,1.710693840,3.153414999,-0.238175318,8412
337,20,1.769369724,0.677348278,1.814162184,3.519963283,-0.302261892,8432
338,21,2.405769763,0.518465386,2.228601604,3.400691794,0.045320215,8453
339,24,1.642519714,0.584281560,1.451854490,2.041679937,-0.226012564,8477
340,22,1.695723937,0.594994692,1.610783262,2.450659739,-0.024937480,8499
341,23,1.865412534,0.708043071,1.300216192,1.852359613,0.224281433,8522
342,15,2.191665889,0.553679629,1.799471482,2.968976811,-0.161807075,8537
343,20,3.020691129,0.769585352,2.398068500,3.508377746,-0.322574940,8557
344,32,2.173919392,0.671709972,1.661338594,2.422505146,0.076182035,8589
345,28,2.651786498,0.530515395,2.249005839,3.584272549,0.061785481,8617
346,33,3.135946108,0.661973942,2.582934791,4.093869871,-0.381927561,8650
347,21,1.929778995,0.595572499,1.575267756,3.171972168,-0.360227657,8671
348,28,1.719313811,0.693207159,1.444508947,2.676084778,-0.361464892,8699
349,30,3.072048610,0.616925635,2.805909117,4.355298946,-0.255179316,8729
350,23,2.508804043,0.644035971,2.259071620,3.813243402,-0.125399002,8752
351,19,1.198907486,0.645755542,1.097382081,1.704395886,-0.262805463,8771
352,24,2.317368506,0.549942194,2.071662798,3.084631117,0.136110046,8795
353,20,2.913009212,0.600782847,2.739720207,4.226895812,-0.457988351,8815
354,23,2.774492455,0.739530795,2.288961101,3.157603782,0.015934566,8838
355,32,3.914526184,0.606776044,3.540444343,5.239466619,-0.611089401,8870
356,27,2.306909708,0.585324351,2.093713112,2.999027855,-0.529761538,8897
357,29,2.501681476,0.735000599,2.040423901,2.996071121,-0.131669816,8926
358,33,2.272911764,0.751709887,2.064437125,3.005034139,-0.085359645,8959
359,164,1.657718278,0.579465348,1.258879115,1.936888677,0.063355904,9123
