step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,16,83.0,53.8125,83.0,53.8125,10.7,0,15,-1,nan,408,34,34,0.08333333333333333,0.264337069465754,0.7647058823529411,0.7647058823529411,0.05979304774141853,0.5588235294117647,0.007046447566182643,nan,0.0,nan,0.5078431372549019,0.5294117647058824,1.0424710424710426,8.676470588235293,408,34,34,0.08333333333333333,0.264337069465754,0.7647058823529411,0.7647058823529411,0.05979304774141853,0.5588235294117647,0.007046447566182643,nan,0.0,nan,0.5078431372549019,0.5294117647058824,1.0424710424710426,8.676470588235293
50,policy,100,400,4,16,174.0,126.4375,174.0,126.4375,24.4,9,36,-1,nan,884,61,61,0.06900452488687783,0.2889151284655239,0.819672131147541,0.819672131147541,-0.07514221799585506,0.4918032786885246,0.04973807136659247,nan,0.0,nan,0.5429298642533936,0.5245901639344263,0.9662208665861711,27.540983606557376,884,61,61,0.06900452488687783,0.2889151284655239,0.819672131147541,0.819672131147541,-0.07514221799585506,0.4918032786885246,0.04973807136659247,nan,0.0,nan,0.5429298642533936,0.5245901639344263,0.9662208665861711,27.540983606557376
75,policy,100,400,4,16,266.5,155.3125,266.5,155.3125,62.7,0,77,-1,nan,1306,94,94,0.07197549770290965,0.27331813219628537,0.8297872340425532,0.8297872340425532,0.035237545850905105,0.5425531914893617,0.05469640145237558,nan,0.0,nan,0.5321774958068985,0.5319148936170213,0.9995065514946679,54.5,1306,94,94,0.07197549770290965,0.27331813219628537,0.8297872340425532,0.8297872340425532,0.035237545850905105,0.5425531914893617,0.05469640145237558,nan,0.0,nan,0.5321774958068985,0.5319148936170213,0.9995065514946679,54.5
100,policy,100,400,4,16,352.75,188.6875,352.75,188.6875,86.65,0,101,100,21.736624892014113,1744,119,119,0.06823394495412843,0.27699675179903893,0.8319327731092437,0.8319327731092437,0.09859340967258053,0.5546218487394958,0.05048004787885263,nan,0.0,nan,0.5268580712101354,0.5546218487394958,1.0526968818482558,83.85714285714286,1744,119,119,0.06823394495412843,0.27699675179903893,0.8319327731092437,0.8319327731092437,0.09859340967258053,0.5546218487394958,0.05048004787885263,nan,0.0,nan,0.5268580712101354,0.5546218487394958,1.0526968818482558,83.85714285714286
125,policy,100,400,4,16,392.5,83.75,392.5,83.75,106.8,0,124,100,21.736624892014113,1666,119,119,0.07142857142857142,0.2985541173889588,0.8403361344537815,0.8403361344537815,0.14543128447824616,0.6638655462184874,0.05873389516609634,nan,0.0,nan,0.5237809409478077,0.5798319327731093,1.107012278308322,149.8655462184874,2074,153,153,0.07377049180327869,0.29095032896158,0.8235294117647058,0.8235294117647058,0.12869698739920613,0.6405228758169934,0.048565872687424794,nan,0.0,nan,0.5206456353033017,0.5686274509803921,1.0921582981275522,118.49019607843137
150,policy,100,400,4,16,400.0,108.0,485.0,108.0,119.25,0,156,100,21.736624892014113,1621,124,124,0.07649599012954966,0.3009354982114455,0.8225806451612904,0.8225806451612904,0.26501929542854125,0.7258064516129032,0.048512568767672876,nan,0.0,nan,0.4981037572339238,0.6129032258064516,1.2304730026732456,201.90322580645162,2505,185,185,0.07385229540918163,0.29697202494387126,0.8216216216216217,0.8216216216216217,0.17133456764472954,0.6486486486486487,0.04894504154110399,nan,0.0,nan,0.5139226309286189,0.5837837837837838,1.1359371015223267,144.4108108108108
175,policy,100,400,4,16,400.0,132.0,577.0,132.125,168.95,159,172,100,21.736624892014113,1634,119,119,0.07282741738066095,0.3126531150121409,0.7983193277310925,0.7983193277310925,0.2351214210301168,0.7815126050420168,0.036421786595701465,nan,0.0,nan,0.5025412368129626,0.6218487394957983,1.2374083835178684,230.27731092436974,2940,213,213,0.07244897959183673,0.29529401461453325,0.812206572769953,0.812206572769953,0.15075331496044947,0.676056338028169,0.04453969373951657,nan,0.0,nan,0.5157061872367995,0.5821596244131455,1.128859103925841,152.70422535211267
200,policy,100,400,4,16,400.0,102.6875,629.5,102.6875,157.85,0,199,200,19.916484539880035,1602,121,121,0.07553058676654183,0.31200019960163866,0.8099173553719008,0.8099173553719008,0.18522292346721328,0.8264462809917356,0.030001605574351428,nan,0.0,nan,0.5046519231912491,0.6115702479338843,1.2118654855539233,171.1487603305785,3346,240,240,0.07172743574417215,0.2946443233995163,0.8208333333333333,0.8208333333333333,0.14706946128833046,0.6916666666666667,0.04067536629731918,nan,0.0,nan,0.5162261975920075,0.5833333333333334,1.1299956028081377,127.86666666666666
225,policy,100,400,4,16,400.0,152.75,703.0,152.75,209.4,1,229,200,19.916484539880035,1708,118,118,0.06908665105386416,0.32050960422974795,0.8220338983050848,0.8220338983050848,0.17742228637492757,0.7627118644067796,0.026079609776996575,nan,0.0,nan,0.5135343481654957,0.6271186440677966,1.2211814970275294,253.03389830508473,3782,271,271,0.07165520888418826,0.3038211573071291,0.8228782287822878,0.8228782287822878,0.15311044241695107,0.6937269372693727,0.03841078621174753,nan,0.0,nan,0.5174340862733248,0.5940959409594095,1.1481577204127011,177.07380073800738
250,policy,100,400,4,16,400.0,146.25,795.25,146.25,199.95,32,257,200,19.916484539880035,1705,111,111,0.06510263929618769,0.29949324971412206,0.8288288288288288,0.8288288288288288,0.14152270809421824,0.7837837837837838,0.021788876171181915,nan,0.0,nan,0.5201326630358888,0.5945945945945946,1.1431594992017797,240.97297297297297,4210,296,296,0.07030878859857483,0.29791748423271536,0.8243243243243243,0.8243243243243243,0.15799129166138273,0.6993243243243243,0.03794711708606428,nan,0.0,nan,0.5164376201787129,0.5878378378378378,1.1382552604018603,180.6216216216216
