step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,18.34852172551562,7.183284759521484,23.577104568481445,12.446022033691406,24.172094345092773
