step,eval_is_final,eval_n_pairs_per_zone,expert_bank_coverage_recalculations,expert_bank_manifest_records,expert_bank_max_size,expert_bank_mean_size,expert_bank_model_transfers,expert_bank_unique_versions,greedy_active_experienced_models,greedy_coverage_at_0_5,greedy_feasible_coverage_at_0_5,greedy_feasible_rmse,greedy_infeasible_leakage_at_0_5,greedy_infeasible_rmse,greedy_max_capsules,greedy_max_experience,greedy_mean_capsules,greedy_mean_confidence,greedy_mean_experience,greedy_mean_model_rmse,greedy_non_feasible_false_positive_rate,greedy_predicted_feasible_fraction,greedy_total
50,0,10000,0,8650,1,1.0,338,42,42,0.1506357142857143,0.297548976968502,33.82696601750807,0.007950588080688614,3.225090576384247,34649,1537,29516.166666666668,0.1506357142857143,1513.4761904761904,23.83817463829404,0.00792242779232726,0.14935,23.854878431884742
100,1,10000,0,22179,1,1.0,772,46,46,0.34379130434782607,0.6381165009133347,23.648301197196584,0.05793673240257458,6.677195191044363,39351,3402,38693.02173913043,0.34379130434782607,3368.6739130434785,17.2669153628142,0.05777389247422415,0.34370434782608694,17.26721000348197
