step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,19.858103445720527,12.334942817687988,25.71250343322754,13.833757400512695,23.931583404541016
