step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_merge_metadata_bytes,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_model_bytes,t2_b0_selected_providers
60,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12264560,726.500158,nan,12.26456,nan,60,480,554400,8634480,3075200,60
61,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12255486,738.755644,nan,12.255486,nan,60,480,553014,8634480,3067512,60
62,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12146598,750.902242,nan,12.146598,nan,60,480,536382,8634480,2975256,60
63,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12119376,763.021618,nan,12.119376,nan,60,480,532224,8634480,2952192,60
64,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12219190,775.240808,nan,12.21919,nan,60,480,547470,8634480,3036760,60
65,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12237338,787.478146,nan,12.237338,nan,60,480,550242,8634480,3052136,60
66,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12201042,799.679188,nan,12.201042,nan,60,480,544698,8634480,3021384,60
67,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12346226,812.025414,nan,12.346226,nan,60,480,566874,8634480,3144392,60
68,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12337152,824.362566,nan,12.337152,nan,60,480,565488,8634480,3136704,60
69,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12346226,836.708792,nan,12.346226,nan,60,480,566874,8634480,3144392,60
70,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12337152,849.045944,nan,12.337152,nan,60,480,565488,8634480,3136704,60
71,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10187486,859.23343,nan,10.187486,nan,45,360,566874,6475860,3144392,45
72,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9413462,868.646892,nan,9.413462,nan,40,320,558558,5756320,3098264,40
73,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10519420,879.166312,nan,10.51942,nan,48,384,551628,6907584,3059824,48
74,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10734660,889.900972,nan,10.73466,nan,50,400,540540,7195400,2998320,50
75,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10445560,900.346532,nan,10.44556,nan,49,392,518364,7051492,2875312,49
76,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12074006,912.420538,nan,12.074006,nan,60,480,525294,8634480,2913752,60
77,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12128450,924.548988,nan,12.12845,nan,60,480,533610,8634480,2959880,60
78,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12092154,936.641142,nan,12.092154,nan,60,480,528066,8634480,2929128,60
79,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12391596,949.032738,nan,12.391596,nan,60,480,573804,8634480,3182832,60
80,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12309930,961.342668,nan,12.30993,nan,60,480,561330,8634480,3113640,60
81,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12155672,973.49834,nan,12.155672,nan,60,480,537768,8634480,2982944,60
82,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12128450,985.62679,nan,12.12845,nan,60,480,533610,8634480,2959880,60
83,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12119376,997.746166,nan,12.119376,nan,60,480,532224,8634480,2952192,60
84,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12146598,1009.892764,nan,12.146598,nan,60,480,536382,8634480,2975256,60
85,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,12083080,1021.975844,nan,12.08308,nan,60,480,526680,8634480,2921440,60
86,-100.0,5.0,712,356,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11865304,1033.841148,nan,11.865304,nan,60,480,493416,8634480,2736928,60
87,-100.0,5.0,718,359,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11892526,1045.733674,nan,11.892526,nan,60,480,497574,8634480,2759992,60
88,-100.0,5.0,696,348,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11792712,1057.526386,nan,11.792712,nan,60,480,482328,8634480,2675424,60
89,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11810860,1069.337246,nan,11.81086,nan,60,480,485100,8634480,2690800,60
90,-100.0,5.0,694,347,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11351890,1080.689136,nan,11.35189,nan,57,456,480942,8202756,2667736,57
91,-100.0,5.0,704,352,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11541176,1092.230312,nan,11.541176,nan,58,464,487872,8346664,2706176,58
92,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11523028,1103.75334,nan,11.523028,nan,58,464,485100,8346664,2690800,58
93,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11523028,1115.276368,nan,11.523028,nan,58,464,485100,8346664,2690800,58
94,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11666944,1126.943312,nan,11.666944,nan,59,472,485100,8490572,2690800,59
95,-100.0,5.0,692,346,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11774564,1138.717876,nan,11.774564,nan,60,480,479556,8634480,2660048,60
96,-100.0,5.0,688,344,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9597676,1148.315552,nan,9.597676,nan,45,360,476784,6475860,2644672,45
97,-100.0,5.0,672,336,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9669000,1157.984552,nan,9.669,nan,46,368,465696,6619768,2583168,46
98,-100.0,5.0,656,328,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9884240,1167.868792,nan,9.88424,nan,48,384,454608,6907584,2521664,48
99,-100.0,5.0,668,334,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10082600,1177.951392,nan,10.0826,nan,49,392,462924,7051492,2567792,49
100,-100.0,5.0,684,342,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11162604,1189.113996,nan,11.162604,nan,56,448,474012,8058848,2629296,56
101,-100.0,5.0,678,339,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11135382,1200.249378,nan,11.135382,nan,56,448,469854,8058848,2606232,56
102,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11379112,1211.62849,nan,11.379112,nan,57,456,485100,8202756,2690800,57
103,-100.0,5.0,694,347,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11639722,1223.268212,nan,11.639722,nan,59,472,480942,8490572,2667736,59
104,-100.0,5.0,720,360,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10606356,1233.874568,nan,10.606356,nan,51,408,498960,7339308,2767680,51
105,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11056252,1244.93082,nan,11.056252,nan,54,432,501732,7771032,2783056,54
106,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11542444,1256.473264,nan,11.542444,nan,57,456,510048,8202756,2829184,57
107,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11560592,1268.033856,nan,11.560592,nan,57,456,512820,8202756,2844560,57
108,-100.0,5.0,722,361,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11622842,1279.656698,nan,11.622842,nan,58,464,500346,8346664,2775368,58
109,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11318130,1290.974828,nan,11.31813,nan,55,440,519750,7914940,2883000,55
110,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11875646,1302.850474,nan,11.875646,nan,59,472,516978,8490572,2867624,59
111,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11956044,1314.806518,nan,11.956044,nan,60,480,507276,8634480,2813808,60
112,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10066988,1324.873506,nan,10.066988,nan,47,376,504504,6763676,2798432,47
113,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11506148,1336.379654,nan,11.506148,nan,57,456,504504,8202756,2798432,57
114,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11840618,1348.220272,nan,11.840618,nan,58,464,533610,8346664,2959880,58
115,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11704508,1359.92478,nan,11.704508,nan,58,464,512820,8346664,2844560,58
116,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11731730,1371.65651,nan,11.73173,nan,58,464,516978,8346664,2867624,58
117,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11893794,1383.550304,nan,11.893794,nan,59,472,519750,8490572,2883000,59
118,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11740804,1395.291108,nan,11.740804,nan,58,464,518364,8346664,2875312,58
119,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11749878,1407.040986,nan,11.749878,nan,58,464,519750,8346664,2883000,58
120,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11758952,1418.799938,nan,11.758952,nan,58,464,521136,8346664,2890688,58
121,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11760220,1430.560158,nan,11.76022,nan,57,456,543312,8202756,3013696,57
122,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11309056,1441.869214,nan,11.309056,nan,55,440,518364,7914940,2875312,55
123,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10310718,1452.179932,nan,10.310718,nan,48,384,519750,6907584,2883000,48
124,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11354426,1463.534358,nan,11.354426,nan,55,440,525294,7914940,2913752,55
125,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11364768,1474.899126,nan,11.364768,nan,54,432,548856,7771032,3044448,54
126,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9430342,1484.329468,nan,9.430342,nan,41,328,539154,5900228,2990632,41
127,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9987858,1494.317326,nan,9.987858,nan,45,360,536382,6475860,2975256,45
128,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10133042,1504.450368,nan,10.133042,nan,45,360,558558,6475860,3098264,45
129,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10475318,1514.925686,nan,10.475318,nan,47,376,566874,6763676,3144392,47
130,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11644794,1526.57048,nan,11.644794,nan,55,440,569646,7914940,3159768,55
131,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11905404,1538.475884,nan,11.905404,nan,57,456,565488,8202756,3136704,57
132,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10979658,1549.455542,nan,10.979658,nan,50,400,577962,7195400,3205896,50
133,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10763150,1560.218692,nan,10.76315,nan,49,392,566874,7051492,3144392,49
134,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11337546,1571.556238,nan,11.337546,nan,54,432,544698,7771032,3021384,54
135,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11417944,1582.974182,nan,11.417944,nan,55,440,534996,7914940,2967568,55
136,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9042696,1592.016878,nan,9.042696,nan,39,312,523908,5612412,2906064,39
137,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11452972,1603.46985,nan,11.452972,nan,56,448,518364,8058848,2875312,56
138,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11254612,1614.724462,nan,11.254612,nan,55,440,510048,7914940,2829184,55
139,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11254612,1625.979074,nan,11.254612,nan,55,440,510048,7914940,2829184,55
140,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11416676,1637.39575,nan,11.416676,nan,56,448,512820,8058848,2844560,56
141,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9969710,1647.36546,nan,9.96971,nan,45,360,533610,6475860,2959880,45
142,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11651332,1659.016792,nan,11.651332,nan,57,456,526680,8202756,2921440,57
143,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,10059182,1669.075974,nan,10.059182,nan,46,368,525294,6619768,2913752,46
144,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,11804322,1680.880296,nan,11.804322,nan,58,464,528066,8346664,2929128,58
145,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,8665392,1689.545688,nan,8.665392,nan,36,288,532224,5180688,2952192,36
146,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,8000256,1697.545944,nan,8.000256,nan,31,248,540540,4461148,2998320,31
147,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9754470,1707.300414,nan,9.75447,nan,43,344,544698,6188044,3021384,43
148,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,8269940,1715.570354,nan,8.26994,nan,33,264,537768,4748964,2982944,33
149,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,6326440,1721.896794,nan,6.32644,nan,20,160,526680,2878160,2921440,20
150,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9725980,1731.622774,nan,9.72598,nan,44,352,518364,6331952,2875312,44
151,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,8988252,1740.611026,nan,8.988252,nan,39,312,515592,5612412,2859936,39
152,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,9707832,1750.318858,nan,9.707832,nan,44,352,515592,6331952,2859936,44
153,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,6388690,1756.707548,nan,6.38869,nan,21,168,514206,3022068,2852248,21
154,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,4940456,1761.648004,nan,4.940456,nan,11,88,512820,1582988,2844560,11
