step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,20,-79.74581890106201,-120.0,-48.85166549682617,102.74581890106201,71.85166549682617,143.0
2,0,56,-76.18296228136334,-120.0,-37.48975372314453,99.18296228136334,60.48975372314453,143.0
3,0,56,-77.44590445927211,-120.0,-40.53507614135742,100.44590445927211,63.53507614135742,143.0
4,0,72,-69.82257970174153,-120.0,-39.51398849487305,92.82257970174153,62.51398849487305,143.0
5,0,72,-69.04705969492595,-120.0,-40.958248138427734,92.04705969492595,63.958248138427734,143.0
6,0,90,-68.15754021538629,-120.0,-38.36465835571289,91.15754021538629,61.36465835571289,143.0
7,0,90,-63.46724722120497,-83.91304016113281,-37.257511138916016,86.46724722120497,60.257511138916016,106.91304016113281
8,0,90,-62.88823861016168,-84.35520935058594,-37.21329879760742,85.88823861016168,60.21329879760742,107.35520935058594
9,0,90,-62.095640903049045,-84.94148254394531,-37.20332336425781,85.09564090304904,60.20332336425781,107.94148254394531
10,0,90,-61.99551696777344,-85.37779998779297,-37.202213287353516,84.99551696777344,60.202213287353516,108.37779998779297
11,0,90,-62.40121082729763,-87.44916534423828,-37.202213287353516,85.40121082729763,60.202213287353516,110.44916534423828
12,0,90,-61.20871433681912,-120.0,-37.202213287353516,84.20871433681913,60.202213287353516,143.0
13,0,90,-60.0925109439426,-85.84175872802734,-37.202213287353516,83.0925109439426,60.202213287353516,108.84175872802734
14,0,90,-62.212811660766604,-120.0,-31.025066375732422,85.2128116607666,54.02506637573242,143.0
15,0,90,-63.020353105333115,-120.0,-37.4386100769043,86.02035310533311,60.4386100769043,143.0
16,0,90,-64.29138225979275,-120.0,-37.4386100769043,87.29138225979275,60.4386100769043,143.0
17,0,72,-58.47523811128404,-120.0,-31.276060104370117,81.47523811128404,54.27606010437012,143.0
18,0,90,-66.48623708089193,-120.0,-37.4386100769043,89.48623708089193,60.4386100769043,143.0
19,0,90,-71.57953779432509,-120.0,-37.151268005371094,94.57953779432509,60.151268005371094,143.0
20,0,90,-73.55996547275119,-120.0,-30.606666564941406,96.55996547275119,53.606666564941406,143.0
21,0,90,-74.9090104844835,-120.0,-37.4386100769043,97.9090104844835,60.4386100769043,143.0
22,0,72,-67.10728226767645,-120.0,-37.4386100769043,90.10728226767645,60.4386100769043,143.0
23,0,90,-71.89481366475424,-120.0,-37.4386100769043,94.89481366475424,60.4386100769043,143.0
24,0,90,-72.23761728074815,-120.0,-37.4386100769043,95.23761728074815,60.4386100769043,143.0
25,0,72,-63.90879223081801,-120.0,-37.4386100769043,86.90879223081801,60.4386100769043,143.0
26,0,90,-63.913758214314775,-120.0,-37.4386100769043,86.91375821431478,60.4386100769043,143.0
27,0,90,-63.617406887478296,-120.0,-34.09107971191406,86.6174068874783,57.09107971191406,143.0
28,0,90,-63.9465518951416,-120.0,-37.4386100769043,86.9465518951416,60.4386100769043,143.0
29,0,72,-62.89148939980401,-120.0,-37.4386100769043,85.89148939980402,60.4386100769043,143.0
30,0,90,-64.26430570814344,-120.0,-37.4386100769043,87.26430570814344,60.4386100769043,143.0
31,0,90,-62.45158581203884,-89.21772003173828,-37.4386100769043,85.45158581203884,60.4386100769043,112.21772003173828
32,0,90,-61.986018625895184,-87.65719604492188,-37.4386100769043,84.98601862589518,60.4386100769043,110.65719604492188
33,0,90,-62.016087765163846,-86.56092834472656,-37.4386100769043,85.01608776516385,60.4386100769043,109.56092834472656
34,0,90,-61.83468585544162,-86.02046203613281,-37.4386100769043,84.83468585544162,60.4386100769043,109.02046203613281
35,0,90,-62.08545426262749,-85.99818420410156,-37.4386100769043,85.0854542626275,60.4386100769043,108.99818420410156
36,0,90,-62.02816030714247,-85.99638366699219,-37.4386100769043,85.02816030714247,60.4386100769043,108.99638366699219
37,0,90,-61.94255705939399,-85.99620056152344,-37.4386100769043,84.94255705939399,60.4386100769043,108.99620056152344
38,0,90,-61.259782240125865,-85.99620056152344,-37.202213287353516,84.25978224012587,60.202213287353516,108.99620056152344
39,0,90,-61.48084487915039,-85.99620056152344,-37.202213287353516,84.4808448791504,60.202213287353516,108.99620056152344
40,0,90,-62.89320131937663,-85.99620056152344,-37.202213287353516,85.89320131937663,60.202213287353516,108.99620056152344
41,0,90,-63.024762556287975,-85.99620056152344,-37.202213287353516,86.02476255628798,60.202213287353516,108.99620056152344
42,0,90,-63.06335296630859,-85.99620056152344,-37.202213287353516,86.0633529663086,60.202213287353516,108.99620056152344
43,0,90,-64.94030096266005,-120.0,-37.202213287353516,87.94030096266005,60.202213287353516,143.0
44,0,72,-61.29229497909546,-85.99620056152344,-37.202213287353516,84.29229497909546,60.202213287353516,108.99620056152344
45,0,90,-62.375388548109264,-120.0,-37.202213287353516,85.37538854810927,60.202213287353516,143.0
46,0,90,-61.54504246181912,-120.0,-38.65289306640625,84.54504246181912,61.65289306640625,143.0
47,0,90,-60.67006416320801,-120.0,-39.35140609741211,83.67006416320801,62.35140609741211,143.0
48,0,90,-59.81821038987901,-120.0,-33.19075393676758,82.81821038987901,56.19075393676758,143.0
49,0,90,-59.20386814541287,-120.0,-30.55035972595215,82.20386814541287,53.55035972595215,143.0
50,0,90,-59.35787133110894,-120.0,-31.2208309173584,82.35787133110894,54.2208309173584,143.0
51,0,90,-58.1941785176595,-89.83650970458984,-29.004777908325195,81.19417851765951,52.004777908325195,112.83650970458984
52,0,90,-58.9605280134413,-96.97673797607422,-30.43985939025879,81.96052801344129,53.43985939025879,119.97673797607422
53,0,90,-58.36743498908149,-91.9495849609375,-37.20486068725586,81.36743498908149,60.20486068725586,114.9495849609375
54,0,72,-58.689952532450356,-91.44869232177734,-38.7085075378418,81.68995253245035,61.7085075378418,114.44869232177734
55,0,90,-68.40875901116266,-120.0,-39.907108306884766,91.40875901116266,62.907108306884766,143.0
