step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,534,-57.424782545825515,-92.16854095458984,-30.17474937438965,80.42478254582551,53.17474937438965,115.16854095458984
2,0,491,-57.076596083320574,-84.6874771118164,-34.225242614746094,80.07659608332057,57.225242614746094,107.6874771118164
3,0,501,-57.46198932091871,-92.06963348388672,-34.094879150390625,80.46198932091872,57.094879150390625,115.06963348388672
4,0,513,-56.76413004021896,-90.43629455566406,-30.897300720214844,79.76413004021896,53.897300720214844,113.43629455566406
5,0,475,-56.54277061060855,-95.73463439941406,-31.66402816772461,79.54277061060856,54.66402816772461,118.73463439941406
