step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,30.912692733907218,28.113915727504533,23.914014625041528,13.931565774030815,11.907540036020611,0.990521327014218,211
100,1,5000,31.34212032526063,28.412394648345522,23.965868061148306,14.406259765019229,12.478431603028923,0.9823529411764705,170
150,1,5000,32.155850362425205,28.571505197377125,22.935407191155075,15.029995613519045,13.531560621386943,0.978021978021978,182
200,1,5000,33.171599268005764,28.78922979634553,21.531385579047022,15.702392292756782,14.652873791321436,0.9951456310679612,206
250,1,5000,31.50377580800491,28.311373756199718,23.395936592198268,14.396094172208112,12.613578340584525,0.9901960784313726,204
300,1,5000,31.526516453496104,28.65779894269044,24.317392865964575,14.659463152802607,12.708906477273855,0.9741935483870968,155
350,1,5000,34.812537687627554,29.667218640256227,20.900102605083912,17.227789041902692,16.633833034181812,0.9887005649717514,177
359,1,5000,34.0918917979036,29.631396417699836,22.214844522740385,16.913484679255877,15.967482662561522,0.9597989949748744,199
