step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,308,308,298,14.5116,14.5116,0,14471072,0,0
2,2445,4890,313,313,313,14.74856,29.26016,0,14705992,0,0
3,2469,4938,310,310,307,14.606792,43.866952,0,14565040,0,0
4,2401,4802,310,310,309,14.607064,58.474016,0,14565040,0,0
5,2489,4978,318,318,318,14.98416,73.458176,0,14940912,0,0
6,2714,5428,330,330,330,15.5496,89.007776,0,15504720,0,0
7,2852,5704,340,340,339,16.020664,105.02844,0,15974560,0,0
8,2837,5674,339,339,337,15.973408,121.001848,0,15927576,0,0
9,2809,5618,349,349,349,16.44488,137.446728,0,16397416,0,0
10,2728,5456,341,341,341,16.06792,153.514648,0,16021544,0,0
11,2658,5316,340,340,340,16.0208,169.535448,0,15974560,0,0
12,2645,5290,328,328,328,15.45536,184.990808,0,15410752,0,0
13,2570,5140,321,321,321,15.12552,200.116328,0,15081864,0,0
14,2448,4896,310,310,310,14.6072,214.723528,0,14565040,0,0
15,2515,5030,326,326,326,15.36112,230.084648,0,15316784,0,0
16,2476,4952,338,338,338,15.92656,246.011208,0,15880592,0,0
17,2669,5338,346,346,346,16.30352,262.314728,0,16256464,0,0
18,2887,5774,358,358,358,16.86896,279.183688,0,16820272,0,0
19,2923,5846,348,348,348,16.39776,295.581448,0,16350432,0,0
20,2937,5874,349,349,349,16.44488,312.026328,0,16397416,0,0
21,2834,5668,345,345,344,16.256264,328.282592,0,16209480,0,0
22,2758,5516,334,334,334,15.73808,344.020672,0,15692656,0,0
23,2819,5638,340,340,340,16.0208,360.041472,0,15974560,0,0
24,3034,6068,342,342,342,16.11504,376.156512,0,16068528,0,0
25,3114,6228,348,348,347,16.397624,392.554136,0,16350432,0,0
26,3155,6310,348,348,348,16.39776,408.951896,0,16350432,0,0
27,3435,6870,355,355,355,16.7276,425.679496,0,16679320,0,0
28,3277,6554,356,356,356,16.77472,442.454216,0,16726304,0,0
29,3469,6938,352,352,352,16.58624,459.040456,0,16538368,0,0
30,3363,6726,345,345,345,16.2564,475.296856,0,16209480,0,0
31,3345,6690,352,352,352,16.58624,491.883096,0,16538368,0,0
32,3188,6376,376,376,376,17.71712,509.600216,0,17665984,0,0
33,3061,6122,378,378,376,17.811088,527.411304,0,17759952,0,0
34,3182,6364,372,372,370,17.528368,544.939672,0,17478048,0,0
35,3241,6482,379,379,379,17.85848,562.798152,0,17806936,0,0
36,3437,6874,388,388,387,18.282424,581.080576,0,18229792,0,0
37,3581,7162,408,408,408,19.22496,600.305536,0,19169472,0,0
38,3496,6992,404,404,404,19.03648,619.342016,0,18981536,0,0
39,3434,6868,404,404,404,19.03648,638.378496,0,18981536,0,0
40,3331,6662,392,392,392,18.47104,656.849536,0,18417728,0,0
41,3788,7576,408,408,408,19.22496,676.074496,0,19169472,0,0
42,3805,7610,404,404,404,19.03648,695.110976,0,18981536,0,0
43,3852,7704,406,406,403,19.130312,714.241288,0,19075504,0,0
44,4061,8122,406,406,406,19.13072,733.372008,0,19075504,0,0
45,4226,8452,417,417,417,19.64904,753.021048,0,19592328,0,0
46,4392,8784,430,430,430,20.2616,773.282648,0,20203120,0,0
47,4462,8924,434,434,434,20.45008,793.732728,0,20391056,0,0
48,4511,9022,436,436,436,20.54432,814.277048,0,20485024,0,0
49,4231,8462,436,436,436,20.54432,834.821368,0,20485024,0,0
50,4357,8714,422,422,422,19.88464,854.706008,0,19827248,0,0
51,4481,8962,407,407,407,19.17784,873.883848,0,19122488,0,0
52,4400,8800,400,400,400,18.848,892.731848,0,18793600,0,0
53,4341,8682,406,406,405,19.130584,911.862432,0,19075504,0,0
54,4185,8370,406,406,406,19.13072,930.993152,0,19075504,0,0
55,4303,8606,423,423,423,19.93176,950.924912,0,19874232,0,0
56,4436,8872,429,429,429,20.21448,971.139392,0,20156136,0,0
57,4746,9492,439,439,439,20.68568,991.825072,0,20625976,0,0
58,5132,10264,450,450,450,21.204,1013.029072,0,21142800,0,0
59,5384,10768,448,448,448,21.10976,1034.138832,0,21048832,0,0
60,5477,10954,446,446,446,21.01552,1055.154352,0,20954864,0,0
61,5747,11494,449,449,449,21.15688,1076.311232,0,21095816,0,0
62,5591,11182,450,450,449,21.203864,1097.515096,0,21142800,0,0
63,5443,10886,455,455,455,21.4396,1118.954696,0,21377720,0,0
64,5218,10436,460,460,460,21.6752,1140.629896,0,21612640,0,0
65,4486,8972,452,452,452,21.29824,1161.928136,0,21236768,0,0
66,3998,7996,430,430,430,20.2616,1182.189736,0,20203120,0,0
67,3965,7930,412,412,412,19.41344,1201.603176,0,19357408,0,0
68,3623,7246,388,388,388,18.28256,1219.885736,0,18229792,0,0
69,3533,7066,374,374,374,17.62288,1237.508616,0,17572016,0,0
70,3644,7288,377,377,377,17.76424,1255.272856,0,17712968,0,0
71,3756,7512,370,370,370,17.4344,1272.707256,0,17384080,0,0
72,3767,7534,374,374,371,17.622472,1290.329728,0,17572016,0,0
73,3793,7586,372,372,372,17.52864,1307.858368,0,17478048,0,0
74,3984,7968,378,378,377,17.811224,1325.669592,0,17759952,0,0
75,4216,8432,392,392,392,18.47104,1344.140632,0,18417728,0,0
76,4420,8840,396,396,396,18.65952,1362.800152,0,18605664,0,0
77,4540,9080,396,396,396,18.65952,1381.459672,0,18605664,0,0
78,4516,9032,400,400,400,18.848,1400.307672,0,18793600,0,0
79,4599,9198,404,404,404,19.03648,1419.344152,0,18981536,0,0
80,4543,9086,400,400,400,18.848,1438.192152,0,18793600,0,0
81,3909,7818,392,392,392,18.47104,1456.663192,0,18417728,0,0
82,3417,6834,384,384,384,18.09408,1474.757272,0,18041856,0,0
83,3362,6724,370,370,369,17.434264,1492.191536,0,17384080,0,0
84,3403,6806,363,363,363,17.10456,1509.296096,0,17055192,0,0
85,3231,6462,364,364,364,17.15168,1526.447776,0,17102176,0,0
86,3030,6060,362,362,362,17.05744,1543.505216,0,17008208,0,0
87,2905,5810,332,332,332,15.64384,1559.149056,0,15598688,0,0
88,2952,5904,330,330,329,15.549464,1574.69852,0,15504720,0,0
89,2884,5768,316,316,316,14.88992,1589.58844,0,14846944,0,0
90,2992,5984,318,318,318,14.98416,1604.5726,0,14940912,0,0
91,2934,5868,317,317,317,14.93704,1619.50964,0,14893928,0,0
92,2988,5976,322,322,322,15.17264,1634.68228,0,15128848,0,0
93,3038,6076,327,327,327,15.40824,1650.09052,0,15363768,0,0
94,3032,6064,322,322,322,15.17264,1665.26316,0,15128848,0,0
95,3066,6132,336,336,336,15.83232,1681.09548,0,15786624,0,0
96,3214,6428,346,346,346,16.30352,1697.399,0,16256464,0,0
97,3281,6562,352,352,352,16.58624,1713.98524,0,16538368,0,0
98,2993,5986,354,354,354,16.68048,1730.66572,0,16632336,0,0
99,2973,5946,346,346,346,16.30352,1746.96924,0,16256464,0,0
100,2891,5782,338,338,338,15.92656,1762.8958,0,15880592,0,0
101,2729,5458,332,332,332,15.64384,1778.53964,0,15598688,0,0
102,2707,5414,338,338,338,15.92656,1794.4662,0,15880592,0,0
103,2686,5372,344,344,344,16.20928,1810.67548,0,16162496,0,0
104,2694,5388,334,334,334,15.73808,1826.41356,0,15692656,0,0
105,2109,4218,323,323,323,15.21976,1841.63332,0,15175832,0,0
106,1882,3764,306,306,306,14.41872,1856.05204,0,14377104,0,0
107,1840,3680,304,304,304,14.32448,1870.37652,0,14283136,0,0
108,1730,3460,300,300,300,14.136,1884.51252,0,14095200,0,0
109,1701,3402,296,296,296,13.94752,1898.46004,0,13907264,0,0
110,1684,3368,292,292,292,13.75904,1912.21908,0,13719328,0,0
111,1675,3350,284,284,284,13.38208,1925.60116,0,13343456,0,0
112,1772,3544,292,292,292,13.75904,1939.3602,0,13719328,0,0
113,1596,3192,296,296,292,13.946976,1953.307176,0,13907264,0,0
114,1660,3320,319,319,317,15.031008,1968.338184,0,14987896,0,0
115,1718,3436,322,322,320,15.172368,1983.510552,0,15128848,0,0
116,1659,3318,312,312,312,14.70144,1998.211992,0,14659008,0,0
117,1696,3392,308,308,308,14.51296,2012.724952,0,14471072,0,0
118,1600,3200,302,302,302,14.23024,2026.955192,0,14189168,0,0
119,1589,3178,296,296,296,13.94752,2040.902712,0,13907264,0,0
120,1649,3298,300,300,299,14.135864,2055.038576,0,14095200,0,0
121,1616,3232,294,294,294,13.85328,2068.891856,0,13813296,0,0
122,1664,3328,289,289,289,13.61768,2082.509536,0,13578376,0,0
123,1819,3638,292,292,292,13.75904,2096.268576,0,13719328,0,0
124,1661,3322,286,286,286,13.47632,2109.744896,0,13437424,0,0
125,1537,3074,280,280,278,13.193328,2122.938224,0,13155520,0,0
126,1526,3052,277,277,277,13.05224,2135.990464,0,13014568,0,0
127,1430,2860,257,257,257,12.10984,2148.100304,0,12074888,0,0
128,1431,2862,256,256,256,12.06272,2160.163024,0,12027904,0,0
129,1390,2780,259,259,259,12.20408,2172.367104,0,12168856,0,0
130,1358,2716,264,264,262,12.439408,2184.806512,0,12403776,0,0
131,1534,3068,272,272,270,12.816368,2197.62288,0,12779648,0,0
132,1820,3640,292,292,292,13.75904,2211.38192,0,13719328,0,0
133,1754,3508,290,290,290,13.6648,2225.04672,0,13625360,0,0
134,1583,3166,289,289,289,13.61768,2238.6644,0,13578376,0,0
135,1492,2984,288,288,287,13.570424,2252.234824,0,13531392,0,0
136,1595,3190,298,298,298,14.04176,2266.276584,0,14001232,0,0
137,1910,3820,306,306,306,14.41872,2280.695304,0,14377104,0,0
138,2171,4342,318,318,318,14.98416,2295.679464,0,14940912,0,0
139,2147,4294,316,316,316,14.88992,2310.569384,0,14846944,0,0
140,2246,4492,322,322,322,15.17264,2325.742024,0,15128848,0,0
141,2216,4432,316,316,316,14.88992,2340.631944,0,14846944,0,0
142,2274,4548,324,324,324,15.26688,2355.898824,0,15222816,0,0
143,2376,4752,328,328,328,15.45536,2371.354184,0,15410752,0,0
144,2366,4732,322,322,322,15.17264,2386.526824,0,15128848,0,0
145,2538,5076,322,322,321,15.172504,2401.699328,0,15128848,0,0
146,2670,5340,338,338,335,15.926152,2417.62548,0,15880592,0,0
147,2540,5080,343,343,336,16.161208,2433.786688,0,16115512,0,0
148,2777,5554,344,344,344,16.20928,2449.995968,0,16162496,0,0
149,3057,6114,353,353,353,16.63336,2466.629328,0,16585352,0,0
150,3186,6372,362,362,360,17.057168,2483.686496,0,17008208,0,0
151,3169,6338,367,367,367,17.29304,2500.979536,0,17243128,0,0
152,3116,6232,368,368,368,17.34016,2518.319696,0,17290112,0,0
153,3312,6624,384,384,381,18.093672,2536.413368,0,18041856,0,0
154,3615,7230,396,396,396,18.65952,2555.072888,0,18605664,0,0
155,3535,7070,398,398,398,18.75376,2573.826648,0,18699632,0,0
156,3586,7172,404,404,404,19.03648,2592.863128,0,18981536,0,0
157,3505,7010,386,386,386,18.18832,2611.051448,0,18135824,0,0
158,3435,6870,381,381,381,17.95272,2629.004168,0,17900904,0,0
159,3601,7202,392,392,391,18.470904,2647.475072,0,18417728,0,0
160,3676,7352,394,394,394,18.56528,2666.040352,0,18511696,0,0
161,4006,8012,409,409,407,19.271808,2685.31216,0,19216456,0,0
162,4040,8080,412,412,412,19.41344,2704.7256,0,19357408,0,0
163,3662,7324,401,401,398,18.894712,2723.620312,0,18840584,0,0
164,3571,7142,397,397,397,18.70664,2742.326952,0,18652648,0,0
165,4045,8090,404,404,404,19.03648,2761.363432,0,18981536,0,0
166,4358,8716,407,407,407,19.17784,2780.541272,0,19122488,0,0
167,4124,8248,409,409,408,19.271944,2799.813216,0,19216456,0,0
168,4263,8526,420,420,417,19.789992,2819.603208,0,19733280,0,0
169,4273,8546,418,418,418,19.69616,2839.299368,0,19639312,0,0
170,4340,8680,433,433,433,20.40296,2859.702328,0,20344072,0,0
171,4415,8830,441,441,441,20.77992,2880.482248,0,20719944,0,0
172,4831,9662,446,446,446,21.01552,2901.497768,0,20954864,0,0
173,4972,9944,451,451,451,21.25112,2922.748888,0,21189784,0,0
174,4987,9974,440,440,440,20.7328,2943.481688,0,20672960,0,0
175,5035,10070,443,443,441,20.873888,2964.355576,0,20813912,0,0
176,5397,10794,460,460,460,21.6752,2986.030776,0,21612640,0,0
177,5205,10410,450,450,450,21.204,3007.234776,0,21142800,0,0
