step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_z0,t2_b0_z1,t2_b0_z2,t2_b0_z3
1000,1,200,19.22977192839189,10.849743843078613,25.218236923217773,12.455001831054688,23.88164710998535
