step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.25_comm_bytes,t2_b0.25_comm_cumulative_mb,t2_b0.25_comm_cumulative_vs_greedy_ratio,t2_b0.25_comm_mb,t2_b0.25_comm_vs_greedy_ratio,t2_b0.25_events,t2_b0.25_merge_metadata_bytes,t2_b0.25_metadata_bytes,t2_b0.25_model_bytes,t2_b0.25_policy_model_bytes,t2_b0.25_selected_providers
32,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58623660,1863.769154,nan,58.62366,nan,382,3056,557172,54972856,3090576,382
33,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58210060,1921.979214,nan,58.21006,nan,379,3032,559944,54541132,3105952,379
34,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60774594,1982.753808,nan,60.774594,nan,396,3168,577962,56987568,3205896,396
35,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61980366,2044.734174,nan,61.980366,nan,404,3232,586278,58138832,3252024,404
36,-100.0,5.0,878,439,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59822894,2104.557068,nan,59.822894,nan,388,3104,608454,55836304,3375032,388
37,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62637696,2167.194764,nan,62.637696,nan,408,3264,598752,58714464,3321216,408
38,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63554368,2230.749132,nan,63.554368,nan,415,3320,584892,59721820,3244336,415
39,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59227814,2289.976946,nan,59.227814,nan,385,3080,583506,55404580,3236648,385
40,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59506572,2349.483518,nan,59.506572,nan,387,3096,582120,55692396,3228960,387
41,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58067412,2407.55093,nan,58.067412,nan,377,3016,582120,54253316,3228960,377
42,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57878126,2465.429056,nan,57.878126,nan,376,3008,575190,54109408,3190520,376
43,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54675678,2520.104734,nan,54.675678,nan,354,2832,569646,50943432,3159768,354
44,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54441022,2574.545756,nan,54.441022,nan,353,2824,555786,50799524,3082888,353
45,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52641438,2627.187194,nan,52.641438,nan,341,2728,544698,49072628,3021384,341
46,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58352708,2685.539902,nan,58.352708,nan,381,3048,537768,54828948,2982944,381
47,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53638508,2739.17841,nan,53.638508,nan,349,2792,521136,50223892,2890688,349
48,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50994844,2790.173254,nan,50.994844,nan,330,2640,534996,47489640,2967568,330
49,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52659586,2842.83284,nan,52.659586,nan,341,2728,547470,49072628,3036760,341
50,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56410476,2899.243316,nan,56.410476,nan,367,2936,548856,52814236,3044448,367
51,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55807590,2955.050906,nan,55.80759,nan,363,2904,544698,52238604,3021384,363
52,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54503272,3009.554178,nan,54.503272,nan,354,2832,543312,50943432,3013696,354
53,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53109482,3062.66366,nan,53.109482,nan,344,2752,550242,49504352,3052136,344
54,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53594406,3116.258066,nan,53.594406,nan,348,2784,536382,50079984,2975256,348
55,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51858340,3168.116406,nan,51.85834,nan,336,2688,534996,48353088,2967568,336
56,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50058756,3218.175162,nan,50.058756,nan,324,2592,523908,46626192,2906064,324
57,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50572170,3268.747332,nan,50.57217,nan,327,2616,536382,47057916,2975256,327
58,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53891312,3322.638644,nan,53.891312,nan,350,2800,537768,50367800,2982944,350
59,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52271940,3374.910584,nan,52.27194,nan,339,2712,532224,48784812,2952192,339
60,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52262866,3427.17345,nan,52.262866,nan,339,2712,530838,48784812,2944504,339
61,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55645526,3482.818976,nan,55.645526,nan,362,2896,541926,52094696,3006008,362
62,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53126362,3535.945338,nan,53.126362,nan,345,2760,530838,49648260,2944504,345
63,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55762220,3591.707558,nan,55.76222,nan,363,2904,537768,52238604,2982944,363
64,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51723498,3643.431056,nan,51.723498,nan,335,2680,536382,48209180,2975256,335
65,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54088404,3697.51946,nan,54.088404,nan,352,2816,523908,50655616,2906064,352
66,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52235644,3749.755104,nan,52.235644,nan,339,2712,526680,48784812,2921440,339
67,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51984108,3801.739212,nan,51.984108,nan,337,2696,532224,48496996,2952192,337
68,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51165982,3852.905194,nan,51.165982,nan,331,2648,539154,47633548,2990632,331
69,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52109876,3905.01507,nan,52.109876,nan,338,2704,529452,48640904,2936816,338
70,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51812970,3956.82804,nan,51.81297,nan,336,2688,528066,48353088,2929128,336
71,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54682216,4011.510256,nan,54.682216,nan,356,2848,526680,51231248,2921440,356
72,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51920590,4063.430846,nan,51.92059,nan,337,2696,522522,48496996,2898376,337
73,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53800572,4117.231418,nan,53.800572,nan,350,2800,523908,50367800,2906064,350
74,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47747026,4164.978444,nan,47.747026,nan,308,2464,522522,44323664,2898376,308
75,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54097478,4219.075922,nan,54.097478,nan,352,2816,525294,50655616,2913752,352
76,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53279352,4272.355274,nan,53.279352,nan,346,2768,532224,49792168,2952192,346
77,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51624952,4323.980226,nan,51.624952,nan,334,2672,543312,48065272,3013696,334
78,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52767206,4376.747432,nan,52.767206,nan,342,2736,541926,49216536,3006008,342
79,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51165982,4427.913414,nan,51.165982,nan,331,2648,539154,47633548,2990632,331
80,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47253028,4475.166442,nan,47.253028,nan,304,2432,534996,43748032,2967568,304
81,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50707012,4525.873454,nan,50.707012,nan,328,2624,534996,47201824,2967568,328
82,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50949474,4576.822928,nan,50.949474,nan,330,2640,528066,47489640,2929128,330
83,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50517726,4627.340654,nan,50.517726,nan,327,2616,528066,47057916,2929128,327
84,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52909854,4680.250508,nan,52.909854,nan,344,2752,519750,49504352,2883000,344
85,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53871896,4734.122404,nan,53.871896,nan,351,2808,512820,50511708,2844560,351
86,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50075636,4784.19804,nan,50.075636,nan,325,2600,504504,46770100,2798432,325
87,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51092122,4835.290162,nan,51.092122,nan,332,2656,505890,47777456,2806120,332
88,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48709068,4883.99923,nan,48.709068,nan,315,2520,515592,45331020,2859936,315
89,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51182862,4935.182092,nan,51.182862,nan,332,2656,519750,47777456,2883000,332
90,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51417518,4986.59961,nan,51.417518,nan,333,2664,533610,47921364,2959880,333
91,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54763882,5041.363492,nan,54.763882,nan,356,2848,539154,51231248,2990632,356
92,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49987432,5091.350924,nan,49.987432,nan,323,2584,534996,46482284,2967568,323
93,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52685540,5144.036464,nan,52.68554,nan,342,2736,529452,49216536,2936816,342
94,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52200616,5196.23708,nan,52.200616,nan,338,2704,543312,48640904,3013696,338
95,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52721836,5248.958916,nan,52.721836,nan,342,2736,534996,49216536,2967568,342
96,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49870738,5298.829654,nan,49.870738,nan,322,2576,539154,46338376,2990632,322
97,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53153584,5351.983238,nan,53.153584,nan,345,2760,534996,49648260,2967568,345
98,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50437328,5402.420566,nan,50.437328,nan,326,2608,537768,46914008,2982944,326
99,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53845942,5456.266508,nan,53.845942,nan,350,2800,530838,50367800,2944504,350
100,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49034464,5505.300972,nan,49.034464,nan,316,2528,543312,45474928,3013696,316
101,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55078936,5560.379908,nan,55.078936,nan,358,2864,543312,51519064,3013696,358
102,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49475286,5609.855194,nan,49.475286,nan,319,2552,544698,45906652,3021384,319
103,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52514402,5662.369596,nan,52.514402,nan,341,2728,525294,49072628,2913752,341
104,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49411768,5711.781364,nan,49.411768,nan,319,2552,534996,45906652,2967568,319
105,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52794428,5764.575792,nan,52.794428,nan,342,2736,546084,49216536,3029072,342
106,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53477712,5818.053504,nan,53.477712,nan,347,2776,540540,49936076,2998320,347
107,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53045964,5871.099468,nan,53.045964,nan,344,2752,540540,49504352,2998320,344
108,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52020404,5923.119872,nan,52.020404,nan,337,2696,537768,48496996,2982944,337
109,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54269884,5977.389756,nan,54.269884,nan,352,2816,551628,50655616,3059824,352
110,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50384152,6027.773908,nan,50.384152,nan,325,2600,551628,46770100,3059824,325
111,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46506226,6074.280134,nan,46.506226,nan,299,2392,530838,43028492,2944504,299
112,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48475680,6122.755814,nan,48.47568,nan,313,2504,523908,45043204,2906064,313
113,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53980784,6176.736598,nan,53.980784,nan,351,2808,529452,50511708,2936816,351
114,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51975034,6228.711632,nan,51.975034,nan,337,2696,530838,48496996,2944504,337
115,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49078566,6277.790198,nan,49.078566,nan,317,2536,528066,45618836,2929128,317
116,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52271940,6330.062138,nan,52.27194,nan,339,2712,532224,48784812,2952192,339
117,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48843910,6378.906048,nan,48.84391,nan,316,2528,514206,45474928,2852248,316
118,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52334190,6431.240238,nan,52.33419,nan,340,2720,519750,48928720,2883000,340
119,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47594036,6478.834274,nan,47.594036,nan,307,2456,521136,44179756,2890688,307
120,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50904104,6529.738378,nan,50.904104,nan,330,2640,521136,47489640,2890688,330
121,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47369722,6577.1081,nan,47.369722,nan,305,2440,530838,43891940,2944504,305
122,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51497916,6628.606016,nan,51.497916,nan,334,2672,523908,48065272,2906064,334
123,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49914840,6678.520856,nan,49.91484,nan,323,2584,523908,46482284,2906064,323
124,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49754044,6728.2749,nan,49.754044,nan,321,2568,543312,46194468,3013696,321
125,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51499184,6779.774084,nan,51.499184,nan,333,2664,546084,47921364,3029072,333
126,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48845178,6828.619262,nan,48.845178,nan,315,2520,536382,45331020,2975256,315
127,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49313222,6877.932484,nan,49.313222,nan,318,2544,541926,45762744,3006008,318
128,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51175056,6929.10754,nan,51.175056,nan,331,2648,540540,47633548,2998320,331
129,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55314860,6984.4224,nan,55.31486,nan,358,2864,579348,51519064,3213584,358
130,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48873668,7033.296068,nan,48.873668,nan,314,2512,562716,45187112,3121328,314
131,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51895904,7085.191972,nan,51.895904,nan,335,2680,562716,48209180,3121328,335
132,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49170574,7134.362546,nan,49.170574,nan,316,2528,564102,45474928,3129016,316
133,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51158176,7185.520722,nan,51.158176,nan,330,2640,559944,47489640,3105952,330
134,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57310268,7242.83099,nan,57.310268,nan,373,2984,554400,53677684,3075200,373
135,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50367272,7293.198262,nan,50.367272,nan,324,2592,571032,46626192,3167456,324
136,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52220032,7345.418294,nan,52.220032,nan,337,2696,568260,48496996,3152080,337
137,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53307842,7398.726136,nan,53.307842,nan,345,2760,558558,49648260,3098264,345
138,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51464156,7450.190292,nan,51.464156,nan,332,2656,562716,47777456,3121328,332
139,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57275240,7507.465532,nan,57.27524,nan,372,2976,571032,53533776,3167456,372
140,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54864964,7562.330496,nan,54.864964,nan,355,2840,576576,51087340,3198208,355
141,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50726428,7613.056924,nan,50.726428,nan,327,2616,559944,47057916,3105952,327
142,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49350786,7662.40771,nan,49.350786,nan,317,2536,569646,45618836,3159768,317
143,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51239842,7713.647552,nan,51.239842,nan,330,2640,572418,47489640,3175144,330
144,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50034070,7763.681622,nan,50.03407,nan,322,2576,564102,46338376,3129016,322
145,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52732178,7816.4138,nan,52.732178,nan,341,2728,558558,49072628,3098264,341
146,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51850534,7868.264334,nan,51.850534,nan,335,2680,555786,48209180,3082888,335
147,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52839798,7921.104132,nan,52.839798,nan,342,2736,553014,49216536,3067512,342
148,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50411374,7971.515506,nan,50.411374,nan,325,2600,555786,46770100,3082888,325
149,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54198560,8025.714066,nan,54.19856,nan,351,2808,562716,50511708,3121328,351
150,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53047232,8078.761298,nan,53.047232,nan,343,2744,562716,49360444,3121328,343
151,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51670322,8130.43162,nan,51.670322,nan,334,2672,550242,48065272,3052136,334
