step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,0,1,1,1
3,0,0,4,5,4
4,0,0,2,7,2
5,0,0,3,10,3
6,0,0,1,11,1
7,0,0,1,12,1
8,0,0,0,12,0
9,0,0,1,13,1
10,0,0,1,14,1
11,0,0,4,18,4
12,0,0,1,19,1
13,0,0,0,19,0
14,0,0,1,20,1
15,0,0,0,20,0
16,0,0,0,20,0
17,0,0,0,20,0
18,0,0,1,21,1
19,0,0,4,25,4
20,0,0,2,27,2
21,0,0,1,28,1
22,0,0,1,29,1
23,0,0,1,30,1
24,0,0,2,32,2
25,0,0,0,32,0
26,0,0,3,35,3
27,0,0,1,36,1
28,0,0,1,37,1
29,0,0,2,39,2
30,0,0,1,40,1
31,0,0,1,41,1
32,0,0,1,42,1
33,0,0,1,43,1
34,0,0,0,43,0
35,0,0,1,44,1
36,0,0,2,46,2
37,0,0,3,49,3
38,0,0,1,50,1
39,0,0,1,51,1
40,0,0,2,53,2
41,0,0,2,55,2
42,0,0,0,55,0
43,0,0,0,55,0
44,0,0,1,56,1
45,0,0,1,57,1
46,0,0,1,58,1
47,0,0,0,58,0
48,0,0,1,59,1
49,0,0,1,60,1
50,0,0,1,61,1
51,0,0,2,63,2
52,0,0,1,64,1
53,0,0,1,65,1
54,0,0,0,65,0
55,0,0,3,68,3
56,0,0,1,69,1
57,0,0,1,70,1
58,0,0,1,71,1
59,0,0,1,72,1
60,0,0,0,72,0
61,0,0,1,73,1
62,0,0,2,75,2
63,0,0,2,77,2
64,0,0,1,78,1
65,0,0,1,79,1
66,0,0,4,83,4
67,0,0,1,84,1
68,0,0,3,87,3
69,0,0,2,89,2
70,0,0,1,90,1
71,0,0,2,92,2
72,0,0,1,93,1
73,0,0,1,94,1
74,0,0,3,97,3
75,0,0,2,99,2
76,0,0,0,99,0
77,0,0,0,99,0
78,0,0,1,100,1
79,0,0,0,100,0
80,0,0,1,101,1
81,0,0,1,102,1
82,0,0,1,103,1
83,0,0,0,103,0
84,0,0,2,105,2
85,0,0,1,106,1
86,0,0,0,106,0
87,0,0,1,107,1
88,0,0,2,109,2
89,0,0,1,110,1
90,0,0,2,112,2
91,0,0,2,114,2
92,0,0,0,114,0
93,0,0,1,115,1
94,0,0,1,116,1
95,0,0,0,116,0
96,0,0,0,116,0
97,0,0,1,117,1
98,0,0,1,118,1
99,0,0,1,119,1
100,0,0,0,119,0
101,0,0,1,120,1
102,0,0,1,121,1
103,0,0,2,123,2
104,0,0,2,125,2
105,0,0,0,125,0
106,0,0,1,126,1
107,0,0,0,126,0
108,0,0,3,129,3
109,0,0,3,132,3
110,0,0,1,133,1
111,0,0,1,134,1
112,0,0,1,135,1
113,0,0,3,138,3
114,0,0,2,140,2
115,0,0,2,142,2
116,0,0,0,142,0
117,0,0,1,143,1
118,0,0,1,144,1
119,0,0,0,144,0
120,0,0,0,144,0
121,0,0,0,144,0
122,0,0,1,145,1
123,0,0,1,146,1
124,0,0,2,148,2
125,0,0,1,149,1
126,0,0,0,149,0
127,0,0,2,151,2
128,0,0,1,152,1
129,0,0,0,152,0
130,0,0,1,153,1
131,0,0,3,156,3
132,0,0,1,157,1
133,0,0,0,157,0
134,0,0,1,158,1
135,0,0,0,158,0
136,0,0,1,159,1
137,0,0,3,162,3
138,0,0,0,162,0
139,0,0,2,164,2
140,0,0,2,166,2
141,0,0,1,167,1
142,0,0,1,168,1
143,0,0,0,168,0
144,0,0,1,169,1
145,0,0,0,169,0
146,0,0,3,172,3
147,0,0,0,172,0
148,0,0,0,172,0
149,0,0,2,174,2
150,0,0,1,175,1
151,0,0,2,177,2
152,0,0,1,178,1
153,0,0,1,179,1
154,0,0,1,180,1
155,0,0,0,180,0
156,0,0,2,182,2
157,0,0,0,182,0
158,0,0,1,183,1
159,0,0,2,185,2
160,0,0,1,186,1
161,0,0,2,188,2
162,0,0,2,190,2
163,0,0,2,192,2
164,0,0,1,193,1
165,0,0,1,194,1
166,0,0,0,194,0
167,0,0,0,194,0
168,0,0,1,195,1
169,0,0,1,196,1
170,0,0,1,197,1
171,0,0,3,200,3
172,0,0,1,201,1
173,0,0,1,202,1
174,0,0,3,205,3
175,0,0,1,206,1
176,0,0,1,207,1
177,0,0,0,207,0
178,0,0,1,208,1
179,0,0,0,208,0
180,0,0,0,208,0
181,0,0,1,209,1
182,0,0,1,210,1
183,0,0,2,212,2
184,0,0,2,214,2
185,0,0,0,214,0
186,0,0,3,217,3
187,0,0,1,218,1
188,0,0,1,219,1
189,0,0,2,221,2
190,0,0,2,223,2
191,0,0,1,224,1
192,0,0,0,224,0
193,0,0,0,224,0
194,0,0,1,225,1
195,0,0,1,226,1
196,0,0,0,226,0
197,0,0,3,229,3
198,0,0,0,229,0
199,0,0,2,231,2
200,0,0,1,232,1
201,0,0,1,233,1
202,0,0,0,233,0
203,0,0,1,234,1
204,0,0,0,234,0
205,0,0,1,235,1
206,0,0,2,237,2
207,0,0,2,239,2
208,0,0,5,244,5
209,0,0,1,245,1
210,0,0,3,248,3
211,0,0,0,248,0
212,0,0,0,248,0
213,0,0,1,249,1
214,0,0,0,249,0
215,0,0,0,249,0
216,0,0,4,253,4
217,0,0,1,254,1
218,0,0,1,255,1
219,0,0,1,256,1
220,0,0,1,257,1
221,0,0,2,259,2
222,0,0,1,260,1
223,0,0,0,260,0
224,0,0,0,260,0
225,0,0,0,260,0
226,0,0,0,260,0
227,0,0,2,262,2
228,0,0,1,263,1
229,0,0,1,264,1
230,0,0,0,264,0
231,0,0,3,267,3
232,0,0,1,268,1
233,0,0,2,270,2
234,0,0,1,271,1
235,0,0,2,273,2
236,0,0,1,274,1
237,0,0,1,275,1
238,0,0,3,278,3
239,0,0,0,278,0
240,0,0,2,280,2
241,0,0,0,280,0
242,0,0,2,282,2
243,0,0,2,284,2
244,0,0,2,286,2
245,0,0,3,289,3
246,0,0,3,292,3
247,0,0,3,295,3
248,0,0,1,296,1
249,0,0,1,297,1
250,0,0,0,297,0
251,0,0,1,298,1
252,0,0,0,298,0
253,0,0,0,298,0
254,0,0,0,298,0
255,0,0,1,299,1
256,0,0,2,301,2
257,0,0,0,301,0
258,0,0,3,304,3
259,0,0,0,304,0
260,0,0,1,305,1
261,0,0,0,305,0
262,0,0,2,307,2
263,0,0,1,308,1
264,0,0,1,309,1
265,0,0,0,309,0
266,0,0,3,312,3
267,0,0,0,312,0
268,0,0,1,313,1
269,0,0,2,315,2
270,0,0,1,316,1
271,0,0,1,317,1
272,0,0,1,318,1
273,0,0,1,319,1
274,0,0,0,319,0
275,0,0,0,319,0
276,0,0,1,320,1
277,0,0,1,321,1
278,0,0,0,321,0
279,0,0,2,323,2
280,0,0,4,327,4
281,0,0,3,330,3
282,0,0,1,331,1
283,0,0,1,332,1
284,0,0,0,332,0
285,0,0,1,333,1
286,0,0,0,333,0
287,0,0,0,333,0
288,0,0,2,335,2
289,0,0,2,337,2
290,0,0,2,339,2
291,0,0,1,340,1
292,0,0,2,342,2
293,0,0,1,343,1
294,0,0,2,345,2
295,0,0,1,346,1
296,0,0,1,347,1
297,0,0,0,347,0
298,0,0,2,349,2
299,0,0,0,349,0
300,0,0,1,350,1
301,0,0,1,351,1
302,0,0,1,352,1
303,0,0,1,353,1
304,0,0,1,354,1
305,0,0,0,354,0
306,0,0,2,356,2
307,0,0,2,358,2
308,0,0,2,360,2
309,0,0,0,360,0
310,0,0,2,362,2
311,0,0,0,362,0
312,0,0,0,362,0
313,0,0,2,364,2
314,0,0,0,364,0
315,0,0,2,366,2
316,0,0,1,367,1
317,0,0,0,367,0
318,0,0,1,368,1
319,0,0,4,372,4
320,0,0,3,375,3
321,0,0,1,376,1
322,0,0,0,376,0
323,0,0,1,377,1
324,0,0,1,378,1
325,0,0,0,378,0
326,0,0,0,378,0
327,0,0,1,379,1
328,0,0,2,381,2
329,0,0,2,383,2
330,0,0,2,385,2
331,0,0,0,385,0
332,0,0,4,389,4
333,0,0,2,391,2
334,0,0,2,393,2
335,0,0,1,394,1
336,0,0,1,395,1
337,0,0,0,395,0
338,0,0,1,396,1
339,0,0,1,397,1
340,0,0,1,398,1
341,0,0,1,399,1
342,0,0,0,399,0
343,0,0,3,402,3
344,0,0,0,402,0
345,0,0,2,404,2
346,0,0,3,407,3
347,0,0,1,408,1
348,0,0,3,411,3
349,0,0,2,413,2
350,0,0,0,413,0
351,0,0,2,415,2
352,0,0,1,416,1
353,0,0,0,416,0
354,0,0,0,416,0
355,0,0,1,417,1
356,0,0,2,419,2
357,0,0,1,420,1
358,0,0,1,421,1
359,0,0,2,423,2
360,0,0,1,424,1
361,0,0,2,426,2
362,0,0,0,426,0
363,0,0,1,427,1
364,0,0,0,427,0
365,0,0,0,427,0
366,0,0,0,427,0
367,0,0,1,428,1
368,0,0,1,429,1
369,0,0,2,431,2
370,0,0,0,431,0
371,0,0,1,432,1
372,0,0,5,437,5
373,0,0,2,439,2
374,0,0,0,439,0
375,0,0,1,440,1
376,0,0,0,440,0
377,0,0,2,442,2
378,0,0,2,444,2
379,0,0,0,444,0
380,0,0,1,445,1
381,0,0,2,447,2
382,0,0,1,448,1
383,0,0,3,451,3
384,0,0,0,451,0
385,0,0,0,451,0
386,0,0,1,452,1
387,0,0,4,456,4
388,0,0,1,457,1
389,0,0,2,459,2
390,0,0,3,462,3
391,0,0,1,463,1
392,0,0,1,464,1
393,0,0,0,464,0
394,0,0,0,464,0
395,0,0,1,465,1
396,0,0,1,466,1
397,0,0,3,469,3
398,0,0,4,473,4
399,0,0,3,476,3
400,0,0,1,477,1
401,0,0,0,477,0
402,0,0,1,478,1
403,0,0,0,478,0
404,0,0,2,480,2
405,0,0,1,481,1
406,0,0,1,482,1
407,0,0,0,482,0
408,0,0,2,484,2
409,0,0,0,484,0
410,0,0,1,485,1
411,0,0,3,488,3
412,0,0,2,490,2
413,0,0,0,490,0
414,0,0,2,492,2
415,0,0,0,492,0
416,0,0,2,494,2
417,0,0,2,496,2
418,0,0,3,499,3
419,0,0,1,500,1
420,0,0,0,500,0
421,0,0,2,502,2
422,0,0,1,503,1
423,0,0,1,504,1
424,0,0,0,504,0
425,0,0,1,505,1
426,0,0,2,507,2
427,0,0,1,508,1
428,0,0,5,513,5
429,0,0,0,513,0
430,0,0,1,514,1
431,0,0,0,514,0
432,0,0,2,516,2
433,0,0,2,518,2
434,0,0,3,521,3
435,0,0,1,522,1
436,0,0,1,523,1
437,0,0,1,524,1
438,0,0,2,526,2
439,0,0,0,526,0
440,0,0,0,526,0
441,0,0,1,527,1
442,0,0,3,530,3
443,0,0,0,530,0
444,0,0,0,530,0
445,0,0,1,531,1
446,0,0,0,531,0
447,0,0,2,533,2
448,0,0,3,536,3
449,0,0,1,537,1
450,0,0,2,539,2
451,0,0,0,539,0
452,0,0,1,540,1
453,0,0,1,541,1
454,0,0,1,542,1
455,0,0,1,543,1
456,0,0,2,545,2
457,0,0,2,547,2
458,0,0,1,548,1
459,0,0,3,551,3
460,0,0,2,553,2
461,0,0,1,554,1
462,0,0,0,554,0
463,0,0,1,555,1
464,0,0,1,556,1
465,0,0,1,557,1
466,0,0,1,558,1
467,0,0,3,561,3
468,0,0,0,561,0
469,0,0,1,562,1
470,0,0,0,562,0
471,0,0,1,563,1
472,0,0,2,565,2
473,0,0,0,565,0
474,0,0,3,568,3
475,0,0,1,569,1
476,0,0,0,569,0
477,0,0,2,571,2
478,0,0,1,572,1
479,0,0,1,573,1
480,0,0,1,574,1
481,0,0,1,575,1
482,0,0,3,578,3
483,0,0,0,578,0
484,0,0,2,580,2
485,0,0,2,582,2
486,0,0,0,582,0
487,0,0,1,583,1
488,0,0,1,584,1
489,0,0,0,584,0
490,0,0,1,585,1
491,0,0,1,586,1
492,0,0,0,586,0
493,0,0,0,586,0
494,0,0,2,588,2
495,0,0,1,589,1
496,0,0,2,591,2
497,0,0,1,592,1
498,0,0,1,593,1
499,0,0,1,594,1
500,0,0,0,594,0
501,0,0,3,597,3
502,0,0,1,598,1
503,0,0,2,600,2
504,0,0,2,602,2
505,0,0,0,602,0
506,0,0,2,604,2
507,0,0,2,606,2
508,0,0,0,606,0
509,0,0,4,610,4
510,0,0,0,610,0
511,0,0,4,614,4
512,0,0,2,616,2
513,0,0,1,617,1
514,0,0,1,618,1
515,0,0,2,620,2
516,0,0,2,622,2
517,0,0,0,622,0
518,0,0,1,623,1
519,0,0,1,624,1
520,0,0,0,624,0
521,0,0,0,624,0
522,0,0,3,627,3
523,0,0,0,627,0
524,0,0,2,629,2
525,0,0,1,630,1
526,0,0,1,631,1
527,0,0,2,633,2
528,0,0,2,635,2
529,0,0,0,635,0
530,0,0,0,635,0
531,0,0,1,636,1
532,0,0,0,636,0
533,0,0,1,637,1
534,0,0,2,639,2
535,0,0,0,639,0
536,0,0,0,639,0
537,0,0,2,641,2
538,0,0,0,641,0
539,0,0,2,643,2
540,0,0,2,645,2
541,0,0,0,645,0
542,0,0,0,645,0
543,0,0,2,647,2
544,0,0,0,647,0
545,0,0,0,647,0
546,0,0,0,647,0
547,0,0,2,649,2
548,0,0,3,652,3
549,0,0,3,655,3
550,0,0,1,656,1
551,0,0,1,657,1
552,0,0,2,659,2
553,0,0,1,660,1
554,0,0,1,661,1
555,0,0,2,663,2
556,0,0,1,664,1
557,0,0,3,667,3
558,0,0,0,667,0
559,0,0,1,668,1
560,0,0,2,670,2
561,0,0,0,670,0
562,0,0,0,670,0
563,0,0,1,671,1
564,0,0,2,673,2
565,0,0,0,673,0
566,0,0,1,674,1
567,0,0,1,675,1
568,0,0,2,677,2
569,0,0,1,678,1
570,0,0,1,679,1
571,0,0,4,683,4
572,0,0,2,685,2
573,0,0,0,685,0
574,0,0,0,685,0
575,0,0,0,685,0
576,0,0,1,686,1
577,0,0,1,687,1
578,0,0,1,688,1
579,0,0,2,690,2
580,0,0,3,693,3
581,0,0,1,694,1
582,0,0,1,695,1
583,0,0,0,695,0
584,0,0,2,697,2
585,0,0,1,698,1
586,0,0,0,698,0
587,0,0,1,699,1
588,0,0,2,701,2
589,0,0,0,701,0
590,0,0,0,701,0
591,0,0,1,702,1
592,0,0,3,705,3
593,0,0,2,707,2
594,0,0,0,707,0
595,0,0,1,708,1
596,0,0,4,712,4
597,0,0,2,714,2
598,0,0,1,715,1
599,0,0,0,715,0
600,0,0,0,715,0
601,0,0,3,718,3
602,0,0,2,720,2
603,0,0,2,722,2
604,0,0,3,725,3
605,0,0,1,726,1
606,0,0,0,726,0
607,0,0,1,727,1
608,0,0,2,729,2
609,0,0,1,730,1
610,0,0,1,731,1
611,0,0,1,732,1
612,0,0,1,733,1
613,0,0,0,733,0
614,0,0,0,733,0
615,0,0,1,734,1
616,0,0,1,735,1
617,0,0,2,737,2
618,0,0,0,737,0
619,0,0,0,737,0
620,0,0,1,738,1
621,0,0,1,739,1
622,0,0,2,741,2
623,0,0,2,743,2
624,0,0,0,743,0
625,0,0,0,743,0
626,0,0,1,744,1
627,0,0,1,745,1
628,0,0,3,748,3
629,0,0,2,750,2
630,0,0,3,753,3
631,0,0,1,754,1
632,0,0,2,756,2
633,0,0,0,756,0
634,0,0,0,756,0
635,0,0,0,756,0
636,0,0,2,758,2
637,0,0,2,760,2
638,0,0,1,761,1
639,0,0,1,762,1
640,0,0,1,763,1
641,0,0,1,764,1
642,0,0,0,764,0
643,0,0,0,764,0
644,0,0,1,765,1
645,0,0,1,766,1
646,0,0,1,767,1
647,0,0,1,768,1
648,0,0,1,769,1
649,0,0,1,770,1
650,0,0,0,770,0
651,0,0,2,772,2
652,0,0,2,774,2
653,0,0,0,774,0
654,0,0,3,777,3
655,0,0,1,778,1
656,0,0,1,779,1
657,0,0,1,780,1
658,0,0,1,781,1
659,0,0,1,782,1
660,0,0,2,784,2
661,0,0,0,784,0
662,0,0,1,785,1
663,0,0,0,785,0
664,0,0,2,787,2
665,0,0,2,789,2
666,0,0,0,789,0
667,0,0,1,790,1
668,0,0,2,792,2
669,0,0,2,794,2
670,0,0,1,795,1
671,0,0,1,796,1
672,0,0,1,797,1
673,0,0,2,799,2
674,0,0,0,799,0
675,0,0,1,800,1
676,0,0,1,801,1
677,0,0,3,804,3
678,0,0,2,806,2
679,0,0,1,807,1
680,0,0,1,808,1
681,0,0,2,810,2
682,0,0,2,812,2
683,0,0,0,812,0
684,0,0,1,813,1
685,0,0,1,814,1
686,0,0,0,814,0
687,0,0,1,815,1
688,0,0,0,815,0
689,0,0,3,818,3
690,0,0,0,818,0
691,0,0,2,820,2
692,0,0,2,822,2
693,0,0,1,823,1
694,0,0,1,824,1
695,0,0,1,825,1
696,0,0,1,826,1
697,0,0,0,826,0
698,0,0,1,827,1
699,0,0,0,827,0
700,0,0,2,829,2
701,0,0,1,830,1
702,0,0,1,831,1
703,0,0,2,833,2
704,0,0,1,834,1
705,0,0,0,834,0
706,0,0,1,835,1
707,0,0,2,837,2
708,0,0,3,840,3
709,0,0,2,842,2
710,0,0,1,843,1
711,0,0,0,843,0
712,0,0,0,843,0
713,0,0,0,843,0
714,0,0,0,843,0
715,0,0,0,843,0
716,0,0,1,844,1
717,0,0,0,844,0
718,0,0,3,847,3
719,0,0,0,847,0
720,0,0,0,847,0
721,0,0,1,848,1
722,0,0,0,848,0
723,0,0,0,848,0
724,0,0,1,849,1
725,0,0,0,849,0
726,0,0,1,850,1
727,0,0,2,852,2
728,0,0,3,855,3
729,0,0,0,855,0
730,0,0,3,858,3
731,0,0,2,860,2
732,0,0,1,861,1
733,0,0,2,863,2
734,0,0,2,865,2
735,0,0,3,868,3
736,0,0,1,869,1
737,0,0,1,870,1
738,0,0,1,871,1
739,0,0,1,872,1
740,0,0,1,873,1
741,0,0,2,875,2
742,0,0,1,876,1
743,0,0,2,878,2
744,0,0,2,880,2
745,0,0,1,881,1
746,0,0,1,882,1
747,0,0,1,883,1
748,0,0,1,884,1
749,0,0,2,886,2
750,0,0,1,887,1
751,0,0,1,888,1
752,0,0,1,889,1
753,0,0,1,890,1
754,0,0,1,891,1
755,0,0,1,892,1
756,0,0,1,893,1
757,0,0,2,895,2
758,0,0,1,896,1
759,0,0,1,897,1
760,0,0,1,898,1
761,0,0,1,899,1
762,0,0,2,901,2
763,0,0,0,901,0
764,0,0,0,901,0
765,0,0,0,901,0
766,0,0,0,901,0
767,0,0,2,903,2
768,0,0,3,906,3
769,0,0,0,906,0
770,0,0,1,907,1
771,0,0,0,907,0
