step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,42.8245048007668,28.510896473058907,27.468757478218194,27.468757478218194,0.85,0.85,54.347052487535805,29.131322973326373,29.131322973326373,49.696957065582275,26.412665035284714,26.412665035284714,nan,21.681025408875108,16.532269934258647,52.54650263850626,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,9400,31.012693512489772,26.72591081289516,26.848330863373594,nan,nan,nan,nan,29.131322973326373,37.21889880063223,37.21889880063223,600,29.131322973326373
200,1,500,20,20,36.73729671815624,36.39423898635083,20.518023467046955,20.518023467046955,0.95,0.95,48.10446972460338,22.893080207912405,22.893080207912405,54.85306235198975,21.00364343981783,21.00364343981783,nan,19.679840523300324,14.625681938917422,23.773018536630563,56.91226245339778,0.0,0.0,59.07882686923406,56.91226250799819,9280,39.45185734181025,19.6269695274238,34.01918230008579,nan,nan,nan,nan,22.893080207912405,29.69919699415998,29.69919699415998,720,22.893080207912405
300,1,500,20,20,31.935568597558603,35.94910617544455,20.219565319566634,20.219565319566634,0.8939393939393939,0.8939393939393939,40.46891088539208,21.99056221642142,21.99056221642142,49.851974102020264,19.035221300445052,19.035221300445052,nan,14.768712047191878,12.620701915942599,23.831223231017717,56.16867149501118,0.0,0.0,58.119345475077274,56.16867160111225,9340,38.06870121986849,20.050644255208788,34.17810938469083,nan,nan,nan,nan,21.99056221642142,22.474347799505296,22.474347799505296,660,21.99056221642142
400,1,500,20,20,30.4247421704733,37.58370234256985,19.86103065026295,19.86103065026295,0.9,0.9,38.16333589108426,20.862132816822456,20.862132816822456,51.88793981323242,16.83717291920265,16.83717291920265,nan,12.715696708758955,11.75257198902924,18.13965518036692,57.444732992832805,0.0,0.0,58.56830828024213,57.44473308221319,9620,38.69647731417781,19.87183096606432,36.58260026539074,nan,nan,nan,nan,20.862132816822456,19.585628852983792,19.585628852983792,380,20.862132816822456
500,1,500,20,20,27.385598798941807,45.40881939364527,10.663922368216744,10.663922368216744,1.0,1.0,37.31676836394436,11.974338070526391,11.974338070526391,54.6115850730896,11.906604938673405,11.906604938673405,nan,11.54306165373136,10.908284662224613,13.285893932868145,56.07274176186201,0.0,0.0,56.874639824918106,56.07274172776077,9720,46.51120207362501,10.363437751293098,44.09840365723438,nan,nan,nan,nan,11.974338070526391,18.249874538524548,18.249874538524548,280,11.974338070526391
600,1,500,20,20,26.70385568199991,41.092451679696715,15.633972503847724,15.633972503847724,0.95,0.95,34.373063049746115,17.346288936430305,17.346288936430305,50.26877805023194,14.890679911143451,14.890679911143451,nan,12.636161295879255,11.820755296816694,15.163388603024995,56.72642418354444,0.0,0.0,58.50883895436568,56.72642401597888,9400,42.866449330387624,15.642389623978051,39.38013507954857,nan,nan,nan,nan,17.346288936430305,15.501507571342119,15.501507571342119,600,17.346288936430305
700,1,500,20,20,29.612461255314262,34.756183592304396,22.283283862391894,22.283283862391894,0.85,0.85,35.224958986430394,23.80872045626489,23.80872045626489,48.52356174697876,19.31136286664967,19.31136286664967,nan,13.587557589408329,12.330420680497308,42.25220809602058,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,9260,36.62532349287806,22.64945888093738,33.23074691834255,nan,nan,nan,nan,23.80872045626489,17.0486593888174,17.0486593888174,740,23.80872045626489
800,1,500,20,20,29.28626380708686,38.800644346081015,15.939547943182673,15.939547943182673,0.9488636363636364,0.9488636363636364,38.39279726685671,18.703909257925854,18.703909257925854,52.304076000976565,17.135892230275836,17.135892230275836,nan,14.848259610692356,13.481205100549333,20.136845065303355,54.74019228926369,0.0,0.0,57.32035883316187,54.74019241405115,9120,41.78447734601697,15.535881487144897,36.03628315612529,nan,nan,nan,nan,18.703909257925854,19.640395785799647,19.640395785799647,880,18.703909257925854
900,1,500,20,20,29.147227827899364,41.43098908483775,14.108489872883277,14.108489872883277,1.0,1.0,38.92096912912127,16.81491964012889,16.81491964012889,53.13235623703003,16.165998750340083,16.165998750340083,nan,14.411323435194328,13.419344429665495,18.991578400434687,55.53947895772102,0.0,0.0,57.71601089828388,55.53947882699318,9260,44.141036049212104,13.574974849071776,38.7245591868643,nan,nan,nan,nan,16.81491964012889,19.592559272681058,19.592559272681058,740,16.81491964012889
1000,1,500,20,20,32.12708954078487,34.76241389382635,22.858629456572885,22.858629456572885,0.85,0.85,39.238928936962196,23.602733163735063,23.602733163735063,49.504438300323486,17.616238076321196,17.616238076321196,nan,11.257101013171246,9.817087054884574,54.25400600263166,57.62104335039923,0.0,0.0,58.56571378691167,57.6210435584657,9680,35.66142989495714,22.904283891954538,34.018310394730634,nan,nan,nan,nan,23.602733163735063,21.431665602195547,21.431665602195547,320,23.602733163735063
