step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51024436950684,67.5102424621582,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.89995434479886,32.358795085013604,4,8,3,4,8,0,7,-105.0,70.5,-47.5,5.0,1984264,2.480348,nan,1.984264,nan,4,504,1156640,8,826592,8,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.118157891248714,29.425640515204567,6,12,1,5,12,0,6,-105.0,70.5,-47.5,5.0,2686780,5.167128,nan,2.68678,nan,5,432,1445800,10,1239888,12,5,660,320,80,340,85,165,5,0,0,5
5,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.68852672319338,31.36060759967961,9,18,1,5,18,0,6,-105.0,70.5,-47.5,5.0,3306796,8.473924,nan,3.306796,nan,5,504,1445800,10,1859832,18,5,660,320,80,340,85,165,5,0,0,5
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.95756754490021,29.856457813541173,11,22,1,3,22,0,4,-105.0,70.5,-47.5,5.0,3141436,11.61536,nan,3.141436,nan,3,432,867480,6,2273128,22,3,396,192,48,204,51,99,3,0,0,3
7,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.5079067671849,29.573864752699578,11,22,0,5,22,0,5,-105.0,70.5,-47.5,5.0,3720092,15.335452,nan,3.720092,nan,5,504,1445800,10,2273128,22,5,660,320,80,340,85,165,5,0,0,5
8,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.93397808074951,59.71293258666992,12,24,0,2,24,0,2,-105.0,70.5,-47.5,5.0,3058648,18.3941,nan,3.058648,nan,2,288,578320,4,2479776,24,2,264,128,32,136,34,66,2,0,0,2
9,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.270453135172524,58.04386901855469,14,28,0,3,28,0,3,-105.0,70.5,-47.5,5.0,3761380,22.15548,nan,3.76138,nan,3,432,867480,6,2893072,28,3,396,192,48,204,51,99,3,0,0,3
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,1,562500.0,27.145809910582532,19.396823423391048,17,34,1,3,34,0,4,-105.0,70.5,-47.5,5.0,4381324,26.536804,nan,4.381324,nan,3,432,867480,6,3513016,34,3,396,192,48,204,51,99,3,0,0,3
11,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,3,562500.0,48.390511209419344,30.843348018519908,23,46,3,4,46,0,7,-105.0,70.5,-47.5,5.0,5911152,32.447956,nan,5.911152,nan,4,1080,1156640,8,4752904,46,4,528,256,64,272,68,132,4,0,0,4
