step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.51023864746094,67.51023864746094,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,289292,0.289292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,29.76582370556312,20.01055968068995,6,12,3,4,12,0,7,-105.0,70.5,-47.5,5.0,1157168,1.44646,nan,1.157168,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,0,0,4
4,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.19896657328485,32.37753901283723,8,16,0,3,16,0,3,-105.0,70.5,-47.5,5.0,867876,2.314336,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
5,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.36434070057077,35.573725653469126,10,20,0,2,20,0,2,-105.0,70.5,-47.5,5.0,578584,2.89292,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.50337600708008,59.50337600708008,11,22,0,1,22,0,1,-105.0,70.5,-47.5,5.0,289292,3.182212,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
7,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.58283615112305,67.58283615112305,12,24,0,1,24,0,1,-105.0,70.5,-47.5,5.0,289292,3.471504,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
8,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,13,26,0,0,26,0,0,-105.0,70.5,-47.5,5.0,0,3.471504,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.79667663574219,67.79667663574219,16,32,1,1,32,0,2,-105.0,70.5,-47.5,5.0,289292,3.760796,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.037132263183594,62.037132263183594,17,34,0,1,34,0,1,-105.0,70.5,-47.5,5.0,289292,4.050088,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.94159611725065,30.347959732370462,20,40,0,3,40,0,3,-105.0,70.5,-47.5,5.0,867876,4.917964,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.161659240722656,60.161659240722656,27,54,0,1,54,0,1,-105.0,70.5,-47.5,5.0,289292,5.207256,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,28,56,0,0,56,0,0,-105.0,70.5,-47.5,5.0,0,5.207256,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.326171875,66.326171875,28,56,0,1,56,0,1,-105.0,70.5,-47.5,5.0,289292,5.496548,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
15,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,25,50,0,0,50,0,0,-105.0,70.5,-47.5,5.0,0,5.496548,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,24,48,0,0,48,0,0,-105.0,70.5,-47.5,5.0,0,5.496548,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,5.0,0,5.496548,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.944580078125,58.944557189941406,19,38,0,1,38,0,1,-105.0,70.5,-47.5,5.0,289292,5.78584,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
19,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.06059981134939,47.67432457056826,19,38,0,3,38,0,3,-105.0,70.5,-47.5,5.0,867876,6.653716,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
20,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.48845291137695,59.55107116699219,22,44,1,2,44,0,3,-105.0,70.5,-47.5,5.0,578584,7.2323,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
21,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.29552841186523,64.29552841186523,24,48,0,1,48,0,1,-105.0,70.5,-47.5,5.0,289292,7.521592,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
22,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.75434112548828,60.754329681396484,24,48,0,1,48,0,1,-105.0,70.5,-47.5,5.0,289292,7.810884,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
23,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.04960250854492,62.04960250854492,22,44,0,1,44,0,1,-105.0,70.5,-47.5,5.0,289292,8.100176,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
24,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,21,42,0,0,42,0,0,-105.0,70.5,-47.5,5.0,0,8.100176,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.740765038251126,38.21473127867903,20,40,0,2,40,0,2,-105.0,70.5,-47.5,5.0,578584,8.67876,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
