step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,random,100,400,4,16,84.0,74.8125,84.0,74.8125,0.0,0,0,-1,nan,404,30,30,0.07425742574257425,0.24859461679093234,0.7,0.7,nan,0.0,nan,nan,0.0,nan,0.5101485148514852,0.5,0.980106744298884,1.7,404,30,30,0.07425742574257425,0.24859461679093234,0.7,0.7,nan,0.0,nan,nan,0.0,nan,0.5101485148514852,0.5,0.980106744298884,1.7
50,random,100,400,4,16,175.0,132.3125,175.0,132.3125,0.0,0,0,-1,nan,871,58,58,0.06659012629161883,0.24993465945567245,0.7586206896551724,0.7586206896551724,nan,0.0,nan,nan,0.0,nan,0.5354381936471488,0.5689655172413793,1.0626166082136548,23.948275862068964,871,58,58,0.06659012629161883,0.24993465945567245,0.7586206896551724,0.7586206896551724,nan,0.0,nan,nan,0.0,nan,0.5354381936471488,0.5689655172413793,1.0626166082136548,23.948275862068964
75,random,100,400,4,16,266.5,133.875,266.5,133.875,0.0,0,0,-1,nan,1302,89,89,0.06835637480798772,0.24816480460901308,0.8089887640449438,0.8089887640449438,nan,0.0,nan,nan,0.0,nan,0.5226190476190476,0.5617977528089888,1.0749660873793863,41.1123595505618,1302,89,89,0.06835637480798772,0.24816480460901308,0.8089887640449438,0.8089887640449438,nan,0.0,nan,nan,0.0,nan,0.5226190476190476,0.5617977528089888,1.0749660873793863,41.1123595505618
100,random,100,400,4,16,353.75,178.1875,353.75,178.1875,0.0,0,0,100,26.45455416400611,1766,117,117,0.06625141562853908,0.2563355165772228,0.8205128205128205,0.8205128205128205,nan,0.0,nan,nan,0.0,nan,0.5250849377123442,0.5299145299145299,1.009197735176383,45.06837606837607,1766,117,117,0.06625141562853908,0.2563355165772228,0.8205128205128205,0.8205128205128205,nan,0.0,nan,nan,0.0,nan,0.5250849377123442,0.5299145299145299,1.009197735176383,45.06837606837607
125,random,100,400,4,16,387.0,98.0,387.0,98.0,0.0,0,0,100,26.45455416400611,1709,113,113,0.06612053832650673,0.2700698753916443,0.8407079646017699,0.8407079646017699,nan,0.0,nan,nan,0.0,nan,0.5288375268188024,0.5309734513274337,1.0040389049572178,40.991150442477874,2113,143,143,0.0676762896355892,0.2655645763845019,0.8111888111888111,0.8111888111888111,nan,0.0,nan,nan,0.0,nan,0.5252642372613976,0.5244755244755245,0.9984984456775788,32.74825174825175
150,random,100,400,4,16,400.0,155.5,480.25,155.5,0.0,0,0,100,26.45455416400611,1700,116,116,0.06823529411764706,0.2728363719631708,0.8189655172413793,0.8189655172413793,nan,0.0,nan,nan,0.0,nan,0.5113886554621848,0.4827586206896552,0.9440151155745639,28.586206896551722,2571,174,174,0.0676779463243874,0.26520246779400464,0.7988505747126436,0.7988505747126436,nan,0.0,nan,nan,0.0,nan,0.5195361263914355,0.5114942528735632,0.9845210503959962,27.04022988505747
175,random,100,400,4,16,400.0,145.375,572.5,145.625,0.0,0,0,100,26.45455416400611,1703,112,112,0.06576629477392835,0.30892689778176863,0.7767857142857143,0.7767857142857143,nan,0.0,nan,nan,0.0,nan,0.5177984229510947,0.49107142857142855,0.9483833994175945,24.348214285714285,3005,201,201,0.06688851913477538,0.2820222893619913,0.7910447761194029,0.7910447761194029,nan,0.0,nan,nan,0.0,nan,0.5198870929403375,0.5223880597014925,1.0048105959834668,31.771144278606965
200,random,100,400,4,16,400.0,78.4375,627.25,78.4375,0.0,0,0,200,28.39492897523904,1628,112,112,0.0687960687960688,0.28481106061401557,0.7678571428571429,0.7678571428571429,nan,0.0,nan,nan,0.0,nan,0.5165094477594477,0.5,0.9680365038218302,-19.919642857142858,3394,229,229,0.06747200942840306,0.270262420210938,0.7947598253275109,0.7947598253275109,nan,0.0,nan,nan,0.0,nan,0.5209715323961052,0.5152838427947598,0.9890825328301799,13.283842794759826
225,random,100,400,4,16,400.0,120.9375,687.75,120.9375,0.0,0,0,200,28.39492897523904,1695,117,117,0.06902654867256637,0.29633852080507356,0.7606837606837606,0.7606837606837606,nan,0.0,nan,nan,0.0,nan,0.510409467621857,0.5213675213675214,1.0214691427976856,42.63247863247863,3808,260,260,0.06827731092436974,0.2794128513737592,0.7884615384615384,0.7884615384615384,nan,0.0,nan,nan,0.0,nan,0.5186521483593437,0.5230769230769231,1.0085312954579988,37.19615384615385
250,random,100,400,4,16,400.0,71.0,778.0,71.0,0.0,0,0,200,28.39492897523904,1660,117,117,0.07048192771084337,0.297070998539901,0.7435897435897436,0.7435897435897436,nan,0.0,nan,nan,0.0,nan,0.5131927710843374,0.49572649572649574,0.9659654688413932,-76.07692307692308,4231,291,291,0.06877806665090995,0.27801558840317947,0.7766323024054983,0.7766323024054983,nan,0.0,nan,nan,0.0,nan,0.5170473601872798,0.5051546391752577,0.9769987782014505,-14.419243986254296
