step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.59708296679719,19.451948067558288,11,22,2,4,22,0,6,-105.0,70.5,-47.5,192878,9,32,11,3,10,5.0,1158680,6.079332,nan,1.15868,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1512,9,4
12,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.96765327453613,60.13751983642578,12,24,1,2,24,0,3,-105.0,70.5,-47.5,192878,20,32,12,4,12,5.0,581944,6.661276,nan,0.581944,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
13,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,4,562500.0,66.80498313903809,65.98115539550781,12,24,4,2,24,0,6,-105.0,70.5,-47.5,192878,2,32,12,2,10,5.0,578920,7.240196,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
14,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,4,562500.0,64.70728937784831,62.40093994140625,10,20,4,3,20,0,7,-105.0,70.5,-47.5,192878,2,32,10,2,8,5.0,868212,8.108408,nan,0.868212,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,336,2,3
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.67675018310547,61.792110443115234,6,12,2,2,12,0,4,-105.0,70.5,-47.5,192878,3,32,6,3,6,5.0,579088,8.687496,nan,0.579088,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
16,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.886037826538086,60.21068572998047,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,20,32,4,3,4,5.0,581944,9.26944,nan,0.581944,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,3360,20,2
17,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.38085619608562,60.21068572998047,3,6,0,3,6,0,3,-105.0,70.5,-47.5,192878,2,32,3,2,2,5.0,868212,10.137652,nan,0.868212,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,336,2,3
18,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.88353602091471,60.21068572998047,4,8,1,3,8,0,4,-105.0,70.5,-47.5,192878,3,32,4,3,4,5.0,868380,11.006032,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.10133171081543,60.641273498535156,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,9,32,4,2,4,5.0,580096,11.586128,nan,0.580096,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,1512,9,2
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,63.46821775804927,60.21068572998047,5,10,4,3,10,0,7,-105.0,70.5,-47.5,192878,7,32,5,3,5,5.0,869052,12.45518,nan,0.869052,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,69.44430342089106,67.22888946533203,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,868380,13.32356,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,25.465183693274607,18.263112482434952,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,868380,14.19194,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,18.373081281494677,18.292656020823593,4,8,2,2,8,0,4,-105.0,70.5,-47.5,192878,2,32,4,2,4,5.0,578920,14.77086,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
24,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.210683822631836,60.2106819152832,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,2,32,4,2,4,5.0,578920,15.34978,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
25,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,67.48229789733887,67.40320587158203,4,8,4,2,8,0,6,-105.0,70.5,-47.5,192878,33,32,4,2,3,5.0,584344,15.934124,nan,0.584344,nan,2,216,578320,4,0,0,2,264,128,32,136,34,66,2,5544,33,2
26,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.07927602182156,36.800059465299256,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,22,32,5,3,4,5.0,871860,16.805984,nan,0.87186,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,3696,22,3
27,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,32.6076520766945,18.29532249065209,5,10,4,3,10,0,7,-105.0,70.5,-47.5,192878,4,32,5,3,4,5.0,868836,17.67482,nan,0.868836,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
28,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.83325574883493,43.835988856183015,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,4,32,5,3,4,5.0,579544,18.254364,nan,0.579544,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,50.00808207538828,40.467320504111,6,12,4,3,12,0,7,-105.0,70.5,-47.5,192878,14,32,6,3,4,5.0,870444,19.124808,nan,0.870444,nan,3,216,867480,6,0,0,3,396,192,48,204,51,99,3,2352,14,3
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.62274940396872,39.37377838775853,6,12,1,4,12,0,5,-105.0,70.5,-47.5,192878,4,32,6,3,4,5.0,1158128,20.282936,nan,1.158128,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
31,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,21.101561604289028,18.055066091357087,5,10,5,3,10,0,8,-105.0,70.5,-47.5,192878,6,32,5,3,4,5.0,869172,21.152108,nan,0.869172,nan,3,288,867480,6,0,0,3,396,192,48,204,51,99,3,1008,6,3
32,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.210683822631836,60.2106819152832,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,3,32,4,2,3,5.0,579448,21.731556,nan,0.579448,nan,2,360,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
33,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.48229789733887,67.40320587158203,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,6,32,4,2,2,5.0,580096,22.311652,nan,0.580096,nan,2,504,578320,4,0,0,2,264,128,32,136,34,66,2,1008,6,2
34,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,18.374414516408926,18.29532249065209,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,4,32,4,2,2,5.0,579832,22.891484,nan,0.579832,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
35,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.80554316327229,37.31347903706039,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,15,32,5,3,5,5.0,870900,23.762384,nan,0.8709,nan,3,504,867480,6,0,0,3,396,192,48,204,51,99,3,2520,15,3
36,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.16025204490441,38.91688403583969,5,10,1,3,10,0,4,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,868956,24.63134,nan,0.868956,nan,3,576,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
37,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,51.616150635385075,38.94030627705063,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,6,32,5,3,4,5.0,869460,25.5008,nan,0.86946,nan,3,576,867480,6,0,0,3,396,192,48,204,51,99,3,1008,6,3
38,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.027361756173356,40.239566121114095,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,4,32,5,3,4,5.0,869124,26.369924,nan,0.869124,nan,3,576,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
39,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,67.60049629211426,67.40320587158203,5,10,3,2,10,0,5,-105.0,70.5,-47.5,192878,4,32,5,3,4,5.0,579832,26.949756,nan,0.579832,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,672,4,2
40,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.89692914766544,40.24002823716464,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,3,32,5,2,3,5.0,868956,27.818712,nan,0.868956,nan,3,576,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,3,562500.0,67.60049629211426,67.40320587158203,6,12,3,2,12,0,5,-105.0,70.5,-47.5,192878,36,32,6,4,5,5.0,585352,28.404064,nan,0.585352,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,6048,36,2
42,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.16726898561634,38.94591769672836,7,14,1,3,14,0,4,-105.0,70.5,-47.5,192878,3,32,7,2,5,5.0,869244,29.273308,nan,0.869244,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
43,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,2,562500.0,51.696303918070754,38.94591769672836,7,14,2,3,14,0,5,-105.0,70.5,-47.5,192878,23,32,7,4,6,5.0,872604,30.145912,nan,0.872604,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,3864,23,3
44,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,4,562500.0,32.39863591255062,18.29532249065209,7,14,4,3,14,0,7,-105.0,70.5,-47.5,192878,4,32,7,3,6,5.0,869412,31.015324,nan,0.869412,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
45,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,1,562500.0,18.492612911184317,18.29532249065209,7,14,1,2,14,0,3,-105.0,70.5,-47.5,192878,3,32,7,3,7,5.0,579808,31.595132,nan,0.579808,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
46,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.76008103477721,26.24267810732412,9,18,2,3,18,0,5,-105.0,70.5,-47.5,192878,7,32,9,3,8,5.0,870204,32.465336,nan,0.870204,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,1176,7,3
47,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.6264187590777,32.48186969264213,9,18,4,3,18,0,7,-105.0,70.5,-47.5,192878,16,32,9,3,8,5.0,871716,33.337052,nan,0.871716,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,2688,16,3
48,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,0,562500.0,21.80827757881872,18.964606217213742,9,18,0,2,18,0,2,-105.0,70.5,-47.5,192878,3,32,9,3,8,5.0,579952,33.917004,nan,0.579952,nan,2,864,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
49,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,3,562500.0,53.04902704141649,41.110847399493494,9,18,3,3,18,0,6,-105.0,70.5,-47.5,192878,4,32,9,3,7,5.0,869700,34.786704,nan,0.8697,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,672,4,3
50,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.62437984674318,35.879680923370216,9,18,1,4,18,0,5,-105.0,70.5,-47.5,192878,6,32,9,3,7,5.0,1159328,35.946032,nan,1.159328,nan,4,1152,1156640,8,0,0,4,528,256,64,272,68,132,4,1008,6,4
51,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,24.780551034878805,24.614564308633845,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,2,32,6,2,6,5.0,579712,36.525744,nan,0.579712,nan,2,792,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
52,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,68.24171447753906,68.18149948120117,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,2,32,5,2,5,5.0,579640,37.105384,nan,0.57964,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
53,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.86593437194824,59.42393493652344,5,10,1,3,10,0,4,-105.0,70.5,-47.5,192878,12,32,5,3,5,5.0,870540,37.975924,nan,0.87054,nan,3,648,867480,6,0,0,3,396,192,48,204,51,99,3,2016,12,3
54,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,59.1036376953125,59.1036376953125,5,10,2,1,10,0,3,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,290444,38.266368,nan,0.290444,nan,1,648,289160,2,0,0,1,132,64,16,68,17,33,1,504,3,1
55,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,60.305174827575684,57.86201858520508,5,10,2,2,10,0,4,-105.0,70.5,-47.5,192878,116,32,5,2,3,5.0,598720,38.865088,nan,0.59872,nan,2,648,578320,4,0,0,2,264,128,32,136,34,66,2,19488,116,2
56,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.67510115160937,27.950508771021365,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,38,32,4,2,3,5.0,585472,39.45056,nan,0.585472,nan,2,504,578320,4,0,0,2,264,128,32,136,34,66,2,6384,38,2
57,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.25086975097656,64.22505950927734,4,8,2,2,8,0,4,-105.0,70.5,-47.5,192878,34,32,4,2,3,5.0,584872,40.035432,nan,0.584872,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,5712,34,2
58,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.60773849487305,59.94196701049805,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,11,32,4,2,4,5.0,580936,40.616368,nan,0.580936,nan,2,504,578320,4,0,0,2,264,128,32,136,34,66,2,1848,11,2
59,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,1,562500.0,65.82663345336914,58.37732696533203,3,6,1,2,6,0,3,-105.0,70.5,-47.5,192878,2,32,3,2,3,5.0,579280,41.195648,nan,0.57928,nan,2,360,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
60,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,562500.0,71.4496078491211,71.4496078491211,2,4,0,1,4,0,1,-105.0,70.5,-47.5,192878,1,32,2,1,1,5.0,289676,41.485324,nan,0.289676,nan,1,216,289160,2,0,0,1,132,64,16,68,17,33,1,168,1,1
61,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,2,562500.0,62.49685764312744,60.619117736816406,3,6,2,2,6,0,4,-105.0,70.5,-47.5,192878,1,32,3,1,2,5.0,579184,42.064508,nan,0.579184,nan,2,432,578320,4,0,0,2,264,128,32,136,34,66,2,168,1,2
62,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.10805413021574,20.944995784814303,6,12,1,3,12,0,4,-105.0,70.5,-47.5,192878,124,32,6,4,6,5.0,889428,42.953936,nan,0.889428,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,20832,124,3
63,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.74356992784338,26.1719928496898,6,12,2,3,12,0,5,-105.0,70.5,-47.5,192878,121,32,6,3,6,5.0,889068,43.843004,nan,0.889068,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,20328,121,3
64,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.11772825228797,39.16230342190446,6,12,0,3,12,0,3,-105.0,70.5,-47.5,192878,14,32,6,3,6,5.0,871020,44.714024,nan,0.87102,nan,3,792,867480,6,0,0,3,396,192,48,204,51,99,3,2352,14,3
65,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.7878912157157,21.71635624167216,8,16,4,3,16,0,7,-105.0,70.5,-47.5,192878,67,32,8,3,8,5.0,880284,45.594308,nan,0.880284,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,11256,67,3
66,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,1,562500.0,69.79414558410645,67.52314376831055,6,12,1,2,12,0,3,-105.0,70.5,-47.5,192878,30,32,6,2,6,5.0,584488,46.178796,nan,0.584488,nan,2,864,578320,4,0,0,2,264,128,32,136,34,66,2,5040,30,2
67,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.05328559875488,60.58226776123047,4,8,2,2,8,0,4,-105.0,70.5,-47.5,192878,2,32,4,2,4,5.0,579496,46.758292,nan,0.579496,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
68,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.869062423706055,57.909523010253906,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,10,32,4,2,4,5.0,580840,47.339132,nan,0.58084,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,1680,10,2
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,62.941511154174805,58.35755920410156,4,8,2,2,8,0,4,-105.0,70.5,-47.5,192878,69,32,4,2,3,5.0,590752,47.929884,nan,0.590752,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,11592,69,2
70,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.81031799316406,62.09517288208008,4,8,0,2,8,0,2,-105.0,70.5,-47.5,192878,51,32,4,2,4,5.0,587728,48.517612,nan,0.587728,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,8568,51,2
71,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.04231262207031,66.55916213989258,4,8,2,2,8,0,4,-105.0,70.5,-47.5,192878,3,32,4,2,3,5.0,579664,49.097276,nan,0.579664,nan,2,576,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
72,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.62370616651072,35.8492384232497,5,10,0,3,10,0,3,-105.0,70.5,-47.5,192878,35,32,5,3,5,5.0,874476,49.971752,nan,0.874476,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,5880,35,3
73,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.41594027872438,36.71112162147051,5,10,1,3,10,0,4,-105.0,70.5,-47.5,192878,35,32,5,3,4,5.0,874476,50.846228,nan,0.874476,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,5880,35,3
74,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.37649182449375,37.90603461917406,5,10,2,3,10,0,5,-105.0,70.5,-47.5,192878,8,32,5,3,5,5.0,869940,51.716168,nan,0.86994,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,1344,8,3
75,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.21040822921686,37.91926124027499,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,3,32,4,2,3,5.0,579592,52.29576,nan,0.579592,nan,2,504,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
76,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.192864789101556,36.830874874982634,4,8,1,2,8,0,3,-105.0,70.5,-47.5,192878,3,32,4,2,4,5.0,579592,52.875352,nan,0.579592,nan,2,504,578320,4,0,0,2,264,128,32,136,34,66,2,504,3,2
77,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.83955383300781,61.83955383300781,5,10,0,1,10,0,1,-105.0,70.5,-47.5,192878,34,32,5,3,5,5.0,295508,53.17086,nan,0.295508,nan,1,504,289160,2,0,0,1,132,64,16,68,17,33,1,5712,34,1
78,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.192864789101556,36.830874874982634,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,33,32,5,2,4,5.0,584848,53.755708,nan,0.584848,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,5544,33,2
79,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.192864789101556,36.830874874982634,5,10,1,2,10,0,3,-105.0,70.5,-47.5,192878,5,32,5,2,4,5.0,580144,54.335852,nan,0.580144,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,840,5,2
80,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,42.21171308535814,37.92183682296711,5,10,3,2,10,0,5,-105.0,70.5,-47.5,192878,35,32,5,3,5,5.0,585184,54.921036,nan,0.585184,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,5880,35,2
