step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,124,124,120,5.842336,5.842336,0,5826016,0,0
2,2445,4890,75,75,75,3.534,9.376336,0,3523800,0,0
3,2469,4938,85,85,83,4.004928,13.381264,0,3993640,0,0
4,2401,4802,76,76,76,3.58112,16.962384,0,3570784,0,0
5,2489,4978,74,74,74,3.48688,20.449264,0,3476816,0,0
6,2714,5428,96,96,96,4.52352,24.972784,0,4510464,0,0
7,2852,5704,89,89,88,4.193544,29.166328,0,4181576,0,0
8,2837,5674,89,89,88,4.193544,33.359872,0,4181576,0,0
9,2809,5618,92,92,92,4.33504,37.694912,0,4322528,0,0
10,2728,5456,92,92,92,4.33504,42.029952,0,4322528,0,0
11,2658,5316,79,79,79,3.72248,45.752432,0,3711736,0,0
12,2645,5290,92,92,92,4.33504,50.087472,0,4322528,0,0
13,2570,5140,81,81,81,3.81672,53.904192,0,3805704,0,0
14,2448,4896,73,73,73,3.43976,57.343952,0,3429832,0,0
15,2515,5030,89,89,89,4.19368,61.537632,0,4181576,0,0
16,2476,4952,92,92,92,4.33504,65.872672,0,4322528,0,0
17,2669,5338,87,87,87,4.09944,69.972112,0,4087608,0,0
18,2887,5774,94,94,94,4.42928,74.401392,0,4416496,0,0
19,2923,5846,87,87,87,4.09944,78.500832,0,4087608,0,0
20,2937,5874,91,91,91,4.28792,82.788752,0,4275544,0,0
21,2834,5668,95,95,95,4.4764,87.265152,0,4463480,0,0
22,2758,5516,86,86,86,4.05232,91.317472,0,4040624,0,0
23,2819,5638,87,87,87,4.09944,95.416912,0,4087608,0,0
24,3034,6068,96,96,96,4.52352,99.940432,0,4510464,0,0
25,3114,6228,79,79,78,3.722344,103.662776,0,3711736,0,0
26,3155,6310,101,101,101,4.75912,108.421896,0,4745384,0,0
27,3435,6870,84,84,84,3.95808,112.379976,0,3946656,0,0
28,3277,6554,98,98,98,4.61776,116.997736,0,4604432,0,0
29,3469,6938,90,90,90,4.2408,121.238536,0,4228560,0,0
30,3363,6726,92,92,92,4.33504,125.573576,0,4322528,0,0
31,3345,6690,100,100,100,4.712,130.285576,0,4698400,0,0
32,3188,6376,88,88,88,4.14656,134.432136,0,4134592,0,0
33,3061,6122,103,103,102,4.853224,139.28536,0,4839352,0,0
34,3182,6364,93,93,93,4.38216,143.66752,0,4369512,0,0
35,3241,6482,102,102,102,4.80624,148.47376,0,4792368,0,0
36,3437,6874,92,92,92,4.33504,152.8088,0,4322528,0,0
37,3581,7162,105,105,105,4.9476,157.7564,0,4933320,0,0
38,3496,6992,102,102,102,4.80624,162.56264,0,4792368,0,0
39,3434,6868,104,104,104,4.90048,167.46312,0,4886336,0,0
40,3331,6662,109,109,109,5.13608,172.5992,0,5121256,0,0
41,3788,7576,107,107,107,5.04184,177.64104,0,5027288,0,0
42,3805,7610,106,106,106,4.99472,182.63576,0,4980304,0,0
43,3852,7704,104,104,103,4.900344,187.536104,0,4886336,0,0
44,4061,8122,105,105,105,4.9476,192.483704,0,4933320,0,0
45,4226,8452,100,100,100,4.712,197.195704,0,4698400,0,0
46,4392,8784,118,118,118,5.56016,202.755864,0,5544112,0,0
47,4462,8924,124,124,124,5.84288,208.598744,0,5826016,0,0
48,4511,9022,108,108,108,5.08896,213.687704,0,5074272,0,0
49,4231,8462,116,116,116,5.46592,219.153624,0,5450144,0,0
50,4357,8714,105,105,105,4.9476,224.101224,0,4933320,0,0
51,4481,8962,102,102,102,4.80624,228.907464,0,4792368,0,0
52,4400,8800,106,106,106,4.99472,233.902184,0,4980304,0,0
53,4341,8682,96,96,96,4.52352,238.425704,0,4510464,0,0
54,4185,8370,106,106,106,4.99472,243.420424,0,4980304,0,0
55,4303,8606,115,115,115,5.4188,248.839224,0,5403160,0,0
56,4436,8872,105,105,105,4.9476,253.786824,0,4933320,0,0
57,4746,9492,114,114,114,5.37168,259.158504,0,5356176,0,0
58,5132,10264,124,124,124,5.84288,265.001384,0,5826016,0,0
59,5384,10768,107,107,107,5.04184,270.043224,0,5027288,0,0
60,5477,10954,118,118,118,5.56016,275.603384,0,5544112,0,0
61,5747,11494,116,116,116,5.46592,281.069304,0,5450144,0,0
62,5591,11182,113,113,112,5.324424,286.393728,0,5309192,0,0
63,5443,10886,114,114,114,5.37168,291.765408,0,5356176,0,0
64,5218,10436,122,122,122,5.74864,297.514048,0,5732048,0,0
65,4486,8972,128,128,128,6.03136,303.545408,0,6013952,0,0
66,3998,7996,108,108,108,5.08896,308.634368,0,5074272,0,0
67,3965,7930,105,105,105,4.9476,313.581968,0,4933320,0,0
68,3623,7246,100,100,100,4.712,318.293968,0,4698400,0,0
69,3533,7066,104,104,104,4.90048,323.194448,0,4886336,0,0
70,3644,7288,84,84,84,3.95808,327.152528,0,3946656,0,0
71,3756,7512,100,100,100,4.712,331.864528,0,4698400,0,0
72,3767,7534,96,96,95,4.523384,336.387912,0,4510464,0,0
73,3793,7586,100,100,100,4.712,341.099912,0,4698400,0,0
74,3984,7968,97,97,96,4.570504,345.670416,0,4557448,0,0
75,4216,8432,98,98,98,4.61776,350.288176,0,4604432,0,0
76,4420,8840,97,97,97,4.57064,354.858816,0,4557448,0,0
77,4540,9080,113,113,113,5.32456,360.183376,0,5309192,0,0
78,4516,9032,111,111,111,5.23032,365.413696,0,5215224,0,0
79,4599,9198,94,94,94,4.42928,369.842976,0,4416496,0,0
80,4543,9086,110,110,110,5.1832,375.026176,0,5168240,0,0
81,3909,7818,100,100,100,4.712,379.738176,0,4698400,0,0
82,3417,6834,94,94,94,4.42928,384.167456,0,4416496,0,0
83,3362,6724,95,95,94,4.476264,388.64372,0,4463480,0,0
84,3403,6806,96,96,96,4.52352,393.16724,0,4510464,0,0
85,3231,6462,86,86,86,4.05232,397.21956,0,4040624,0,0
86,3030,6060,109,109,109,5.13608,402.35564,0,5121256,0,0
87,2905,5810,83,83,83,3.91096,406.2666,0,3899672,0,0
88,2952,5904,87,87,87,4.09944,410.36604,0,4087608,0,0
89,2884,5768,80,80,80,3.7696,414.13564,0,3758720,0,0
90,2992,5984,95,95,95,4.4764,418.61204,0,4463480,0,0
91,2934,5868,76,76,76,3.58112,422.19316,0,3570784,0,0
92,2988,5976,80,80,80,3.7696,425.96276,0,3758720,0,0
93,3038,6076,84,84,84,3.95808,429.92084,0,3946656,0,0
94,3032,6064,76,76,76,3.58112,433.50196,0,3570784,0,0
95,3066,6132,86,86,86,4.05232,437.55428,0,4040624,0,0
96,3214,6428,100,100,100,4.712,442.26628,0,4698400,0,0
97,3281,6562,99,99,99,4.66488,446.93116,0,4651416,0,0
98,2993,5986,89,89,89,4.19368,451.12484,0,4181576,0,0
99,2973,5946,90,90,90,4.2408,455.36564,0,4228560,0,0
100,2891,5782,87,87,87,4.09944,459.46508,0,4087608,0,0
101,2729,5458,83,83,83,3.91096,463.37604,0,3899672,0,0
102,2707,5414,89,89,89,4.19368,467.56972,0,4181576,0,0
103,2686,5372,83,83,83,3.91096,471.48068,0,3899672,0,0
104,2694,5388,88,88,88,4.14656,475.62724,0,4134592,0,0
105,2109,4218,90,90,90,4.2408,479.86804,0,4228560,0,0
106,1882,3764,80,80,80,3.7696,483.63764,0,3758720,0,0
107,1840,3680,75,75,75,3.534,487.17164,0,3523800,0,0
108,1730,3460,70,70,70,3.2984,490.47004,0,3288880,0,0
109,1701,3402,87,87,87,4.09944,494.56948,0,4087608,0,0
110,1684,3368,71,71,70,3.345384,497.914864,0,3335864,0,0
111,1675,3350,74,74,74,3.48688,501.401744,0,3476816,0,0
112,1772,3544,79,79,79,3.72248,505.124224,0,3711736,0,0
113,1596,3192,72,72,71,3.392504,508.516728,0,3382848,0,0
114,1660,3320,98,98,97,4.617624,513.134352,0,4604432,0,0
115,1718,3436,83,83,83,3.91096,517.045312,0,3899672,0,0
116,1659,3318,77,77,77,3.62824,520.673552,0,3617768,0,0
117,1696,3392,84,84,84,3.95808,524.631632,0,3946656,0,0
118,1600,3200,80,80,80,3.7696,528.401232,0,3758720,0,0
119,1589,3178,72,72,72,3.39264,531.793872,0,3382848,0,0
120,1649,3298,88,88,87,4.146424,535.940296,0,4134592,0,0
121,1616,3232,72,72,72,3.39264,539.332936,0,3382848,0,0
122,1664,3328,78,78,78,3.67536,543.008296,0,3664752,0,0
123,1819,3638,78,78,78,3.67536,546.683656,0,3664752,0,0
124,1661,3322,76,76,76,3.58112,550.264776,0,3570784,0,0
125,1537,3074,64,64,63,3.015544,553.28032,0,3006976,0,0
