step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
74,3984,7968,755,755,749,126.970244,8798.338712,318720,35472920,90675840,400900
75,4216,8432,782,782,782,133.63108,8931.969792,337280,36741488,95956160,489800
76,4420,8840,792,792,792,138.75074,9070.720532,353600,37211328,100599200,478900
77,4540,9080,792,792,790,141.547368,9212.2679,363200,37211328,103330400,535000
78,4516,9032,800,800,800,141.42714,9353.69504,361280,37587200,102784160,585700
79,4599,9198,806,806,806,143.67888,9497.37392,367920,37869104,104673240,659000
80,4543,9086,798,798,798,141.91718,9639.2911,363440,37493232,103398680,553300
81,3909,7818,781,781,781,126.50848,9765.79958,312720,36694504,88968840,426200
82,3417,6834,766,766,766,114.4783,9880.27788,273360,35989744,77770920,340100
83,3362,6724,737,737,735,111.789348,9992.067228,268960,34627208,76519120,274100
84,3403,6806,720,720,720,112.01982,10104.087048,272240,33828480,77452280,368900
85,3231,6462,728,728,728,108.685,10212.772048,258480,34204352,73537560,585600
86,3030,6060,724,724,724,104.02038,10316.792428,242400,34016416,68962800,700300
87,2905,5810,664,664,664,97.92038,10414.712808,232400,31197376,66117800,282500
88,2952,5904,658,658,657,98.701304,10513.414112,236160,30915472,67187520,272800
89,2884,5768,631,631,631,95.82758,10609.241692,230720,29646904,65639840,224300
90,2992,5984,636,636,636,98.5894,10707.831092,239360,29881824,68097920,283800
91,2934,5868,633,633,633,97.07472,10804.905812,234720,29740872,66777840,235200
92,2988,5976,642,642,642,98.82036,10903.726172,239040,30163728,68006880,323400
93,3038,6076,649,649,649,100.3214,11004.047572,243040,30492616,69144880,352600
94,3032,6064,639,639,639,99.56286,11103.610432,242560,30022776,69008320,202300
95,3066,6132,669,669,669,102.01882,11205.629252,245280,31432296,69782160,468100
96,3214,6428,692,692,690,106.808128,11312.43738,257120,32512928,73150640,793600
97,3281,6562,703,703,703,108.7189,11421.15628,262480,33029752,74675560,655500
98,2993,5986,707,707,707,102.35676,11523.51304,239440,33217688,68120680,682800
99,2973,5946,690,690,690,100.83132,11624.34436,237840,32418960,67665480,415200
100,2891,5782,673,673,673,98.089,11722.43336,231280,31620232,65799160,346800
101,2729,5458,664,664,664,93.97194,11816.4053,218320,31197376,62112040,353900
102,2707,5414,676,676,676,93.9659,11910.3712,216560,31761184,61611320,284900
103,2686,5372,686,686,686,93.89386,12004.26506,214880,32231024,61133360,221300
104,2694,5388,666,666,666,93.12008,12097.38514,215520,31291344,61315440,207200
105,2109,4218,645,645,645,78.84076,12176.2259,168720,30304680,48000840,278800
106,1882,3764,611,611,611,72.1022,12248.3281,150560,28707224,42834320,327000
107,1840,3680,608,608,608,70.93726,12319.26536,147200,28566272,41878400,262700
108,1730,3460,596,596,596,67.82502,12387.09038,138400,28002464,39374800,228300
109,1701,3402,589,589,589,66.77422,12453.8646,136080,27673576,38714760,169700
110,1684,3368,581,581,579,66.054608,12519.919208,134720,27297704,38327840,215600
111,1675,3350,568,568,568,65.19486,12585.114068,134000,26686912,38123000,173700
112,1772,3544,582,582,582,68.36982,12653.483888,141760,27344688,40330720,473500
113,1596,3192,586,586,582,64.640616,12718.124504,127680,27532624,36324960,576200
114,1660,3320,635,635,629,68.773684,12786.898188,132800,29834840,37781600,938900
115,1718,3436,640,640,638,70.272848,12857.171036,137440,30069760,39101680,877200
116,1659,3318,624,624,622,67.617868,12924.788904,132720,29318016,37758840,323700
117,1696,3392,616,616,616,68.17076,12992.959664,135680,28942144,38600960,408200
118,1600,3200,602,602,602,65.16834,13058.128004,128000,28284368,36416000,258100
119,1589,3178,589,589,589,64.29454,13122.422544,127120,27673576,36165640,248100
120,1649,3298,599,599,597,66.200968,13188.623512,131920,28143416,37531240,313200
121,1616,3232,586,586,586,64.84576,13253.469272,129280,27532624,36780160,324000
122,1664,3328,575,575,575,65.41106,13318.880332,133120,27015800,37872640,311300
123,1819,3638,583,583,583,69.37622,13388.256552,145520,27391672,41400440,359300
124,1661,3322,572,572,572,65.28488,13453.541432,132880,26874848,37804360,395000
125,1537,3074,557,557,555,61.599648,13515.14108,122960,26170088,34982120,249000
126,1526,3052,549,549,549,60.90142,13576.0425,122080,25794216,34731760,178700
127,1430,2860,508,508,508,56.73576,13632.77826,114400,23867872,32546800,137600
128,1431,2862,511,511,511,56.97826,13689.75652,114480,24008824,32569560,215900
129,1390,2780,514,514,514,56.36868,13746.1252,111200,24149776,31636400,401400
130,1358,2716,524,524,520,56.194556,13802.319756,108640,24619616,30908080,487500
131,1534,3068,539,539,537,61.030068,13863.349824,122720,25324376,34913840,596100
132,1820,3640,582,582,582,69.75844,13933.108264,145600,27344688,41423200,765800
133,1754,3508,579,579,579,67.77194,14000.880204,140320,27203736,39921040,428100
134,1583,3166,575,575,575,63.60832,14064.488524,126640,27015800,36029080,358600
135,1492,2984,573,573,571,61.353968,14125.842492,119360,26921832,33957920,277200
136,1595,3190,591,591,591,64.99212,14190.834612,127600,27767544,36302200,714400
137,1910,3820,612,612,612,72.96144,14263.796052,152800,28754208,43471600,499600
138,2171,4342,635,635,633,79.887268,14343.68332,173680,29834840,49411960,380700
139,2147,4294,632,632,632,79.11952,14422.80284,171760,29693888,48865720,302200
140,2246,4492,643,643,643,81.8939,14504.69674,179680,30210712,51118960,297100
141,2216,4432,628,628,628,80.4819,14585.17864,177280,29505952,50436160,277100
142,2274,4548,646,646,646,82.64748,14667.82612,181920,30351664,51756240,269800
143,2376,4752,656,656,656,85.62226,14753.44838,190080,30821504,54077760,443700
144,2366,4732,642,642,642,84.80238,14838.25076,189280,30163728,53850160,511900
145,2538,5076,640,640,638,88.558548,14926.809308,203040,30069760,57764880,434100
146,2670,5340,673,673,669,93.068416,15019.877724,213600,31620232,60769200,374400
147,2540,5080,680,680,666,90.643896,15110.52162,203200,31949120,57810400,590600
148,2777,5554,684,684,684,96.34156,15206.86318,222160,32137056,63204520,684800
149,3057,6114,703,703,703,103.46194,15310.32512,244560,33029752,69577320,514700
150,3186,6372,718,718,716,107.058828,15417.383948,254880,33734512,72513360,458700
151,3169,6338,729,729,729,107.09004,15524.473988,253520,34251336,72126440,359600
152,3116,6232,733,733,733,105.9803,15630.454288,249280,34439272,70920160,271900
153,3312,6624,767,767,763,112.239476,15742.693764,264960,36036728,75381120,452900
154,3615,7230,792,792,792,120.59424,15863.288004,289200,37211328,82277400,708600
155,3535,7070,794,794,794,118.82008,15982.108084,282800,37305296,80456600,667400
156,3586,7172,806,806,806,120.43156,16102.539644,286880,37869104,81617360,548600
157,3505,7010,770,770,770,116.5229,16219.062544,280400,36177680,79773800,186300
158,3435,6870,761,761,761,114.42502,16333.487564,274800,35754824,78180600,111300
159,3601,7202,782,782,780,119.338508,16452.826072,288080,36741488,81958760,244100
160,3676,7352,788,788,788,121.4234,16574.249472,294080,37023392,83665760,333000
161,4006,8012,815,815,813,130.554068,16704.80354,320480,38291960,91176560,654500
162,4040,8080,823,823,823,131.90576,16836.7093,323200,38667832,91950400,852400
163,3662,7324,799,799,793,122.073544,16958.782844,292960,37540216,83347120,785400
164,3571,7142,791,791,789,119.280288,17078.063132,285680,37164344,81275960,447000
165,4045,8090,805,805,805,130.9597,17209.022832,323600,37822120,92064200,640300
166,4358,8716,808,808,808,138.15978,17347.182612,348640,37963072,99188080,550100
167,4124,8248,811,811,810,132.960044,17480.142656,329920,38104024,93862240,553700
168,4263,8526,838,838,830,137.151592,17617.294248,341040,39372592,97025880,299200
169,4273,8546,835,835,835,137.33392,17754.628168,341840,39231640,97253480,393400
170,4340,8680,865,865,865,140.4123,17895.040468,347200,40641160,98778400,527900
171,4415,8830,880,880,880,142.6369,18037.677368,353200,41345920,100485400,332700
172,4831,9662,890,890,890,152.79874,18190.476108,386480,41815760,109953560,521900
173,4972,9944,900,900,898,156.268408,18346.744516,397760,42285600,113162720,300200
174,4987,9974,880,880,880,155.91298,18502.657496,398960,41345920,113504120,544300
175,5035,10070,881,881,875,156.877404,18659.5349,402800,41392904,114596600,366100
176,5397,10794,920,920,920,167.22388,18826.75878,431760,43225280,122835720,606000
177,5205,10410,896,896,896,161.49132,18988.2501,416400,42097664,118465800,389600
178,5421,10842,913,913,913,167.3919,19155.642,433680,42896392,123381960,555700
179,5311,10622,908,908,908,164.7045,19320.3465,424880,42661472,120878360,616300
180,5061,10122,921,921,921,159.60686,19479.95336,404880,43272264,115188360,616100
181,5129,10258,912,912,912,160.6072,19640.56056,410320,42849408,116736040,487400
182,4811,9622,857,857,857,150.69538,19791.25594,384880,40265288,109498360,430300
183,4368,8736,796,796,796,137.56144,19928.81738,349440,37399264,99415680,288800
184,3989,7978,784,784,784,128.44814,20057.26552,319120,36835456,90789640,397300
185,3654,7308,774,774,772,120.203768,20177.469288,292320,36365616,83165040,275800
186,3403,6806,776,776,776,114.75834,20292.227628,272240,36459584,77452280,468700
187,3537,7074,775,775,775,117.61698,20409.844608,282960,36412600,80502120,313900
188,3564,7128,789,789,787,119.042368,20528.886976,285120,37070376,81116640,463200
189,3470,6940,804,804,804,117.52898,20646.415956,277600,37775136,78977200,389700
190,3660,7320,852,852,852,124.34754,20770.763496,292800,40030368,83301600,606900
191,3854,7708,861,861,861,129.13828,20899.901776,308320,40453224,87717040,542600
192,3996,7992,868,868,868,132.7337,21032.635476,319680,40782112,90948960,564900
193,4147,8294,879,879,879,136.68166,21169.317136,331760,41298936,94385720,545700
194,4268,8536,869,869,869,138.9003,21308.217436,341440,40829096,97139680,471900
195,3872,7744,838,838,838,128.17054,21436.387976,309760,39372592,88126720,247500
196,3377,6754,826,826,824,116.524928,21552.912904,270160,38808784,76860520,473400
197,3275,6550,844,844,842,115.278108,21668.191012,262000,39654496,74539000,708100
198,3332,6664,850,850,850,116.63918,21784.830192,266560,39936400,75836320,484300
199,3282,6564,842,842,842,115.13342,21899.963612,262560,39560528,74698320,497500
200,2970,5940,823,823,823,106.83036,22006.793972,237600,38667832,67597200,215800
201,2728,5456,800,800,800,100.46182,22107.255792,218240,37587200,62089280,458300
202,2811,5622,795,795,795,102.37244,22209.628232,224880,37352280,63978360,708800
203,2944,5888,792,792,790,105.086228,22314.71446,235520,37211328,67005440,526500
204,2957,5914,807,807,805,105.891448,22420.605908,236560,37916088,67301320,328000
205,2912,5824,786,786,786,103.8298,22524.435708,232960,36929424,66277120,283400
206,2911,5822,790,790,790,103.98504,22628.420748,232880,37117360,66254360,273000
207,2904,5808,796,796,794,104.094908,22732.515656,232320,37399264,66095040,260300
208,3031,6062,800,800,800,107.38864,22839.904296,242480,37587200,68985560,464600
209,3212,6424,816,816,816,112.1031,22952.007396,256960,38338944,73105120,291100
210,3110,6220,820,820,820,110.0676,23062.074996,248800,38526880,70783600,396800
211,2787,5574,792,792,792,101.62422,23163.699216,222960,37211328,63432120,650100
212,2700,5400,784,784,784,99.19768,23262.896896,216000,36835456,61452000,587600
213,2519,5038,751,751,751,93.31398,23356.210876,201520,35284984,57332440,392900
214,2338,4676,699,699,699,86.4391,23442.649976,187040,32841816,53212880,102300
215,2359,4718,689,689,689,86.82314,23529.473116,188720,32371976,53690840,477900
216,2493,4986,699,699,699,90.4385,23619.911616,199440,32841816,56740680,561500
217,2594,5188,731,731,731,94.26298,23714.174596,207520,34345304,59039440,571300
218,2750,5500,716,716,716,96.76892,23810.943516,220000,33640544,62590000,221000
219,3018,6036,732,732,732,103.71516,23914.658676,241440,34392288,68689680,292200
220,2876,5752,740,740,740,101.09834,24015.757016,230080,34768160,65457760,541700
221,2692,5384,724,724,724,96.01796,24111.774976,215360,34016416,61269920,417800
222,2785,5570,712,712,712,97.64574,24209.420716,222800,33452608,63386600,486900
223,2900,5800,700,700,700,99.4383,24308.859016,232000,32888800,66004000,218300
224,3073,6146,699,699,699,103.4262,24412.285216,245840,32841816,69941480,302000
225,3179,6358,695,695,695,105.51226,24517.797476,254320,32653880,72354040,155500
226,3259,6518,680,680,680,106.62016,24624.417636,260720,31949120,74174840,143000
227,3248,6496,697,697,689,107.361972,24731.779608,259840,32747848,73924480,336100
228,3221,6442,726,726,726,108.41856,24840.198168,257680,34110384,73309960,641800
229,3247,6494,750,750,750,110.26358,24950.461748,259760,35238000,73901720,762100
230,3511,7022,766,766,766,116.85956,25067.321308,280880,35989744,79910360,574400
231,3524,7048,754,754,754,116.50204,25183.823348,281920,35425936,80206240,485400
232,3758,7516,776,776,776,123.08484,25306.908188,300640,36459584,85532080,687000
233,4126,8252,832,832,832,134.34878,25441.256968,330080,39090688,93907760,907100
234,4333,8666,858,858,858,140.03478,25581.291748,346640,40312272,98619080,640100
235,4478,8956,872,872,872,143.91196,25725.203708,358240,40970048,101919280,545800
236,4766,9532,886,886,886,151.05296,25876.256668,381280,41627824,108474160,449200
237,4851,9702,883,883,883,152.6104,26028.867068,388080,41486872,110408760,206600
238,5073,10146,896,896,896,158.47794,26187.345008,405840,42097664,115461480,391100
239,4751,9502,871,871,871,149.83156,26337.176568,380080,40923064,108132760,277200
240,4354,8708,833,833,833,138.96932,26476.145888,348320,39137672,99097040,273000
241,4151,8302,785,785,785,132.04444,26608.190328,332080,36882440,94476760,246400
242,4129,8258,764,764,764,130.54974,26738.740068,330320,35895776,93976040,243700
243,4137,8274,762,762,762,130.63442,26869.374488,330960,35801808,94158120,239900
244,3991,7982,766,766,766,127.76396,26997.138448,319280,35989744,90835160,515600
245,3595,7190,765,765,765,118.6734,27115.811848,287600,35942760,81822200,516800
246,3489,6978,754,754,754,115.65994,27231.471788,279120,35425936,79409640,442700
247,3462,6924,733,733,733,113.74914,27345.220928,276960,34439272,78795120,138100
248,3768,7536,745,745,745,121.58922,27466.810148,301440,35003080,85759680,423700
249,4107,8214,784,784,784,131.64296,27598.453108,328560,36835456,93475320,897000
250,4102,8204,809,809,807,132.342088,27730.795196,328160,38010056,93361520,532600
251,4357,8714,815,815,813,138.416808,27869.212004,348560,38291960,99165320,500400
252,4459,8918,815,815,815,140.57556,28009.787564,356720,38291960,101486840,329200
253,4614,9228,843,843,841,145.573048,28155.360612,369120,39607512,105014640,467400
254,4565,9130,832,832,832,143.84304,28299.203652,365200,39090688,103899400,374600
255,4517,9034,816,816,816,141.8655,28441.069152,361360,38338944,102806920,247300
256,4692,9384,836,836,836,147.0592,28588.128352,375360,39278624,106789920,501600
257,4901,9802,848,848,848,152.0416,28740.169952,392080,39842432,111546760,145000
258,4771,9542,862,862,862,149.97838,28890.148332,381680,40500208,108587960,391300
259,4233,8466,792,792,792,134.21176,29024.360092,338640,37211328,96343080,211000
260,3783,7566,781,781,781,123.74654,29148.106632,302640,36694504,86101080,542100
261,3520,7040,732,732,732,115.39744,29263.504072,281600,34392288,80115200,508800
262,3180,6360,707,707,707,106.44564,29369.949712,254400,33217688,72376800,500600
263,2957,5914,673,673,673,99.74054,29469.690252,236560,31620232,67301320,490900
264,3281,6562,673,673,673,107.0013,29576.691552,262480,31620232,74675560,351500
265,3376,6752,687,687,687,109.76088,29686.452432,270080,32278008,76837760,281600
266,3167,6334,682,682,682,104.69572,29791.148152,253360,32043088,72080920,225600
267,3158,6316,702,702,700,105.440888,29896.58904,252640,32982768,71876080,234200
268,3118,6236,709,709,709,105.0768,30001.66584,249440,33311656,70965680,453600
269,3133,6266,711,711,711,105.50654,30107.17238,250640,33405624,71307080,446500
270,3356,6712,711,711,711,110.49066,30217.66304,268480,33405624,76382560,337300
271,3343,6686,708,708,708,110.14708,30327.81012,267440,33264672,76086680,432000
272,3274,6548,710,710,710,108.55686,30436.36698,261920,33358640,74516240,323500
273,3308,6616,714,714,714,109.2939,30545.66088,264640,33546576,75290080,95500
274,3351,6702,707,707,707,110.01538,30655.67626,268080,33217688,76268760,164700
275,3364,6728,704,704,704,110.25114,30765.9274,269120,33076736,76564640,244900
276,3314,6628,691,691,691,108.49528,30874.42268,265120,32465944,75426640,243600
277,3236,6472,686,686,686,106.77456,30981.19724,258880,32231024,73651360,540000
278,2795,5590,657,657,657,95.25844,31076.45568,223600,30868488,63614200,462800
