step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,35.89900442990385,34.5045237770715,21.913325087136275,21.913325087136275,0.9,0.9,46.06405055451599,24.060085291732555,24.060085291732555,49.404457948303225,21.506549481561677,21.506549481561677,nan,18.229092416456048,16.30474264713525,24.47461472014216,56.41784886420777,0.0,0.0,58.628803364657884,56.4178489199811,4630,37.28447660958062,21.344326755077265,32.35776362824854,nan,nan,nan,nan,24.060085291732555,28.074820880292883,28.074820880292883,370,24.060085291732555
200,1,500,10,10,30.453291687106255,44.850778547239315,12.945987169510724,12.945987169510724,0.9619047619047619,0.9619047619047619,41.26301860283394,14.740721766208894,14.740721766208894,56.56201185455322,14.673386125596792,14.673386125596792,nan,14.685841710823807,13.377104912785743,15.83367915286676,57.79676571675004,0.0,0.0,59.05011954652304,57.79676565763346,4790,46.71442966139176,12.335689885131277,43.056043891424565,nan,nan,nan,nan,14.740721766208894,22.793298430981324,22.793298430981324,210,14.740721766208894
300,1,500,10,10,29.28460408488892,46.39490498460331,11.32574700427792,11.32574700427792,1.0,1.0,39.90636731818166,12.211281849044548,12.211281849044548,57.44894839477539,12.024261007423615,12.024261007423615,nan,11.169779347241128,10.286901569740746,15.54196363525947,57.72065198888123,0.0,0.0,58.247257838643556,57.72065203112693,4910,47.172154214579884,11.075103624063674,45.509370182082385,nan,nan,nan,nan,12.211281849044548,20.846619213668994,20.846619213668994,90,12.211281849044548
400,1,500,10,10,32.910987007109235,46.67558803939055,12.123136414839363,12.123136414839363,0.9833333333333333,0.9833333333333333,45.080356821646745,13.400918798863238,13.400918798863238,59.68353393096924,13.269990769114575,13.269990769114575,nan,13.343042026413698,11.27261342975071,15.472417854683938,58.79872445422991,0.0,0.0,59.51726900852974,58.79872432959822,4880,47.94024173909508,11.577027269434659,45.397805530734985,nan,nan,nan,nan,13.400918798863238,25.94829599278189,25.94829599278189,120,13.400918798863238
500,1,500,10,10,29.178184735910637,39.57296321170298,18.736435675007783,18.736435675007783,0.9,0.9,36.767520255045206,19.516952348396902,19.516952348396902,51.82623450927734,15.842840698747377,15.842840698747377,nan,12.154381798074684,9.904485820552487,21.153947352774473,58.30939888671076,0.0,0.0,59.20422437661629,58.30939871509245,4850,40.47236960297741,18.731854773638876,38.79244636669554,nan,nan,nan,nan,19.516952348396902,18.883951903346656,18.883951903346656,150,19.516952348396902
600,1,500,10,10,29.738665834927932,34.5388876138679,22.019644430228333,22.019644430228333,0.9,0.9,35.65547560195137,23.486868846517535,23.486868846517535,47.22048478393555,19.980050881064017,19.980050881064017,nan,13.291586774599725,12.739894669024004,37.352816721835524,56.55853204409623,0.0,0.0,58.64846566926643,56.55853205824904,4650,36.34457473334069,22.30389093592574,33.071663211731504,nan,nan,nan,nan,23.486868846517535,17.8179838356026,17.8179838356026,350,23.486868846517535
700,1,500,10,10,33.88571698160929,43.91910443910215,13.618313784180927,13.618313784180927,1.0,1.0,46.186034918275546,15.560412902443478,15.560412902443478,54.60325306243897,15.145587973000364,15.145587973000364,nan,13.593071022165983,11.81122783122857,18.956576261202954,57.537418223283076,0.0,0.0,58.72388154934235,57.53741820461137,4800,45.943669921858216,12.780211627484132,41.977005302167896,nan,nan,nan,nan,15.560412902443478,26.76658993762311,26.76658993762311,200,15.560412902443478
800,1,500,10,10,26.63923981316252,43.605376038471334,11.813069885138898,11.813069885138898,1.0,1.0,35.878451574078774,14.025965122793652,14.025965122793652,56.0266913772583,13.871088225960623,13.871088225960623,nan,13.698995320325787,11.728224418896918,15.00583893222524,55.41844592361023,0.0,0.0,57.03853281838707,55.41844593106218,4720,45.54788843728945,11.490644381097617,41.39248080826853,nan,nan,nan,nan,14.025965122793652,16.315892100129716,16.315892100129716,280,14.025965122793652
900,1,500,10,10,33.75025691088966,38.08449846162577,20.96570159438447,20.96570159438447,0.9,0.9,42.915262510667745,21.488019063301905,21.488019063301905,54.992637431335446,17.04373726843134,17.04373726843134,nan,11.211404994871405,9.315141890435788,29.25254774810692,59.05020005601024,0.0,0.0,59.588935880592835,59.05020013812434,4910,38.697791183793996,20.89114469679884,37.56218107482243,nan,nan,nan,nan,21.488019063301905,24.69439385031988,24.69439385031988,90,21.488019063301905
1000,1,500,10,10,28.711361135659647,36.69586436032142,19.9892957758207,19.9892957758207,0.9,0.9,35.22012931836315,21.751804170037566,21.751804170037566,50.72296215667725,18.116982385493543,18.116982385493543,nan,13.11521759482401,12.59340183604445,21.38953494528359,56.68516013614212,0.0,0.0,59.03423207767461,56.685160258701636,4610,38.8296037137994,20.204628363875212,34.93335608866407,nan,nan,nan,nan,21.751804170037566,17.24136597446489,17.24136597446489,390,21.751804170037566
