step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,41.297531495076676,29.234109373658374,26.745544577618727,26.745544577618727,0.85,0.85,52.226403006021705,28.390638844991468,28.390638844991468,48.63491417236328,25.67156767759007,25.67156767759007,nan,21.38194074913318,16.75422021646987,52.54650267205565,55.9796539512771,0.0,0.0,57.738604325384934,55.97965383669997,9400,31.597161285141198,26.141443040243736,27.5890149917085,nan,nan,nan,nan,28.390638844991468,34.86918687893733,34.86918687893733,600,28.390638844991468
200,1,500,20,20,33.27299052221989,37.50316653314346,19.409095920254327,19.409095920254327,0.95,0.95,43.068852648946944,21.60892982664038,21.60892982664038,52.28821352005005,19.39439942622817,19.39439942622817,nan,16.27945105046134,13.961599629064189,24.318944939758705,56.91226245339778,0.0,0.0,59.07882686923406,56.91226250799819,9280,40.12473158386721,18.954095285366847,35.303332681357816,nan,nan,nan,nan,21.60892982664038,24.529413513983133,24.529413513983133,720,21.60892982664038
300,1,500,20,20,30.652271596307347,36.58455522340192,19.584116271609265,19.584116271609265,0.8984848484848484,0.8984848484848484,38.699341094480566,21.334261267799256,21.334261267799256,49.82340710525513,18.247671887019145,18.247671887019145,nan,14.624487382317508,13.014006712291343,21.31149421751199,56.16867149501118,0.0,0.0,58.119345475077274,56.16867160111225,9340,38.58771710259824,19.531628372479034,34.834410333312995,nan,nan,nan,nan,21.334261267799256,20.312363899336084,20.312363899336084,660,21.334261267799256
400,1,500,20,20,32.12635809595691,37.57431663969477,19.870416353138037,19.870416353138037,0.9,0.9,40.90822515582432,20.96348642300644,20.96348642300644,52.76269022521973,16.98518356282458,16.98518356282458,nan,13.034100294382107,11.592797018244113,19.67042976682615,57.444732992832805,0.0,0.0,58.56830828024213,57.44473308221319,9620,38.80159677782741,19.76671150241472,36.48124665920675,nan,nan,nan,nan,20.96348642300644,22.335970926363224,22.335970926363224,380,20.96348642300644
500,1,500,20,20,29.349002672163127,44.56867114022596,11.504070621636057,11.504070621636057,1.0,1.0,39.98928922984795,12.8413512992437,12.8413512992437,54.91075651931763,12.55045055548796,12.55045055548796,nan,11.433686024931708,11.070434661973724,15.059578638024679,56.07274176186201,0.0,0.0,56.874639824918106,56.07274172776077,9720,45.757775941931875,11.11686388298623,43.231390428517074,nan,nan,nan,nan,12.8413512992437,20.89031623941765,20.89031623941765,280,12.8413512992437
600,1,500,20,20,29.393354087442745,39.73622647708809,16.99019770645635,16.99019770645635,0.95,0.95,38.003380348596785,18.796705287304068,18.796705287304068,50.545938891601566,16.183670736124856,16.183670736124856,nan,13.177433139046155,11.948974117920736,20.85225983736868,56.72642418354444,0.0,0.0,58.50883895436568,56.72642401597888,9400,41.66598850975679,16.842850444608896,37.929718728674814,nan,nan,nan,nan,18.796705287304068,19.151198204216353,19.151198204216353,600,18.796705287304068
700,1,500,20,20,30.304026724247546,33.4358847135458,23.603582741150483,23.603582741150483,0.85,0.85,35.48395514316496,25.05976857479979,25.05976857479979,46.59187617797851,20.83119671473545,20.83119671473545,nan,14.611784041283778,12.58927993455363,42.25220840987144,57.039467454696286,0.0,0.0,59.27478237381544,57.03946737460744,9260,35.24236678974076,24.032415584074688,31.97969879980765,nan,nan,nan,nan,25.05976857479979,17.3638862251265,17.3638862251265,740,25.05976857479979
800,1,500,20,20,31.350336588699545,37.57138881266204,17.168803476601646,17.168803476601646,0.9488636363636364,0.9488636363636364,41.13614265340867,19.958671666705975,19.958671666705975,53.127948797607424,18.43351188542096,18.43351188542096,nan,15.118216059685594,13.94796330561085,23.48763215360277,54.74019228926369,0.0,0.0,57.32035883316187,54.74019241405115,9120,40.78237298095124,16.537985852210632,34.781520747345176,nan,nan,nan,nan,19.958671666705975,22.696434075834777,22.696434075834777,880,19.958671666705975
900,1,500,20,20,29.2047994881378,41.56669938102225,13.972779576698773,13.972779576698773,1.0,1.0,39.06703611014538,16.71100354566006,16.71100354566006,52.745589220428464,16.07765161378962,16.07765161378962,nan,14.477254162453306,13.74859742177711,17.51983963060561,55.53947895772102,0.0,0.0,57.71601089828388,55.53947882699318,9260,44.314245497663535,13.40176540062035,38.82847528133313,nan,nan,nan,nan,16.71100354566006,19.76968555840721,19.76968555840721,740,16.71100354566006
1000,1,500,20,20,31.82321961453876,34.72187478020302,22.899168570196217,22.899168570196217,0.85,0.85,38.70622936026499,23.62904002208281,23.62904002208281,48.82168735733032,17.667978470216116,17.667978470216116,nan,11.00340196983596,10.085394974275953,54.25400605428102,57.62104335039923,0.0,0.0,58.56571378691167,57.6210435584657,9680,35.60351829125209,22.962195495659582,33.992003536382896,nan,nan,nan,nan,23.62904002208281,20.90297448772296,20.90297448772296,320,23.62904002208281
