step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,80,80,75,3.76892,3.76892,0,3758720,0,0
2,2445,4890,13,13,13,0.61256,4.38148,0,610792,0,0
3,2469,4938,9,9,9,0.42408,4.80556,0,422856,0,0
4,2401,4802,8,8,8,0.37696,5.18252,0,375872,0,0
5,2489,4978,9,9,9,0.42408,5.6066,0,422856,0,0
6,2714,5428,7,7,7,0.32984,5.93644,0,328888,0,0
7,2852,5704,10,10,10,0.4712,6.40764,0,469840,0,0
8,2837,5674,10,10,8,0.470928,6.878568,0,469840,0,0
9,2809,5618,10,10,10,0.4712,7.349768,0,469840,0,0
10,2728,5456,7,7,7,0.32984,7.679608,0,328888,0,0
11,2658,5316,5,5,5,0.2356,7.915208,0,234920,0,0
12,2645,5290,7,7,7,0.32984,8.245048,0,328888,0,0
13,2570,5140,12,12,12,0.56544,8.810488,0,563808,0,0
14,2448,4896,6,6,6,0.28272,9.093208,0,281904,0,0
15,2515,5030,13,13,13,0.61256,9.705768,0,610792,0,0
16,2476,4952,9,9,9,0.42408,10.129848,0,422856,0,0
17,2669,5338,8,8,8,0.37696,10.506808,0,375872,0,0
18,2887,5774,14,14,14,0.65968,11.166488,0,657776,0,0
19,2923,5846,10,10,10,0.4712,11.637688,0,469840,0,0
20,2937,5874,10,10,10,0.4712,12.108888,0,469840,0,0
21,2834,5668,12,12,11,0.565304,12.674192,0,563808,0,0
22,2758,5516,9,9,8,0.423944,13.098136,0,422856,0,0
23,2819,5638,13,13,13,0.61256,13.710696,0,610792,0,0
24,3034,6068,10,10,10,0.4712,14.181896,0,469840,0,0
25,3114,6228,6,6,6,0.28272,14.464616,0,281904,0,0
26,3155,6310,8,8,8,0.37696,14.841576,0,375872,0,0
27,3435,6870,12,12,12,0.56544,15.407016,0,563808,0,0
28,3277,6554,14,14,14,0.65968,16.066696,0,657776,0,0
29,3469,6938,12,12,12,0.56544,16.632136,0,563808,0,0
30,3363,6726,8,8,8,0.37696,17.009096,0,375872,0,0
31,3345,6690,9,9,9,0.42408,17.433176,0,422856,0,0
32,3188,6376,12,12,12,0.56544,17.998616,0,563808,0,0
33,3061,6122,18,18,18,0.84816,18.846776,0,845712,0,0
34,3182,6364,8,8,8,0.37696,19.223736,0,375872,0,0
35,3241,6482,7,7,7,0.32984,19.553576,0,328888,0,0
36,3437,6874,10,10,10,0.4712,20.024776,0,469840,0,0
37,3581,7162,9,9,9,0.42408,20.448856,0,422856,0,0
38,3496,6992,9,9,9,0.42408,20.872936,0,422856,0,0
39,3434,6868,11,11,11,0.51832,21.391256,0,516824,0,0
40,3331,6662,5,5,5,0.2356,21.626856,0,234920,0,0
41,3788,7576,13,13,13,0.61256,22.239416,0,610792,0,0
42,3805,7610,9,9,9,0.42408,22.663496,0,422856,0,0
43,3852,7704,10,10,9,0.471064,23.13456,0,469840,0,0
44,4061,8122,4,4,4,0.18848,23.32304,0,187936,0,0
45,4226,8452,9,9,9,0.42408,23.74712,0,422856,0,0
46,4392,8784,11,11,11,0.51832,24.26544,0,516824,0,0
47,4462,8924,17,17,17,0.80104,25.06648,0,798728,0,0
48,4511,9022,10,10,10,0.4712,25.53768,0,469840,0,0
49,4231,8462,14,14,14,0.65968,26.19736,0,657776,0,0
50,4357,8714,15,15,15,0.7068,26.90416,0,704760,0,0
51,4481,8962,12,12,12,0.56544,27.4696,0,563808,0,0
52,4400,8800,7,7,7,0.32984,27.79944,0,328888,0,0
53,4341,8682,9,9,9,0.42408,28.22352,0,422856,0,0
54,4185,8370,7,7,7,0.32984,28.55336,0,328888,0,0
55,4303,8606,14,14,14,0.65968,29.21304,0,657776,0,0
56,4436,8872,8,8,8,0.37696,29.59,0,375872,0,0
57,4746,9492,13,13,13,0.61256,30.20256,0,610792,0,0
58,5132,10264,17,17,17,0.80104,31.0036,0,798728,0,0
59,5384,10768,9,9,9,0.42408,31.42768,0,422856,0,0
60,5477,10954,10,10,10,0.4712,31.89888,0,469840,0,0
61,5747,11494,4,4,4,0.18848,32.08736,0,187936,0,0
62,5591,11182,8,8,8,0.37696,32.46432,0,375872,0,0
63,5443,10886,6,6,6,0.28272,32.74704,0,281904,0,0
64,5218,10436,14,14,14,0.65968,33.40672,0,657776,0,0
65,4486,8972,20,20,20,0.9424,34.34912,0,939680,0,0
66,3998,7996,18,18,18,0.84816,35.19728,0,845712,0,0
67,3965,7930,15,15,15,0.7068,35.90408,0,704760,0,0
68,3623,7246,11,11,11,0.51832,36.4224,0,516824,0,0
69,3533,7066,6,6,6,0.28272,36.70512,0,281904,0,0
70,3644,7288,7,7,7,0.32984,37.03496,0,328888,0,0
71,3756,7512,7,7,7,0.32984,37.3648,0,328888,0,0
72,3767,7534,8,8,7,0.376824,37.741624,0,375872,0,0
73,3793,7586,6,6,6,0.28272,38.024344,0,281904,0,0
74,3984,7968,7,7,6,0.329704,38.354048,0,328888,0,0
75,4216,8432,13,13,13,0.61256,38.966608,0,610792,0,0
76,4420,8840,8,8,8,0.37696,39.343568,0,375872,0,0
77,4540,9080,8,8,7,0.376824,39.720392,0,375872,0,0
78,4516,9032,12,12,12,0.56544,40.285832,0,563808,0,0
79,4599,9198,12,12,12,0.56544,40.851272,0,563808,0,0
80,4543,9086,15,15,15,0.7068,41.558072,0,704760,0,0
81,3909,7818,10,10,10,0.4712,42.029272,0,469840,0,0
82,3417,6834,9,9,9,0.42408,42.453352,0,422856,0,0
83,3362,6724,5,5,5,0.2356,42.688952,0,234920,0,0
84,3403,6806,12,12,12,0.56544,43.254392,0,563808,0,0
85,3231,6462,15,15,15,0.7068,43.961192,0,704760,0,0
86,3030,6060,21,21,21,0.98952,44.950712,0,986664,0,0
87,2905,5810,7,7,7,0.32984,45.280552,0,328888,0,0
88,2952,5904,11,11,10,0.518184,45.798736,0,516824,0,0
89,2884,5768,4,4,4,0.18848,45.987216,0,187936,0,0
90,2992,5984,10,10,10,0.4712,46.458416,0,469840,0,0
91,2934,5868,8,8,8,0.37696,46.835376,0,375872,0,0
92,2988,5976,8,8,8,0.37696,47.212336,0,375872,0,0
93,3038,6076,3,3,3,0.14136,47.353696,0,140952,0,0
94,3032,6064,10,10,10,0.4712,47.824896,0,469840,0,0
95,3066,6132,13,13,13,0.61256,48.437456,0,610792,0,0
96,3214,6428,16,16,16,0.75392,49.191376,0,751744,0,0
97,3281,6562,15,15,15,0.7068,49.898176,0,704760,0,0
98,2993,5986,13,13,13,0.61256,50.510736,0,610792,0,0
99,2973,5946,11,11,11,0.51832,51.029056,0,516824,0,0
100,2891,5782,15,15,15,0.7068,51.735856,0,704760,0,0
101,2729,5458,4,4,4,0.18848,51.924336,0,187936,0,0
102,2707,5414,5,5,5,0.2356,52.159936,0,234920,0,0
103,2686,5372,8,8,8,0.37696,52.536896,0,375872,0,0
104,2694,5388,11,11,11,0.51832,53.055216,0,516824,0,0
105,2109,4218,9,9,9,0.42408,53.479296,0,422856,0,0
106,1882,3764,7,7,7,0.32984,53.809136,0,328888,0,0
107,1840,3680,6,6,6,0.28272,54.091856,0,281904,0,0
108,1730,3460,9,9,9,0.42408,54.515936,0,422856,0,0
109,1701,3402,6,6,6,0.28272,54.798656,0,281904,0,0
110,1684,3368,8,8,8,0.37696,55.175616,0,375872,0,0
111,1675,3350,9,9,9,0.42408,55.599696,0,422856,0,0
112,1772,3544,13,13,13,0.61256,56.212256,0,610792,0,0
113,1596,3192,17,17,17,0.80104,57.013296,0,798728,0,0
114,1660,3320,12,12,11,0.565304,57.5786,0,563808,0,0
115,1718,3436,9,9,9,0.42408,58.00268,0,422856,0,0
116,1659,3318,12,12,12,0.56544,58.56812,0,563808,0,0
117,1696,3392,16,16,16,0.75392,59.32204,0,751744,0,0
118,1600,3200,12,12,12,0.56544,59.88748,0,563808,0,0
119,1589,3178,8,8,8,0.37696,60.26444,0,375872,0,0
120,1649,3298,6,6,6,0.28272,60.54716,0,281904,0,0
121,1616,3232,7,7,7,0.32984,60.877,0,328888,0,0
122,1664,3328,7,7,7,0.32984,61.20684,0,328888,0,0
123,1819,3638,8,8,8,0.37696,61.5838,0,375872,0,0
124,1661,3322,13,13,13,0.61256,62.19636,0,610792,0,0
125,1537,3074,7,7,7,0.32984,62.5262,0,328888,0,0
126,1526,3052,8,8,8,0.37696,62.90316,0,375872,0,0
127,1430,2860,8,8,8,0.37696,63.28012,0,375872,0,0
128,1431,2862,10,10,10,0.4712,63.75132,0,469840,0,0
129,1390,2780,10,10,10,0.4712,64.22252,0,469840,0,0
130,1358,2716,8,8,8,0.37696,64.59948,0,375872,0,0
131,1534,3068,11,11,10,0.518184,65.117664,0,516824,0,0
132,1820,3640,10,10,10,0.4712,65.588864,0,469840,0,0
133,1754,3508,10,10,10,0.4712,66.060064,0,469840,0,0
134,1583,3166,11,11,11,0.51832,66.578384,0,516824,0,0
135,1492,2984,10,10,10,0.4712,67.049584,0,469840,0,0
136,1595,3190,13,13,13,0.61256,67.662144,0,610792,0,0
137,1910,3820,10,10,10,0.4712,68.133344,0,469840,0,0
138,2171,4342,9,9,9,0.42408,68.557424,0,422856,0,0
139,2147,4294,8,8,8,0.37696,68.934384,0,375872,0,0
140,2246,4492,9,9,9,0.42408,69.358464,0,422856,0,0
141,2216,4432,9,9,9,0.42408,69.782544,0,422856,0,0
142,2274,4548,6,6,6,0.28272,70.065264,0,281904,0,0
143,2376,4752,13,13,13,0.61256,70.677824,0,610792,0,0
144,2366,4732,13,13,13,0.61256,71.290384,0,610792,0,0
145,2538,5076,10,10,10,0.4712,71.761584,0,469840,0,0
146,2670,5340,12,12,11,0.565304,72.326888,0,563808,0,0
147,2540,5080,12,12,11,0.565304,72.892192,0,563808,0,0
148,2777,5554,11,11,11,0.51832,73.410512,0,516824,0,0
149,3057,6114,8,8,8,0.37696,73.787472,0,375872,0,0
150,3186,6372,8,8,8,0.37696,74.164432,0,375872,0,0
151,3169,6338,6,6,6,0.28272,74.447152,0,281904,0,0
152,3116,6232,6,6,6,0.28272,74.729872,0,281904,0,0
153,3312,6624,8,8,8,0.37696,75.106832,0,375872,0,0
154,3615,7230,14,14,14,0.65968,75.766512,0,657776,0,0
155,3535,7070,6,6,6,0.28272,76.049232,0,281904,0,0
156,3586,7172,11,11,11,0.51832,76.567552,0,516824,0,0
157,3505,7010,7,7,7,0.32984,76.897392,0,328888,0,0
158,3435,6870,6,6,6,0.28272,77.180112,0,281904,0,0
159,3601,7202,13,13,12,0.612424,77.792536,0,610792,0,0
160,3676,7352,6,6,6,0.28272,78.075256,0,281904,0,0
161,4006,8012,16,16,16,0.75392,78.829176,0,751744,0,0
162,4040,8080,27,27,27,1.27224,80.101416,0,1268568,0,0
163,3662,7324,16,16,16,0.75392,80.855336,0,751744,0,0
164,3571,7142,14,14,14,0.65968,81.515016,0,657776,0,0
165,4045,8090,12,12,12,0.56544,82.080456,0,563808,0,0
166,4358,8716,12,12,12,0.56544,82.645896,0,563808,0,0
167,4124,8248,11,11,10,0.518184,83.16408,0,516824,0,0
168,4263,8526,8,8,6,0.376688,83.540768,0,375872,0,0
169,4273,8546,10,10,10,0.4712,84.011968,0,469840,0,0
170,4340,8680,6,6,6,0.28272,84.294688,0,281904,0,0
171,4415,8830,6,6,6,0.28272,84.577408,0,281904,0,0
172,4831,9662,11,11,11,0.51832,85.095728,0,516824,0,0
173,4972,9944,16,16,16,0.75392,85.849648,0,751744,0,0
174,4987,9974,12,12,12,0.56544,86.415088,0,563808,0,0
175,5035,10070,7,7,7,0.32984,86.744928,0,328888,0,0
176,5397,10794,15,15,15,0.7068,87.451728,0,704760,0,0
177,5205,10410,14,14,14,0.65968,88.111408,0,657776,0,0
178,5421,10842,19,19,19,0.89528,89.006688,0,892696,0,0
179,5311,10622,12,12,12,0.56544,89.572128,0,563808,0,0
180,5061,10122,18,18,18,0.84816,90.420288,0,845712,0,0
181,5129,10258,14,14,14,0.65968,91.079968,0,657776,0,0
182,4811,9622,13,13,13,0.61256,91.692528,0,610792,0,0
183,4368,8736,12,12,12,0.56544,92.257968,0,563808,0,0
184,3989,7978,11,11,11,0.51832,92.776288,0,516824,0,0
185,3654,7308,8,8,8,0.37696,93.153248,0,375872,0,0
186,3403,6806,15,15,15,0.7068,93.860048,0,704760,0,0
187,3537,7074,3,3,3,0.14136,94.001408,0,140952,0,0
188,3564,7128,8,8,8,0.37696,94.378368,0,375872,0,0
189,3470,6940,9,9,9,0.42408,94.802448,0,422856,0,0
190,3660,7320,15,15,15,0.7068,95.509248,0,704760,0,0
191,3854,7708,10,10,10,0.4712,95.980448,0,469840,0,0
192,3996,7992,15,15,15,0.7068,96.687248,0,704760,0,0
193,4147,8294,17,17,17,0.80104,97.488288,0,798728,0,0
194,4268,8536,14,14,14,0.65968,98.147968,0,657776,0,0
195,3872,7744,15,15,15,0.7068,98.854768,0,704760,0,0
196,3377,6754,20,20,19,0.942264,99.797032,0,939680,0,0
197,3275,6550,9,9,9,0.42408,100.221112,0,422856,0,0
198,3332,6664,15,15,15,0.7068,100.927912,0,704760,0,0
199,3282,6564,11,11,11,0.51832,101.446232,0,516824,0,0
200,2970,5940,15,15,15,0.7068,102.153032,0,704760,0,0
201,2728,5456,19,19,19,0.89528,103.048312,0,892696,0,0
202,2811,5622,14,14,14,0.65968,103.707992,0,657776,0,0
203,2944,5888,6,6,6,0.28272,103.990712,0,281904,0,0
204,2957,5914,15,15,15,0.7068,104.697512,0,704760,0,0
205,2912,5824,7,7,7,0.32984,105.027352,0,328888,0,0
206,2911,5822,11,11,11,0.51832,105.545672,0,516824,0,0
207,2904,5808,8,8,8,0.37696,105.922632,0,375872,0,0
208,3031,6062,11,11,11,0.51832,106.440952,0,516824,0,0
209,3212,6424,2,2,2,0.09424,106.535192,0,93968,0,0
210,3110,6220,17,17,17,0.80104,107.336232,0,798728,0,0
211,2787,5574,20,20,20,0.9424,108.278632,0,939680,0,0
212,2700,5400,18,18,18,0.84816,109.126792,0,845712,0,0
213,2519,5038,13,13,13,0.61256,109.739352,0,610792,0,0
214,2338,4676,14,14,14,0.65968,110.399032,0,657776,0,0
215,2359,4718,12,12,12,0.56544,110.964472,0,563808,0,0
216,2493,4986,6,6,6,0.28272,111.247192,0,281904,0,0
217,2594,5188,10,10,10,0.4712,111.718392,0,469840,0,0
218,2750,5500,7,7,7,0.32984,112.048232,0,328888,0,0
219,3018,6036,15,15,15,0.7068,112.755032,0,704760,0,0
220,2876,5752,15,15,15,0.7068,113.461832,0,704760,0,0
221,2692,5384,13,13,13,0.61256,114.074392,0,610792,0,0
222,2785,5570,7,7,7,0.32984,114.404232,0,328888,0,0
223,2900,5800,4,4,4,0.18848,114.592712,0,187936,0,0
224,3073,6146,13,13,13,0.61256,115.205272,0,610792,0,0
225,3179,6358,6,6,6,0.28272,115.487992,0,281904,0,0
226,3259,6518,4,4,4,0.18848,115.676472,0,187936,0,0
227,3248,6496,17,17,17,0.80104,116.477512,0,798728,0,0
228,3221,6442,16,16,16,0.75392,117.231432,0,751744,0,0
229,3247,6494,12,12,12,0.56544,117.796872,0,563808,0,0
230,3511,7022,12,12,12,0.56544,118.362312,0,563808,0,0
231,3524,7048,9,9,9,0.42408,118.786392,0,422856,0,0
232,3758,7516,10,10,10,0.4712,119.257592,0,469840,0,0
233,4126,8252,12,12,12,0.56544,119.823032,0,563808,0,0
234,4333,8666,16,16,16,0.75392,120.576952,0,751744,0,0
235,4478,8956,15,15,15,0.7068,121.283752,0,704760,0,0
236,4766,9532,10,10,10,0.4712,121.754952,0,469840,0,0
237,4851,9702,7,7,7,0.32984,122.084792,0,328888,0,0
238,5073,10146,11,11,11,0.51832,122.603112,0,516824,0,0
239,4751,9502,12,12,12,0.56544,123.168552,0,563808,0,0
240,4354,8708,13,13,13,0.61256,123.781112,0,610792,0,0
241,4151,8302,10,10,10,0.4712,124.252312,0,469840,0,0
242,4129,8258,5,5,5,0.2356,124.487912,0,234920,0,0
243,4137,8274,15,15,15,0.7068,125.194712,0,704760,0,0
244,3991,7982,13,13,13,0.61256,125.807272,0,610792,0,0
245,3595,7190,12,12,12,0.56544,126.372712,0,563808,0,0
246,3489,6978,12,12,12,0.56544,126.938152,0,563808,0,0
247,3462,6924,11,11,11,0.51832,127.456472,0,516824,0,0
248,3768,7536,14,14,14,0.65968,128.116152,0,657776,0,0
249,4107,8214,15,15,15,0.7068,128.822952,0,704760,0,0
250,4102,8204,9,9,9,0.42408,129.247032,0,422856,0,0
251,4357,8714,11,11,11,0.51832,129.765352,0,516824,0,0
252,4459,8918,8,8,8,0.37696,130.142312,0,375872,0,0
253,4614,9228,11,11,11,0.51832,130.660632,0,516824,0,0
254,4565,9130,9,9,9,0.42408,131.084712,0,422856,0,0
255,4517,9034,7,7,7,0.32984,131.414552,0,328888,0,0
256,4692,9384,11,11,11,0.51832,131.932872,0,516824,0,0
257,4901,9802,9,9,9,0.42408,132.356952,0,422856,0,0
258,4771,9542,8,8,8,0.37696,132.733912,0,375872,0,0
259,4233,8466,12,12,12,0.56544,133.299352,0,563808,0,0
260,3783,7566,20,20,20,0.9424,134.241752,0,939680,0,0
261,3520,7040,14,14,14,0.65968,134.901432,0,657776,0,0
262,3180,6360,22,22,22,1.03664,135.938072,0,1033648,0,0
263,2957,5914,10,10,10,0.4712,136.409272,0,469840,0,0
264,3281,6562,5,5,5,0.2356,136.644872,0,234920,0,0
265,3376,6752,12,12,12,0.56544,137.210312,0,563808,0,0
266,3167,6334,5,5,5,0.2356,137.445912,0,234920,0,0
267,3158,6316,8,8,7,0.376824,137.822736,0,375872,0,0
268,3118,6236,7,7,7,0.32984,138.152576,0,328888,0,0
