step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
2,t2_b0,0,8,0.0,0.08506587892770767,0.0036181018222123384,0.0036181018222123384,1.0,1.0,1,1
3,t2_b0,5,6,0.0,0.0830925852060318,0.003452188801020384,0.003452188801020384,1.0,1.0,1,1
3,t2_b0,0,8,0.0,0.03456775099039078,0.0005974646774120629,0.0005974646774120629,1.0,1.0,2,2
4,t2_b0,5,6,0.0,0.03382229059934616,0.0005719736800529063,0.0005719736800529063,1.0,1.0,2,2
4,t2_b0,0,8,0.0,-0.008702747523784637,3.786890738410875e-05,3.786890738410875e-05,0.9500000000000001,1.0,3,3
5,t2_b0,5,6,0.0,-0.011074498295783997,6.132225826149806e-05,6.132225826149806e-05,1.0,1.0,3,3
5,t2_b0,0,1,0.006112785095677547,-0.04214295744895935,0.0011643082834780216,0.0011643082834780216,0.9500000000000001,1.0,4,4
6,t2_b0,7,6,0.23102347219513136,0.02677086740732193,0.02085956186056137,0.02085956186056137,1.0,1.0,4,4
6,t2_b0,0,8,0.0,-0.04980769753456116,0.0012404033914208412,0.0012404033914208412,0.9500000000000001,1.0,5,5
7,t2_b0,0,8,0.0,-0.04085038602352142,0.0008343770168721676,0.0008343770168721676,1.0,1.0,6,6
7,t2_b0,5,6,0.0,-0.04326839745044708,0.0009360770927742124,0.0009360770927742124,1.0,1.0,5,5
8,t2_b0,0,8,0.4295820434694972,-0.02381536364555359,0.10278459638357162,0.10278459638357162,1.0,1.0,7,7
8,t2_b0,7,6,0.0,0.08207646012306213,0.003368272678926587,0.003368272678926587,1.0,1.0,6,6
9,t2_b0,0,8,0.0014995851805835589,0.006624981760978699,1.3134844266460277e-05,1.3134844266460277e-05,1.0,1.0,8,8
9,t2_b0,6,7,0.04045934368319608,0.09942761063575745,0.0017386283725500107,0.0017386283725500107,1.0,1.0,7,7
10,t2_b0,8,0,0.39407476316475887,0.032739318907260895,0.06528165936470032,0.06528165936470032,1.0,1.0,9,9
10,t2_b0,6,7,0.0,0.08160172402858734,0.003329420695081353,0.003329420695081353,1.0,1.0,8,8
10,t2_b0,3,4,0.0,0.09133239090442657,0.004170802887529135,0.004170802887529135,1.0,1.0,1,1
11,t2_b0,7,6,0.7141787466519008,0.055530350655317307,0.21690884232521057,0.21690884232521057,1.0,1.0,9,9
11,t2_b0,2,8,0.2547937718399675,0.03910817950963974,0.02326013334095478,0.02326013334095478,0.9500000000000001,1.0,10,10
11,t2_b0,3,1,0.0,0.037341512739658356,0.000697194307576865,0.000697194307576865,0.05,1.0,6,9
11,t2_b0,0,9,0.0,0.03893692046403885,0.0007580418605357409,0.0007580418605357409,0.9333333333333333,1.0,10,10
12,t2_b0,1,6,-0.3508200289463272,0.021670587360858917,0.06937462836503983,0.06937462836503983,0.9333333333333333,1.0,10,10
12,t2_b0,2,9,0.07663926231778813,0.061054155230522156,0.00012144781794631854,0.00012144781794631854,0.03333333333333333,1.0,11,11
12,t2_b0,4,3,0.0,0.02125319093465805,0.00022584905673284084,0.00022584905673284084,0.9333333333333333,1.0,10,10
12,t2_b0,0,8,-0.04778998410944836,0.06125636026263237,0.0059455521404743195,0.0059455521404743195,0.9333333333333333,1.0,11,11
