step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,3,562500.0,59.35386483346665,45.681154542495044,3,6,3,3,6,0,6,-105.0,70.5,-47.5,5.0,1488252,1.488252,nan,1.488252,nan,3,432,867480,6,619944,6,3,396,192,48,204,51,99,3,0,0,3
3,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,35.43944085911509,19.986092455809047,5,10,5,5,10,0,10,-105.0,70.5,-47.5,5.0,2480420,3.968672,nan,2.48042,nan,5,720,1445800,10,1033240,10,5,660,320,80,340,85,165,5,0,0,5
4,-47.5,57.5,28,14,0,0.0,0.0,0,0.0,57.5,9,562500.0,36.96016134341623,22.842249755876086,14,28,9,6,28,0,15,-105.0,70.5,-47.5,5.0,4630840,8.599512,nan,4.63084,nan,6,2016,1734960,12,2893072,28,6,792,384,96,408,102,198,6,0,0,6
5,-47.5,57.5,30,15,0,0.0,0.0,0,0.0,57.5,9,562500.0,50.411950037080935,32.64691615562592,15,30,9,6,30,0,15,-105.0,70.5,-47.5,5.0,4837632,13.437144,nan,4.837632,nan,6,2160,1734960,12,3099720,30,6,792,384,96,408,102,198,6,0,0,6
6,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,9,562500.0,39.26864227862132,19.85827290823418,20,40,9,7,40,0,16,-105.0,70.5,-47.5,5.0,6160884,19.598028,nan,6.160884,nan,7,2880,2024120,14,4132960,40,7,924,448,112,476,119,231,7,0,0,7
7,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,10,562500.0,39.024401760184865,18.222659066896952,19,38,10,6,38,0,16,-105.0,70.5,-47.5,5.0,5664800,25.262828,nan,5.6648,nan,6,2736,1734960,12,3926312,38,6,792,384,96,408,102,198,6,0,0,6
8,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,11,562500.0,37.23432922514089,20.650645196954667,21,42,11,7,42,0,18,-105.0,70.5,-47.5,5.0,6367676,31.630504,nan,6.367676,nan,7,3024,2024120,14,4339608,42,7,924,448,112,476,119,231,7,0,0,7
9,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,12,531029.5278084751,35.37969944215535,9.353553133674458,23,46,12,7,46,0,19,-105.0,70.5,-47.5,5.0,6781260,38.411764,nan,6.78126,nan,7,3312,2024120,14,4752904,46,7,924,448,112,476,119,231,7,0,0,7
10,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,11,494736.01888212183,28.741232119967144,6.959253337851753,25,50,11,8,50,0,19,-105.0,70.5,-47.5,5.0,7484136,45.8959,nan,7.484136,nan,8,3600,2313280,16,5166200,50,8,1056,512,128,544,136,264,8,0,0,8
