step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,56,-81.81014394760132,-120.0,-50.302268981933594,104.81014394760132,73.3022689819336,143.0
2,0,132,-80.98760310086337,-120.0,-37.695247650146484,103.98760310086337,60.695247650146484,143.0
3,0,210,-84.60774398077102,-120.0,-40.86037826538086,107.60774398077102,63.86037826538086,143.0
4,0,306,-78.21349905674754,-120.0,-39.4464225769043,101.21349905674754,62.4464225769043,143.0
5,0,306,-73.28600787493139,-120.0,-40.759395599365234,96.28600787493139,63.759395599365234,143.0
6,0,342,-68.27156626829627,-120.0,-38.520606994628906,91.27156626829627,61.520606994628906,143.0
7,0,342,-66.39756380047714,-120.0,-37.74907302856445,89.39756380047714,60.74907302856445,143.0
8,0,342,-64.34691797223007,-93.60563659667969,-37.44118881225586,87.34691797223007,60.44118881225586,116.60563659667969
9,0,380,-63.43200324209113,-92.24032592773438,-37.14499282836914,86.43200324209113,60.14499282836914,115.24032592773438
10,0,380,-62.140506824694185,-90.10765075683594,-35.29190444946289,85.14050682469419,58.29190444946289,113.10765075683594
11,0,380,-61.661204759698165,-89.79778289794922,-36.384910583496094,84.66120475969817,59.384910583496094,112.79778289794922
12,0,380,-61.09322473626388,-91.7978286743164,-31.355371475219727,84.09322473626388,54.35537147521973,114.7978286743164
13,0,380,-60.42783945987099,-89.13525390625,-34.210182189941406,83.427839459871,57.210182189941406,112.13525390625
14,0,342,-60.10551296479521,-87.8044662475586,-32.51865005493164,83.10551296479521,55.51865005493164,110.8044662475586
15,0,380,-61.92277808942293,-120.0,-30.397441864013672,84.92277808942293,53.39744186401367,143.0
16,0,380,-61.642611051860605,-120.0,-31.92942237854004,84.6426110518606,54.92942237854004,143.0
17,0,380,-62.031739606355366,-120.0,-31.776098251342773,85.03173960635536,54.77609825134277,143.0
18,0,342,-61.82958972105506,-120.0,-32.816062927246094,84.82958972105506,55.816062927246094,143.0
19,0,342,-60.63054867794639,-88.67076873779297,-33.262657165527344,83.6305486779464,56.262657165527344,111.67076873779297
20,0,342,-61.077623099611515,-120.0,-33.32270050048828,84.07762309961151,56.32270050048828,143.0
21,0,306,-60.222730063145455,-90.05857849121094,-37.32974624633789,83.22273006314546,60.32974624633789,113.05857849121094
22,0,306,-62.75671607372808,-120.0,-36.532073974609375,85.75671607372809,59.532073974609375,143.0
23,0,342,-64.4239303968106,-120.0,-30.917837142944336,87.4239303968106,53.917837142944336,143.0
24,0,380,-67.05376863981549,-120.0,-36.235286712646484,90.05376863981549,59.235286712646484,143.0
25,0,380,-66.22956938492625,-120.0,-30.718875885009766,89.22956938492625,53.718875885009766,143.0
26,0,380,-65.55485124086078,-120.0,-30.584171295166016,88.55485124086078,53.584171295166016,143.0
27,0,342,-64.78392751593339,-120.0,-30.643320083618164,87.78392751593339,53.643320083618164,143.0
28,0,380,-65.13764120403088,-120.0,-37.237083435058594,88.13764120403088,60.237083435058594,143.0
29,0,380,-66.06152746300948,-120.0,-37.237083435058594,89.06152746300948,60.237083435058594,143.0
30,0,342,-65.65441340173197,-120.0,-37.237083435058594,88.65441340173197,60.237083435058594,143.0
31,0,380,-65.84953293047454,-120.0,-37.237083435058594,88.84953293047454,60.237083435058594,143.0
32,0,380,-65.3213856747276,-120.0,-37.237083435058594,88.3213856747276,60.237083435058594,143.0
33,0,380,-64.42244563855623,-120.0,-37.237083435058594,87.42244563855623,60.237083435058594,143.0
34,0,380,-64.0281398472033,-120.0,-37.237083435058594,87.0281398472033,60.237083435058594,143.0
35,0,380,-63.60892436378881,-120.0,-36.78736114501953,86.60892436378882,59.78736114501953,143.0
36,0,380,-63.338244769447726,-120.0,-30.392295837402344,86.33824476944773,53.392295837402344,143.0
37,0,380,-63.41206982261256,-120.0,-30.399316787719727,86.41206982261255,53.39931678771973,143.0
38,0,380,-63.063374228226515,-120.0,-30.416086196899414,86.06337422822651,53.416086196899414,143.0
39,0,380,-63.09759723261783,-120.0,-31.330183029174805,86.09759723261783,54.330183029174805,143.0
40,0,380,-63.25589133814761,-120.0,-31.3333797454834,86.25589133814762,54.3333797454834,143.0
41,0,342,-63.149060957613045,-120.0,-37.20220947265625,86.14906095761305,60.20220947265625,143.0
42,0,380,-63.663737216748686,-120.0,-37.20220947265625,86.66373721674869,60.20220947265625,143.0
43,0,342,-63.27535994011059,-120.0,-37.20220947265625,86.27535994011059,60.20220947265625,143.0
44,0,380,-64.59455833435058,-120.0,-36.02326965332031,87.59455833435058,59.02326965332031,143.0
45,0,380,-64.42162778753983,-120.0,-30.502046585083008,87.42162778753983,53.50204658508301,143.0
46,0,380,-64.23560004987215,-120.0,-30.42556381225586,87.23560004987215,53.42556381225586,143.0
47,0,380,-64.07363862489399,-120.0,-38.439552307128906,87.07363862489399,61.439552307128906,143.0
48,0,380,-63.63765211607281,-120.0,-33.45160675048828,86.63765211607281,56.45160675048828,143.0
49,0,380,-62.27929874219392,-120.0,-29.45810890197754,85.27929874219393,52.45810890197754,143.0
50,0,342,-61.83076953330235,-120.0,-30.589153289794922,84.83076953330234,53.58915328979492,143.0
