step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,50.81743285612649,35.421273063348586,6,12,5,4,12,0,9,-105.0,70.5,-47.5,192878,9,32,6,3,5,5.0,1158680,6.65896,nan,1.15868,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1512,9,4
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,5,562500.0,52.073652082272524,35.56741008199647,7,14,5,4,14,0,9,-105.0,70.5,-47.5,192878,10,32,7,4,7,5.0,1158848,7.817808,nan,1.158848,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1680,10,4
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,5,562500.0,52.53366011380641,44.23354246023802,8,16,5,4,16,0,9,-105.0,70.5,-47.5,192878,5,32,8,4,8,5.0,1158008,8.975816,nan,1.158008,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
14,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,48.975978584115666,39.813209396075656,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,22,32,5,2,5,5.0,871572,9.847388,nan,0.871572,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,3696,22,3
15,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,5,562500.0,35.8594961013476,21.830852412867237,8,16,5,2,16,0,7,-105.0,70.5,-47.5,192878,37,32,8,3,8,5.0,584800,10.432188,nan,0.5848,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,6216,37,2
16,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,32.82478045217272,28.799083651371422,6,12,4,2,12,0,6,-105.0,70.5,-47.5,192878,2,32,6,2,6,5.0,578920,11.011108,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
17,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,31.051799459233145,25.880286405581508,4,8,3,2,8,0,5,-105.0,70.5,-47.5,192878,2,32,4,2,4,5.0,578920,11.590028,nan,0.57892,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
18,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,45.4833532047974,28.178920661579344,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,35,32,5,3,5,5.0,873756,12.463784,nan,0.873756,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,5880,35,3
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,60.028125029804606,39.64597792502286,4,8,3,3,8,0,6,-105.0,70.5,-47.5,192878,3,32,4,3,4,5.0,868380,13.332164,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
20,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,39.156118578209174,20.509638520997854,6,12,5,4,12,0,9,-105.0,70.5,-47.5,192878,11,32,6,4,6,5.0,1159016,14.49118,nan,1.159016,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,1848,11,4
21,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,37.22776644266429,21.18869344342638,6,12,5,4,12,0,9,-105.0,70.5,-47.5,192878,19,32,6,4,6,5.0,1160360,15.65154,nan,1.16036,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,3192,19,4
22,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.01096364037515,18.107416348177235,7,14,5,4,14,0,9,-105.0,70.5,-47.5,192878,4,32,7,4,7,5.0,1157840,16.80938,nan,1.15784,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
23,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,33.492744437724376,19.84567268735878,5,10,5,3,10,0,8,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,868380,17.67776,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
24,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,5,562500.0,33.83463194145666,20.138533123851907,5,10,5,3,10,0,8,-105.0,70.5,-47.5,192878,3,32,5,3,5,5.0,868380,18.54614,nan,0.86838,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
25,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.11017252634396,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,7,32,6,4,6,5.0,1158560,19.7047,nan,1.15856,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,1176,7,4
26,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,40.81831289957394,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,20.862756,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
27,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,41.67359663675656,20.138533123851907,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,22.020812,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
28,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,41.939012045533644,19.84545525343031,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,23.178868,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
29,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.956019678601415,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,24.336924,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
30,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.99230036531865,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,25.49498,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
31,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.976266707478395,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,26.653036,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
32,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.97653484214237,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,27.811092,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
33,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.97654333960971,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,28.969148,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
34,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.995670930080536,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158056,30.127204,nan,1.158056,nan,4,216,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
35,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.995670930080536,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158200,31.285404,nan,1.1582,nan,4,360,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
36,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.97654333960971,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158200,32.443604,nan,1.1582,nan,4,360,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
37,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.995677538981695,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,33.60202,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
38,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.99568604823089,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,34.760436,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
39,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.99567848341024,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,35.918852,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
40,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.995670930080536,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,37.077268,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
41,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,46.67515094975186,40.24001686988392,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,38.235684,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
42,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,46.675153781837906,40.24001686988392,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,39.3941,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
43,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.99568604823089,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,40.552516,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
44,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.99566715356595,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,41.710932,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
45,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,45.9956643214799,38.94575110442545,6,12,6,4,12,0,10,-105.0,70.5,-47.5,192878,4,32,6,4,6,5.0,1158416,42.869348,nan,1.158416,nan,4,576,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
46,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,6,562500.0,43.976626364153624,40.49354875799664,8,16,6,4,16,0,10,-105.0,70.5,-47.5,192878,4,32,8,4,8,5.0,1158560,44.027908,nan,1.15856,nan,4,720,1156640,8,0,0,4,528,256,64,272,68,132,4,672,4,4
47,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,6,562500.0,44.94013067297107,43.16101355777313,8,16,6,4,16,0,10,-105.0,70.5,-47.5,192878,41,32,8,4,8,5.0,1164920,45.192828,nan,1.16492,nan,4,864,1156640,8,0,0,4,528,256,64,272,68,132,4,6888,41,4
48,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,6,562500.0,46.998510072874566,42.80825398302794,8,16,6,4,16,0,10,-105.0,70.5,-47.5,192878,32,32,8,4,7,5.0,1163552,46.35638,nan,1.163552,nan,4,1008,1156640,8,0,0,4,528,256,64,272,68,132,4,5376,32,4
49,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,6,562500.0,48.0579246889384,42.691785834435194,8,16,6,4,16,0,10,-105.0,70.5,-47.5,192878,5,32,8,4,8,5.0,1159016,47.515396,nan,1.159016,nan,4,1008,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
50,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,6,562500.0,47.600091827777334,42.42577556181921,7,14,6,4,14,0,10,-105.0,70.5,-47.5,192878,13,32,7,4,7,5.0,1160216,48.675612,nan,1.160216,nan,4,864,1156640,8,0,0,4,528,256,64,272,68,132,4,2184,13,4
51,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,5,562500.0,37.563504329862866,28.944591667808545,7,14,5,4,14,0,9,-105.0,70.5,-47.5,192878,5,32,7,4,7,5.0,1158800,49.834412,nan,1.1588,nan,4,792,1156640,8,0,0,4,528,256,64,272,68,132,4,840,5,4
52,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,63.20517094930013,57.63025665283203,6,12,4,3,12,0,7,-105.0,70.5,-47.5,192878,62,32,6,3,6,5.0,879012,50.713424,nan,0.879012,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,10416,62,3
53,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,37.4038846920605,18.8882689247882,6,12,4,3,12,0,7,-105.0,70.5,-47.5,192878,34,32,6,3,6,5.0,874452,51.587876,nan,0.874452,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,5712,34,3
54,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,4,562500.0,39.80264420752348,21.426440290640333,6,12,4,3,12,0,7,-105.0,70.5,-47.5,192878,33,32,6,3,6,5.0,874284,52.46216,nan,0.874284,nan,3,864,867480,6,0,0,3,396,192,48,204,51,99,3,5544,33,3
55,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.127997080485024,61.17280578613281,5,10,3,3,10,0,6,-105.0,70.5,-47.5,192878,33,32,5,3,5,5.0,874140,53.3363,nan,0.87414,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,5544,33,3
56,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,4,562500.0,64.8055534362793,62.32162857055664,5,10,4,2,10,0,6,-105.0,70.5,-47.5,192878,36,32,5,2,5,5.0,585352,53.921652,nan,0.585352,nan,2,720,578320,4,0,0,2,264,128,32,136,34,66,2,6048,36,2
57,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,4,562500.0,61.724562327067055,58.62421417236328,7,14,4,3,14,0,7,-105.0,70.5,-47.5,192878,39,32,7,3,7,5.0,875436,54.797088,nan,0.875436,nan,3,1008,867480,6,0,0,3,396,192,48,204,51,99,3,6552,39,3
58,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,4,562500.0,63.14784049987793,60.3486213684082,10,20,4,3,20,0,7,-105.0,70.5,-47.5,192878,129,32,10,3,9,5.0,890988,55.688076,nan,0.890988,nan,3,1440,867480,6,0,0,3,396,192,48,204,51,99,3,21672,129,3
59,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,4,562500.0,66.07811292012532,59.27677917480469,11,22,4,3,22,0,7,-105.0,70.5,-47.5,192878,129,32,11,3,11,5.0,891132,56.579208,nan,0.891132,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,21672,129,3
60,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,4,562500.0,65.534836769104,60.468994140625,12,24,4,2,24,0,6,-105.0,70.5,-47.5,192878,94,32,12,2,12,5.0,596104,57.175312,nan,0.596104,nan,2,1728,578320,4,0,0,2,264,128,32,136,34,66,2,15792,94,2
61,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,3,562500.0,64.64468256632487,59.67454528808594,12,24,3,3,24,0,6,-105.0,70.5,-47.5,192878,133,32,12,3,12,5.0,891948,58.06726,nan,0.891948,nan,3,1728,867480,6,0,0,3,396,192,48,204,51,99,3,22344,133,3
62,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,4,562500.0,69.87263488769531,67.134521484375,13,26,4,2,26,0,6,-105.0,70.5,-47.5,192878,103,32,13,2,13,5.0,597760,58.66502,nan,0.59776,nan,2,1872,578320,4,0,0,2,264,128,32,136,34,66,2,17304,103,2
63,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.233479817708336,58.17252731323242,12,24,3,3,24,0,6,-105.0,70.5,-47.5,192878,19,32,12,2,12,5.0,872796,59.537816,nan,0.872796,nan,3,1728,867480,6,0,0,3,396,192,48,204,51,99,3,3192,19,3
64,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,3,562500.0,65.02355321248372,60.463016510009766,11,22,3,3,22,0,6,-105.0,70.5,-47.5,192878,3,32,11,2,11,5.0,869964,60.40778,nan,0.869964,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
65,-47.5,57.5,18,9,0,0.0,0.0,0,0.0,57.5,3,562500.0,64.01332473754883,58.70622634887695,9,18,3,3,18,0,6,-105.0,70.5,-47.5,192878,63,32,9,3,8,5.0,879756,61.287536,nan,0.879756,nan,3,1296,867480,6,0,0,3,396,192,48,204,51,99,3,10584,63,3
66,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.27720260620117,57.753170013427734,8,16,3,3,16,0,6,-105.0,70.5,-47.5,192878,28,32,8,3,8,5.0,873732,62.161268,nan,0.873732,nan,3,1152,867480,6,0,0,3,396,192,48,204,51,99,3,4704,28,3
67,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.309701919555664,59.217384338378906,7,14,3,2,14,0,5,-105.0,70.5,-47.5,192878,2,32,7,2,7,5.0,579928,62.741196,nan,0.579928,nan,2,1008,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
68,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,4,562500.0,63.60008802782466,60.853358131214534,7,14,4,3,14,0,7,-105.0,70.5,-47.5,192878,48,32,7,3,6,5.0,876948,63.618144,nan,0.876948,nan,3,1008,867480,6,0,0,3,396,192,48,204,51,99,3,8064,48,3
69,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,3,562500.0,67.5838374174731,61.83152389526367,4,8,3,3,8,0,6,-105.0,70.5,-47.5,192878,38,32,4,3,4,5.0,874836,64.49298,nan,0.874836,nan,3,576,867480,6,0,0,3,396,192,48,204,51,99,3,6384,38,3
70,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,3,562500.0,63.78439003995032,61.49042510986328,3,6,3,3,6,0,6,-105.0,70.5,-47.5,192878,34,32,3,3,3,5.0,874020,65.367,nan,0.87402,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,5712,34,3
71,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.25583744049072,61.108463287353516,2,4,2,2,4,0,4,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,579208,65.946208,nan,0.579208,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
72,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,65.18736267089844,62.97151565551758,2,4,2,2,4,0,4,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,579208,66.525416,nan,0.579208,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
73,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,66.37130165100098,65.33939361572266,2,4,2,2,4,0,4,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,579208,67.104624,nan,0.579208,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
74,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.36791038513184,67.33261108398438,2,4,2,2,4,0,4,-105.0,70.5,-47.5,192878,2,32,2,2,2,5.0,579208,67.683832,nan,0.579208,nan,2,288,578320,4,0,0,2,264,128,32,136,34,66,2,336,2,2
75,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.365463565578956,29.521050416893257,3,6,3,3,6,0,6,-105.0,70.5,-47.5,192878,34,32,3,3,3,5.0,874020,68.557852,nan,0.87402,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,5712,34,3
76,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.97115338126154,31.318436015088203,3,6,3,3,6,0,6,-105.0,70.5,-47.5,192878,19,32,3,3,3,5.0,871500,69.429352,nan,0.8715,nan,3,432,867480,6,0,0,3,396,192,48,204,51,99,3,3192,19,3
77,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,4,562500.0,50.59106928013808,37.86370468444247,4,8,4,3,8,0,7,-105.0,70.5,-47.5,192878,3,32,4,3,4,5.0,868884,70.298236,nan,0.868884,nan,3,504,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
78,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,6,562500.0,50.59424031353219,37.87695312804598,6,12,6,3,12,0,9,-105.0,70.5,-47.5,192878,3,32,6,3,6,5.0,869100,71.167336,nan,0.8691,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,504,3,3
79,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,7,562500.0,49.460681202423196,33.42403211838128,8,16,7,3,16,0,10,-105.0,70.5,-47.5,192878,34,32,8,3,8,5.0,874524,72.04186,nan,0.874524,nan,3,936,867480,6,0,0,3,396,192,48,204,51,99,3,5712,34,3
