step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,39.69893788817008,33.00695882051014,23.41089003740295,23.41089003740295,0.9,0.9,51.45312939272667,25.751831107773707,25.751831107773707,52.57469120788574,23.503732442560143,23.503732442560143,nan,19.20559584622746,17.97342128060327,30.090195427614404,56.41784885791309,0.0,0.0,58.62880337590026,56.417848930799515,4630,36.16579345752785,22.463009918372414,30.666017823025808,nan,nan,nan,nan,25.751831107773707,33.04836379874848,33.04836379874848,370,25.751831107773707
200,1,500,10,10,44.129591065606256,40.66740406158895,17.129361733661028,17.129361733661028,1.0,1.0,60.5180325311368,19.40284296306444,19.40284296306444,59.10374696502686,19.253261791469434,19.253261791469434,nan,19.422325201132743,17.320227427885612,21.259468541811287,57.796765795249975,0.0,0.0,59.050119630679674,57.79676574000385,4790,43.80514164461687,15.244977986062809,38.393922776939405,nan,nan,nan,nan,19.40284296306444,41.0478445044317,41.0478445044317,210,19.40284296306444
300,1,500,10,10,38.109328031592895,34.661823755933966,23.058828536958394,23.058828536958394,0.9,0.9,48.78401674154518,23.625274909646542,23.625274909646542,52.246642733764645,19.98870246244075,19.98870246244075,nan,15.593070660936743,12.784357871576601,26.504634198710313,57.72065229289236,0.0,0.0,58.24725812355136,57.72065231345892,4910,35.3395852474222,22.907672876129162,34.09537740381238,nan,nan,nan,nan,23.625274909646542,30.17891466472412,30.17891466472412,90,23.625274909646542
400,1,500,10,10,34.74261085605394,46.76364331898658,12.035081149778069,12.035081149778069,1.0,1.0,47.80920082827039,13.422165509916464,13.422165509916464,58.54548645172119,13.215151340828578,13.215151340828578,nan,12.661155012552353,10.420553004619913,16.692384295750173,58.798724468764654,0.0,0.0,59.51726900852974,58.79872432959822,4880,48.18685267229109,11.330416336238647,45.37655881968176,nan,nan,nan,nan,13.422165509916464,28.537930704378834,28.537930704378834,120,13.422165509916464
500,1,500,10,10,41.774313801919774,39.70229999863135,18.60709886533029,18.60709886533029,1.0,1.0,56.37070873227084,19.962053876055272,19.962053876055272,60.96353014678955,18.437283208257867,18.437283208257867,nan,17.181573440491327,11.113523791295497,31.29592400630271,58.30939886396163,0.0,0.0,59.204224346857615,58.30939868578355,4850,41.52571241106352,17.678511935794088,38.34734480972828,nan,nan,nan,nan,19.962053876055272,37.89029693694811,37.89029693694811,150,19.962053876055272
600,1,500,10,10,37.24614602169094,19.531905355569137,37.026626556456335,37.026626556456335,0.5,0.5,36.57989940512681,37.809729614184214,37.809729614184214,30.785406167602538,33.97500467736288,33.97500467736288,nan,33.54929521045651,14.95305483642918,53.5570574910607,56.55853191202547,0.0,0.0,58.6484655170788,56.5585319114846,4650,20.747782852395154,37.90068266468364,18.748802297300386,nan,nan,nan,nan,37.809729614184214,22.380365576298665,22.380365576298665,350,37.809729614184214
700,1,500,10,10,35.011966277765076,43.54563396029968,13.991784244731864,13.991784244731864,1.0,1.0,47.77182880378666,15.938404109881164,15.938404109881164,54.9277721862793,15.815679064988549,15.815679064988549,nan,15.48947999877458,13.432249415834626,18.460565638806063,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,4800,45.703592100340856,13.020289474985464,41.59901412018918,nan,nan,nan,nan,15.938404109881164,28.73291049785275,28.73291049785275,200,15.938404109881164
800,1,500,10,10,31.513271810226314,34.14626003965667,21.272186523213673,21.272186523213673,0.9,0.9,39.149827657360966,22.669392081434445,22.669392081434445,47.184237451171875,19.79028750654819,19.79028750654819,nan,16.482367315774752,14.082290778734553,23.345384231257857,55.41844656287034,0.0,0.0,57.038533481512346,55.41844657535247,4720,35.74384882150052,21.29468466001183,32.749054493918024,nan,nan,nan,nan,22.669392081434445,20.889285767465346,20.889285767465346,280,22.669392081434445
900,1,500,10,10,36.552417999874834,46.93984814721036,12.110351990750166,12.110351990750166,1.0,1.0,50.40509716275705,13.223089933730714,13.223089933730714,57.89614093475342,12.918964828844256,12.918964828844256,nan,13.010041501679908,9.805750427458511,16.11513976200976,59.05020013796053,0.0,0.0,59.58893596195033,59.050200218746284,4910,48.122258008498946,11.466677953451383,45.82711028501557,nan,nan,nan,nan,13.223089933730714,31.218447760918355,31.218447760918355,90,13.223089933730714
1000,1,500,10,10,25.261167152243406,45.89178533635746,10.793373756253903,10.793373756253903,1.0,1.0,34.180353423000085,13.808080641145814,13.808080641145814,52.91287345428467,13.770759236603165,13.770759236603165,nan,13.450512275745485,12.747284633762915,14.702252038628433,56.68515909261136,0.0,0.0,59.0342310067754,56.68515923041532,4610,48.6440158181487,10.390215188626701,42.87707858926951,nan,nan,nan,nan,13.808080641145814,14.746124184096015,14.746124184096015,390,13.808080641145814
