step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,1,9,40.0,30.0,40.0,30.0,20.4,4,33,-1,nan,166,68,67,0.40963855421686746,0.12539497483416687,0.6417910447761194,0.6417910447761194,0.21419884061675523,0.7164179104477612,0.004707982072132483,nan,0.0,nan,0.5240963855421686,0.35294117647058826,0.6734279918864098,6.382352941176471,166,68,67,0.40963855421686746,0.12539497483416687,0.6417910447761194,0.6417910447761194,0.21419884061675523,0.7164179104477612,0.004707982072132483,nan,0.0,nan,0.5240963855421686,0.35294117647058826,0.6734279918864098,6.382352941176471
50,policy,100,400,1,9,86.0,75.0,86.0,75.0,47.9,29,64,-1,nan,416,168,167,0.40384615384615385,0.14711869823910328,0.6467065868263473,0.6467065868263473,0.29668007024656384,0.8502994011976048,0.00804346085405935,nan,0.0,nan,0.5564903846153846,0.2619047619047619,0.4706366347835031,-15.589285714285714,416,168,167,0.40384615384615385,0.14711869823910328,0.6467065868263473,0.6467065868263473,0.29668007024656384,0.8502994011976048,0.00804346085405935,nan,0.0,nan,0.5564903846153846,0.2619047619047619,0.4706366347835031,-15.589285714285714
75,policy,100,400,1,9,126.0,58.111111111111114,126.0,58.111111111111114,100.7,0,214,-1,nan,567,236,235,0.41622574955908287,0.14030369001547247,0.6297872340425532,0.6297872340425532,0.28246558698676966,0.8723404255319149,0.009181013723908936,nan,0.0,nan,0.5394179894179895,0.2923728813559322,0.5420154445931454,-7.237288135593221,567,236,235,0.41622574955908287,0.14030369001547247,0.6297872340425532,0.6297872340425532,0.28246558698676966,0.8723404255319149,0.009181013723908936,nan,0.0,nan,0.5394179894179895,0.2923728813559322,0.5420154445931454,-7.237288135593221
100,policy,100,400,1,9,170.0,80.66666666666667,170.0,80.66666666666667,195.0,64,268,100,25.751831107773707,792,318,317,0.4015151515151515,0.14173379347590756,0.6151419558359621,0.6151419558359621,0.32215882617525843,0.8958990536277602,0.013234161518558427,nan,0.0,nan,0.5322180134680135,0.29245283018867924,0.549498180798151,-11.90880503144654,792,318,317,0.4015151515151515,0.14173379347590756,0.6151419558359621,0.6151419558359621,0.32215882617525843,0.8958990536277602,0.013234161518558427,nan,0.0,nan,0.5322180134680135,0.29245283018867924,0.549498180798151,-11.90880503144654
125,policy,100,400,1,9,178.0,26.444444444444443,178.0,26.444444444444443,108.4,0,283,100,25.751831107773707,733,299,299,0.40791268758526605,0.14384167615655086,0.5886287625418061,0.5886287625418061,0.2635582532144297,0.9431438127090301,0.013594284328781467,nan,0.0,nan,0.5268531150522966,0.2842809364548495,0.53958290903648,-19.909698996655518,899,367,366,0.4082313681868743,0.1404648209964423,0.5983606557377049,0.5983606557377049,0.25012266088147284,0.9016393442622951,0.011953432076719474,nan,0.0,nan,0.5263440860215054,0.2970027247956403,0.5642748397547406,-15.038147138964577
150,policy,100,400,1,9,216.0,52.888888888888886,216.0,52.888888888888886,206.9,3,333,100,25.751831107773707,688,286,286,0.41569767441860467,0.14576457361634496,0.5979020979020979,0.5979020979020979,0.2456560825295465,0.9405594405594405,0.012569701026815844,nan,0.0,nan,0.5008720930232557,0.3811188811188811,0.7609105925995073,-41.28321678321678,1104,454,453,0.411231884057971,0.14626377629184303,0.6158940397350994,0.6158940397350994,0.25756664309021693,0.9072847682119205,0.010864161251574267,nan,0.0,nan,0.5218297101449275,0.3370044052863436,0.6458129898214258,-31.77533039647577
175,policy,100,400,1,9,260.0,59.333333333333336,260.0,59.333333333333336,207.6,27,388,100,25.751831107773707,725,298,298,0.4110344827586207,0.14946112972744346,0.62751677852349,0.62751677852349,0.22045658026628406,0.8959731543624161,0.009471936114035939,nan,0.0,nan,0.5031034482758621,0.3523489932885906,0.7003509804913727,-79.60738255033557,1292,534,533,0.413312693498452,0.14542360940415422,0.6285178236397748,0.6285178236397748,0.24551031722691893,0.8855534709193246,0.009344263517130358,nan,0.0,nan,0.5190402476780185,0.3258426966292135,0.6277792485012584,-47.62359550561798
200,policy,100,400,1,9,282.0,50.55555555555556,282.0,50.55555555555556,202.3,0,427,200,19.40284296306444,683,291,291,0.4260614934114202,0.15410542274943523,0.6804123711340206,0.6804123711340206,0.15850404224689513,0.8865979381443299,0.002511641164859574,nan,0.0,nan,0.4998779892630551,0.3642611683848797,0.7287001552556687,-102.106529209622,1475,609,608,0.4128813559322034,0.1476550831446519,0.6463815789473685,0.6463815789473685,0.24911669433069686,0.8914473684210527,0.008269089381896516,nan,0.0,nan,0.5172429378531074,0.32676518883415434,0.6317441281855701,-55.008210180623976
225,policy,100,400,1,9,324.0,92.44444444444444,324.0,92.44444444444444,341.0,128,451,200,19.40284296306444,793,331,331,0.41740226986128626,0.13992817949590017,0.7039274924471299,0.7039274924471299,0.22937370000387058,0.9003021148036254,0.002940925954262748,nan,0.0,nan,0.4866540563261874,0.3595166163141994,0.7387519155357206,-134.41389728096678,1692,698,697,0.41252955082742315,0.14020997402846605,0.648493543758967,0.648493543758967,0.24083587943027773,0.9010043041606887,0.007729485649350572,nan,0.0,nan,0.5077423167848699,0.32664756446991405,0.6433333477861654,-71.64756446991404
250,policy,100,400,1,9,368.0,33.55555555555556,368.0,33.55555555555556,171.1,0,512,200,19.40284296306444,729,307,307,0.42112482853223593,0.13214117298039285,0.6970684039087948,0.6970684039087948,0.11985575381142055,0.9087947882736156,0.00207134062135193,nan,0.0,nan,0.4858253315043438,0.3355048859934853,0.690587468863767,-152.3159609120521,1833,761,760,0.41516639388979815,0.1405589878489283,0.6486842105263158,0.6486842105263158,0.19933921423861284,0.9078947368421053,0.007367180215331995,nan,0.0,nan,0.5075104564466266,0.3363994743758213,0.6628424500475281,-80.40341655716163
