step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,40.572539214081814,31.010978610769453,25.406870256944327,25.406870256944327,0.875,0.875,51.82511919260204,27.573470573753674,27.573470573753674,50.96869748344422,24.93448954856686,24.93448954856686,nan,19.838883092575948,18.138432992627244,53.401043879472475,56.41784886771378,0.0,0.0,58.62880335341551,56.417848909162686,18520,34.00322930469524,24.62557404872027,28.84437833540901,nan,nan,nan,nan,27.573470573753674,33.684778296073645,33.684778296073645,1480,27.573470573753674
200,1,500,40,40,32.86582168174259,38.29422043780076,19.502545305667258,19.502545305667258,0.95,0.95,42.29239624110013,20.765124410716837,20.765124410716837,52.24302501106262,17.670736677401113,17.670736677401113,nan,13.294717185112267,12.155053263411252,33.65586710420749,57.796765743468015,0.0,0.0,59.0501195832067,57.796765693538504,19160,39.771175374096536,19.278944209110165,37.03164128282167,nan,nan,nan,nan,20.765124410716837,24.044624362857444,24.044624362857444,840,20.765124410716837
300,1,500,40,40,30.24188459627861,40.88649952924795,16.834152678478794,16.834152678478794,0.95,0.95,39.34529823731364,17.432612746763127,17.432612746763127,52.432297039794925,14.171338960563919,14.171338960563919,nan,11.311144610792015,10.112175777724035,15.382924522689327,57.720652207726744,0.0,0.0,58.24725808193561,57.72065227221942,19640,41.48149909267089,16.76575898926473,40.28803952545629,nan,nan,nan,nan,17.432612746763127,20.217778396163045,20.217778396163045,360,17.432612746763127
400,1,500,40,40,33.690939209751456,34.03077042130201,24.767954042277456,24.767954042277456,0.85,0.85,40.67410240656346,25.3121061982194,25.3121061982194,48.115689100265506,19.199151721338573,19.199151721338573,nan,11.806167366802594,10.531908884893998,57.69672926890901,58.79872446357947,0.0,0.0,59.51726900852974,58.79872432959822,19520,34.702431449304726,24.814837559225015,33.48661813137882,nan,nan,nan,nan,25.3121061982194,22.779751455966977,22.779751455966977,480,25.3121061982194
500,1,500,40,40,30.352496865723104,43.53936680747162,14.770032073685583,14.770032073685583,0.95,0.95,40.39705983099945,15.914288925845373,15.914288925845373,54.014944916915894,13.36407712902788,13.36407712902788,nan,11.038264581112937,10.543325098193101,13.699789698693268,58.30939888115721,0.0,0.0,59.20422436386257,58.309398702531496,19400,44.69127535347492,14.512949010387654,42.39510977668613,nan,nan,nan,nan,15.914288925845373,21.48404738797085,21.48404738797085,600,15.914288925845373
600,1,500,40,40,29.592264405418838,39.01091649950597,17.547618009271194,17.547618009271194,0.925,0.925,38.06497575815509,19.563115370861166,19.563115370861166,51.17337385444641,16.94747622064606,16.94747622064606,nan,13.603492028083373,12.82734445230042,28.246160056913954,56.558534508777164,0.0,0.0,58.648468216171196,56.55853451439505,18600,41.25703797563311,17.39143024053808,36.99541914353388,nan,nan,nan,nan,19.563115370861166,19.50435164970587,19.50435164970587,1400,19.563115370861166
700,1,500,40,40,31.56821372066221,39.73926430789416,17.798153897137386,17.798153897137386,0.925,0.925,41.02951713162589,19.095352613713377,19.095352613713377,52.367032765579225,15.825520605855974,15.825520605855974,nan,12.382808694447949,11.498352892792758,18.696349851750437,57.53741820503155,0.0,0.0,58.72388157532632,57.537418230070344,19200,41.126070376986064,17.59781119834025,38.44206561635697,nan,nan,nan,nan,19.095352613713377,22.067307136502464,22.067307136502464,800,19.095352613713377
800,1,500,40,40,30.297131113133567,38.45200889702619,16.966436999231668,16.966436999231668,0.95,0.95,39.440657857132734,18.753227484871047,18.753227484871047,52.88241981468201,16.548957369490584,16.548957369490584,nan,14.037305975490721,12.953841917269475,19.296326859177057,55.41844589625786,0.0,0.0,57.03853278211355,55.418445895818955,18880,40.297361521732576,16.741171260380973,36.66521841094791,nan,nan,nan,nan,18.753227484871047,20.392624255100593,20.392624255100593,1120,18.753227484871047
900,1,500,40,40,33.439078231714745,38.203104985881794,20.847095070128443,20.847095070128443,0.9,0.9,42.478378915459324,21.369040598527054,21.369040598527054,53.44677304458618,16.130442611535642,16.130442611535642,nan,10.727731212554918,9.734001592484438,20.64391711516481,59.05020005601024,0.0,0.0,59.588935880592835,59.05020013812434,19640,38.80598058813891,20.78295529245393,37.68115953959729,nan,nan,nan,nan,21.369040598527054,24.088845868712056,24.088845868712056,360,21.369040598527054
1000,1,500,40,40,31.780206026706068,29.806711254166967,26.878448357043172,26.878448357043172,0.8,0.8,35.55917657321728,28.199393983771973,28.199393983771973,45.085691971206664,22.869326309175335,22.869326309175335,nan,14.599263725451557,13.177696208557105,55.64217665078387,56.68515961121014,0.0,0.0,59.034231541664326,56.68515974402011,18440,31.547726641358707,27.48650490030562,28.48576576024814,nan,nan,nan,nan,28.199393983771973,18.212653361103925,18.212653361103925,1560,28.199393983771973
