step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
2,t2_b0,0,8,0.0,0.08506587892770767,0.0036181018222123384,0.0036181018222123384,1.0,1.0,1,1
3,t2_b0,8,0,0.10964810561569668,0.037965431809425354,0.002569203032180667,0.002569203032180667,1.0,1.0,2,2
3,t2_b0,5,6,0.0,0.0830925852060318,0.003452188801020384,0.003452188801020384,1.0,1.0,1,1
4,t2_b0,6,5,0.2282777071328972,0.03539968281984329,0.01860096864402294,0.01860096864402294,1.0,1.0,2,2
4,t2_b0,1,0,0.0,0.0353945791721344,0.0006263881223276258,0.0006263881223276258,1.0,1.0,3,3
7,t2_b0,5,6,0.05406986536303716,0.06439349055290222,5.328861880116165e-05,5.328861880116165e-05,1.0,1.0,5,5
8,t2_b0,6,5,0.3094421166182638,0.037550948560237885,0.036962397396564484,0.036962397396564484,0.9500000000000001,1.0,6,6
9,t2_b0,7,6,0.6616263997051556,0.0912296324968338,0.16267624497413635,0.16267624497413635,1.0,1.0,7,7
10,t2_b0,8,0,0.0,0.03881807625293732,0.0007534215110354125,0.0007534215110354125,1.0,1.0,9,9
10,t2_b0,3,4,0.0,0.09133239090442657,0.004170802887529135,0.004170802887529135,1.0,1.0,1,1
11,t2_b0,9,0,0.7234400875740261,0.04341978579759598,0.23121382296085358,0.23121382296085358,0.9500000000000001,1.0,10,10
11,t2_b0,4,3,0.35946330865825454,0.0740174949169159,0.04073965549468994,0.04073965549468994,0.9333333333333333,1.0,9,6
12,t2_b0,0,9,-0.08907841627070114,0.05814412981271744,0.01083723921328783,0.01083723921328783,0.9333333333333333,1.0,11,11
13,t2_b0,2,9,0.3313165419546798,0.036889344453811646,0.043343685567379,0.043343685567379,0.9333333333333333,1.0,12,12
13,t2_b0,1,3,0.0,0.08523057401180267,0.0036321254447102547,0.0036321254447102547,0.9333333333333333,1.0,11,11
14,t2_b0,2,8,0.1875631502281498,0.04635579138994217,0.009969760663807392,0.009969760663807392,0.9333333333333333,1.0,13,13
15,t2_b0,3,1,0.28869944667291336,0.06705844402313232,0.024562368169426918,0.024562368169426918,1.0,1.0,13,13
16,t2_b0,4,1,-0.022497893139500375,0.06682728976011276,0.003989493940025568,0.003989493940025568,1.0,1.0,14,14
20,t2_b0,8,0,0.0,0.06308886408805847,0.0019901024643331766,0.0019901024643331766,1.0,1.0,19,19
20,t2_b0,5,7,0.9809011405668674,0.11579619348049164,0.37420326471328735,0.37420326471328735,1.0,1.0,10,10
21,t2_b0,7,5,0.0,0.1377444565296173,0.009486767463386059,0.009486767463386059,1.0,1.0,11,11
22,t2_b0,0,8,0.1427353341154554,0.05615910887718201,0.003747721202671528,0.003747721202671528,0.9500000000000001,1.0,21,21
23,t2_b0,1,2,0.08217449487341029,0.08359962701797485,1.0155008567380719e-06,1.0155008567380719e-06,0.9500000000000001,1.0,22,22
24,t2_b0,2,1,0.0,0.05724390968680382,0.0016384326154366136,0.0016384326154366136,1.0,1.0,23,23
25,t2_b0,3,0,-0.07193138483666624,0.047145284712314606,0.007089626509696245,0.007089626509696245,1.0,1.0,24,24
26,t2_b0,6,5,0.9242533741718221,0.1571645587682724,0.29421257972717285,0.29421257972717285,1.0,1.0,13,13
26,t2_b0,4,1,-0.04075922782284783,0.06989976763725281,0.0061227064579725266,0.0061227064579725266,1.0,1.0,25,25
27,t2_b0,5,6,0.13355269236598066,0.18137209117412567,0.0011433478211984038,0.0011433478211984038,1.0,1.0,14,14
28,t2_b0,6,5,0.0,0.2095997929573059,0.021966036409139633,0.021966036409139633,1.0,1.0,15,15
29,t2_b0,7,9,0.0,0.09538451582193375,0.004549102857708931,0.004549102857708931,1.0,1.0,1,1
30,t2_b0,9,7,0.53474470055091,0.04092307388782501,0.12192989885807037,0.12192989885807037,1.0,1.0,2,2
30,t2_b0,8,0,0.13556862098041159,0.04730003699660301,0.003895670874044299,0.003895670874044299,1.0,1.0,29,29
31,t2_b0,9,7,0.004846635854235304,0.06800462305545807,0.001994465943425894,0.001994465943425894,1.0,1.0,3,3
32,t2_b0,0,8,0.1253919269557111,0.05174368992447853,0.002712031826376915,0.002712031826376915,0.9500000000000001,1.0,31,31
33,t2_b0,1,4,0.12094141508071969,0.07477851212024689,0.0010655068326741457,0.0010655068326741457,0.9500000000000001,1.0,32,32
34,t2_b0,2,1,-0.047110125274115414,0.06777909398078918,0.006599766202270985,0.006599766202270985,1.0,1.0,33,33
35,t2_b0,3,0,-0.09687614486258846,0.051006391644477844,0.010934622026979923,0.010934622026979923,1.0,1.0,34,34
36,t2_b0,4,1,-0.06793779444015144,0.07133832573890686,0.009698918089270592,0.009698918089270592,1.0,1.0,35,35
38,t2_b0,6,7,-0.03694824902021241,0.1710125207901001,0.021623840555548668,0.021623840555548668,1.0,1.0,21,21
39,t2_b0,7,6,0.1822875948829322,0.1774485558271408,1.1708119927789085e-05,1.1708119927789085e-05,1.0,1.0,22,22
40,t2_b0,8,0,0.027373697239527883,0.045898500829935074,0.00017158416449092329,0.00017158416449092329,1.0,1.0,39,39
42,t2_b0,0,9,0.0,0.04968269541859627,0.0012341850670054555,0.0012341850670054555,0.9333333333333333,1.0,41,41
43,t2_b0,1,2,0.0,0.07002834975719452,0.0024519849102944136,0.0024519849102944136,0.9500000000000001,1.0,42,42
44,t2_b0,2,1,0.21475362991404578,0.05436612665653229,0.012862075120210648,0.012862075120210648,1.0,1.0,43,43
45,t2_b0,3,0,-0.1139156569032598,0.043495431542396545,0.012389127165079117,0.012389127165079117,1.0,1.0,44,44
46,t2_b0,4,2,-0.02150453902219249,0.06472668051719666,0.0037179114297032356,0.0037179114297032356,0.9500000000000001,1.0,45,45
48,t2_b0,6,7,0.10855090747323644,0.1649598479270935,0.001590984407812357,0.001590984407812357,1.0,1.0,31,31
49,t2_b0,7,6,0.0,0.16773062944412231,0.014066781848669052,0.014066781848669052,1.0,1.0,32,32
50,t2_b0,8,0,0.0,0.03473787009716034,0.000603359832894057,0.000603359832894057,0.9333333333333333,1.0,49,49
51,t2_b0,9,8,0.0,0.03521385043859482,0.0006200076313689351,0.0006200076313689351,0.9500000000000001,1.0,50,50
52,t2_b0,0,8,-0.24957175073868484,0.0331561416387558,0.03996753320097923,0.03996753320097923,1.0,1.0,51,51
54,t2_b0,2,4,0.07367053938457936,0.05843214690685272,0.00011610425281105563,0.00011610425281105563,1.0,1.0,53,53
55,t2_b0,3,9,-0.02944299216034957,0.024905383586883545,0.0014768729452043772,0.0014768729452043772,1.0,1.0,54,54
55,t2_b0,1,7,-0.2971774844145303,0.09019472450017929,0.07502862066030502,0.07502862066030502,1.0,1.0,50,50
56,t2_b0,4,0,-0.5403521428758833,0.0405077189207077,0.16869911551475525,0.16869911551475525,1.0,1.0,55,55
59,t2_b0,7,1,-0.7982312261958745,0.07241564989089966,0.3790130019187927,0.3790130019187927,1.0,1.0,54,54
60,t2_b0,8,4,-1.0,0.023475252091884613,0.5234752893447876,0.5234752893447876,1.0,1.0,59,59
62,t2_b0,5,3,0.25244310964829636,0.0009337812662124634,0.03162846714258194,0.03162846714258194,1.0,1.0,56,56
62,t2_b0,0,1,-0.17808751724015726,0.04351874440908432,0.024554666131734848,0.024554666131734848,0.9500000000000001,1.0,60,60
63,t2_b0,1,6,0.0,0.019424542784690857,0.0001886564277810976,0.0001886564277810976,0.05,1.0,61,61
64,t2_b0,6,1,0.010426958084367029,0.00910281389951706,8.766789392211649e-07,8.766789392211649e-07,0.9500000000000001,1.0,62,62
65,t2_b0,3,5,0.0,0.0075363889336586,2.839857916114852e-05,2.839857916114852e-05,1.0,1.0,59,59
66,t2_b0,4,7,-0.5763860316112859,0.012430883944034576,0.1733526885509491,0.1733526885509491,1.0,1.0,65,65
69,t2_b0,6,9,-1.0,0.012682132422924042,0.5126820802688599,0.5126820802688599,1.0,1.0,66,66
70,t2_b0,8,1,-0.2714079885210033,0.01627500355243683,0.041380755603313446,0.041380755603313446,0.9500000000000001,1.0,69,69
70,t2_b0,9,6,0.2363510375952573,-0.011792682111263275,0.03078765608370304,0.03078765608370304,1.0,1.0,67,67
71,t2_b0,9,6,0.07514387798414408,0.00687669962644577,0.0023302040062844753,0.0023302040062844753,1.0,1.0,68,68
72,t2_b0,0,8,0.0,0.0043517351150512695,9.468799362366553e-06,9.468799362366553e-06,0.9500000000000001,1.0,71,71
72,t2_b0,2,5,0.4567313707434044,0.016501501202583313,0.09690117835998535,0.09690117835998535,1.0,1.0,60,60
73,t2_b0,5,2,0.04898009712116317,0.04436604678630829,1.064473508449737e-05,1.064473508449737e-05,1.0,1.0,61,61
74,t2_b0,2,5,-0.044144496443999724,0.07007957994937897,0.006523569580167532,0.006523569580167532,1.0,1.0,62,62
77,t2_b0,5,2,0.0392983972719079,0.08191026002168655,0.0009078854345716536,0.0009078854345716536,1.0,1.0,65,65
78,t2_b0,3,1,0.6276495242587262,-0.007558442652225494,0.20174460113048553,0.20174460113048553,0.1,1.0,77,77
82,t2_b0,1,8,-0.15591910114904822,-0.00664278119802475,0.011141709052026272,0.011141709052026272,0.9333333333333333,1.0,81,81
84,t2_b0,2,5,0.004115015341885141,0.09537375718355179,0.004164079204201698,0.004164079204201698,1.0,1.0,72,72
85,t2_b0,8,1,-0.1645569905473595,-0.01964108645915985,0.010500309988856316,0.010500309988856316,0.05,1.0,84,84
87,t2_b0,5,2,0.04594682875735646,0.10119585692882538,0.0015262275701388717,0.0015262275701388717,1.0,1.0,75,75
88,t2_b0,3,1,0.08958822883416903,-0.028890937566757202,0.007018656935542822,0.007018656935542822,0.1,1.0,87,87
89,t2_b0,0,8,-0.03624741446756169,-0.031861938536167145,9.616195711714681e-06,9.616195711714681e-06,0.05,1.0,88,88
89,t2_b0,6,2,0.7629510706110858,0.10671251267194748,0.2153245210647583,0.2153245210647583,1.0,1.0,77,77
91,t2_b0,1,8,-0.03807589132430165,-0.039834000170230865,1.5454750155186048e-06,1.5454750155186048e-06,0.03333333333333333,1.0,90,90
94,t2_b0,2,6,0.00365083356835769,0.11521746218204498,0.0062235561199486256,0.0062235561199486256,0.9500000000000001,1.0,82,82
96,t2_b0,1,0,-0.14277317668346928,-0.052961066365242004,0.004033107776194811,0.004033107776194811,1.0,1.0,95,95
97,t2_b0,8,0,0.11288794329992445,-0.052475959062576294,0.013672610744833946,0.013672610744833946,0.1,1.0,96,96
98,t2_b0,0,8,-0.09606743447813593,-0.0641743540763855,0.0005085843149572611,0.0005085843149572611,0.9500000000000001,1.0,97,97
101,t2_b0,5,3,-0.00806193397786771,0.11559376120567322,0.007645364850759506,0.007645364850759506,1.0,1.0,86,86
102,t2_b0,9,3,0.8205212035515411,0.1067705899477005,0.25471997261047363,0.25471997261047363,1.0,1.0,87,87
105,t2_b0,3,9,-0.33017751341625,0.16255639493465424,0.1213933452963829,0.1213933452963829,1.0,1.0,90,90
108,t2_b0,6,3,0.06908249552248136,0.11076098680496216,0.0008685481734573841,0.0008685481734573841,1.0,1.0,91,91
108,t2_b0,7,2,0.0,0.09997409582138062,0.004997409880161285,0.004997409880161285,1.0,1.0,2,2
109,t2_b0,4,6,0.9834164668848435,0.14492815732955933,0.3515312969684601,0.3515312969684601,1.0,1.0,92,92
109,t2_b0,7,2,0.1522536778936147,0.04433984309434891,0.005822697188705206,0.005822697188705206,1.0,1.0,3,3
110,t2_b0,5,2,0.9638532021249916,0.049246225506067276,0.4182529151439667,0.4182529151439667,0.9500000000000001,1.0,4,4
112,t2_b0,8,9,0.5255834531970317,0.16239620745182037,0.06595248728990555,0.06595248728990555,1.0,1.0,91,91
113,t2_b0,9,8,-0.6756404654322397,0.1903703510761261,0.37498733401298523,0.37498733401298523,1.0,1.0,92,92
114,t2_b0,2,7,-0.20543131892915256,0.06809945404529572,0.03740954399108887,0.03740954399108887,1.0,1.0,8,8
115,t2_b0,3,6,-0.01751088198883778,0.14752119779586792,0.01361779309809208,0.01361779309809208,1.0,1.0,98,98
116,t2_b0,4,6,-0.6109646113045607,0.14758063852787018,0.28769543766975403,0.28769543766975403,1.0,1.0,99,99
118,t2_b0,6,4,0.0,0.1327686458826065,0.00881375651806593,0.00881375651806593,0.9500000000000001,1.0,101,101
119,t2_b0,7,2,0.0,0.11844358593225479,0.007014441303908825,0.007014441303908825,0.9500000000000001,1.0,98,98
120,t2_b0,1,0,-0.23485537432047499,-0.09209531545639038,0.010190216824412346,0.010190216824412346,0.1,1.0,98,98
120,t2_b0,8,3,-1.0,0.13870498538017273,0.6387050151824951,0.6387050151824951,0.9500000000000001,1.0,103,103
121,t2_b0,0,1,0.062169784484695054,-0.11271709948778152,0.01529271062463522,0.01529271062463522,1.0,1.0,99,99
121,t2_b0,9,7,-0.8950195623371269,0.10940394550561905,0.5044234991073608,0.5044234991073608,0.9500000000000001,1.0,100,100
124,t2_b0,2,3,-0.9609258305819842,0.13236920535564423,0.5932949781417847,0.5932949781417847,0.9333333333333333,1.0,107,107
124,t2_b0,0,1,0.0,-0.11865264177322388,0.007039224728941917,0.007039224728941917,1.0,1.0,102,102
125,t2_b0,3,2,-0.43494238901474513,0.12124987691640854,0.1546749323606491,0.1546749323606491,0.9333333333333333,1.0,108,108
126,t2_b0,4,6,-0.047522210984360026,0.12774072587490082,0.015358546748757362,0.015358546748757362,1.0,1.0,109,109
128,t2_b0,6,4,0.004975339853598102,0.11133085936307907,0.005655748303979635,0.005655748303979635,0.925,1.0,111,111
130,t2_b0,8,6,-0.5600292855695711,0.11352512985467911,0.22683778405189514,0.22683778405189514,0.9333333333333333,1.0,113,113
130,t2_b0,1,5,-0.005919082079339957,-0.11060430109500885,0.005479497369378805,0.005479497369378805,0.1,1.0,104,104
131,t2_b0,5,1,-0.16689426769246063,-0.1302357316017151,0.0006719242664985359,0.0006719242664985359,0.1,1.0,105,105
134,t2_b0,2,8,0.2443905983187569,0.10681633651256561,0.009463338181376457,0.009463338181376457,0.9333333333333333,1.0,117,117
135,t2_b0,3,8,0.021022899021751886,0.09914885461330414,0.0030518323183059692,0.0030518323183059692,0.9333333333333333,1.0,118,118
136,t2_b0,4,3,-0.0014739346821563094,0.08527609705924988,0.0037627839483320713,0.0037627839483320713,0.9500000000000001,1.0,119,119
136,t2_b0,1,5,-0.02176831124847879,-0.13063320517539978,0.005925782956182957,0.005925782956182957,0.1,1.0,110,110
138,t2_b0,6,8,0.2917691203794082,0.085689015686512,0.021234504878520966,0.021234504878520966,0.9333333333333333,1.0,121,121
138,t2_b0,7,0,0.70400737939245,-0.12152525037527084,0.3407520353794098,0.3407520353794098,1.0,1.0,108,108
139,t2_b0,5,1,-0.2807290313877756,-0.14039134979248047,0.009847331792116165,0.009847331792116165,0.1,1.0,113,113
140,t2_b0,8,3,0.016045459997499328,0.09012718498706818,0.0027440511621534824,0.0027440511621534824,0.925,1.0,123,123
141,t2_b0,0,7,-0.004091894059317667,-0.1264685094356537,0.007488017901778221,0.007488017901778221,1.0,1.0,111,111
144,t2_b0,2,4,-0.496045686448829,0.08008629828691483,0.1659640371799469,0.1659640371799469,0.9500000000000001,1.0,127,127
146,t2_b0,9,5,-0.21333100998236648,-0.09733927994966507,0.006727041210979223,0.006727041210979223,0.05,1.0,120,120
146,t2_b0,4,2,-1.0,0.06707295775413513,0.5670729875564575,0.5670729875564575,0.9500000000000001,1.0,129,129
146,t2_b0,7,6,-0.8423532361147559,0.058724544942379,0.4059705436229706,0.4059705436229706,1.0,1.0,125,125
148,t2_b0,6,7,-0.005756773345866726,0.05831890553236008,0.0020528463646769524,0.0020528463646769524,1.0,1.0,127,127
