step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,10,10,41.982028513057855,26.514295853527866,29.466573314047583,29.466573314047583,0.8,0.8,51.80689538375819,30.848057826243405,30.848057826243405,46.57985873718262,27.72922254364958,27.72922254364958,nan,26.301159541212414,14.6609059259858,52.54139322908605,55.98086916757545,0.0,0.0,57.73985773449496,55.98086906191913,4700,28.739391758260364,29.000465976234597,25.132811235675725,nan,nan,nan,nan,30.848057826243405,35.989242766007585,35.989242766007585,300,30.848057826243405
200,1,500,10,10,33.123497801140786,36.02050221293175,20.891760145964845,20.891760145964845,0.9,0.9,42.047770397616894,22.86743223864371,22.86743223864371,51.01136368255615,19.746914478169494,19.746914478169494,nan,15.727291076750882,12.994276520962497,23.9711783034833,56.9122623588966,0.0,0.0,59.078826793531746,56.91226243507207,4640,38.431376157832204,20.647450635699546,34.044830196428364,nan,nan,nan,nan,22.86743223864371,23.817379412617647,23.817379412617647,360,22.86743223864371
300,1,500,10,10,32.793175944560595,42.789579973034684,13.379091163529443,13.379091163529443,0.996969696969697,0.996969696969697,44.78892759212844,16.357973197509,16.357973197509,56.588663233947756,16.09721781956207,16.09721781956207,nan,15.294013306028969,13.01239148007439,19.807235537896112,56.16867113656413,0.0,0.0,58.11934514900756,56.16867128598649,4670,46.08868672110382,12.03065842790374,39.810698088477494,nan,nan,nan,nan,16.357973197509,25.76583453473722,25.76583453473722,330,16.357973197509
400,1,500,10,10,30.710254663211227,46.59167122779067,10.853061765817058,10.853061765817058,1.0,1.0,42.242116061721106,12.875563565592184,12.875563565592184,57.950096229553225,12.810275677870024,12.810275677870024,nan,12.664057638947325,11.738425347421964,14.468770108360161,57.44473299360773,0.0,0.0,58.568308288908405,57.44473309071321,4810,48.47657337430341,10.09173491460499,44.569169525121026,nan,nan,nan,nan,12.875563565592184,22.835725915732677,22.835725915732677,190,12.875563565592184
500,1,500,10,10,28.73705906477193,44.80087018426342,11.271871371299847,11.271871371299847,1.0,1.0,39.145791276145296,12.602076004521109,12.602076004521109,55.51961392974854,12.427683863029843,12.427683863029843,nan,11.90039528319882,10.900900124191375,14.138371027533235,56.07274155556326,0.0,0.0,56.87463961514552,56.07274152094585,4860,45.95474251174533,10.919897103400189,43.47066551642474,nan,nan,nan,nan,12.602076004521109,19.955099482199113,19.955099482199113,140,12.602076004521109
600,1,500,10,10,32.37808120568058,45.05515149178842,11.6712728850087,11.6712728850087,1.0,1.0,44.645884010807144,14.724642739242654,14.724642739242654,57.44567083587646,14.512513324054174,14.512513324054174,nan,13.92218944586963,11.520522816660746,18.134782952346455,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,4700,48.339014932060294,10.169824286429277,42.00178153281384,nan,nan,nan,nan,14.724642739242654,25.494706791175165,25.494706791175165,300,14.724642739242654
700,1,500,10,10,26.701407471814434,45.93342193818197,11.106045516514305,11.106045516514305,1.0,1.0,36.26961402313213,14.128635527308372,14.128635527308372,53.737938577270505,14.085283696464478,14.085283696464478,nan,13.889983555464443,12.73546811260072,15.80913631132307,57.03946745469628,0.0,0.0,59.27478237381544,57.03946737460744,4630,48.765480752644194,10.509301621171248,42.910831847299065,nan,nan,nan,nan,14.128635527308372,16.874652244456378,16.874652244456378,370,14.128635527308372
800,1,500,10,10,32.45487482116976,39.95160352084931,14.78858876841438,14.78858876841438,1.0,1.0,43.891529827235026,18.27143582563145,18.27143582563145,58.26540742492676,17.677694498147403,17.677694498147403,nan,15.948768370814882,14.745701871088007,22.047211011631756,54.74019228926369,0.0,0.0,57.32035883316187,54.74019241405115,4560,43.897564461625976,13.422794371535897,36.4687565884197,nan,nan,nan,nan,18.27143582563145,24.8600704357916,24.8600704357916,440,18.27143582563145
900,1,500,10,10,29.01056289591723,43.16968952968769,12.369789712483321,12.369789712483321,1.0,1.0,39.39988788510806,15.364362587383997,15.364362587383997,55.95785347137451,15.159457265308173,15.159457265308173,nan,14.10789525942284,13.395031363042332,17.635319407548046,55.539479242171005,0.0,0.0,57.71601117693616,55.53947909513718,4630,46.275978234813394,11.440032942122768,40.17511650775319,nan,nan,nan,nan,15.364362587383997,20.73710803822689,20.73710803822689,370,15.364362587383997
1000,1,500,10,10,33.03271178654875,37.08489235273785,20.536150911126203,20.536150911126203,0.9,0.9,42.02401095972574,21.435798866606177,21.435798866606177,51.953813195800784,16.775857390471337,16.775857390471337,nan,11.746689226896315,10.430052055532936,20.634235745050148,57.62104326386406,0.0,0.0,58.56571369109275,57.62104346419235,4840,38.16221892173414,20.40349476935862,36.18524459758617,nan,nan,nan,nan,21.435798866606177,24.207811875883532,24.207811875883532,160,21.435798866606177
