step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.25_comm_bytes,t2_b0.25_comm_cumulative_mb,t2_b0.25_comm_cumulative_vs_greedy_ratio,t2_b0.25_comm_mb,t2_b0.25_comm_vs_greedy_ratio,t2_b0.25_events,t2_b0.25_merge_metadata_bytes,t2_b0.25_metadata_bytes,t2_b0.25_model_bytes,t2_b0.25_policy_model_bytes,t2_b0.25_selected_providers
140,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58462864,7610.9493,nan,58.462864,nan,380,3040,576576,54685040,3198208,380
141,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56888862,7667.838162,nan,56.888862,nan,369,2952,577962,53102052,3205896,369
142,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49997774,7717.835936,nan,49.997774,nan,322,2576,558558,46338376,3098264,322
143,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54612160,7772.448096,nan,54.61216,nan,354,2832,559944,50943432,3105952,354
144,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52723104,7825.1712,nan,52.723104,nan,341,2728,557172,49072628,3090576,341
145,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49825368,7874.996568,nan,49.825368,nan,322,2576,532224,46338376,2952192,322
146,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50356930,7925.353498,nan,50.35693,nan,325,2600,547470,46770100,3036760,325
147,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47352842,7972.70634,nan,47.352842,nan,304,2432,550242,43748032,3052136,304
148,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50393226,8023.099566,nan,50.393226,nan,325,2600,553014,46770100,3067512,325
149,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50069098,8073.168664,nan,50.069098,nan,323,2584,547470,46482284,3036760,323
150,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51238574,8124.407238,nan,51.238574,nan,331,2648,550242,47633548,3052136,331
151,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49772192,8174.17943,nan,49.772192,nan,321,2568,546084,46194468,3029072,321
152,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46020034,8220.199464,nan,46.020034,nan,296,2368,522522,42596768,2898376,296
153,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48484754,8268.684218,nan,48.484754,nan,313,2504,525294,45043204,2913752,313
154,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47422898,8316.107116,nan,47.422898,nan,306,2448,516978,44035848,2867624,306
155,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45821674,8361.92879,nan,45.821674,nan,295,2360,514206,42452860,2852248,295
156,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,42305440,8404.23423,nan,42.30544,nan,270,2160,526680,38855160,2921440,270
157,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45246010,8449.48024,nan,45.24601,nan,291,2328,514206,41877228,2852248,291
158,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45974664,8495.454904,nan,45.974664,nan,296,2368,515592,42596768,2859936,296
159,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50346588,8545.801492,nan,50.346588,nan,326,2608,523908,46914008,2906064,326
160,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48007636,8593.809128,nan,48.007636,nan,310,2480,518364,44611480,2875312,310
161,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51643100,8645.452228,nan,51.6431,nan,334,2672,546084,48065272,3029072,334
162,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49735896,8695.188124,nan,49.735896,nan,321,2568,540540,46194468,2998320,321
163,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51255454,8746.443578,nan,51.255454,nan,332,2656,530838,47777456,2944504,332
164,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47288056,8793.731634,nan,47.288056,nan,305,2440,518364,43891940,2875312,305
165,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48592374,8842.324008,nan,48.592374,nan,314,2512,519750,45187112,2883000,314
166,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46568476,8888.892484,nan,46.568476,nan,300,2400,518364,43172400,2875312,300
167,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49851322,8938.743806,nan,49.851322,nan,323,2584,514206,46482284,2852248,323
168,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46289718,8985.033524,nan,46.289718,nan,298,2384,519750,42884584,2883000,298
169,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49969284,9035.002808,nan,49.969284,nan,323,2584,532224,46482284,2952192,323
170,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50177986,9085.180794,nan,50.177986,nan,323,2584,564102,46482284,3129016,323
171,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48343374,9133.524168,nan,48.343374,nan,310,2480,569646,44611480,3159768,310
172,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54271152,9187.79532,nan,54.271152,nan,351,2808,573804,50511708,3182832,351
173,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52301698,9240.097018,nan,52.301698,nan,337,2696,580734,48496996,3221272,337
174,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52230374,9292.327392,nan,52.230374,nan,336,2688,591822,48353088,3282776,336
175,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49556952,9341.884344,nan,49.556952,nan,319,2552,557172,45906652,3090576,319
176,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49664572,9391.548916,nan,49.664572,nan,320,2560,551628,46050560,3059824,320
177,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50653836,9442.202752,nan,50.653836,nan,327,2616,548856,47057916,3044448,327
178,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51688470,9493.891222,nan,51.68847,nan,334,2672,553014,48065272,3067512,334
179,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53298768,9547.18999,nan,53.298768,nan,345,2760,557172,49648260,3090576,345
180,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50088514,9597.278504,nan,50.088514,nan,322,2576,572418,46338376,3175144,322
181,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55873644,9653.152148,nan,55.873644,nan,361,2888,598752,51950788,3321216,361
182,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54973852,9708.126,nan,54.973852,nan,355,2840,593208,51087340,3290464,355
183,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53390776,9761.516776,nan,53.390776,nan,344,2752,593208,49504352,3290464,344
184,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53822524,9815.3393,nan,53.822524,nan,347,2776,593208,49936076,3290464,347
185,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58257966,9873.597266,nan,58.257966,nan,377,3016,611226,54253316,3390408,377
186,-100.0,5.0,926,463,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61048082,9934.645348,nan,61.048082,nan,395,3160,641718,56843660,3559544,395
187,-100.0,5.0,892,446,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58303336,9992.948684,nan,58.303336,nan,377,3016,618156,54253316,3428848,377
188,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54516150,10047.464834,nan,54.51615,nan,351,2808,611226,50511708,3390408,351
189,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53723978,10101.188812,nan,53.723978,nan,346,2768,600138,49792168,3328904,346
190,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53237786,10154.426598,nan,53.237786,nan,343,2744,591822,49360444,3282776,343
191,-100.0,5.0,848,424,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55081472,10209.50807,nan,55.081472,nan,356,2848,587664,51231248,3259712,356
192,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57914422,10267.422492,nan,57.914422,nan,376,3008,580734,54109408,3221272,376
193,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53471174,10320.893666,nan,53.471174,nan,345,2760,583506,49648260,3236648,345
194,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55180018,10376.073684,nan,55.180018,nan,357,2856,580734,51375156,3221272,357
195,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50223356,10426.29704,nan,50.223356,nan,323,2584,571032,46482284,3167456,323
196,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52939612,10479.236652,nan,52.939612,nan,342,2736,568260,49216536,3152080,342
197,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51724766,10530.961418,nan,51.724766,nan,334,2672,558558,48065272,3098264,334
198,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50797752,10581.75917,nan,50.797752,nan,328,2624,548856,47201824,3044448,328
199,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52586994,10634.346164,nan,52.586994,nan,341,2728,536382,49072628,2975256,341
200,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50240236,10684.5864,nan,50.240236,nan,324,2592,551628,46626192,3059824,324
201,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51085584,10735.671984,nan,51.085584,nan,330,2640,548856,47489640,3044448,330
202,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51022066,10786.69405,nan,51.022066,nan,330,2640,539154,47489640,2990632,330
203,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46695512,10833.389562,nan,46.695512,nan,300,2400,537768,43172400,2982944,300
204,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50508652,10883.898214,nan,50.508652,nan,327,2616,526680,47057916,2921440,327
205,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48681846,10932.58006,nan,48.681846,nan,315,2520,511434,45331020,2836872,315
206,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44067460,10976.64752,nan,44.06746,nan,283,2264,510048,40725964,2829184,283
207,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,42761874,11019.409394,nan,42.761874,nan,275,2200,486486,39574700,2698488,275
208,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44623708,11064.033102,nan,44.623708,nan,288,2304,485100,41445504,2690800,288
209,-100.0,5.0,690,345,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45010086,11109.043188,nan,45.010086,nan,291,2328,478170,41877228,2652360,291
210,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44632782,11153.67597,nan,44.632782,nan,288,2304,486486,41445504,2698488,288
211,-100.0,5.0,718,359,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45712786,11199.388756,nan,45.712786,nan,295,2360,497574,42452860,2759992,295
212,-100.0,5.0,704,352,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47232344,11246.6211,nan,47.232344,nan,306,2448,487872,44035848,2706176,306
213,-100.0,5.0,712,356,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46980808,11293.601908,nan,46.980808,nan,304,2432,493416,43748032,2736928,304
214,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46648874,11340.250782,nan,46.648874,nan,301,2408,508662,43316308,2821496,301
215,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45570138,11385.82092,nan,45.570138,nan,293,2344,519750,42165044,2883000,293
216,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47549934,11433.370854,nan,47.549934,nan,306,2448,536382,44035848,2975256,306
217,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48629938,11482.000792,nan,48.629938,nan,313,2504,547470,45043204,3036760,313
218,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50024996,11532.025788,nan,50.024996,nan,322,2576,562716,46338376,3121328,322
219,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52516938,11584.542726,nan,52.516938,nan,339,2712,569646,48784812,3159768,339
220,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51401906,11635.944632,nan,51.401906,nan,331,2648,575190,47633548,3190520,331
221,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49944598,11685.88923,nan,49.944598,nan,321,2568,572418,46194468,3175144,321
222,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51582118,11737.471348,nan,51.582118,nan,332,2656,580734,47777456,3221272,332
223,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49647692,11787.11904,nan,49.647692,nan,319,2552,571032,45906652,3167456,319
224,-100.0,5.0,850,425,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51492646,11838.611686,nan,51.492646,nan,331,2648,589050,47633548,3267400,331
225,-100.0,5.0,888,444,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52384632,11890.996318,nan,52.384632,nan,336,2688,615384,48353088,3413472,336
226,-100.0,5.0,880,440,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52924000,11943.920318,nan,52.924,nan,340,2720,609840,48928720,3382720,340
227,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49874542,11993.79486,nan,49.874542,nan,319,2552,605682,45906652,3359656,319
228,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51799894,12045.594754,nan,51.799894,nan,332,2656,613998,47777456,3405784,332
229,-100.0,5.0,892,446,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51107536,12096.70229,nan,51.107536,nan,327,2616,618156,47057916,3428848,327
230,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53040694,12149.742984,nan,53.040694,nan,341,2728,605682,49072628,3359656,341
231,-100.0,5.0,888,444,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53679876,12203.42286,nan,53.679876,nan,345,2760,615384,49648260,3413472,345
232,-100.0,5.0,902,451,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55326470,12258.74933,nan,55.32647,nan,356,2848,625086,51231248,3467288,356
233,-100.0,5.0,898,449,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56315734,12315.065064,nan,56.315734,nan,363,2904,622314,52238604,3451912,363
234,-100.0,5.0,902,451,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54606890,12369.671954,nan,54.60689,nan,351,2808,625086,50511708,3467288,351
235,-100.0,5.0,906,453,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54193290,12423.865244,nan,54.19329,nan,348,2784,627858,50079984,3482664,348
236,-100.0,5.0,872,436,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53319452,12477.184696,nan,53.319452,nan,343,2744,604296,49360444,3351968,343
237,-100.0,5.0,890,445,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54408530,12531.593226,nan,54.40853,nan,350,2800,616770,50367800,3421160,350
238,-100.0,5.0,900,450,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53446488,12585.039714,nan,53.446488,nan,343,2744,623700,49360444,3459600,343
239,-100.0,5.0,898,449,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51134758,12636.174472,nan,51.134758,nan,327,2616,622314,47057916,3451912,327
240,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52608946,12688.783418,nan,52.608946,nan,338,2704,605682,48640904,3359656,338
241,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50936398,12739.719816,nan,50.936398,nan,326,2608,613998,46914008,3405784,326
242,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54731390,12794.451206,nan,54.73139,nan,353,2824,600138,50799524,3328904,353
243,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51853070,12846.304276,nan,51.85307,nan,333,2664,600138,47921364,3328904,333
244,-100.0,5.0,860,430,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52545428,12898.849704,nan,52.545428,nan,338,2704,595980,48640904,3305840,338
245,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54803982,12953.653686,nan,54.803982,nan,353,2824,611226,50799524,3390408,353
246,-100.0,5.0,858,429,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49514118,13003.167804,nan,49.514118,nan,317,2536,594594,45618836,3298152,317
247,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47669164,13050.836968,nan,47.669164,nan,305,2440,576576,43891940,3198208,305
248,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52733446,13103.570414,nan,52.733446,nan,340,2720,580734,48928720,3221272,340
249,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52041088,13155.611502,nan,52.041088,nan,335,2680,584892,48209180,3244336,335
250,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49989968,13205.60147,nan,49.989968,nan,321,2568,579348,46194468,3213584,321
251,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53624164,13259.225634,nan,53.624164,nan,346,2768,584892,49792168,3244336,346
252,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54711974,13313.937608,nan,54.711974,nan,354,2832,575190,50943432,3190520,354
253,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53110750,13367.048358,nan,53.11075,nan,343,2744,572418,49360444,3175144,343
254,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46427096,13413.475454,nan,46.427096,nan,297,2376,562716,42740676,3121328,297
255,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49116130,13462.591584,nan,49.11613,nan,316,2528,555786,45474928,3082888,316
256,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47551202,13510.142786,nan,47.551202,nan,305,2440,558558,43891940,3098264,305
257,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50564364,13560.70715,nan,50.564364,nan,326,2608,557172,46914008,3090576,326
258,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49250972,13609.958122,nan,49.250972,nan,317,2536,554400,45618836,3075200,317
259,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48017978,13657.9761,nan,48.017978,nan,309,2472,541926,44467572,3006008,309
260,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47855914,13705.832014,nan,47.855914,nan,308,2464,539154,44323664,2990632,308
261,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51444740,13757.276754,nan,51.44474,nan,333,2664,537768,47921364,2982944,333
262,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46974270,13804.251024,nan,46.97427,nan,302,2416,536382,43460216,2975256,302
263,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48495096,13852.74612,nan,48.495096,nan,312,2496,548856,44899296,3044448,312
264,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52434004,13905.180124,nan,52.434004,nan,340,2720,534996,48928720,2967568,340
265,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49429916,13954.61004,nan,49.429916,nan,319,2552,537768,45906652,2982944,319
266,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47243954,14001.853994,nan,47.243954,nan,304,2432,533610,43748032,2959880,304
267,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48423772,14050.277766,nan,48.423772,nan,311,2488,559944,44755388,3105952,311
268,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50356930,14100.634696,nan,50.35693,nan,325,2600,547470,46770100,3036760,325
269,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49844784,14150.47948,nan,49.844784,nan,321,2568,557172,46194468,3090576,321
270,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50627882,14201.107362,nan,50.627882,nan,326,2608,566874,46914008,3144392,326
271,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53604748,14254.71211,nan,53.604748,nan,347,2776,559944,49936076,3105952,347
272,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52138366,14306.850476,nan,52.138366,nan,337,2696,555786,48496996,3082888,337
273,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45886460,14352.736936,nan,45.88646,nan,294,2352,546084,42308952,3029072,294
274,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47631600,14400.368536,nan,47.6316,nan,306,2448,548856,44035848,3044448,306
275,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47065010,14447.433546,nan,47.06501,nan,302,2416,550242,43460216,3052136,302
276,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49340444,14496.77399,nan,49.340444,nan,318,2544,546084,45762744,3029072,318
277,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50652568,14547.426558,nan,50.652568,nan,328,2624,526680,47201824,2921440,328
278,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48511976,14595.938534,nan,48.511976,nan,313,2504,529452,45043204,2936816,313
279,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47756100,14643.694634,nan,47.7561,nan,308,2464,523908,44323664,2906064,308
280,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48125598,14691.820232,nan,48.125598,nan,310,2480,536382,44611480,2975256,310
281,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49142084,14740.962316,nan,49.142084,nan,317,2536,537768,45618836,2982944,317
282,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53883506,14794.845822,nan,53.883506,nan,349,2792,558558,50223892,3098264,349
283,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49422110,14844.267932,nan,49.42211,nan,318,2544,558558,45762744,3098264,318
284,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54171338,14898.43927,nan,54.171338,nan,351,2808,558558,50511708,3098264,351
285,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55189092,14953.628362,nan,55.189092,nan,357,2856,582120,51375156,3228960,357
286,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53192416,15006.820778,nan,53.192416,nan,343,2744,584892,49360444,3244336,343
287,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51311166,15058.131944,nan,51.311166,nan,331,2648,561330,47633548,3113640,331
288,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46822548,15104.954492,nan,46.822548,nan,300,2400,557172,43172400,3090576,300
289,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49970552,15154.925044,nan,49.970552,nan,322,2576,554400,46338376,3075200,322
290,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52651780,15207.576824,nan,52.65178,nan,340,2720,568260,48928720,3152080,340
291,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52750326,15260.32715,nan,52.750326,nan,341,2728,561330,49072628,3113640,341
292,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50976696,15311.303846,nan,50.976696,nan,330,2640,532224,47489640,2952192,330
293,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47648480,15358.952326,nan,47.64848,nan,307,2456,529452,44179756,2936816,307
294,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54674410,15413.626736,nan,54.67441,nan,355,2840,547470,51087340,3036760,355
