step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,40,40,40.137225846574495,32.38102111027996,24.036827734884675,24.036827734884675,0.9,0.9,51.84535345547913,26.33326416953211,26.33326416953211,52.629619140625,24.01748381397374,24.01748381397374,nan,20.04505756738456,17.21757523622597,31.16231661797126,56.417848845164634,0.0,0.0,58.62880330394906,56.41784886156167,18520,35.519213900537025,23.109589403412038,30.084584692029562,nan,nan,nan,nan,26.33326416953211,33.538178308621525,33.538178308621525,1480,26.33326416953211
200,1,500,40,40,35.17173049500485,30.679897398129825,27.116868866760584,27.116868866760584,0.7964285714285714,0.7964285714285714,41.635574446585906,27.969335169066653,27.969335169066653,45.72011755104065,22.619823719539426,22.619823719539426,nan,14.477141563657373,12.241056605013323,57.79676626489041,57.79676626489041,0.0,0.0,59.05012010864622,57.79676620782543,19160,31.836517029867572,27.213603078778647,29.827431038758775,nan,nan,nan,nan,27.969335169066653,24.808193731370363,24.808193731370363,840,27.969335169066653
300,1,500,40,40,32.326808365737506,38.903738941223665,18.81692353296432,18.81692353296432,0.925,0.925,41.70285192202264,19.388269936639972,19.388269936639972,52.250710470581055,15.687847455958101,15.687847455958101,nan,11.378410764880396,10.608435448116284,20.359113237608202,57.72066247418799,0.0,0.0,58.24726843145083,57.720662528166024,19640,39.51448380662566,18.732784624825168,38.33239259152605,nan,nan,nan,nan,19.388269936639972,22.944258033403948,22.944258033403948,360,19.388269936639972
400,1,500,40,40,31.587960649401506,43.39424787038352,15.404476576826461,15.404476576826461,0.95,0.95,42.018196908020116,16.33770689166953,16.33770689166953,54.56631920661926,13.897472149373431,13.897472149373431,nan,11.498164982702534,10.767338913387368,14.541144182744418,58.798724447209985,0.0,0.0,59.51726900222541,58.79872432337001,19520,44.34922217426748,15.16804682795793,42.46101743170048,nan,nan,nan,nan,16.33770689166953,23.048793367170607,23.048793367170607,480,16.33770689166953
500,1,500,40,40,32.01960794852992,47.28461893695982,11.024779927001804,11.024779927001804,1.0,1.0,44.09745773519,12.691912259523619,12.691912259523619,56.956398187637326,12.520223715263892,12.520223715263892,nan,11.906820613945452,10.568270469595332,15.151134666773341,58.309398863961626,0.0,0.0,59.204224346857615,58.30939868578355,19400,48.91224651709856,10.291977829759055,45.61748642625993,nan,nan,nan,nan,12.691912259523619,25.032451548415008,25.032451548415008,600,12.691912259523619
600,1,500,40,40,30.204812009402307,34.577685121280595,21.980847315216284,21.980847315216284,0.8742857142857143,0.8742857142857143,36.47794380698075,23.50711195929308,23.50711195929308,48.26692483940125,19.712196758536518,19.712196758536518,nan,14.302528778680683,12.652434203738304,46.59392957443372,56.55853243649688,0.0,0.0,58.64846606316383,56.55853243810994,18600,36.421883944866316,22.226582118297515,33.051420478816866,nan,nan,nan,nan,23.50711195929308,18.40735993356133,18.40735993356133,1400,23.50711195929308
700,1,500,40,40,30.12408364634324,43.96394249427827,13.573475712122818,13.573475712122818,0.975,0.975,40.52238553583779,15.219243302713013,15.219243302713013,53.228601671600345,13.99075396612825,13.99075396612825,nan,12.197829924556732,11.622599461963354,19.436415830079067,57.53741820640109,0.0,0.0,58.723881540681035,57.537418196125046,19200,45.576368408963205,13.147513131717833,42.318174893412035,nan,nan,nan,nan,15.219243302713013,21.387160504080065,21.387160504080065,800,15.219243302713013
800,1,500,40,40,28.519881732437998,40.844939669129474,14.573505894873096,14.573505894873096,0.975,0.975,37.710301302705346,16.51886796490821,16.51886796490821,53.124574840545655,15.107979569337733,15.107979569337733,nan,13.534579501523224,12.548879697326216,17.63326878649408,55.41844556400257,0.0,0.0,57.0385324420493,55.41844556541368,18880,42.731174764138245,14.307357677911055,38.89957760050547,nan,nan,nan,nan,16.51886796490821,18.49218824832019,18.49218824832019,1120,16.51886796490821
900,1,500,40,40,30.88154958764229,42.45993305691546,16.590267268537698,16.590267268537698,0.95,0.95,40.44052725978447,17.217652145946982,17.217652145946982,54.943825589370725,13.512913383027666,13.512913383027666,nan,10.443694734553358,9.381201024934045,16.066281173402583,59.05020032545316,0.0,0.0,59.58893613718185,59.050200392393556,19640,43.09942538583908,16.489510751342767,41.83254824644658,nan,nan,nan,nan,17.217652145946982,21.379214945111364,21.379214945111364,360,17.217652145946982
1000,1,500,40,40,32.83898835845646,30.19853207506481,26.486627956947288,26.486627956947288,0.823076923076923,0.823076923076923,37.88264368133112,27.880963423961877,27.880963423961877,46.7953469417572,22.954429262430644,22.954429262430644,nan,14.587302637112508,12.70738469581111,55.63678593840195,56.6851600320121,0.0,0.0,59.03423198348033,56.685160168255514,18440,32.16968991541259,26.864542068067742,28.804196744293638,nan,nan,nan,nan,27.880963423961877,21.522416807403175,21.522416807403175,1560,27.880963423961877
