step,training_loss,selection_rmse,matched_examples,matched_groups,matched_gain_log_mae,matched_gain_log_rmse,matched_gain_prediction_bias_log,matched_top1_accuracy_tie_aware,matched_mean_selection_regret_log,matched_positive_target_fraction,matched_threshold_2_precision,matched_threshold_2_recall,matched_threshold_2_predicted_pass_fraction,matched_threshold_2_true_pass_fraction,matched_threshold_5_precision,matched_threshold_5_recall,matched_threshold_5_predicted_pass_fraction,matched_threshold_5_true_pass_fraction,matched_threshold_10_precision,matched_threshold_10_recall,matched_threshold_10_predicted_pass_fraction,matched_threshold_10_true_pass_fraction,matched_threshold_50_precision,matched_threshold_50_recall,matched_threshold_50_predicted_pass_fraction,matched_threshold_50_true_pass_fraction,matched_threshold_100_precision,matched_threshold_100_recall,matched_threshold_100_predicted_pass_fraction,matched_threshold_100_true_pass_fraction,matched_threshold_200_precision,matched_threshold_200_recall,matched_threshold_200_predicted_pass_fraction,matched_threshold_200_true_pass_fraction,matched_threshold_400_precision,matched_threshold_400_recall,matched_threshold_400_predicted_pass_fraction,matched_threshold_400_true_pass_fraction,stress_examples,stress_groups,stress_gain_log_mae,stress_gain_log_rmse,stress_gain_prediction_bias_log,stress_top1_accuracy_tie_aware,stress_mean_selection_regret_log,stress_positive_target_fraction,stress_threshold_2_precision,stress_threshold_2_recall,stress_threshold_2_predicted_pass_fraction,stress_threshold_2_true_pass_fraction,stress_threshold_5_precision,stress_threshold_5_recall,stress_threshold_5_predicted_pass_fraction,stress_threshold_5_true_pass_fraction,stress_threshold_10_precision,stress_threshold_10_recall,stress_threshold_10_predicted_pass_fraction,stress_threshold_10_true_pass_fraction,stress_threshold_50_precision,stress_threshold_50_recall,stress_threshold_50_predicted_pass_fraction,stress_threshold_50_true_pass_fraction,stress_threshold_100_precision,stress_threshold_100_recall,stress_threshold_100_predicted_pass_fraction,stress_threshold_100_true_pass_fraction,stress_threshold_200_precision,stress_threshold_200_recall,stress_threshold_200_predicted_pass_fraction,stress_threshold_200_true_pass_fraction,stress_threshold_400_precision,stress_threshold_400_recall,stress_threshold_400_predicted_pass_fraction,stress_threshold_400_true_pass_fraction
1,0.29458627104759216,0.18771385169105018,1536,96,0.04008636996150017,0.19779329001903534,0.00017053727060556412,0.1875,0.06024273939178748,0.20182291666666666,0.07971014492753623,0.6790123456790124,0.44921875,0.052734375,0.05357142857142857,0.15789473684210525,0.109375,0.037109375,0.0,0.0,0.004557291666666667,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.03767886385321617,0.165725976228714,0.009543957188725471,0.14583333333333334,0.030891433591921046,0.20442708333333334,0.06806282722513089,0.7027027027027027,0.4973958333333333,0.048177083333333336,0.08870967741935484,0.4583333333333333,0.16145833333333334,0.03125,0.0,0.0,0.0,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
50,0.6433935761451721,0.18619382057029985,1536,96,0.03801495209336281,0.19646470248699188,-0.001627203426323831,0.22916666666666666,0.047697343537659385,0.20182291666666666,0.09555189456342669,0.7160493827160493,0.3951822916666667,0.052734375,0.09210526315789473,0.24561403508771928,0.09895833333333333,0.037109375,0.125,0.022727272727272728,0.005208333333333333,0.028645833333333332,0.0,0.0,0.0,0.011067708333333334,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0032552083333333335,768,48,0.03474459424614906,0.1637304425239563,0.006893435027450323,0.14583333333333334,0.030887222320822378,0.20442708333333334,0.07871720116618076,0.7297297297297297,0.4466145833333333,0.048177083333333336,0.11214953271028037,0.5,0.13932291666666666,0.03125,1.0,0.058823529411764705,0.0013020833333333333,0.022135416666666668,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0026041666666666665
100,0.11071447283029556,0.0798900252340706,1536,96,0.01191714033484459,0.08638254553079605,0.000318347942084074,0.5416666666666666,0.0071527865253582235,0.20182291666666666,0.6989247311827957,0.8024691358024691,0.060546875,0.052734375,0.9056603773584906,0.8421052631578947,0.034505208333333336,0.037109375,0.8837209302325582,0.8636363636363636,0.027994791666666668,0.028645833333333332,0.8,0.9411764705882353,0.013020833333333334,0.011067708333333334,0.7142857142857143,0.8333333333333334,0.009114583333333334,0.0078125,0.7777777777777778,0.7777777777777778,0.005859375,0.005859375,1.0,0.8,0.0026041666666666665,0.0032552083333333335,768,48,0.010356479324400425,0.06498738378286362,-0.0005458045634441078,0.3958333333333333,0.012652541421112792,0.20442708333333334,0.7435897435897436,0.7837837837837838,0.05078125,0.048177083333333336,0.8181818181818182,0.75,0.028645833333333332,0.03125,0.6666666666666666,0.7058823529411765,0.0234375,0.022135416666666668,0.75,0.5,0.005208333333333333,0.0078125,0.6666666666666666,0.6666666666666666,0.00390625,0.00390625,1.0,0.6666666666666666,0.0026041666666666665,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
150,0.18524529039859772,0.058866223670772905,1536,96,0.008396505378186703,0.056126032024621964,0.001894463668577373,0.4583333333333333,0.008190482533758944,0.20182291666666666,0.8545454545454545,0.5802469135802469,0.035807291666666664,0.052734375,1.0,0.631578947368421,0.0234375,0.037109375,1.0,0.6818181818181818,0.01953125,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.75,1.0,0.0078125,0.005859375,0.625,1.0,0.005208333333333333,0.0032552083333333335,768,48,0.008367006666958332,0.06399557739496231,0.0011724719079211354,0.3333333333333333,0.013077038222745566,0.20442708333333334,0.85,0.4594594594594595,0.026041666666666668,0.048177083333333336,0.8666666666666667,0.5416666666666666,0.01953125,0.03125,1.0,0.7058823529411765,0.015625,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
200,0.09141997247934341,0.04342038692624307,1536,96,0.008885144256055355,0.03856979310512543,-0.0006257419590838253,0.375,0.014727345810281752,0.20182291666666666,0.46153846153846156,0.5925925925925926,0.06770833333333333,0.052734375,0.9117647058823529,0.543859649122807,0.022135416666666668,0.037109375,1.0,0.6136363636363636,0.017578125,0.028645833333333332,1.0,0.8235294117647058,0.009114583333333334,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.8888888888888888,0.8888888888888888,0.005859375,0.005859375,1.0,1.0,0.0032552083333333335,0.0032552083333333335,768,48,0.008709629066288471,0.05177578702569008,0.0010400149039924145,0.3125,0.014792189766494582,0.20442708333333334,0.3958333333333333,0.5135135135135135,0.0625,0.048177083333333336,0.7368421052631579,0.5833333333333334,0.024739583333333332,0.03125,1.0,0.5882352941176471,0.013020833333333334,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
250,0.19572578370571136,0.04455566398249125,1536,96,0.010996389202773571,0.03951384127140045,0.004690955858677626,0.375,0.014730378214471429,0.20182291666666666,0.2634146341463415,0.6666666666666666,0.13346354166666666,0.052734375,0.6166666666666667,0.6491228070175439,0.0390625,0.037109375,1.0,0.7045454545454546,0.020182291666666668,0.028645833333333332,0.9375,0.8823529411764706,0.010416666666666666,0.011067708333333334,0.9166666666666666,0.9166666666666666,0.0078125,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.010158983059227467,0.0532253161072731,0.004647780675441027,0.3125,0.014792189766494582,0.20442708333333334,0.2987012987012987,0.6216216216216216,0.10026041666666667,0.048177083333333336,0.625,0.625,0.03125,0.03125,0.8666666666666667,0.7647058823529411,0.01953125,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
300,0.056695133447647095,0.045760621973498686,1536,96,0.013446117751300335,0.04183917120099068,0.008979718200862408,0.375,0.014665033600688679,0.20182291666666666,0.2159468438538206,0.8024691358024691,0.19596354166666666,0.052734375,0.38738738738738737,0.7543859649122807,0.072265625,0.037109375,0.8888888888888888,0.7272727272727273,0.0234375,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.8571428571428571,1.0,0.009114583333333334,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.01164072286337614,0.052735861390829086,0.0074781812727451324,0.2916666666666667,0.015936603602794957,0.20442708333333334,0.25510204081632654,0.6756756756756757,0.12760416666666666,0.048177083333333336,0.375,0.75,0.0625,0.03125,0.7894736842105263,0.8823529411764706,0.024739583333333332,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
350,0.06875928491353989,0.04268513464181917,1536,96,0.013392336666584015,0.03896933048963547,0.008913693018257618,0.3854166666666667,0.013750723185102842,0.20182291666666666,0.2082018927444795,0.8148148148148148,0.20638020833333334,0.052734375,0.38392857142857145,0.7543859649122807,0.07291666666666667,0.037109375,0.8888888888888888,0.7272727272727273,0.0234375,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9230769230769231,1.0,0.008463541666666666,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.011428997851908207,0.049283310770988464,0.007171409670263529,0.3333333333333333,0.011801935808865238,0.20442708333333334,0.25510204081632654,0.6756756756756757,0.12760416666666666,0.048177083333333336,0.375,0.75,0.0625,0.03125,0.8333333333333334,0.8823529411764706,0.0234375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
400,0.1112457811832428,0.04168458631896998,1536,96,0.013697062619030476,0.038210418075323105,0.009942232631146908,0.3854166666666667,0.013750723185102842,0.20182291666666666,0.20238095238095238,0.8395061728395061,0.21875,0.052734375,0.36507936507936506,0.8070175438596491,0.08203125,0.037109375,0.8648648648648649,0.7272727272727273,0.024088541666666668,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.8571428571428571,1.0,0.009114583333333334,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.0115903839468956,0.04788258671760559,0.007731627207249403,0.3541666666666667,0.010657521972564865,0.20442708333333334,0.24761904761904763,0.7027027027027027,0.13671875,0.048177083333333336,0.3673469387755102,0.75,0.06380208333333333,0.03125,0.8333333333333334,0.8823529411764706,0.0234375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
450,0.05222582444548607,0.03878873806270233,1536,96,0.013114306144416332,0.035111989825963974,0.009277843870222569,0.40625,0.011534408593751877,0.20182291666666666,0.20783132530120482,0.8518518518518519,0.21614583333333334,0.052734375,0.40350877192982454,0.8070175438596491,0.07421875,0.037109375,0.8888888888888888,0.7272727272727273,0.0234375,0.028645833333333332,0.9411764705882353,0.9411764705882353,0.011067708333333334,0.011067708333333334,0.9230769230769231,1.0,0.008463541666666666,0.0078125,0.9,1.0,0.006510416666666667,0.005859375,0.8333333333333334,1.0,0.00390625,0.0032552083333333335,768,48,0.011242625303566456,0.04525477811694145,0.0071709067560732365,0.3541666666666667,0.010657521972564865,0.20442708333333334,0.2524271844660194,0.7027027027027027,0.13411458333333334,0.048177083333333336,0.42857142857142855,0.75,0.0546875,0.03125,0.8333333333333334,0.8823529411764706,0.0234375,0.022135416666666668,1.0,0.6666666666666666,0.005208333333333333,0.0078125,0.75,1.0,0.005208333333333333,0.00390625,1.0,1.0,0.00390625,0.00390625,1.0,1.0,0.0026041666666666665,0.0026041666666666665
