step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.51023864746094,67.51023864746094,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,289292,0.289292,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.942012786865234,61.942012786865234,2,4,1,1,4,0,2,-105.0,70.5,-47.5,5.0,289292,0.578584,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
4,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.82829666137695,61.82829666137695,3,6,0,1,6,0,1,-105.0,70.5,-47.5,5.0,289292,0.867876,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
5,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.98537601428718,36.339728403510236,5,10,0,2,10,0,2,-105.0,70.5,-47.5,5.0,578584,1.44646,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.1785774230957,66.1785774230957,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,1.735752,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
7,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,0,1.735752,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.87619400024414,61.87619400024414,3,6,0,1,6,0,1,-105.0,70.5,-47.5,5.0,289292,2.025044,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
9,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,2,4,0,0,4,0,0,-105.0,70.5,-47.5,5.0,0,2.025044,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,2,562500.0,63.55891227722168,59.320037841796875,4,8,2,2,8,0,4,-105.0,70.5,-47.5,5.0,578584,2.603628,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
11,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.456733067830406,57.8531608581543,11,22,0,3,22,0,3,-105.0,70.5,-47.5,5.0,867876,3.471504,nan,0.867876,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,0,0,3
12,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,5.0,0,3.471504,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,12,24,0,0,24,0,0,-105.0,70.5,-47.5,5.0,0,3.471504,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.81207275390625,59.81207275390625,10,20,0,1,20,0,1,-105.0,70.5,-47.5,5.0,289292,3.760796,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
15,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.782012939453125,58.782012939453125,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,289292,4.050088,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
16,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.51628875732422,61.471187591552734,4,8,0,2,8,0,2,-105.0,70.5,-47.5,5.0,578584,4.628672,nan,0.578584,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,0,0,2
17,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,0,4.628672,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.0723762512207,58.0723762512207,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,4.917964,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
19,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,4.917964,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.90299606323242,62.902992248535156,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,289292,5.207256,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
21,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,0,5.207256,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.38537979125977,67.38537979125977,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,289292,5.496548,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
23,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,5.78584,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
24,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21068572998047,60.21068572998047,4,8,0,1,8,0,1,-105.0,70.5,-47.5,5.0,289292,6.075132,nan,0.289292,nan,1,0,289160,2,0,0,1,132,64,16,68,17,33,1,0,0,1
25,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,0,6.075132,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
