step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.00137456258138,57.77762985229492,20,40,1,3,40,0,4,-105.0,70.5,-47.5,192878,17,32,20,7,16,5.0,870732,8.97914,nan,0.870732,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,2856,17,3
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,50.23910589203509,32.608710934119244,27,54,4,4,54,0,8,-105.0,70.5,-47.5,192878,30,32,27,8,20,5.0,1162208,10.141348,nan,1.162208,nan,4,0,1156640,8,0,0,4,528,256,64,272,68,132,4,5040,30,4
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.914321203618115,35.522540141644015,28,56,3,5,56,0,8,-105.0,70.5,-47.5,192878,29,32,28,7,23,5.0,1451332,11.59268,nan,1.451332,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,4872,29,5
14,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.58037757873535,62.0591926574707,28,56,1,2,56,0,3,-105.0,70.5,-47.5,192878,35,32,28,8,23,5.0,584464,12.177144,nan,0.584464,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,5880,35,2
15,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.98360057153118,35.935199193355075,25,50,1,5,50,0,6,-105.0,70.5,-47.5,192878,23,32,25,7,17,5.0,1450324,13.627468,nan,1.450324,nan,5,0,1445800,10,0,0,5,660,320,80,340,85,165,5,3864,23,5
16,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.07132348744685,19.030539138478666,24,48,1,6,48,0,7,-105.0,70.5,-47.5,192878,29,32,24,6,16,5.0,1740624,15.368092,nan,1.740624,nan,6,0,1734960,12,0,0,6,792,384,96,408,102,198,6,4872,29,6
17,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,37.3668938377026,23.553300300272774,21,42,0,3,42,0,3,-105.0,70.5,-47.5,192878,52,32,21,9,17,5.0,876612,16.244704,nan,0.876612,nan,3,0,867480,6,0,0,3,396,192,48,204,51,99,3,8736,52,3
18,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,0,562500.0,33.03401015420563,25.15254375815354,19,38,0,2,38,0,2,-105.0,70.5,-47.5,192878,29,32,19,6,12,5.0,583456,16.82816,nan,0.583456,nan,2,0,578320,4,0,0,2,264,128,32,136,34,66,2,4872,29,2
19,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.23254570697992,39.10029815932521,19,38,1,4,38,0,5,-105.0,70.5,-47.5,192878,52,32,19,5,13,5.0,1166192,17.994352,nan,1.166192,nan,4,288,1156640,8,0,0,4,528,256,64,272,68,132,4,8736,52,4
20,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.68997369152455,28.574772731124874,22,44,1,4,44,0,5,-105.0,70.5,-47.5,192878,55,32,22,7,18,5.0,1167128,19.16148,nan,1.167128,nan,4,720,1156640,8,0,0,4,528,256,64,272,68,132,4,9240,55,4
21,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.31593650751078,32.68619988827788,24,48,0,4,48,0,4,-105.0,70.5,-47.5,192878,52,32,24,6,20,5.0,1166552,20.328032,nan,1.166552,nan,4,648,1156640,8,0,0,4,528,256,64,272,68,132,4,8736,52,4
22,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.41447254078118,19.84545143879998,24,48,0,5,48,0,5,-105.0,70.5,-47.5,192878,69,32,24,7,19,5.0,1458916,21.786948,nan,1.458916,nan,5,864,1445800,10,0,0,5,660,320,80,340,85,165,5,11592,69,5
23,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.28319422403971,57.93220138549805,22,44,1,3,44,0,4,-105.0,70.5,-47.5,192878,24,32,22,7,20,5.0,873276,22.660224,nan,0.873276,nan,3,1368,867480,6,0,0,3,396,192,48,204,51,99,3,4032,24,3
24,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.05480463059166,37.337711738307945,21,42,0,3,42,0,3,-105.0,70.5,-47.5,192878,79,32,21,7,15,5.0,882084,23.542308,nan,0.882084,nan,3,936,867480,6,0,0,3,396,192,48,204,51,99,3,13272,79,3
25,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.13244600058524,31.498777874162336,20,40,0,5,40,0,5,-105.0,70.5,-47.5,192878,37,32,20,7,14,5.0,1453396,24.995704,nan,1.453396,nan,5,720,1445800,10,0,0,5,660,320,80,340,85,165,5,6216,37,5
26,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.33960774684725,21.92966811765843,17,34,0,5,34,0,5,-105.0,70.5,-47.5,192878,13,32,17,5,13,5.0,1449436,26.44514,nan,1.449436,nan,5,792,1445800,10,0,0,5,660,320,80,340,85,165,5,2184,13,5
27,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.344417509896836,21.263267208234602,17,34,0,3,34,0,3,-105.0,70.5,-47.5,192878,11,32,17,7,14,5.0,870444,27.315584,nan,0.870444,nan,3,720,867480,6,0,0,3,396,192,48,204,51,99,3,1848,11,3
28,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.32234341379705,31.197397231753307,17,34,2,4,34,0,6,-105.0,70.5,-47.5,192878,33,32,17,4,12,5.0,1163576,28.47916,nan,1.163576,nan,4,864,1156640,8,0,0,4,528,256,64,272,68,132,4,5544,33,4
29,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.9328556060791,64.1954574584961,18,36,0,2,36,0,2,-105.0,70.5,-47.5,192878,12,32,18,6,14,5.0,581968,29.061128,nan,0.581968,nan,2,1368,578320,4,0,0,2,264,128,32,136,34,66,2,2016,12,2
30,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.34077304066097,29.026594462155153,20,40,1,5,40,0,6,-105.0,70.5,-47.5,192878,84,32,20,7,15,5.0,1462084,30.523212,nan,1.462084,nan,5,1512,1445800,10,0,0,5,660,320,80,340,85,165,5,14112,84,5
31,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.15902328491211,58.756656646728516,23,46,0,2,46,0,2,-105.0,70.5,-47.5,192878,95,32,23,7,18,5.0,596344,31.119556,nan,0.596344,nan,2,1800,578320,4,0,0,2,264,128,32,136,34,66,2,15960,95,2
32,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.30757107672296,47.70712112685451,23,46,1,3,46,0,4,-105.0,70.5,-47.5,192878,15,32,23,6,18,5.0,872772,31.992328,nan,0.872772,nan,3,2376,867480,6,0,0,3,396,192,48,204,51,99,3,2520,15,3
33,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,2,562500.0,33.107107162497186,18.140886335085366,22,44,2,4,44,0,6,-105.0,70.5,-47.5,192878,32,32,22,7,17,5.0,1165064,33.157392,nan,1.165064,nan,4,2520,1156640,8,0,0,4,528,256,64,272,68,132,4,5376,32,4
34,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.776093593779564,19.52178237924859,21,42,1,5,42,0,6,-105.0,70.5,-47.5,192878,8,32,21,6,15,5.0,1450324,34.607716,nan,1.450324,nan,5,2520,1445800,10,0,0,5,660,320,80,340,85,165,5,1344,8,5
35,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.57453444054651,27.436579845696222,19,38,1,4,38,0,5,-105.0,70.5,-47.5,192878,59,32,19,6,15,5.0,1168952,35.776668,nan,1.168952,nan,4,1872,1156640,8,0,0,4,528,256,64,272,68,132,4,9912,59,4
36,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.83677291870117,61.83677291870117,18,36,1,1,36,0,2,-105.0,70.5,-47.5,192878,60,32,18,6,11,5.0,301100,36.077768,nan,0.3011,nan,1,1728,289160,2,0,0,1,132,64,16,68,17,33,1,10080,60,1
37,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.638383631144066,38.945777636257766,18,36,1,2,36,0,3,-105.0,70.5,-47.5,192878,63,32,18,7,12,5.0,591184,36.668952,nan,0.591184,nan,2,2016,578320,4,0,0,2,264,128,32,136,34,66,2,10584,63,2
38,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,2,562500.0,40.50075393214944,24.99054254437204,18,36,2,3,36,0,5,-105.0,70.5,-47.5,192878,55,32,18,6,11,5.0,879276,37.548228,nan,0.879276,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,9240,55,3
39,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,2,562500.0,58.635690523924524,46.1385476662858,18,36,2,3,36,0,5,-105.0,70.5,-47.5,192878,43,32,18,6,11,5.0,877260,38.425488,nan,0.87726,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,7224,43,3
40,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.5231107076009,67.40320587158203,18,36,0,3,36,0,3,-105.0,70.5,-47.5,192878,42,32,18,5,11,5.0,876876,39.302364,nan,0.876876,nan,3,1944,867480,6,0,0,3,396,192,48,204,51,99,3,7056,42,3
41,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,1,562500.0,23.040185278644746,18.16283767423022,18,36,1,3,36,0,4,-105.0,70.5,-47.5,192878,11,32,18,6,12,5.0,871812,40.174176,nan,0.871812,nan,3,2088,867480,6,0,0,3,396,192,48,204,51,99,3,1848,11,3
42,-47.5,57.5,36,18,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.65045305013294,31.659830397617775,18,36,0,4,36,0,4,-105.0,70.5,-47.5,192878,53,32,18,7,14,5.0,1168160,41.342336,nan,1.16816,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,8904,53,4
43,-47.5,57.5,38,19,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.603241194536345,40.21475273218935,19,38,1,3,38,0,4,-105.0,70.5,-47.5,192878,77,32,19,8,14,5.0,882972,42.225308,nan,0.882972,nan,3,2160,867480,6,0,0,3,396,192,48,204,51,99,3,12936,77,3
44,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.435175508676764,44.03903986146423,22,44,0,4,44,0,4,-105.0,70.5,-47.5,192878,39,32,22,6,17,5.0,1166384,43.391692,nan,1.166384,nan,4,2664,1156640,8,0,0,4,528,256,64,272,68,132,4,6552,39,4
45,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,48.872095073324466,40.24011131557362,24,48,0,5,48,0,5,-105.0,70.5,-47.5,192878,73,32,24,7,17,5.0,1461676,44.853368,nan,1.461676,nan,5,2952,1445800,10,0,0,5,660,320,80,340,85,165,5,12264,73,5
46,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,2,562500.0,66.86057472229004,65.92335891723633,31,62,2,2,62,0,4,-105.0,70.5,-47.5,192878,25,32,31,7,25,5.0,586312,45.43968,nan,0.586312,nan,2,3528,578320,4,0,0,2,264,128,32,136,34,66,2,4200,25,2
47,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.768567751410366,39.03567773205363,32,64,1,3,64,0,4,-105.0,70.5,-47.5,192878,31,32,32,8,25,5.0,876756,46.316436,nan,0.876756,nan,3,3672,867480,6,0,0,3,396,192,48,204,51,99,3,5208,31,3
48,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,0,562500.0,52.897350919970734,42.09056146232386,33,66,0,5,66,0,5,-105.0,70.5,-47.5,192878,11,32,33,7,28,5.0,1452268,47.768704,nan,1.452268,nan,5,3960,1445800,10,0,0,5,660,320,80,340,85,165,5,1848,11,5
49,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,0,562500.0,67.91416295369466,63.63021469116211,37,74,0,3,74,0,3,-105.0,70.5,-47.5,192878,46,32,37,9,29,5.0,879636,48.64834,nan,0.879636,nan,3,4032,867480,6,0,0,3,396,192,48,204,51,99,3,7728,46,3
50,-47.5,57.5,76,38,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.19899909859555,39.17741266086162,38,76,2,4,76,0,6,-105.0,70.5,-47.5,192878,43,32,38,9,31,5.0,1169000,49.81734,nan,1.169,nan,4,4608,1156640,8,0,0,4,528,256,64,272,68,132,4,7224,43,4
51,-47.5,57.5,74,37,0,0.0,0.0,0,0.0,57.5,1,535621.3298573844,42.10325976228352,12.211010806314142,37,74,1,6,74,0,7,-105.0,70.5,-47.5,192878,16,32,37,6,28,5.0,1742832,51.560172,nan,1.742832,nan,6,4392,1734960,12,0,0,6,792,384,96,408,102,198,6,2688,16,6
52,-47.5,57.5,66,33,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.48249632161977,24.278855003082388,33,66,1,3,66,0,4,-105.0,70.5,-47.5,192878,27,32,33,7,30,5.0,875652,52.435824,nan,0.875652,nan,3,3240,867480,6,0,0,3,396,192,48,204,51,99,3,4536,27,3
53,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.27874325917383,23.86797779717414,34,68,1,4,68,0,5,-105.0,70.5,-47.5,192878,61,32,34,6,27,5.0,1170440,53.606264,nan,1.17044,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,10248,61,4
54,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.95798873901367,58.66352844238281,32,64,0,3,64,0,3,-105.0,70.5,-47.5,192878,41,32,32,7,28,5.0,877356,54.48362,nan,0.877356,nan,3,2592,867480,6,0,0,3,396,192,48,204,51,99,3,6888,41,3
55,-47.5,57.5,62,31,0,0.0,0.0,0,0.0,57.5,0,562500.0,29.91470596406969,19.04738725138984,31,62,0,2,62,0,2,-105.0,70.5,-47.5,192878,143,32,31,8,25,5.0,605200,55.08882,nan,0.6052,nan,2,2592,578320,4,0,0,2,264,128,32,136,34,66,2,24024,143,2
56,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.549051348006365,39.834146758683254,29,58,2,4,58,0,6,-105.0,70.5,-47.5,192878,95,32,29,8,25,5.0,1175720,56.26454,nan,1.17572,nan,4,2592,1156640,8,0,0,4,528,256,64,272,68,132,4,15960,95,4
57,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.433159828186035,59.201560974121094,26,52,0,2,52,0,2,-105.0,70.5,-47.5,192878,133,32,26,6,20,5.0,603016,56.867556,nan,0.603016,nan,2,2088,578320,4,0,0,2,264,128,32,136,34,66,2,22344,133,2
58,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.37008201550766,37.79557074938345,26,52,0,4,52,0,4,-105.0,70.5,-47.5,192878,73,32,26,6,20,5.0,1171952,58.039508,nan,1.171952,nan,4,2520,1156640,8,0,0,4,528,256,64,272,68,132,4,12264,73,4
59,-47.5,57.5,44,22,0,0.0,0.0,0,0.0,57.5,1,562500.0,62.225284576416016,62.128456115722656,22,44,1,2,44,0,3,-105.0,70.5,-47.5,192878,93,32,22,6,18,5.0,596440,58.635948,nan,0.59644,nan,2,2232,578320,4,0,0,2,264,128,32,136,34,66,2,15624,93,2
60,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.656619360964754,36.48521788427694,21,42,1,4,42,0,5,-105.0,70.5,-47.5,192878,172,32,21,8,17,5.0,1188224,59.824172,nan,1.188224,nan,4,2160,1156640,8,0,0,4,528,256,64,272,68,132,4,28896,172,4
61,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.08229160494073,34.1973815955555,21,42,2,5,42,0,7,-105.0,70.5,-47.5,192878,267,32,21,7,16,5.0,1493404,61.317576,nan,1.493404,nan,5,2088,1445800,10,0,0,5,660,320,80,340,85,165,5,44856,267,5
62,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.566504823096984,35.42923017196656,25,50,0,4,50,0,4,-105.0,70.5,-47.5,192878,177,32,25,7,23,5.0,1188992,62.506568,nan,1.188992,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,29736,177,4
63,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.32812692385964,19.12984285362635,23,46,0,3,46,0,3,-105.0,70.5,-47.5,192878,116,32,23,6,21,5.0,889596,63.396164,nan,0.889596,nan,3,2232,867480,6,0,0,3,396,192,48,204,51,99,3,19488,116,3
64,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,0,562500.0,70.0907735824585,66.76002502441406,27,54,0,2,54,0,2,-105.0,70.5,-47.5,192878,165,32,27,8,24,5.0,609112,64.005276,nan,0.609112,nan,2,2808,578320,4,0,0,2,264,128,32,136,34,66,2,27720,165,2
65,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,33.861396737410026,30.28323151595068,28,56,0,2,56,0,2,-105.0,70.5,-47.5,192878,64,32,28,6,22,5.0,592144,64.59742,nan,0.592144,nan,2,2808,578320,4,0,0,2,264,128,32,136,34,66,2,10752,64,2
66,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.818642413575525,18.327643012949206,27,54,2,3,54,0,5,-105.0,70.5,-47.5,192878,79,32,27,6,22,5.0,883884,65.481304,nan,0.883884,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,13272,79,3
67,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.95514869689941,64.95514678955078,23,46,0,1,46,0,1,-105.0,70.5,-47.5,192878,60,32,23,5,17,5.0,301604,65.782908,nan,0.301604,nan,1,2232,289160,2,0,0,1,132,64,16,68,17,33,1,10080,60,1
68,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.194348177138316,22.948339123915233,23,46,1,3,46,0,4,-105.0,70.5,-47.5,192878,27,32,23,5,18,5.0,875292,66.6582,nan,0.875292,nan,3,2880,867480,6,0,0,3,396,192,48,204,51,99,3,4536,27,3
69,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,35.41199626435488,25.673111491767393,21,42,1,4,42,0,5,-105.0,70.5,-47.5,192878,44,32,21,5,17,5.0,1167584,67.825784,nan,1.167584,nan,4,3024,1156640,8,0,0,4,528,256,64,272,68,132,4,7392,44,4
70,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.5114688873291,60.71909713745117,21,42,0,2,42,0,2,-105.0,70.5,-47.5,192878,55,32,21,6,19,5.0,590416,68.4162,nan,0.590416,nan,2,2592,578320,4,0,0,2,264,128,32,136,34,66,2,9240,55,2
71,-47.5,57.5,52,26,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.065488885173906,27.694590001481455,26,52,1,4,52,0,5,-105.0,70.5,-47.5,192878,108,32,26,7,22,5.0,1178480,69.59468,nan,1.17848,nan,4,3168,1156640,8,0,0,4,528,256,64,272,68,132,4,18144,108,4
72,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.59474387782175,24.14902098252952,28,56,0,3,56,0,3,-105.0,70.5,-47.5,192878,52,32,28,8,25,5.0,879780,70.47446,nan,0.87978,nan,3,3168,867480,6,0,0,3,396,192,48,204,51,99,3,8736,52,3
73,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,4,562500.0,38.30206363094086,19.951949920559038,29,58,4,6,58,0,10,-105.0,70.5,-47.5,192878,118,32,29,8,23,5.0,1759248,72.233708,nan,1.759248,nan,6,3672,1734960,12,0,0,6,792,384,96,408,102,198,6,19824,118,6
74,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,4,562500.0,46.236173012423,30.4125841278126,27,54,4,3,54,0,7,-105.0,70.5,-47.5,192878,141,32,27,8,24,5.0,895020,73.128728,nan,0.89502,nan,3,3456,867480,6,0,0,3,396,192,48,204,51,99,3,23688,141,3
75,-47.5,57.5,46,23,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.918607594718544,21.032774711534856,23,46,0,3,46,0,3,-105.0,70.5,-47.5,192878,110,32,23,7,20,5.0,889164,74.017892,nan,0.889164,nan,3,2808,867480,6,0,0,3,396,192,48,204,51,99,3,18480,110,3
76,-47.5,57.5,42,21,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.76206970214844,61.83955383300781,21,42,1,2,42,0,3,-105.0,70.5,-47.5,192878,105,32,21,6,18,5.0,598672,74.616564,nan,0.598672,nan,2,2448,578320,4,0,0,2,264,128,32,136,34,66,2,17640,105,2
77,-47.5,57.5,48,24,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.47062344643264,21.421496666695624,24,48,0,5,48,0,5,-105.0,70.5,-47.5,192878,108,32,24,7,23,5.0,1467340,76.083904,nan,1.46734,nan,5,2736,1445800,10,0,0,5,660,320,80,340,85,165,5,18144,108,5
78,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.65016736610978,21.47835007415029,25,50,0,3,50,0,3,-105.0,70.5,-47.5,192878,107,32,25,7,23,5.0,888588,76.972492,nan,0.888588,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,17976,107,3
79,-47.5,57.5,50,25,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.24623911009839,35.836354713799324,25,50,1,4,50,0,5,-105.0,70.5,-47.5,192878,112,32,25,7,22,5.0,1179080,78.151572,nan,1.17908,nan,4,3096,1156640,8,0,0,4,528,256,64,272,68,132,4,18816,112,4
