step,mode,receiver_idx,provider_idx,target_gain,online_prediction,base_loss,weighted_loss,propensity,importance_weight,receiver_policy_version,provider_policy_version
3,t2_b0,3,17,0.0,0.08534012734889984,0.003641468705609441,0.003641468705609441,1.0,1.0,0,0
3,t2_b0,10,0,0.1293852066578574,0.08691748976707458,0.0009017533157020807,0.0009017533157020807,1.0,1.0,0,0
3,t2_b0,7,8,0.0,0.08319937437772751,0.003461068030446768,0.003461068030446768,1.0,1.0,0,0
3,t2_b0,2,15,0.0,0.08572091907262802,0.0036740379873663187,0.0036740379873663187,1.0,1.0,0,0
4,t2_b0,8,7,0.41901501840828015,-0.04998853802680969,0.10998217016458511,0.10998217016458511,1.0,1.0,0,0
4,t2_b0,0,10,0.01364262460265199,0.13876232504844666,0.00782747007906437,0.00782747007906437,0.5,1.0,0,0
5,t2_b0,9,8,0.7750042368474369,0.2674136757850647,0.12882407009601593,0.12882407009601593,1.0,1.0,0,0
5,t2_b0,2,3,0.0,0.03510427474975586,0.0006161550409160554,0.0006161550409160554,0.5,1.0,0,0
5,t2_b0,14,5,0.48271884870283194,0.08676816523075104,0.07838846743106842,0.07838846743106842,1.0,1.0,0,0
5,t2_b0,1,0,0.03864658888956331,0.08938944339752197,0.0012874185340479016,0.0012874185340479016,0.5,1.0,0,0
5,t2_b0,19,6,0.4802379973623198,0.08736958354711533,0.07717278599739075,0.07717278599739075,1.0,1.0,0,0
6,t2_b0,8,7,0.0,0.30001193284988403,0.04500357806682587,0.04500357806682587,0.5,1.0,0,0
6,t2_b0,5,14,0.0,0.29576462507247925,0.04373835772275925,0.04373835772275925,1.0,1.0,0,0
6,t2_b0,15,2,0.6314923204865851,0.01575590670108795,0.18956567347049713,0.18956567347049713,1.0,1.0,0,0
7,t2_b0,6,19,0.0,0.5299138426780701,0.1404043436050415,0.1404043436050415,1.0,1.0,0,0
7,t2_b0,12,9,0.67149083855845,0.30425626039505005,0.06743062287569046,0.06743062287569046,0.5,1.0,0,0
7,t2_b0,3,17,0.0,-0.011704102158546448,6.84930055285804e-05,6.84930055285804e-05,1.0,1.0,0,0
7,t2_b0,15,2,0.0,0.1624211221933365,0.013190310448408127,0.013190310448408127,0.5,1.0,0,0
8,t2_b0,19,6,0.0,0.513535737991333,0.13185948133468628,0.13185948133468628,1.0,1.0,0,0
8,t2_b0,7,9,0.34992225217382383,0.18869976699352264,0.012996342964470387,0.012996342964470387,0.3333333333333333,1.0,0,0
8,t2_b0,17,3,0.7557117773936204,0.010250739753246307,0.27785608172416687,0.27785608172416687,0.3333333333333333,1.0,0,0
9,t2_b0,0,10,0.2582895208647417,0.01608772575855255,0.02933085337281227,0.02933085337281227,0.5,1.0,0,0
9,t2_b0,7,9,0.28052490547912245,0.2199559509754181,0.0018342994153499603,0.0018342994153499603,0.25,1.0,0,0
9,t2_b0,14,5,0.0,0.2659040093421936,0.035352472215890884,0.035352472215890884,1.0,1.0,0,0
10,t2_b0,5,14,0.4031257009366223,0.15578410029411316,0.03058893419802189,0.03058893419802189,0.5,1.0,0,0
10,t2_b0,13,7,0.668669598063406,0.2542516589164734,0.08587110787630081,0.08587110787630081,0.3333333333333333,1.0,0,0
10,t2_b0,4,0,0.6134748511071013,0.017544426023960114,0.1775665134191513,0.1775665134191513,0.5,1.0,0,0
10,t2_b0,2,15,0.5453068017229676,0.14699846506118774,0.07932476699352264,0.07932476699352264,1.0,1.0,0,0
11,t2_b0,16,2,0.6062078518335455,0.09338679909706116,0.1314927339553833,0.1314927339553833,1.0,1.0,0,0
11,t2_b0,10,4,-0.049807708069436574,0.1041572317481041,0.011852600611746311,0.011852600611746311,0.5,1.0,0,0
11,t2_b0,17,3,0.0,0.31078946590423584,0.048295047134160995,0.048295047134160995,1.0,1.0,0,0
12,t2_b0,6,19,0.0,0.007102601230144501,2.5223471311619505e-05,2.5223471311619505e-05,0.2,1.0,0,0
12,t2_b0,9,8,0.10765307119892326,0.4565940499305725,0.0608799010515213,0.0608799010515213,0.3333333333333333,1.0,0,0
12,t2_b0,11,4,0.5389262639090544,0.2845938801765442,0.03234247490763664,0.03234247490763664,0.3333333333333333,1.0,0,0
12,t2_b0,3,18,0.0003383086446761554,0.21808040142059326,0.02370580844581127,0.02370580844581127,0.5,1.0,0,0
13,t2_b0,5,1,0.0,0.2048313021659851,0.02097793109714985,0.02097793109714985,0.2,1.0,0,0
13,t2_b0,18,3,0.05696130277099951,0.2613227963447571,0.020881811156868935,0.020881811156868935,0.5,1.0,0,0
13,t2_b0,19,6,0.008163846481822027,0.05913493409752846,0.001299025840125978,0.001299025840125978,0.3333333333333333,1.0,0,0
13,t2_b0,15,2,0.18209730841611552,0.3511756360530853,0.014293739572167397,0.014293739572167397,0.5,1.0,0,0
13,t2_b0,8,9,0.256662319190827,0.40818628668785095,0.011479757726192474,0.011479757726192474,0.3333333333333333,1.0,0,0
14,t2_b0,17,3,0.0,0.13498300313949585,0.009110205806791782,0.009110205806791782,0.5,1.0,0,0
14,t2_b0,1,14,0.0,0.1776561439037323,0.015780853107571602,0.015780853107571602,0.25,1.0,0,0
15,t2_b0,10,0,0.42905705425825647,0.2608341574668884,0.014149473048746586,0.014149473048746586,0.5,1.0,0,0
15,t2_b0,7,8,0.0,0.37188011407852173,0.06914740800857544,0.06914740800857544,0.5,1.0,0,0
15,t2_b0,6,13,0.28690680464985063,0.15105484426021576,0.009227878414094448,0.009227878414094448,0.25,1.0,0,0
15,t2_b0,16,2,0.030122505857596783,0.30538779497146606,0.03788548707962036,0.03788548707962036,1.0,1.0,0,0
15,t2_b0,14,5,0.0,0.18956473469734192,0.01796739362180233,0.01796739362180233,0.2,1.0,0,0
16,t2_b0,8,7,0.12050209767811493,0.2959192991256714,0.015385597012937069,0.015385597012937069,0.3333333333333333,1.0,0,0
16,t2_b0,2,15,0.06802573947211758,0.35658812522888184,0.041634127497673035,0.041634127497673035,1.0,1.0,0,0
16,t2_b0,13,6,0.0,0.1779586374759674,0.015834638848900795,0.015834638848900795,0.3333333333333333,1.0,0,0
16,t2_b0,12,9,0.0,0.37001746892929077,0.06845646351575851,0.06845646351575851,0.5,1.0,0,0
16,t2_b0,0,11,0.04587077353915894,0.29592904448509216,0.031264565885066986,0.031264565885066986,0.5,1.0,0,0
16,t2_b0,18,3,-0.06277899322077089,0.19686651229858398,0.03370789811015129,0.03370789811015129,0.5,1.0,0,0
17,t2_b0,5,1,-0.008463447198436199,0.24853956699371338,0.03302527219057083,0.03302527219057083,0.3333333333333333,1.0,0,0
17,t2_b0,9,12,0.2647560210787766,0.34317874908447266,0.003075061831623316,0.003075061831623316,0.5,1.0,0,0
17,t2_b0,11,16,-0.21521095661389436,0.309029757976532,0.13741417229175568,0.13741417229175568,1.0,1.0,0,0
18,t2_b0,6,13,0.22434384973948646,0.23762604594230652,8.82083477335982e-05,8.82083477335982e-05,0.3333333333333333,1.0,0,0
18,t2_b0,16,11,-0.17345850541577026,0.25238102674484253,0.0906696617603302,0.0906696617603302,1.0,1.0,0,0
19,t2_b0,19,13,0.08503464655319756,0.2561950087547302,0.014647936448454857,0.014647936448454857,0.3333333333333333,1.0,0,0
19,t2_b0,14,4,-0.28851211710574515,0.20442640781402588,0.12149418890476227,0.12149418890476227,0.3333333333333333,1.0,0,0
