step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.51023864746094,67.51023864746094,1,2,1,1,2,0,2,-105.0,70.5,-47.5,5.0,496084,0.496084,nan,0.496084,nan,1,144,289160,2,206648,2,1,132,64,16,68,17,33,1,0,0,1
3,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,5,562500.0,34.72320662758217,20.49797340638158,6,12,5,6,12,0,11,-105.0,70.5,-47.5,5.0,2976432,3.472516,nan,2.976432,nan,6,792,1734960,12,1239888,12,6,792,384,96,408,102,198,6,0,0,6
4,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,4,562500.0,33.399382248309244,25.19734952962239,8,16,4,6,16,0,10,-105.0,70.5,-47.5,5.0,3389800,6.862316,nan,3.3898,nan,6,864,1734960,12,1653184,16,6,792,384,96,408,102,198,6,0,0,6
5,-47.5,57.5,20,10,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.36902370560317,18.51180061364822,10,20,4,5,20,0,9,-105.0,70.5,-47.5,5.0,3513948,10.376264,nan,3.513948,nan,5,1008,1445800,10,2066480,20,5,660,320,80,340,85,165,5,0,0,5
6,-47.5,57.5,22,11,0,0.0,0.0,0,0.0,57.5,3,562500.0,35.7386792841197,18.096349354203287,11,22,3,6,22,0,9,-105.0,70.5,-47.5,5.0,4010032,14.386296,nan,4.010032,nan,6,1152,1734960,12,2273128,22,6,792,384,96,408,102,198,6,0,0,6
7,-47.5,57.5,24,12,0,0.0,0.0,0,0.0,57.5,6,562500.0,26.67789193495318,18.640405525989287,12,24,6,6,24,0,12,-105.0,70.5,-47.5,5.0,4217112,18.603408,nan,4.217112,nan,6,1584,1734960,12,2479776,24,6,792,384,96,408,102,198,6,0,0,6
8,-47.5,57.5,26,13,0,0.0,0.0,0,0.0,57.5,5,562500.0,29.666263253689532,21.31390235537107,13,26,5,5,26,0,10,-105.0,70.5,-47.5,5.0,4134252,22.73766,nan,4.134252,nan,5,1368,1445800,10,2686424,26,5,660,320,80,340,85,165,5,0,0,5
9,-47.5,57.5,32,16,0,0.0,0.0,0,0.0,57.5,4,562500.0,42.79423764045656,23.43798656147722,16,32,4,7,32,0,11,-105.0,70.5,-47.5,5.0,5333068,28.070728,nan,5.333068,nan,7,1656,2024120,14,3306368,32,7,924,448,112,476,119,231,7,0,0,7
10,-47.5,57.5,34,17,0,0.0,0.0,0,0.0,57.5,2,562500.0,45.14440989298503,19.309762092868784,17,34,2,6,34,0,8,-105.0,70.5,-47.5,5.0,5250640,33.321368,nan,5.25064,nan,6,1872,1734960,12,3513016,34,6,792,384,96,408,102,198,6,0,0,6
11,-47.5,57.5,40,20,0,0.0,0.0,0,0.0,57.5,10,562500.0,47.99565808742526,28.31823493865729,20,40,10,6,40,0,16,-105.0,70.5,-47.5,5.0,5871088,39.192456,nan,5.871088,nan,6,2376,1734960,12,4132960,40,6,792,384,96,408,102,198,6,0,0,6
12,-47.5,57.5,54,27,0,0.0,0.0,0,0.0,57.5,7,562500.0,45.695341628698685,31.663646367022345,27,54,7,5,54,0,12,-105.0,70.5,-47.5,5.0,7028908,46.221364,nan,7.028908,nan,5,2952,1445800,10,5579496,54,5,660,320,80,340,85,165,5,0,0,5
13,-47.5,57.5,56,28,0,0.0,0.0,0,0.0,57.5,11,562500.0,49.86947036857043,39.89369012660585,28,56,11,6,56,0,17,-105.0,70.5,-47.5,5.0,7525640,53.747004,nan,7.52564,nan,6,3744,1734960,12,5786144,56,6,792,384,96,408,102,198,6,0,0,6
