step,pending_transitions,pull_updates_this_step,queued_transitions,t2_b0_train_updates,train_updates_this_step
1,0,0,0,0,0
2,0,2,1,1,1
3,0,12,6,7,6
4,0,16,6,13,6
5,0,20,5,18,5
6,0,22,6,24,6
7,0,24,6,30,6
8,0,26,5,35,5
9,0,32,7,42,7
10,0,34,6,48,6
11,0,40,6,54,6
12,0,54,5,59,5
13,0,56,6,65,6
14,0,56,6,71,6
15,0,50,6,77,6
16,0,48,6,83,6
17,0,42,8,91,8
18,0,38,7,98,7
19,0,38,7,105,7
20,0,44,7,112,7
21,0,48,6,118,6
22,0,48,6,124,6
23,0,44,7,131,7
24,0,42,8,139,8
25,0,40,5,144,5
26,0,34,6,150,6
27,0,34,7,157,7
28,0,34,5,162,5
29,0,36,5,167,5
30,0,40,7,174,7
31,0,46,6,180,6
32,0,46,7,187,7
33,0,44,6,193,6
34,0,42,6,199,6
35,0,38,6,205,6
36,0,36,7,212,7
37,0,36,6,218,6
38,0,36,7,225,7
39,0,36,7,232,7
40,0,36,7,239,7
41,0,36,6,245,6
42,0,36,6,251,6
43,0,38,7,258,7
44,0,44,7,265,7
45,0,48,7,272,7
46,0,62,4,276,4
47,0,64,5,281,5
48,0,66,7,288,7
49,0,74,5,293,5
50,0,76,6,299,6
51,0,74,7,306,7
52,0,66,4,310,4
53,0,68,7,317,7
54,0,64,6,323,6
55,0,62,6,329,6
56,0,58,5,334,5
57,0,52,5,339,5
58,0,52,7,346,7
59,0,44,5,351,5
60,0,42,8,359,8
61,0,42,6,365,6
62,0,50,6,371,6
63,0,46,6,377,6
64,0,54,5,382,5
65,0,56,4,386,4
66,0,54,3,389,3
67,0,46,5,394,5
68,0,46,5,399,5
69,0,42,4,403,4
70,0,42,5,408,5
71,0,52,7,415,7
72,0,56,6,421,6
73,0,58,7,428,7
74,0,54,7,435,7
75,0,46,6,441,6
76,0,42,6,447,6
77,0,48,5,452,5
78,0,50,7,459,7
79,0,50,6,465,6
80,0,54,7,472,7
81,0,56,6,478,6
82,0,52,8,486,8
83,0,54,6,492,6
84,0,56,8,500,8
85,0,56,7,507,7
86,0,56,7,514,7
87,0,58,7,521,7
88,0,58,7,528,7
89,0,58,8,536,8
90,0,58,8,544,8
91,0,68,5,549,5
92,0,66,8,557,8
93,0,66,5,562,5
94,0,68,8,570,8
95,0,64,5,575,5
96,0,48,7,582,7
97,0,32,5,587,5
98,0,22,5,592,5
99,0,20,4,596,4
100,0,20,4,600,4
101,0,18,4,604,4
102,0,22,6,610,6
103,0,22,5,615,5
104,0,26,6,621,6
105,0,16,2,623,2
106,0,12,3,626,3
107,0,8,2,628,2
108,0,14,3,631,3
109,0,16,4,635,4
110,0,18,5,640,5
111,0,28,4,644,4
112,0,38,5,649,5
113,0,44,4,653,4
