step,selection_mode,window_steps,validation_capacity,regular_vehicle_count,visitor_vehicle_count,regular_validation_retained_mean,visitor_validation_retained_mean,regular_validation_seen_mean,visitor_validation_seen_mean,policy_examples_per_vehicle_mean,policy_examples_per_vehicle_min,policy_examples_per_vehicle_max,latest_fidelity_step,latest_tail_rmse,window_opportunities,window_attempts,window_labeled_pulls,window_attempt_rate,window_mean_realized_gain,window_beneficial_pull_fraction,window_adopted_pull_fraction,window_gain_prediction_pearson,window_selected_predicted_top_fraction,window_mean_candidate_score_std,window_available_regular_provider_fraction,window_selected_regular_provider_fraction,window_regular_provider_selection_enrichment,window_available_more_experienced_provider_fraction,window_selected_more_experienced_provider_fraction,window_more_experienced_selection_enrichment,window_selected_provider_sample_advantage_mean,cumulative_opportunities,cumulative_attempts,cumulative_labeled_pulls,cumulative_attempt_rate,cumulative_mean_realized_gain,cumulative_beneficial_pull_fraction,cumulative_adopted_pull_fraction,cumulative_gain_prediction_pearson,cumulative_selected_predicted_top_fraction,cumulative_mean_candidate_score_std,cumulative_available_regular_provider_fraction,cumulative_selected_regular_provider_fraction,cumulative_regular_provider_selection_enrichment,cumulative_available_more_experienced_provider_fraction,cumulative_selected_more_experienced_provider_fraction,cumulative_more_experienced_selection_enrichment,cumulative_selected_provider_sample_advantage_mean
25,policy,100,400,4,16,84.0,74.8125,84.0,74.8125,7.1,1,11,-1,nan,404,144,144,0.3564356435643564,0.13452669716551025,0.6875,0.6875,-0.0651926057094781,0.9375,0.0004078408323806905,nan,0.0,nan,0.5101485148514852,0.5138888888888888,1.0073319316405196,6.798611111111111,404,144,144,0.3564356435643564,0.13452669716551025,0.6875,0.6875,-0.0651926057094781,0.9375,0.0004078408323806905,nan,0.0,nan,0.5101485148514852,0.5138888888888888,1.0073319316405196,6.798611111111111
50,policy,100,400,4,16,175.0,132.3125,175.0,132.3125,13.3,1,22,-1,nan,871,299,299,0.34328358208955223,0.14570371448614874,0.7491638795986622,0.7491638795986622,-0.012513534127342112,0.9297658862876255,0.0011337776828592627,nan,0.0,nan,0.5354381936471488,0.5618729096989966,1.0493702473329127,38.40468227424749,871,299,299,0.34328358208955223,0.14570371448614874,0.7491638795986622,0.7491638795986622,-0.012513534127342112,0.9297658862876255,0.0011337776828592627,nan,0.0,nan,0.5354381936471488,0.5618729096989966,1.0493702473329127,38.40468227424749
75,policy,100,400,4,16,266.5,133.875,266.5,133.875,15.15,0,33,-1,nan,1302,441,441,0.3387096774193548,0.15305316967591276,0.782312925170068,0.782312925170068,0.012581451448230408,0.9319727891156463,0.001383438812560969,nan,0.0,nan,0.5226190476190476,0.5600907029478458,1.0716997505152401,56.564625850340136,1302,441,441,0.3387096774193548,0.15305316967591276,0.782312925170068,0.782312925170068,0.012581451448230408,0.9319727891156463,0.001383438812560969,nan,0.0,nan,0.5226190476190476,0.5600907029478458,1.0716997505152401,56.564625850340136
100,policy,100,400,4,16,353.75,178.1875,353.75,178.1875,19.7,0,42,100,26.12529387222025,1766,600,600,0.33975084937712347,0.1580116507758935,0.8,0.8,-0.02710207449818237,0.9316666666666666,0.0013036253118272343,nan,0.0,nan,0.5250849377123442,0.5233333333333333,0.9966641504008052,46.81666666666667,1766,600,600,0.33975084937712347,0.1580116507758935,0.8,0.8,-0.02710207449818237,0.9316666666666666,0.0013036253118272343,nan,0.0,nan,0.5250849377123442,0.5233333333333333,0.9966641504008052,46.81666666666667
125,policy,100,400,4,16,387.0,98.0,387.0,98.0,14.75,0,46,100,26.12529387222025,1709,578,578,0.3382094792276185,0.17108437142894875,0.8027681660899654,0.8027681660899654,-0.028558416278689,0.9359861591695502,0.001465998340559648,nan,0.0,nan,0.5288375268188024,0.5051903114186851,0.9552845359852468,38.46712802768166,2113,722,722,0.34169427354472315,0.16379309013540977,0.7797783933518005,0.7797783933518005,-0.01988732993865303,0.9362880886426593,0.0012636814293886594,nan,0.0,nan,0.5252642372613976,0.5069252077562327,0.9650860877169553,32.15096952908587
150,policy,100,400,4,16,400.0,155.5,480.25,155.5,20.8,0,55,100,26.12529387222025,1700,583,583,0.34294117647058825,0.19524341543393828,0.8284734133790738,0.8284734133790738,0.10461242467437906,0.9382504288164666,0.0015690051146092232,nan,0.0,nan,0.5113886554621848,0.44596912521440824,0.8720747330840739,-33.4442538593482,2571,882,882,0.34305717619603265,0.17844934447771485,0.8015873015873016,0.8015873015873016,0.05875449163332594,0.935374149659864,0.0014215593374586142,nan,0.0,nan,0.5195361263914355,0.4852607709750567,0.9340270027910347,-9.087301587301587
175,policy,100,400,4,16,400.0,145.375,572.5,145.625,22.55,2,66,100,26.12529387222025,1703,597,597,0.3505578391074574,0.22570273138476574,0.830820770519263,0.830820770519263,0.15924047965134566,0.9413735343383585,0.0018461372825679832,nan,0.0,nan,0.5177984229510947,0.4288107202680067,0.8281421905923945,-71.56951423785594,3005,1038,1038,0.3454242928452579,0.19483716615007962,0.8102119460500964,0.8102119460500964,0.13271979933737377,0.9373795761078998,0.0016456602749310009,nan,0.0,nan,0.5198870929403375,0.48458574181117536,0.9320980428086655,-17.131021194605008
200,policy,100,400,4,16,400.0,78.4375,627.25,78.4375,18.7,0,70,200,23.266670493149565,1628,579,579,0.35565110565110564,0.2519127363482667,0.8376511226252159,0.8376511226252159,0.12320223221691594,0.9412780656303973,0.0020677580165704462,nan,0.0,nan,0.5165094477594477,0.4525043177892919,0.8760813955140571,-78.93955094991364,3394,1179,1179,0.34737772539776074,0.20412592435214805,0.818490245971162,0.818490245971162,0.16788925255807308,0.9363867684478372,0.001670156850814255,nan,0.0,nan,0.5209715323961052,0.48854961832061067,0.9377664381652941,-14.94147582697201
225,policy,100,400,4,16,400.0,120.9375,687.75,120.9375,22.95,0,78,200,23.266670493149565,1695,597,597,0.35221238938053095,0.261936004626663,0.8760469011725294,0.8760469011725294,0.02859388503433474,0.9346733668341709,0.0021135164989585305,nan,0.0,nan,0.510409467621857,0.4807370184254606,0.9418654020376057,-103.2462311557789,3808,1319,1319,0.34637605042016806,0.20821410601962367,0.8233510235026535,0.8233510235026535,0.16132337622471246,0.935557240333586,0.001641956230575879,nan,0.0,nan,0.5186521483593437,0.49507202426080366,0.9545357631832216,-29.131918119787716
250,policy,100,400,4,16,400.0,71.0,778.0,71.0,20.7,0,87,200,23.266670493149565,1660,584,584,0.35180722891566263,0.2595276199967669,0.8493150684931506,0.8493150684931506,-0.04971721079184123,0.9417808219178082,0.0021815415786892336,nan,0.0,nan,0.5131927710843374,0.4982876712328767,0.970956138333813,-104.27397260273973,4231,1466,1466,0.34649019144410304,0.21074792080999752,0.820600272851296,0.820600272851296,0.14581291815045383,0.9379263301500682,0.0017197324692106418,nan,0.0,nan,0.5170473601872798,0.49045020463847205,0.9485595371008683,-47.006139154160984
