step,eval_is_final,eval_n_pairs_per_zone,t2_b0_active_models_total,t2_b0_active_models_z0,t2_b0_balanced_rmse_total,t2_b0_censored_gain_vs_prior_total,t2_b0_censored_rmse_total,t2_b0_censored_rmse_z0,t2_b0_false_reachable_rate_total,t2_b0_false_reachable_rate_z0,t2_b0_floor_rmse_total,t2_b0_individual_total,t2_b0_individual_z0,t2_b0_mean_abs_prediction_shift_from_prior_db_total,t2_b0_mean_model_rmse_total,t2_b0_mean_model_rmse_z0,t2_b0_mean_support_total,t2_b0_median_model_rmse_total,t2_b0_p10_model_rmse_total,t2_b0_p90_model_rmse_total,t2_b0_prior_censored_rmse_total,t2_b0_prior_false_reachable_rate_total,t2_b0_prior_floor_rmse_total,t2_b0_prior_reachable_rmse_total,t2_b0_prior_rmse_total,t2_b0_reachable_count_total,t2_b0_reachable_gain_vs_prior_total,t2_b0_reachable_rmse_total,t2_b0_rmse_gain_vs_prior_total,t2_b0_supported_fraction_total,t2_b0_supported_gain_vs_prior_total,t2_b0_supported_prior_rmse_total,t2_b0_supported_rmse_total,t2_b0_total,t2_b0_unavailable_censored_rmse_total,t2_b0_unavailable_censored_rmse_z0,t2_b0_unavailable_count_total,t2_b0_z0
100,1,500,20,20,41.34069504828851,31.748567828711927,24.231086116548205,24.231086116548205,0.9,0.9,53.624205728367755,26.12529387222025,26.12529387222025,51.523064626312255,24.046428877843613,24.046428877843613,nan,21.231531222297697,16.92266887326226,30.36259261581314,55.97965394526013,0.0,0.0,57.73860429839529,55.97965381053254,9400,34.44588667779845,23.29271762059684,29.85435993831229,nan,nan,nan,nan,26.12529387222025,35.85802583018337,35.85802583018337,600,26.12529387222025
200,1,500,20,20,32.77670160655352,35.52431579642665,21.38794665675858,21.38794665675858,0.9,0.9,41.19399947939107,23.266670493149565,23.266670493149565,49.710103585052494,20.209814920687045,20.209814920687045,nan,16.14119654357633,13.972257256052865,25.251380490821866,56.91226245318523,0.0,0.0,59.07882686923406,56.91226250799819,9280,37.82609190871602,21.252734960518033,33.64559201484863,nan,nan,nan,nan,23.266670493149565,23.05982232965096,23.05982232965096,720,23.266670493149565
300,1,500,20,20,31.644644537209828,38.45397123869962,17.714700209594746,17.714700209594746,0.9454545454545454,0.9454545454545454,41.28220717198767,19.7818331694089,19.7818331694089,52.951866201019286,17.614149360916823,17.614149360916823,nan,15.166712966196883,12.763997946477087,21.002082399068136,56.16867144829437,0.0,0.0,58.11934543684841,56.168671564166466,9340,40.8408493569861,17.27849607986231,36.38683839475757,nan,nan,nan,nan,19.7818331694089,23.017859177426914,23.017859177426914,660,19.7818331694089
400,1,500,20,20,31.215878113693343,40.005631013306704,17.439101970192823,17.439101970192823,0.9289473684210526,0.9289473684210526,40.640678237898385,18.672630355745785,18.672630355745785,53.475999974823,16.064002128878776,16.064002128878776,nan,13.198513718878818,11.619412402692218,19.40129966223829,57.44473298349953,0.0,0.0,58.56830827807556,57.44473308008819,9620,41.32889514474847,17.23941313332709,38.7721027243424,nan,nan,nan,nan,18.672630355745785,21.89593373076059,21.89593373076059,380,18.672630355745785
500,1,500,20,20,27.832030751783456,45.576968654326095,10.495772901612478,10.495772901612478,1.0,1.0,38.028059427651684,11.862343967325623,11.862343967325623,55.240018277740475,11.842775588620981,11.842775588620981,nan,11.546889695327941,11.176021768959352,12.814154604158533,56.07274155593857,0.0,0.0,56.87463964385124,56.072741549246835,9720,46.720302260081105,10.154337383770136,44.210397581921214,nan,nan,nan,nan,11.862343967325623,18.839336647413962,18.839336647413962,280,11.862343967325623
600,1,500,20,20,29.140566099943488,33.00934731030101,23.717077066496106,23.717077066496106,0.8,0.8,33.40256691837717,24.79114306658747,24.79114306658747,45.32709775390625,19.772198093478988,19.772198093478988,nan,12.365160446789883,11.94612087388894,46.470734373526504,56.72642437679712,0.0,0.0,58.50883921848957,56.72642427205649,9400,34.371446888047444,24.137392330442125,31.93528120546902,nan,nan,nan,nan,24.79114306658747,15.728349481289348,15.728349481289348,600,24.79114306658747
700,1,500,20,20,28.29313115382412,39.18093514172035,17.85853135850273,17.85853135850273,0.9256756756756757,0.9256756756756757,35.762559154991344,19.82054212594175,19.82054212594175,48.92910921783447,17.932618594852432,17.932618594852432,nan,13.950572719404745,12.4691097911135,31.619704363269832,57.03946650022308,0.0,0.0,59.274781381924406,57.03946642012167,9260,41.329255375124525,17.94552600679988,37.21892429417992,nan,nan,nan,nan,19.82054212594175,16.73172219384296,16.73172219384296,740,19.82054212594175
800,1,500,20,20,27.92323591558054,37.05824393409115,17.681949319152785,17.681949319152785,0.9454545454545454,0.9454545454545454,35.25650924899848,19.948335430459046,19.948335430459046,50.87336885910034,17.64843715104424,17.64843715104424,nan,14.519235277812495,13.057801370244434,20.632393676209073,54.74019325324394,0.0,0.0,57.32035985243497,54.740193387443625,9120,39.532927109916486,17.787432742518483,34.79185795698458,nan,nan,nan,nan,19.948335430459046,16.54921454599546,16.54921454599546,880,19.948335430459046
900,1,500,20,20,28.46025221006777,44.46250031058342,11.076978596735021,11.076978596735021,1.0,1.0,38.96137774053988,14.379408895206483,14.379408895206483,54.599251512908936,14.315951738677711,14.315951738677711,nan,14.15475689374652,12.942143050917288,15.061863882193677,55.53947890731845,0.0,0.0,57.71601081834266,55.53947875006662,9260,47.61734970509114,10.098661113251525,41.16006985486014,nan,nan,nan,nan,14.379408895206483,19.543173724432528,19.543173724432528,740,14.379408895206483
1000,1,500,20,20,30.451757462663313,35.02382114408995,22.5972222523251,22.5972222523251,0.85,0.85,36.59478660698488,23.27660337863002,23.27660337863002,47.455151062011716,17.3529422930451,17.3529422930451,nan,10.69781648237274,10.359480253821042,54.23120531925487,57.62104339641505,0.0,0.0,58.565713794447994,57.621043565880456,9680,35.862395571796455,22.70331822265154,34.344440187250434,nan,nan,nan,nan,23.27660337863002,19.1114312680962,19.1114312680962,320,23.27660337863002
