step,examples,mean_target_gain,mean_online_prediction,mean_absolute_error,root_mean_squared_error,target_prediction_pearson,cumulative_examples
196,205,2.025372301,0.677647771,1.696136629,3.312799177,-0.291538027,35859
197,209,1.900453611,0.668193064,1.570025715,3.271996320,-0.323454414,36068
198,213,2.019249561,0.670492960,1.684213761,3.738868772,-0.388029970,36281
199,212,1.817588840,0.669402736,1.531444737,2.789595997,-0.423176568,36493
200,206,1.981327411,0.685069033,1.676217920,3.232065196,-0.410767888,36699
201,200,1.696851345,0.692776053,1.366651630,2.369081838,-0.283313665,36899
202,199,1.748197648,0.675194890,1.408364811,2.732171456,-0.228211040,37098
203,196,2.421209126,0.676001654,2.051583436,3.627000789,-0.422188790,37294
204,200,2.166678605,0.688775389,1.913107697,3.472502552,-0.295222737,37494
205,197,1.453891436,0.700397902,1.285797123,2.248540026,-0.368794922,37691
206,198,1.721688647,0.720011114,1.422747217,2.587943274,-0.377424314,37889
207,197,1.722536744,0.738501005,1.324228390,2.213783356,-0.305900803,38086
208,200,1.770277215,0.743380177,1.436350557,2.489812100,-0.316126957,38286
209,204,1.383401879,0.759657452,1.039186052,1.626601528,-0.138579250,38490
210,205,1.485253739,0.763003052,1.203641008,2.170031014,-0.364984920,38695
211,198,1.777233466,0.731851550,1.496275552,3.143849070,-0.414896013,38893
212,196,2.311208734,0.707759888,1.899754606,3.767590942,-0.476352254,39089
213,188,1.724014555,0.720751033,1.422495144,2.811564275,-0.417326798,39277
214,176,0.975039210,0.733827322,0.770258822,1.124393454,-0.186781703,39453
215,174,1.685403954,0.716885183,1.291565134,2.614316990,-0.310256408,39627
216,176,2.126443020,0.705650970,1.727879862,3.463599024,-0.460829917,39803
217,184,2.435677544,0.698066923,2.125466328,4.053021255,-0.481947095,39987
218,179,1.886982641,0.713493738,1.583786945,2.867410500,-0.240981955,40166
219,183,1.812295267,0.724973937,1.578420023,2.778567050,-0.404149157,40349
220,185,2.175687628,0.711896357,1.887907120,3.285651642,-0.325507062,40534
221,181,1.669438859,0.700250078,1.384004758,2.680413156,-0.265626233,40715
222,178,1.465043775,0.691693548,1.163244321,2.520214092,-0.274629446,40893
223,175,1.437628466,0.708701825,1.331257588,2.566824919,-0.291453484,41068
224,175,1.692633431,0.707957148,1.553765315,2.739704885,-0.409110314,41243
225,174,1.001368950,0.715405879,0.868156672,1.467296828,-0.326002718,41417
226,171,1.522974406,0.734514431,1.327351047,2.385942786,-0.502756697,41588
227,170,0.914465546,0.735583964,0.847239760,1.394047865,-0.191033136,41758
228,183,1.776450591,0.688511212,1.489941244,2.649354287,-0.316694664,41941
229,188,2.301420450,0.665504495,1.997715507,3.585237679,-0.476082700,42129
230,192,2.206326316,0.665478140,1.939857359,3.821100529,-0.415229168,42321
231,189,1.748169029,0.661053980,1.517199259,2.733736117,-0.282490566,42510
232,195,2.297364610,0.633674385,2.045190218,4.073084591,-0.367958456,42705
233,208,2.452128595,0.625009783,2.246429659,4.407974440,-0.495513616,42913
234,215,2.497058089,0.625804185,2.240718855,4.048244700,-0.455606955,43128
235,218,2.435713675,0.631634292,2.120207331,4.197843815,-0.479580186,43346
236,222,1.874376423,0.646631641,1.531945315,3.004562868,-0.331002217,43568
237,221,1.294508456,0.668973726,1.071856483,1.689661661,-0.115512868,43789
238,224,1.462283115,0.682313740,1.093026582,2.118406482,-0.298639093,44013
239,218,1.464335549,0.699246097,1.204282378,2.278347051,-0.237541650,44231
240,209,1.742274421,0.710510104,1.401653239,2.459164052,-0.354057264,44440
241,197,1.025796245,0.725473872,0.909259624,1.966947296,-0.287485315,44637
242,191,0.792292149,0.726164835,0.687949016,1.617986773,-0.156554031,44828
243,192,1.115040056,0.728347621,0.988343903,1.949792901,-0.351686431,45020
244,192,1.658334279,0.701515962,1.393339063,2.654877541,-0.349313325,45212
245,192,2.023904707,0.694715957,1.594557973,3.264862501,-0.441447400,45404
246,190,1.733988889,0.690959776,1.434537920,2.645932177,-0.394170194,45594
247,185,2.093084801,0.708243653,1.831393972,3.885541982,-0.468569148,45779
248,188,1.661579506,0.708274241,1.345031097,2.939962773,-0.394904058,45967
249,198,2.108836818,0.681902634,1.694048921,3.752082474,-0.406175859,46165
250,203,1.669219334,0.678628419,1.358481121,2.633579509,-0.417011500,46368
251,202,1.373381682,0.680247448,1.256908037,2.302507909,-0.411811467,46570
252,204,0.889377147,0.690701070,0.917504954,1.350867718,-0.464997566,46774
253,209,1.460903254,0.690278993,1.310943374,2.766540320,-0.329392947,46983
254,208,1.613635881,0.693642153,1.554717546,2.992966256,-0.439895057,47191
255,204,1.057711060,0.694166197,0.997248357,1.777600099,-0.249292038,47395
256,209,1.297426182,0.685224960,1.050086526,1.945189949,-0.275947163,47604
257,213,1.556265067,0.680334959,1.403470221,2.779919470,-0.296025823,47817
258,216,1.717860670,0.680857618,1.438662684,3.408486393,-0.440431875,48033
259,200,1.333303171,0.686744991,1.085598390,2.539424120,-0.297967313,48233
260,196,1.206317234,0.667093020,0.996145265,1.686594966,-0.258989821,48429
261,183,1.725375880,0.658575537,1.459939241,3.305612794,-0.383273446,48612
262,178,2.175952770,0.639436599,1.871328075,3.481659937,-0.419539600,48790
263,169,2.331495453,0.634925794,2.088496160,3.705679105,-0.485373823,48959
264,170,2.028533126,0.650744892,1.765844241,3.188746530,-0.367281271,49129
265,172,2.260549673,0.665094747,1.947428542,3.677671223,-0.430941649,49301
266,172,0.913600942,0.678062956,0.792018215,1.568902548,-0.280841702,49473
267,174,1.248166286,0.693281090,1.037808288,2.184755246,-0.259124954,49647
268,178,0.976615391,0.680090753,0.784406870,1.280502061,-0.260092395,49825
269,178,1.446849569,0.681377256,1.251569179,2.364154353,-0.364491881,50003
270,178,1.660953079,0.685761550,1.435290066,2.757226135,-0.341234931,50181
271,178,1.543047772,0.675869198,1.257891953,2.303925854,-0.416033643,50359
272,178,1.371764551,0.670948754,1.252079212,2.778447849,-0.414043347,50537
273,179,1.082079226,0.683165389,0.945034858,1.621530809,-0.409494669,50716
274,177,1.046775949,0.692521682,0.897082464,1.360360131,-0.363645317,50893
275,176,1.552263003,0.696415850,1.254010437,2.272003146,-0.392644245,51069
276,173,1.480046104,0.693982772,1.160663718,2.269079318,-0.221175690,51242
277,172,1.846348992,0.677289660,1.484113667,2.796998884,-0.398605323,51414
278,165,2.560860040,0.665663449,2.144753543,3.936409099,-0.502915178,51579
279,153,1.387980407,0.668572443,1.138600406,1.956587229,-0.175260545,51732
280,150,1.448405181,0.656921804,1.082781863,2.016194215,-0.272715486,51882
281,148,2.333708185,0.673152693,1.880454059,3.222967819,-0.272921529,52030
282,146,1.559406213,0.675613746,1.417768638,2.658034223,-0.299837430,52176
283,146,0.973934623,0.692330241,1.071105574,2.130970961,-0.243976946,52322
284,146,1.266733630,0.710325483,1.179868915,2.324183522,-0.292384467,52468
285,151,1.340523677,0.704587108,1.207825953,2.477945835,-0.265296103,52619
286,157,1.113131836,0.702123491,0.945309303,1.680028724,-0.335658592,52776
287,168,1.632461024,0.667971307,1.454425283,2.994940365,-0.426728998,52944
288,172,1.950494540,0.666810255,1.625873655,3.166591225,-0.494519310,53116
289,174,1.605840617,0.674135177,1.405195405,2.588259936,-0.440169096,53290
290,175,1.486826457,0.682742320,1.254949185,2.474724247,-0.397186415,53465
291,174,1.371768265,0.700465472,1.090242539,1.796090026,-0.217036311,53639
292,172,1.685946854,0.713969509,1.375642874,2.541787318,-0.275683455,53811
293,168,1.579696275,0.712472079,1.192674950,2.438387937,-0.263603979,53979
294,171,1.919891228,0.708401604,1.519905774,2.523282035,-0.250074519,54150
295,174,1.841532129,0.719566196,1.494756097,2.618703808,-0.312863736,54324
296,178,1.928875040,0.717819775,1.436454661,2.396729973,-0.243397223,54502
297,170,2.139908789,0.716738553,1.658126134,3.234329486,-0.378265273,54672
298,163,2.086442241,0.718755875,1.746527351,3.398757634,-0.411886009,54835
299,155,1.716160374,0.748190940,1.472476162,3.219290892,-0.401750370,54990
300,151,1.058919082,0.767368826,0.943299522,2.380176719,-0.183791501,55141
301,159,1.310461480,0.756001078,1.007001951,2.383574291,-0.238703532,55300
302,159,1.501570299,0.764175337,1.294966699,3.116418497,-0.249085675,55459
303,163,1.548081446,0.762748758,1.244754815,2.605923176,-0.393619606,55622
304,167,1.360424951,0.764133640,1.146095082,2.719431499,-0.368406277,55789
305,169,1.706980651,0.765813531,1.331193929,2.881848590,-0.401329278,55958
306,173,1.201555501,0.765187981,0.914666241,1.484370354,-0.103847217,56131
307,176,1.004806271,0.753621224,0.801221569,1.439178655,-0.195281664,56307
308,178,1.840846247,0.737644228,1.460897790,3.058892221,-0.409181317,56485
309,173,2.300023027,0.723087051,1.875238680,3.372781646,-0.304203060,56658
310,168,1.975466334,0.693061223,1.590512928,3.042625439,-0.288793956,56826
311,177,2.346421814,0.674693970,1.898074313,2.963346018,-0.052218536,57003
312,186,2.722828247,0.672115197,2.346629443,4.145948227,-0.426652086,57189
313,185,1.887547619,0.682775379,1.620066016,2.859004631,-0.345772192,57374
314,183,1.167813229,0.699295807,1.072646211,1.717968845,-0.347525835,57557
315,185,1.192599618,0.693794497,1.043089080,1.958507068,-0.268322685,57742
316,187,1.636614477,0.680370360,1.459452489,2.660674526,-0.419655446,57929
317,177,2.093116109,0.681731203,1.734695473,3.389894031,-0.390184124,58106
318,177,1.424321355,0.677981285,1.233477760,2.269821214,-0.352581782,58283
319,177,1.198946008,0.697848735,0.990248950,1.579013408,-0.231953437,58460
320,178,1.630483610,0.714018553,1.323651793,2.306812350,-0.383326006,58638
321,181,1.101391963,0.720822060,0.865764507,1.410077291,-0.230844208,58819
322,178,0.976342109,0.727124525,0.861735056,1.762515859,-0.281643188,58997
323,180,1.315195923,0.737755712,1.038439460,2.166259925,-0.395522629,59177
324,182,0.884330546,0.745585971,0.842183075,1.316520857,-0.182415899,59359
325,192,1.794616379,0.717474441,1.444834681,2.714570132,-0.270018524,59551
326,194,2.039211765,0.685616221,1.613273830,3.354883161,-0.391070009,59745
327,202,2.728735113,0.662716641,2.335301746,4.542318325,-0.520507287,59947
328,202,2.805220012,0.651694338,2.425824632,4.711033723,-0.413781934,60149
329,199,1.868371143,0.671338254,1.609382452,3.126654649,-0.275713467,60348
330,191,1.383635432,0.677614048,1.195249451,2.222471664,-0.271901547,60539
331,187,1.559328562,0.690100470,1.289649989,2.434742976,-0.372032827,60726
332,185,1.612587811,0.702635504,1.270266499,2.189140228,-0.396742815,60911
333,182,1.475199965,0.711023092,1.107033941,1.916017356,-0.356868014,61093
334,180,1.245958474,0.728433983,1.046368535,2.053410629,-0.348020281,61273
335,185,1.208408347,0.721048193,1.044921635,2.010716858,-0.342156122,61458
336,171,1.472760337,0.722995264,1.286327721,2.305319252,-0.342642625,61629
337,162,1.362266380,0.711134575,1.218948777,2.757284443,-0.308404984,61791
338,160,1.906129969,0.711852506,1.469510632,2.471499340,-0.248594368,61951
339,164,2.007872180,0.709082185,1.749968569,3.114227581,-0.339559572,62115
340,162,2.367785982,0.719831545,2.010440785,3.823451813,-0.427735612,62277
341,160,1.729887467,0.731289237,1.383526341,2.527304949,-0.223371248,62437
342,164,1.557157129,0.712341189,1.284874900,2.534825687,-0.247834351,62601
343,171,2.184609127,0.704443392,1.820850843,3.736786335,-0.312898708,62772
344,190,2.675489980,0.657548408,2.294872848,4.468412485,-0.411713646,62962
345,193,2.721617611,0.654988569,2.467963097,4.448370863,-0.491406330,63155
346,193,2.525519504,0.648809324,2.161385856,3.886567368,-0.347990676,63348
347,180,2.523452615,0.660245319,2.194554076,3.589716497,-0.323750190,63528
348,175,1.432844591,0.677471295,1.106757004,1.965523406,-0.186090008,63703
349,178,1.386109581,0.682200395,1.254040671,2.301631311,-0.245335509,63881
350,176,2.073886264,0.697704786,1.683293024,3.108154341,-0.328452082,64057
351,178,2.372510465,0.700286160,2.030004132,3.829934176,-0.312516616,64235
352,181,2.384085039,0.685720413,2.107077569,3.915313727,-0.398246426,64416
353,188,2.753691091,0.672362779,2.335717505,4.186589019,-0.399829201,64604
354,189,3.131499547,0.682931976,2.648927799,4.300728885,-0.299966045,64793
355,186,3.519464832,0.694762945,3.085715645,4.904861476,-0.382206287,64979
356,186,2.765224764,0.711311362,2.327421789,3.417512620,-0.337342462,65165
357,191,2.463658409,0.722316270,1.913460970,3.503252258,-0.124997408,65356
358,194,1.798455649,0.738382120,1.470515111,2.302140261,-0.242510939,65550
359,197,1.832161066,0.723049862,1.756108719,3.543430343,-0.371761246,65747
