step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
1,2392,4784,154,154,150,61.697856,61.697856,0,7235536,54441920,0
2,2445,4890,157,157,157,63.51004,125.207896,0,7376488,55648200,464000
3,2469,4938,155,155,153,64.591068,189.798964,0,7282520,56194440,1093300
4,2401,4802,155,155,155,63.62676,253.425724,0,7282520,54646760,1676400
5,2489,4978,159,159,159,66.33512,319.760844,0,7470456,56649640,2193400
6,2714,5428,165,165,165,72.22416,391.985004,217120,7752360,61770640,2461600
7,2852,5704,171,171,169,75.860228,467.845232,228160,8034264,64911520,2663300
8,2837,5674,170,170,168,74.735808,542.58104,226960,7987280,64570120,1928600
9,2809,5618,175,175,175,74.14176,616.7228,224720,8222200,63932840,1738200
10,2728,5456,171,171,171,71.89734,688.62014,218240,8034264,62089280,1532300
11,2658,5316,170,170,170,69.92042,758.54056,212640,7987280,60496080,1201300
12,2645,5290,164,164,164,69.10908,827.64964,211600,7705376,60200200,969600
13,2570,5140,161,161,161,67.42842,895.07806,205600,7564424,58493200,1143300
14,2448,4896,155,155,155,64.23742,959.31548,195840,7282520,55716480,1021500
15,2515,5030,163,163,161,66.305288,1025.620768,201200,7658392,57241400,1182400
16,2476,4952,169,169,169,65.44942,1091.070188,198080,7940296,56353760,934300
17,2669,5338,173,173,173,69.92562,1160.995808,213520,8128232,60746440,813900
18,2887,5774,179,179,179,75.44946,1236.445268,230960,8410136,65708120,1075900
19,2923,5846,175,175,175,75.91342,1312.358688,233840,8222200,66527480,906100
20,2937,5874,175,175,175,76.41748,1388.776168,234960,8222200,66846120,1090400
21,2834,5668,173,173,171,73.667648,1462.443816,226720,8128232,64501840,787600
22,2758,5516,167,167,166,71.483524,1533.92734,220640,7846328,62772080,621900
23,2819,5638,170,170,170,73.28066,1607.208,225520,7987280,64160440,884300
24,3034,6068,171,171,171,78.25438,1685.46238,242720,8034264,69053840,900300
25,3114,6228,174,174,172,80.098468,1765.560848,249120,8175216,70874640,776100
26,3155,6310,174,174,174,81.02288,1846.583728,252400,8175216,71807800,763800
27,3435,6870,178,178,178,87.65206,1934.235788,274800,8363152,78180600,809300
28,3277,6554,178,178,178,84.15194,2018.387728,262160,8363152,74584520,917900
29,3469,6938,176,176,176,88.29118,2106.678908,277520,8269184,78954440,766100
30,3363,6726,173,173,173,85.73468,2192.413588,269040,8128232,76541880,772000
31,3345,6690,176,176,176,85.59692,2278.010508,267600,8269184,76132200,904000
32,3188,6376,188,188,188,82.61218,2360.622688,255040,8832992,72558880,939700
33,3061,6122,189,189,187,79.662648,2440.285336,244880,8879976,69668360,844000
34,3182,6364,187,187,185,82.102548,2522.387884,254560,8786008,72422320,614500
35,3241,6482,190,190,190,83.68184,2606.069724,259280,8926960,73765160,704600
36,3437,6874,194,194,192,88.421388,2694.491112,274960,9114896,78226120,779300
37,3581,7162,204,204,204,92.29282,2786.783932,286480,9584736,81503560,890300
38,3496,6992,202,202,202,89.98668,2876.770612,279680,9490768,79568960,619800
39,3434,6868,202,202,202,88.6514,2965.422012,274720,9490768,78157840,700600
40,3331,6662,196,196,196,85.84076,3051.262772,266480,9208864,75813560,525200
41,3788,7576,204,204,204,97.257,3148.519772,303040,9584736,86214880,1126600
42,3805,7610,202,202,202,97.13074,3245.650512,304400,9490768,86601800,706300
43,3852,7704,203,203,200,98.075432,3343.725944,308160,9537752,87671520,530800
