step,eval_is_final,eval_n_pairs_per_zone,t2_b0_total,t2_b0_balanced_rmse_total,t2_b0_reachable_rmse_total,t2_b0_censored_rmse_total,t2_b0_unavailable_censored_rmse_total,t2_b0_false_reachable_rate_total,t2_b0_active_models_total
50,1,5000,29.816268512265445,27.991318234909368,25.375379593068608,13.336225889405085,10.645998933627926,0.981042654028436,211
100,1,5000,29.956518542824615,28.109225746496904,25.443189979908567,13.510224832678068,10.809693704516157,0.9823529411764705,170
150,1,5000,30.704744641521515,28.373360613172203,24.925702381803823,14.21091240180348,11.922824631675729,0.9615384615384616,182
200,1,5000,30.92995215029239,28.15289940929988,23.912918725706394,14.097520445942,11.998955394423156,0.9951456310679612,206
250,1,5000,29.7081965317144,27.91436331328973,25.328748194705174,13.2320469605609,10.443117646868323,0.9901960784313726,204
300,1,5000,30.85024840848436,28.516874248725365,25.073693915993744,14.229218626184869,11.917513032991602,0.9741935483870968,155
350,1,5000,31.846517389318148,28.737572175830785,23.960008952352812,14.974709458063822,13.190542706446362,0.9830508474576272,177
359,1,5000,32.59278313722244,29.149262316523277,23.707756422658225,15.797107983305926,14.236805518970572,0.9547738693467337,199
