step,zone,n_links,mean_rssi_dbm,min_rssi_dbm,max_rssi_dbm,mean_propagation_loss_db,min_propagation_loss_db,max_propagation_loss_db
1,0,56,-81.81014394760132,-120.0,-50.302268981933594,104.81014394760132,73.3022689819336,143.0
2,0,132,-80.98760295636725,-120.0,-37.695247650146484,103.98760295636725,60.695247650146484,143.0
3,0,272,-85.33506892709171,-120.0,-40.86037826538086,108.33506892709171,63.86037826538086,143.0
4,0,506,-81.87246367111507,-120.0,-39.4464225769043,104.87246367111507,62.4464225769043,143.0
5,0,702,-80.8755999236365,-120.0,-38.300270080566406,103.8755999236365,61.300270080566406,143.0
6,0,992,-78.79335196556583,-120.0,-38.520606994628906,101.79335196556583,61.520606994628906,143.0
7,0,1056,-76.31492331894961,-120.0,-37.74907302856445,99.31492331894961,60.74907302856445,143.0
8,0,1056,-73.22172843326221,-120.0,-37.264976501464844,96.22172843326221,60.264976501464844,143.0
9,0,1260,-70.53253622509185,-120.0,-37.14499282836914,93.53253622509185,60.14499282836914,143.0
10,0,1260,-68.04903329213461,-120.0,-36.391422271728516,91.04903329213461,59.391422271728516,143.0
11,0,1406,-65.64011244685688,-120.0,-32.82677459716797,88.64011244685688,55.82677459716797,143.0
12,0,1482,-65.10639227482311,-120.0,-31.355371475219727,88.10639227482311,54.35537147521973,143.0
13,0,1482,-64.44128048082112,-120.0,-34.48035430908203,87.44128048082112,57.48035430908203,143.0
14,0,1406,-64.21022105318724,-120.0,-33.10004425048828,87.21022105318724,56.10004425048828,143.0
15,0,1482,-64.95540725460901,-120.0,-33.135921478271484,87.95540725460901,56.135921478271484,143.0
16,0,1560,-64.9797228617546,-120.0,-31.542539596557617,87.9797228617546,54.54253959655762,143.0
17,0,1560,-64.8329254077031,-120.0,-30.456411361694336,87.8329254077031,53.456411361694336,143.0
18,0,1482,-64.43928290764812,-120.0,-31.368976593017578,87.43928290764812,54.36897659301758,143.0
19,0,1560,-64.25726807178596,-120.0,-30.466527938842773,87.25726807178596,53.46652793884277,143.0
20,0,1560,-64.15732365143604,-120.0,-31.213775634765625,87.15732365143604,54.213775634765625,143.0
21,0,1482,-63.87885256109611,-120.0,-30.971454620361328,86.87885256109611,53.97145462036133,143.0
22,0,1482,-64.06345223543937,-120.0,-30.480146408081055,87.06345223543937,53.480146408081055,143.0
23,0,1406,-64.86867275753536,-120.0,-30.591615676879883,87.86867275753536,53.59161567687988,143.0
24,0,1560,-66.64013131948617,-120.0,-30.960186004638672,89.64013131948617,53.96018600463867,143.0
25,0,1482,-67.08089584474139,-120.0,-32.99272918701172,90.08089584474139,55.99272918701172,143.0
26,0,1560,-68.27637876852965,-120.0,-33.433258056640625,91.27637876852965,56.433258056640625,143.0
27,0,1482,-66.75206872422686,-120.0,-28.22337532043457,89.75206872422686,51.22337532043457,143.0
28,0,1482,-67.07425051855172,-120.0,-30.48114585876465,90.07425051855172,53.48114585876465,143.0
29,0,1482,-66.79187174396797,-120.0,-30.543560028076172,89.79187174396797,53.54356002807617,143.0
30,0,1560,-66.61803027911064,-120.0,-30.432445526123047,89.61803027911064,53.43244552612305,143.0
31,0,1482,-66.16300956118606,-120.0,-30.43907928466797,89.16300956118606,53.43907928466797,143.0
32,0,1560,-66.55414166328235,-120.0,-31.400684356689453,89.55414166328235,54.40068435668945,143.0
33,0,1482,-65.74099438521866,-120.0,-31.603593826293945,88.74099438521866,54.603593826293945,143.0
34,0,1406,-65.31667584816728,-120.0,-30.403581619262695,88.31667584816728,53.403581619262695,143.0
35,0,1482,-67.35525765464051,-120.0,-30.41271209716797,90.35525765464051,53.41271209716797,143.0
36,0,1560,-67.27962377743843,-120.0,-30.476852416992188,90.27962377743843,53.47685241699219,143.0
37,0,1560,-67.74846915220603,-120.0,-30.44219207763672,90.74846915220603,53.44219207763672,143.0
38,0,1406,-66.85675297895841,-120.0,-31.08834457397461,89.85675297895841,54.08834457397461,143.0
39,0,1482,-68.3712928555755,-120.0,-30.465085983276367,91.3712928555755,53.46508598327637,143.0
40,0,1482,-69.40552358331307,-120.0,-30.417341232299805,92.40552358331307,53.417341232299805,143.0
41,0,1482,-69.20672146929742,-120.0,-30.438831329345703,92.20672146929742,53.4388313293457,143.0
42,0,1482,-68.99983045446729,-120.0,-30.49534797668457,91.99983045446729,53.49534797668457,143.0
43,0,1406,-68.2358634454936,-120.0,-30.556766510009766,91.2358634454936,53.556766510009766,143.0
44,0,1482,-68.06056605659516,-120.0,-30.503034591674805,91.06056605659516,53.503034591674805,143.0
45,0,1482,-68.07665945611663,-120.0,-30.958101272583008,91.07665945611663,53.95810127258301,143.0
46,0,1482,-67.9860406172903,-120.0,-33.28242874145508,90.9860406172903,56.28242874145508,143.0
47,0,1482,-67.31634715694165,-120.0,-31.25825309753418,90.31634715694165,54.25825309753418,143.0
48,0,1406,-65.58934854477602,-120.0,-32.526512145996094,88.58934854477602,55.526512145996094,143.0
49,0,1482,-66.25580727941433,-120.0,-29.066450119018555,89.25580727941433,52.066450119018555,143.0
50,0,1482,-65.61660129531676,-120.0,-30.43824005126953,88.61660129531676,53.43824005126953,143.0
51,0,1482,-65.01745581015562,-120.0,-28.711427688598633,88.01745581015562,51.71142768859863,143.0
52,0,1482,-63.99083000831759,-120.0,-30.434040069580078,86.99083000831759,53.43404006958008,143.0
53,0,1560,-63.82063179505177,-120.0,-29.30198860168457,86.82063179505177,52.30198860168457,143.0
54,0,1560,-62.60074501282129,-120.0,-30.28256607055664,85.60074501282129,53.28256607055664,143.0
55,0,1482,-63.05494384662664,-120.0,-30.678020477294922,86.05494384662664,53.67802047729492,143.0
56,0,1560,-64.16610015966954,-120.0,-30.507720947265625,87.16610015966954,53.507720947265625,143.0
57,0,1560,-63.953818599994364,-120.0,-32.62763214111328,86.95381859999436,55.62763214111328,143.0
58,0,1560,-63.632651536892624,-120.0,-30.408584594726562,86.63265153689262,53.40858459472656,143.0
59,0,1482,-62.93009717068691,-120.0,-30.411283493041992,85.9300971706869,53.41128349304199,143.0
60,0,1482,-62.396720816731936,-120.0,-30.43354606628418,85.39672081673194,53.43354606628418,143.0
61,0,1482,-62.26780433500344,-120.0,-29.07114028930664,85.26780433500343,52.07114028930664,143.0
62,0,1482,-62.8877962140741,-120.0,-29.1546573638916,85.8877962140741,52.1546573638916,143.0
63,0,1482,-63.0224458820585,-120.0,-30.511850357055664,86.02244588205849,53.511850357055664,143.0
64,0,1332,-62.52045737658893,-120.0,-30.255229949951172,85.52045737658892,53.25522994995117,143.0
65,0,1406,-63.354529623625794,-120.0,-32.36058807373047,86.3545296236258,55.36058807373047,143.0
66,0,1406,-63.54882460874989,-120.0,-30.43729019165039,86.5488246087499,53.43729019165039,143.0
67,0,1332,-63.70839017289537,-120.0,-30.424222946166992,86.70839017289538,53.42422294616699,143.0
68,0,1332,-63.49960556545773,-120.0,-29.55128288269043,86.49960556545773,52.55128288269043,143.0
69,0,1332,-63.21463221759051,-120.0,-30.547054290771484,86.21463221759052,53.547054290771484,143.0
70,0,1406,-63.68628284025667,-120.0,-28.819419860839844,86.68628284025667,51.819419860839844,143.0
71,0,1406,-62.6992386998357,-120.0,-30.525218963623047,85.6992386998357,53.52521896362305,143.0
