step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
1,-47.5,57.5,0,0,0,0.0,0.0,0,0.0,57.5,,,,,0,,,0,0,,0,-105.0,70.5,-47.5,5.0,0,0.0,nan,0.0,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-47.5,57.5,2,1,0,0.0,0.0,0,0.0,57.5,0,562500.0,65.34734725952148,65.34734725952148,1,2,0,1,2,0,1,-105.0,70.5,-47.5,5.0,495952,0.495952,nan,0.495952,nan,1,144,289160,2,206648,2,1,0,0,0,0,0,0,1,0,0,0
3,-47.5,57.5,4,2,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,2,4,0,0,4,0,0,-105.0,70.5,-47.5,5.0,413584,0.909536,nan,0.413584,nan,0,288,0,0,413296,4,0,0,0,0,0,0,0,0,0,0,0
4,-47.5,57.5,6,3,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,3,6,0,0,6,0,0,-105.0,70.5,-47.5,5.0,620376,1.529912,nan,0.620376,nan,0,432,0,0,619944,6,0,0,0,0,0,0,0,0,0,0,0
5,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,33.39748085079377,31.78975286288232,5,10,0,2,10,0,2,-105.0,70.5,-47.5,5.0,1612544,3.142456,nan,1.612544,nan,2,720,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
6,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,5,10,0,0,10,0,0,-105.0,70.5,-47.5,5.0,1033816,4.176272,nan,1.033816,nan,0,576,0,0,1033240,10,0,0,0,0,0,0,0,0,0,0,0
7,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.51865750321752,35.188515955702904,5,10,1,2,10,0,3,-105.0,70.5,-47.5,5.0,1612400,5.788672,nan,1.6124,nan,2,576,578320,4,1033240,10,2,264,128,32,136,34,66,2,0,0,2
8,-47.5,57.5,10,5,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.6594123840332,61.6594123840332,5,10,0,1,10,0,1,-105.0,70.5,-47.5,5.0,1322820,7.111492,nan,1.32282,nan,1,288,289160,2,1033240,10,1,132,64,16,68,17,33,1,0,0,1
9,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.7020378112793,57.7020378112793,6,12,0,1,12,0,1,-105.0,70.5,-47.5,5.0,1529540,8.641032,nan,1.52954,nan,1,360,289160,2,1239888,12,1,132,64,16,68,17,33,1,0,0,1
10,-47.5,57.5,8,4,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,4,8,0,0,8,0,0,-105.0,70.5,-47.5,5.0,826880,9.467912,nan,0.82688,nan,0,288,0,0,826592,8,0,0,0,0,0,0,0,0,0,0,0
11,-47.5,57.5,12,6,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.944894790649414,60.32623291015625,6,12,0,2,12,0,2,-105.0,70.5,-47.5,5.0,1818976,11.286888,nan,1.818976,nan,2,504,578320,4,1239888,12,2,264,128,32,136,34,66,2,0,0,2
12,-47.5,57.5,14,7,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.68828582763672,57.68828201293945,7,14,0,1,14,0,1,-105.0,70.5,-47.5,5.0,1736260,13.023148,nan,1.73626,nan,1,432,289160,2,1446536,14,1,132,64,16,68,17,33,1,0,0,1
13,-47.5,57.5,16,8,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.518943786621094,59.518943786621094,8,16,0,1,16,0,1,-105.0,70.5,-47.5,5.0,1942764,14.965912,nan,1.942764,nan,1,288,289160,2,1653184,16,1,132,64,16,68,17,33,1,0,0,1
